DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,P6006
4722483,1,1,1,44,1,41.246831467,44,2018,09,201809,2,1,1,1,1,10,4,3,3,,,,200000,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,1,1,1,1,3,2,,01,
4722484,1,1,1,44,1,28.484888091,44,2018,09,201809,5,4,1,1,1,1,1,3,4,,,400000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,13,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4722485,1,1,1,44,1,60.371908115,44,2018,09,201809,3,2,1,1,1,1,1,3,1,,98,300000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,5,2,,2,1,2,1,1,1,1,1,3,1,2,01,
4722486,1,1,1,44,1,69.68115154,44,2018,09,201809,4,2,1,1,1,1,1,3,1,,98,400000,,2,1,1,2,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,2,2,1,2,3,2,,1,1,2,1,2,1,1,1,3,1,2,01,
4722487,1,1,1,44,1,84.336351801,44,2018,09,201809,4,2,2,1,1,1,1,3,3,,,,200000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,4,6,2,,1,1,2,1,1,1,2,1,3,1,2,01,
4722488,1,1,1,44,1,55.514809544,44,2018,09,201809,4,2,2,1,1,1,1,3,4,,,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,,2,1,2,1,1,1,2,1,3,1,2,01,
4722489,1,1,1,44,1,36.543541873,44,2018,09,201809,3,2,1,1,1,1,1,3,3,,,,250000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,2,1,2,1,1,1,1,1,3,1,2,01,
4722490,1,1,1,44,1,75.789786372,44,2018,09,201809,2,2,2,1,1,10,1,3,3,,,,280000,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,4,2,,2,1,2,1,1,1,2,1,2,2,,01,
4722491,1,1,1,44,1,24.254256527,44,2018,09,201809,3,2,2,1,1,1,1,4,3,,,,280000,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,6,2,,2,1,2,1,1,2,2,1,3,1,2,01,
4722492,1,1,1,44,1,48.06578457,44,2018,09,201809,3,2,2,1,1,1,1,3,3,,,,280000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,,2,1,2,1,1,1,2,1,3,1,2,01,
4722493,1,1,1,44,1,63.38851587,44,2018,09,201809,2,1,2,1,1,1,1,4,3,,,,200000,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,5,2,,2,1,2,1,1,2,2,1,3,1,2,01,
4722494,1,1,1,44,1,59.276858424,44,2018,09,201809,3,2,2,1,1,10,1,4,3,,,,280000,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,7,2,,2,1,2,1,1,1,2,1,3,1,2,01,
4722495,1,1,1,44,1,118.1015905,44,2018,09,201809,3,1,1,1,1,10,1,3,1,,98,600000,,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4722496,1,1,1,44,1,61.706704936,44,2018,09,201809,2,2,1,1,1,1,1,4,4,,,300000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,3,2,,1,1,2,1,1,2,1,1,3,1,2,01,
4722497,1,1,1,44,1,84.681479272,44,2018,09,201809,2,1,2,1,1,1,1,3,3,,,,300000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,2,1,2,1,1,1,2,1,3,1,2,01,
4722498,1,1,1,44,1,73.674308164,44,2018,09,201809,3,2,1,1,1,1,1,3,3,,,,450000,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,4,2,,2,1,2,1,1,1,1,1,3,1,2,01,
4722499,1,1,1,44,1,49.841826905,44,2018,09,201809,3,1,1,1,1,10,1,3,3,,,,400000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,1,4,1,1,1,1,1,3,1,2,01,
4722500,1,1,1,44,1,35.504008235,44,2018,09,201809,4,2,1,1,1,10,1,4,3,,,,300000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,5,2,,1,1,2,1,3,2,1,1,6,2,,01,
4722501,1,1,1,44,1,39.395528778,44,2018,09,201809,1,1,1,1,1,1,1,4,1,,20000000,50000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,3,2,,1,8,1,1,1,2,1,1,3,1,2,01,
4722502,1,1,1,44,1,56.484179915,44,2018,09,201809,2,1,2,1,1,1,1,4,3,,,,270000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,2,2,1,1,2,2,1,3,1,2,01,
4722503,1,1,1,44,1,24.254256527,44,2018,09,201809,5,3,1,1,1,10,1,3,3,,,,430000,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,10,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4722504,1,1,1,44,1,72.04101694,44,2018,09,201809,2,1,1,1,1,1,1,3,4,,,150000,,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,2,1,1,1,1,1,2,1,2,01,
4722505,1,1,1,44,1,39.605208122,44,2018,09,201809,3,2,1,1,1,1,1,3,5,,,180000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,7,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4722506,1,1,1,44,1,37.355310924,44,2018,09,201809,3,2,1,1,1,1,1,4,3,,,,150000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,,2,4,2,1,1,2,1,1,3,1,2,01,
4722507,1,1,1,44,1,43.304577861,44,2018,09,201809,2,1,1,1,1,10,5,5,3,,,,150000,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,2,2,,2,1,2,1,1,2,1,1,3,1,2,01,
4722508,1,1,1,44,1,60.424542843,44,2018,09,201809,4,2,1,1,1,10,1,3,3,,,,650000,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,4,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4722509,1,1,1,44,1,69.019538281,44,2018,09,201809,4,3,1,1,1,10,1,3,1,,200000000,800000,,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,1,2,1,2,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722510,1,1,1,44,1,41.775837709,44,2018,09,201809,4,3,1,1,1,10,1,3,3,,,,700000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,4,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4722511,1,1,1,44,1,62.540021051,44,2018,09,201809,3,2,1,1,1,1,1,3,4,,,600000,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722512,1,1,1,44,1,42.359501806,44,2018,09,201809,4,3,1,1,1,10,1,3,3,,,,700000,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2,1,2,1,2,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722513,1,1,1,44,1,43.601501505,44,2018,09,201809,4,3,1,1,1,10,1,3,2,99,10000000,600000,,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,5,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4722514,1,1,1,44,1,74.910532385,44,2018,09,201809,4,2,1,1,1,1,1,3,3,,,,600000,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,2,2,1,1,2,1,4,1,2,1,1,1,3,1,2,01,
4722515,1,1,1,44,1,60.424542843,44,2018,09,201809,4,3,1,1,1,1,1,3,3,,,,500000,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722516,1,1,1,44,1,55.514809544,44,2018,09,201809,4,3,1,1,1,10,1,3,1,,98,800000,,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,2,1,2,1,3,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722517,1,1,1,44,1,46.877853878,44,2018,09,201809,4,1,1,1,1,10,1,3,1,,150000000,600000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722518,1,1,1,44,1,38.128403088,44,2018,09,201809,4,3,1,1,1,10,1,3,2,430000,98,500000,,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,1,2,1,3,8,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4722519,1,1,1,44,1,63.294058288,44,2018,09,201809,4,2,1,1,1,10,1,3,2,650000,100000000,700000,,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,1,3,5,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722520,1,1,1,44,1,49.747369323,44,2018,09,201809,4,2,1,1,1,10,1,3,1,,60000000,250000,,2,2,1,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722521,1,1,1,44,1,95.721534985,44,2018,09,201809,5,4,1,1,1,1,1,3,3,,,,600000,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,7,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4722522,1,1,1,44,1,80.763297226,44,2018,09,201809,3,2,1,1,1,10,1,3,1,,98,300000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4722523,1,1,1,44,1,35.727795179,44,2018,09,201809,3,2,2,1,1,10,1,3,1,,98,100000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,4,2,,1,1,4,1,1,1,2,1,2,1,2,01,
4722524,1,1,1,44,1,81.420808783,44,2018,09,201809,2,1,2,1,1,10,1,4,3,,,,130000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,2,1,0,2,2,1,3,1,2,01,
4722525,1,1,1,44,1,39.262346607,44,2018,09,201809,2,1,2,1,1,1,1,3,4,,,150000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,2,1,1,1,2,1,3,1,2,01,
4722526,1,1,1,44,1,31.791773449,44,2018,09,201809,4,2,2,1,1,1,1,3,1,,98,98,,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,6,2,,1,1,2,1,1,1,2,1,3,1,2,01,
4722527,1,1,1,44,1,67.343502825,44,2018,09,201809,4,3,1,1,1,10,1,3,3,,,,500000,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,1,4,5,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4722528,1,1,1,44,1,43.304577861,44,2018,09,201809,2,1,1,1,1,1,1,3,4,,,250000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,3,1,2,01,
4722529,1,1,1,44,1,71.823005475,44,2018,09,201809,3,2,1,1,1,1,1,3,3,,,,290000,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,2,2,1,2,5,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4722530,1,1,1,44,1,50.061821506,44,2018,09,201809,3,2,1,1,1,1,1,3,1,,98,150000,,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,6,1,1,1,1,2,1,1,1,1,1,3,1,2,01,
4722531,1,1,1,44,1,60.424542843,44,2018,09,201809,3,2,1,1,1,10,1,3,3,,,,400000,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,4,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4722532,1,1,1,44,1,84.65306994,44,2018,09,201809,4,3,1,1,1,10,1,3,1,,120000000,300000,,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,3,3,1,3,1,1,4,1,2,1,1,1,3,1,2,01,
4722533,1,1,1,44,1,63.091592226,44,2018,09,201809,3,2,1,1,1,10,1,3,3,,,,500000,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,4,1,1,1,1,1,3,1,2,01,
4722534,1,1,1,44,1,40.604001277,44,2018,09,201809,4,2,1,1,1,10,1,3,3,,,,700000,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,3,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722535,1,1,1,44,1,24.254256527,44,2018,09,201809,4,2,1,1,1,10,1,3,3,,,,450000,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,3,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722536,1,1,1,44,1,24.254256527,44,2018,09,201809,4,3,1,1,1,10,1,3,2,1460000,150000000,700000,,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,1,3,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722537,1,1,1,44,1,71.823005475,44,2018,09,201809,3,2,1,1,1,1,1,3,3,,,,220000,2,1,2,2,1,1,1,2,2,2,1,2,1,1,2,1,1,2,1,2,2,1,2,5,2,,2,1,2,1,1,1,1,1,3,1,2,01,
4722538,1,1,1,44,1,41.453275172,44,2018,09,201809,3,2,1,1,1,1,1,4,5,,,200000,,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,3,2,,1,4,2,1,1,2,1,1,3,1,2,01,
4722539,1,1,1,44,1,66.055565254,44,2018,09,201809,3,2,1,1,1,1,1,3,5,,,250000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,3,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4722540,1,1,1,44,1,35.934238883,44,2018,09,201809,4,3,1,1,1,10,1,3,3,,,,700000,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,2,1,4,5,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722541,1,1,1,44,1,72.04101694,44,2018,09,201809,3,1,1,1,1,1,1,3,4,,,350000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,1,2,,2,1,2,1,1,1,1,1,6,1,2,01,
4722542,1,1,1,44,1,80.541554796,44,2018,09,201809,2,1,1,1,1,10,1,3,3,,,,200000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,,2,1,2,1,1,1,1,1,2,1,2,01,
4722543,1,1,1,44,1,36.431555751,44,2018,09,201809,3,2,1,1,1,1,1,3,3,,,,320000,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,3,2,2,,2,1,2,1,1,1,1,1,2,1,2,01,
4722544,1,1,1,44,1,24.254256527,44,2018,09,201809,3,2,1,1,1,8,1,3,1,,98,450000,,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,3,6,2,,1,1,4,1,3,1,1,1,7,2,,01,
4722545,1,1,1,44,1,34.973757942,44,2018,09,201809,3,2,1,1,1,10,1,3,3,,,,400000,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,3,3,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4722546,1,1,1,44,1,36.431555751,44,2018,09,201809,3,2,1,1,1,10,1,3,1,,50000000,400000,,2,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4722547,1,1,1,44,1,24.254256527,44,2018,09,201809,3,2,1,1,1,1,4,3,1,,98,300000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,4,2,,2,1,2,1,1,1,1,1,3,1,2,01,
4722548,1,1,1,44,1,36.298373579,44,2018,09,201809,4,1,1,1,1,10,1,3,1,,98,1200000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,2,1,2,2,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4722549,1,1,1,44,1,71.907834769,44,2018,09,201809,5,1,1,1,1,10,6,,4,,,800000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,,1,1,4,1,3,1,1,1,6,1,1,01,
4722550,1,1,1,44,1,39.395528778,44,2018,09,201809,5,2,1,1,1,10,1,3,3,,,,850000,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,1,2,3,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4722551,1,1,1,44,1,46.877853878,44,2018,09,201809,5,1,1,1,1,1,1,3,3,,,,1200000,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,1,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4722552,1,1,1,44,1,24.254256527,44,2018,09,201809,5,3,1,1,1,1,1,3,1,,300000000,600000,,2,1,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,1,5,8,2,,1,1,4,1,3,1,1,1,7,1,1,01,
4722553,1,1,1,44,1,24.254256527,44,2018,09,201809,5,3,1,1,1,10,1,3,3,,,,500000,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,3,3,2,,2,1,4,1,3,1,1,1,3,1,2,01,
4722554,1,1,1,44,1,49.841826905,44,2018,09,201809,5,2,1,1,1,10,1,3,3,,,,650000,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,,2,1,4,1,3,1,1,1,3,1,2,01,
4722555,1,1,1,44,1,88.421608989,44,2018,09,201809,5,2,1,1,1,10,1,3,2,99,99,2000000,,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,3,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722556,1,1,1,44,1,62.642033705,44,2018,09,201809,3,2,1,1,1,1,1,3,4,,,600000,,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4722557,1,1,1,44,1,137.7180649,44,2018,09,201809,4,1,1,1,1,1,1,3,2,700200,100000000,600000,,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,2,4,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4722558,1,1,1,44,1,72.04101694,44,2018,09,201809,1,1,1,1,1,10,6,,4,,,250000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,1,2,,2,1,2,1,1,2,1,1,3,1,2,01,
4722559,1,1,1,44,1,72.04101694,44,2018,09,201809,3,1,1,1,1,10,1,3,4,,,300000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,,2,1,2,1,1,1,1,1,3,1,2,01,
4722560,1,1,1,44,1,62.482289237,44,2018,09,201809,4,2,1,1,1,10,1,3,3,,,,450000,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722561,1,1,1,44,1,24.254256527,44,2018,09,201809,5,4,1,1,1,1,1,3,4,,,600000,,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,5,5,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4722562,1,1,1,44,1,52.616884767,44,2018,09,201809,3,2,1,1,1,10,1,3,3,,,,250000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,2,1,2,1,1,1,1,1,3,1,2,01,
4722563,1,1,1,44,1,84.719003611,44,2018,09,201809,4,2,1,1,1,1,1,3,1,,400000000,1500000,,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,4,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4722564,1,1,1,44,1,103.38625919,44,2018,09,201809,4,1,1,1,1,10,1,3,1,,99,99,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,2,2,,1,1,1,1,1,4,1,2,1,1,1,3,1,2,01,
4722565,1,1,1,44,1,25.738836827,44,2018,09,201809,3,2,1,1,1,10,1,3,3,,,,500000,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,3,7,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4722566,1,1,1,44,1,79.305330575,44,2018,09,201809,3,2,2,1,1,10,1,3,4,,,150000,,2,1,1,1,1,2,1,2,2,2,1,2,1,1,2,1,1,2,2,2,2,1,1,3,1,1,1,1,2,1,1,1,2,1,2,1,2,01,
4722567,1,1,1,44,1,50.989369022,44,2018,09,201809,3,2,2,1,1,1,1,3,5,,,150000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,2,1,1,1,2,1,2,1,2,01,
4722608,1,1,1,47,1,319.60928209,47,2018,09,201809,2,1,1,1,1,1,1,3,3,,,,250000,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,3,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4722609,1,1,1,47,1,146.06690168,47,2018,09,201809,3,2,1,1,1,1,1,3,5,,,300000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,5,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4722610,1,1,1,47,1,139.4039954,47,2018,09,201809,3,2,1,1,1,1,1,3,3,,,,300000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,4,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4722611,1,1,1,47,1,102.18047169,47,2018,09,201809,4,3,1,1,1,1,1,3,5,,,400000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,10,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4722612,1,1,1,47,1,169.5139398,47,2018,09,201809,4,1,1,1,1,1,1,3,3,,,,350000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722613,1,1,1,47,1,145.82912013,47,2018,09,201809,3,1,1,1,1,1,1,3,3,,,,500000,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4722614,1,1,1,47,1,160.83715712,47,2018,09,201809,4,2,1,1,1,9,1,3,4,,,300000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,2,1,2,1,1,1,3,1,2,01,
4722615,1,1,1,47,1,173.58149831,47,2018,09,201809,4,3,1,1,1,1,1,3,3,,,,380000,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,4,4,2,,1,1,2,1,2,1,1,1,3,1,2,01,
4722616,1,1,1,47,1,94.136790675,47,2018,09,201809,3,2,1,1,1,1,1,3,1,,98,98,,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,3,2,,1,1,4,1,4,1,1,1,3,1,1,01,
4722617,1,1,1,47,1,102.40682212,47,2018,09,201809,3,2,1,1,1,10,1,3,4,,,1200000,,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,,1,1,4,1,4,1,1,1,3,1,1,01,
4722618,1,1,1,47,1,125.68147785,47,2018,09,201809,5,3,1,1,1,10,1,3,4,,,700000,,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,1,1,2,1,4,5,2,,1,1,4,1,4,1,1,1,3,1,1,01,
4722619,1,1,1,47,1,106.84247381,47,2018,09,201809,3,2,1,1,1,10,1,3,1,,99,1000000,,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,,1,1,4,1,4,1,1,1,3,1,1,01,
4722620,1,1,1,47,1,114.83791607,47,2018,09,201809,4,2,1,1,1,10,1,3,1,,250000000,900000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,2,1,2,4,2,,1,1,4,1,4,1,1,1,3,1,2,01,
4722621,1,1,1,47,1,123.26250724,47,2018,09,201809,4,1,1,1,1,1,1,3,1,,300000000,1200000,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,1,1,2,,1,1,4,1,5,1,1,1,7,1,2,01,
4722622,1,1,1,47,1,106.34326251,47,2018,09,201809,4,3,1,1,1,1,1,3,1,,600000000,1200000,,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,5,2,,1,1,4,1,4,1,1,1,3,1,2,01,
4722623,1,1,1,47,1,135.14709027,47,2018,09,201809,5,4,1,1,1,1,1,3,4,,,1500000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,3,5,2,,1,1,4,1,5,1,1,1,7,1,2,01,
4722624,1,1,1,47,1,111.99997931,47,2018,09,201809,4,3,1,1,1,10,1,3,3,,,,1400000,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,2,1,3,5,2,,1,1,4,1,4,1,1,1,3,1,2,01,
4722625,1,1,1,47,1,151.45810137,47,2018,09,201809,1,1,1,1,1,1,6,,4,,,300000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,1,2,,3,1,2,1,3,1,1,1,3,1,2,01,
4722626,1,1,1,47,1,159.60597739,47,2018,09,201809,5,2,1,1,1,9,1,3,3,,,,450000,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,3,2,,1,1,4,1,3,1,1,1,3,2,,01,
