DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,INI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7430,P7440,P7450,P7452,P7454,P7456,P7458,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921
4708157,1,3,1,66,1,1,324.10049079,66,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708158,1,1,1,66,1,1,320.30093912,66,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708158,1,2,1,66,1,1,320.30093912,66,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708159,1,3,1,66,1,1,268.92449001,66,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708160,1,1,1,66,1,1,255.96458353,66,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708162,1,2,1,66,1,1,271.03016766,66,2018,09,201809,80,1,3,4,2,,,4,2,,2,,,,,2
4708162,1,3,1,66,1,1,271.03016766,66,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708163,1,3,1,66,1,1,308.74888729,66,2018,09,201809,80,1,4,8,2,,,8,2,,2,,,,,2
4708164,1,1,1,66,1,1,318.86243825,66,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708165,1,2,1,66,1,1,265.01268476,66,2018,09,201809,80,2,,,,2,,,2,,2,,2,,800000,2
4708168,1,3,1,66,1,1,317.18069003,66,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708169,1,2,1,66,1,1,329.62197816,66,2018,09,201809,80,1,2,3,2,,,9,2,,2,,,,,2
4708172,1,1,1,66,1,1,286.15966919,66,2018,09,201809,80,1,4,9,2,,,8,2,,2,,,,,2
4708172,1,2,1,66,1,1,286.15966919,66,2018,09,201809,80,1,4,6,2,,,12,2,,2,,,,,2
4708176,1,3,1,66,1,1,401.26101775,66,2018,09,201809,80,1,2,3,2,,,9,2,,2,,,,,2
4708177,1,2,1,66,1,1,265.06356304,66,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708179,1,2,1,66,1,1,344.08430291,66,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708180,1,1,1,66,1,1,383.91684889,66,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708180,1,2,1,66,1,1,383.91684889,66,2018,09,201809,80,1,4,3,2,,,9,1,2,2,,1,48,781242,1
4708182,1,1,1,66,1,1,242.40085143,66,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708183,1,1,1,68,1,1,1056.7900077,68,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708183,2,1,2,68,1,1,1056.7900077,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708183,3,1,3,68,1,1,1056.7900077,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708184,1,1,1,68,1,1,784.30604925,68,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708184,1,3,1,68,1,1,784.30604925,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708185,1,1,1,68,1,1,977.67071708,68,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708185,1,2,1,68,1,1,977.67071708,68,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708185,1,3,1,68,1,1,977.67071708,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708186,1,1,1,68,1,1,756.61785472,68,2018,09,201809,80,1,4,5,2,,,8,3,,2,,,,,3
4708186,1,2,1,68,1,1,756.61785472,68,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708187,1,1,1,68,1,1,660.52350157,68,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708188,1,1,1,68,1,1,699.77547677,68,2018,09,201809,80,1,4,4,2,,,4,2,,2,,,,,2
4708189,1,3,1,68,1,1,718.72328719,68,2018,09,201809,80,1,1,2,2,,,2,2,,2,,,,,2
4708189,1,4,1,68,1,1,718.72328719,68,2018,09,201809,80,1,3,2,2,,,2,2,,2,,,,,2
4708190,1,1,1,68,1,1,810.9162501,68,2018,09,201809,80,1,4,4,2,,,4,3,,2,,,,,2
4708191,1,1,1,68,1,1,824.6611358,68,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708191,1,2,1,68,1,1,824.6611358,68,2018,09,201809,80,1,4,7,2,,,9,2,,2,,,,,2
4708192,1,1,1,68,1,1,743.59622584,68,2018,09,201809,80,1,4,4,2,,,4,3,,2,,,,,2
4708192,1,2,1,68,1,1,743.59622584,68,2018,09,201809,80,1,2,4,2,,,4,3,,2,,,,,2
4708192,1,4,1,68,1,1,743.59622584,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708193,1,2,1,68,1,1,596.61184302,68,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708193,1,4,1,68,1,1,596.61184302,68,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708196,1,1,1,68,1,1,686.79262051,68,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708196,1,2,1,68,1,1,686.79262051,68,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708197,1,1,1,68,1,1,923.37232171,68,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708197,1,2,1,68,1,1,923.37232171,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708197,1,3,1,68,1,1,923.37232171,68,2018,09,201809,80,1,2,4,2,,,4,2,,2,,2,,781242,2
4708197,1,4,1,68,1,1,923.37232171,68,2018,09,201809,80,1,3,5,2,,,4,3,,2,,,,,3
4708203,1,1,1,68,1,1,575.53035175,68,2018,09,201809,80,1,4,5,2,,,8,3,,2,,,,,3
4708204,1,1,1,68,1,1,811.03576837,68,2018,09,201809,80,1,2,4,2,,,4,2,,2,,,,,2
4708204,1,2,1,68,1,1,811.03576837,68,2018,09,201809,80,1,2,3,2,,,9,2,,2,,,,,2
4708206,1,1,1,68,1,1,797.87200635,68,2018,09,201809,80,1,4,4,2,,,4,2,,2,,,,,2
4708206,1,2,1,68,1,1,797.87200635,68,2018,09,201809,80,1,4,4,2,,,8,2,,2,,,,,2
4708206,1,5,1,68,1,1,797.87200635,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708207,1,3,1,68,1,1,650.12673727,68,2018,09,201809,80,1,1,2,2,,,2,2,,2,,,,,2
4708209,1,1,1,68,1,1,628.64673092,68,2018,09,201809,80,1,4,6,2,,,8,2,,2,,,,,2
4708209,1,2,1,68,1,1,628.64673092,68,2018,09,201809,80,1,4,6,2,,,8,2,,2,,,,,2
4708209,1,4,1,68,1,1,628.64673092,68,2018,09,201809,80,1,4,8,2,,,9,2,,2,,,,,2
4708210,1,2,1,68,1,1,577.36028259,68,2018,09,201809,80,1,4,4,2,,,4,2,,2,,2,,781242,2
4708211,1,2,1,68,1,1,538.80505819,68,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708212,1,1,1,68,1,1,633.15425367,68,2018,09,201809,80,1,4,4,2,,,4,2,,2,,,,,2
4708212,1,2,1,68,1,1,633.15425367,68,2018,09,201809,80,1,4,7,2,,,8,2,,2,,,,,2
4708214,1,4,1,68,1,1,397.12584414,68,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708216,1,3,1,68,1,1,385.76862729,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708217,1,2,1,68,1,1,761.8227566,68,2018,09,201809,80,1,4,4,2,,,4,2,,2,,2,,781242,2
4708217,1,4,1,68,1,1,761.8227566,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708218,1,2,1,68,1,1,1056.7900077,68,2018,09,201809,80,1,4,4,2,,,4,2,,2,,2,,781242,2
4708218,1,4,1,68,1,1,1056.7900077,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708218,1,5,1,68,1,1,1056.7900077,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708220,1,2,1,68,1,1,731.31314266,68,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708224,1,1,1,68,1,1,550.01788431,68,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708225,1,3,1,68,1,1,772.87954943,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708227,1,2,1,68,1,1,713.52036247,68,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708227,1,3,1,68,1,1,713.52036247,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708228,1,1,1,68,1,1,668.51530529,68,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708228,1,2,1,68,1,1,668.51530529,68,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708228,1,3,1,68,1,1,668.51530529,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708229,1,1,1,68,1,1,579.22589293,68,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708231,1,3,1,68,1,1,565.71370591,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708232,1,1,1,68,1,1,824.6611358,68,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708232,1,2,1,68,1,1,824.6611358,68,2018,09,201809,80,1,4,3,2,,,8,2,,2,,,,,2
4708233,1,4,1,68,1,1,535.17724235,68,2018,09,201809,80,1,4,3,2,,,8,2,,2,,,,,2
4708234,1,2,1,68,1,1,787.93584224,68,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708234,1,3,1,68,1,1,787.93584224,68,2018,09,201809,80,1,2,2,2,,,2,2,,2,,,,,2
4708235,1,1,1,68,1,1,703.12359817,68,2018,09,201809,80,1,4,4,2,,,8,2,,2,,,,,2
4708235,1,2,1,68,1,1,703.12359817,68,2018,09,201809,80,1,1,3,2,,,9,2,,2,,,,,2
4708238,1,2,1,68,1,1,575.53035175,68,2018,09,201809,80,1,4,4,2,,,4,2,,2,,,,,2
4708239,1,2,1,68,1,1,699.77547677,68,2018,09,201809,80,1,4,7,2,,,8,2,,2,,,,,2
4708241,1,3,1,68,1,1,775.64838796,68,2018,09,201809,80,2,,,,1,2,2,2,,2,,,,,2
4708241,1,4,1,68,1,1,775.64838796,68,2018,09,201809,80,1,2,2,2,,,2,2,,2,,,,,2
4708241,1,6,1,68,1,1,775.64838796,68,2018,09,201809,80,1,2,5,2,,,10,3,,2,,,,,3
4708241,1,7,1,68,1,1,775.64838796,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708243,1,2,1,68,1,1,326.51908596,68,2018,09,201809,80,1,4,4,2,,,4,2,,2,,2,,800000,2
4708244,1,5,1,68,1,1,316.12232167,68,2018,09,201809,80,1,4,9,2,,,8,2,,2,,,,,2
4708246,1,3,1,68,1,1,535.75736081,68,2018,09,201809,80,1,1,8,2,,,4,2,,2,,2,,1500000,2
4708250,1,1,1,68,1,1,576.92653203,68,2018,09,201809,80,1,4,8,2,,,9,2,,2,,,,,2
4708252,1,2,1,68,1,1,331.57761995,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708254,1,4,1,68,1,1,469.59250313,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708256,1,1,1,68,1,1,455.18661697,68,2018,09,201809,80,1,4,9,2,,,8,2,,2,,,,,2
4708256,1,5,1,68,1,1,455.18661697,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708256,1,6,1,68,1,1,455.18661697,68,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708262,1,2,1,68,1,1,522.65498628,68,2018,09,201809,80,1,2,3,2,,,9,2,,2,,,,,2
4708263,1,2,1,68,1,1,731.13223691,68,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708266,1,9,1,70,1,1,48.319058642,70,2018,09,201809,80,1,2,4,2,,,4,2,,2,,2,,700000,2
4708267,1,2,1,70,1,1,103.43855696,70,2018,09,201809,80,2,,,,2,,,2,,2,,1,24,500000,2
4708267,1,3,1,70,1,1,103.43855696,70,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708269,1,1,1,70,1,1,111.05411736,70,2018,09,201809,80,1,4,4,2,,,4,2,,2,,,,,2
4708269,1,2,1,70,1,1,111.05411736,70,2018,09,201809,80,1,3,5,2,,,10,3,,2,,,,,3
4708270,1,1,1,70,1,1,101.45628657,70,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708271,1,1,1,70,1,1,58.528356479,70,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708271,1,3,1,70,1,1,58.528356479,70,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708273,1,1,1,70,1,1,77.104173147,70,2018,09,201809,80,1,4,4,2,,,4,2,,2,,,,,2
4708275,1,1,1,70,1,1,127.40574181,70,2018,09,201809,80,1,3,4,2,,,4,2,,2,,,,,2
4708275,1,2,1,70,1,1,127.40574181,70,2018,09,201809,80,1,1,3,2,,,9,2,,1,450000,,,,2
4708277,1,2,1,70,1,1,126.23791184,70,2018,09,201809,80,1,2,3,2,,,9,2,,2,,,,,2
4708280,1,1,1,70,1,1,90.063945899,70,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708284,1,1,1,70,1,1,134.73810642,70,2018,09,201809,80,1,2,4,2,,,9,2,,2,,,,,2
4708290,1,1,1,73,1,1,263.13039155,73,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708291,1,1,1,73,1,1,197.10167062,73,2018,09,201809,80,1,4,1,2,,,4,2,,2,,,,,2
4708294,1,1,1,73,1,1,323.02225455,73,2018,09,201809,80,1,4,5,2,,,8,3,,2,,,,,3
4708294,1,2,1,73,1,1,323.02225455,73,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708295,1,1,1,73,1,1,268.25726561,73,2018,09,201809,80,1,4,7,1,,4,10,3,,2,,,,,3
4708295,1,2,1,73,1,1,268.25726561,73,2018,09,201809,80,1,4,3,1,,4,9,2,,2,,1,30,900000,2
4708297,1,2,1,73,1,1,292.03849741,73,2018,09,201809,80,1,2,3,2,,,9,2,,2,,,,,2
4708299,1,2,1,73,1,1,424.59267497,73,2018,09,201809,80,1,4,4,2,,,8,2,,2,,,,,2
4708299,2,2,2,73,1,1,424.59267497,73,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708300,1,2,1,73,1,1,358.37409447,73,2018,09,201809,80,1,1,3,2,,,9,2,,2,,1,48,781700,2
4708303,1,1,1,73,1,1,299.96436091,73,2018,09,201809,80,1,2,4,2,,,4,2,,2,,,,,2
4708304,1,1,1,73,1,1,289.77229446,73,2018,09,201809,80,1,3,4,2,,,4,2,,2,,,,,2
4708306,1,3,1,73,1,1,231.07834907,73,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708306,1,4,1,73,1,1,231.07834907,73,2018,09,201809,80,2,,,,2,,,2,,2,,2,,700000,2
4708307,1,4,1,73,1,1,117.28443564,73,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708308,1,2,1,73,1,1,305.06589361,73,2018,09,201809,80,2,,,,2,,,2,,2,,1,20,500000,2
4708310,1,1,1,73,1,1,117.28443564,73,2018,09,201809,80,1,4,4,2,,,4,2,,2,,,,,2
4708312,1,1,1,73,1,1,292.59394821,73,2018,09,201809,80,1,4,4,2,,,4,2,,2,,,,,2
4708314,1,2,1,73,1,1,270.77128751,73,2018,09,201809,80,1,4,4,2,,,4,2,,2,,,,,2
4708317,1,2,1,73,1,1,240.5183558,73,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708318,1,4,1,73,1,1,234.56887129,73,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708319,1,3,1,73,1,1,306.12575193,73,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708320,1,3,1,73,1,1,648.50437187,73,2018,09,201809,80,1,1,2,2,,,2,2,,2,,2,,1100000,2
4708320,1,4,1,73,1,1,648.50437187,73,2018,09,201809,80,1,1,2,2,,,2,2,,2,,,,,2
4708322,1,1,1,73,1,1,347.93345335,73,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708323,1,1,1,73,1,1,266.52656151,73,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708324,1,1,1,73,1,1,288.48744823,73,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708325,1,1,1,76,1,1,1073.5809356,76,2018,09,201809,80,1,4,5,2,,,11,3,,2,,,,,3
4708325,1,3,1,76,1,1,1073.5809356,76,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708325,1,4,1,76,1,1,1073.5809356,76,2018,09,201809,80,1,4,1,1,,4,9,2,,2,,,,,2
4708326,1,3,1,76,1,1,801.0968085,76,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708327,1,2,1,76,1,1,1021.4052606,76,2018,09,201809,80,1,1,3,2,,,9,2,,2,,,,,2
4708328,1,1,1,76,1,1,1094.0559169,76,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708328,1,2,1,76,1,1,1094.0559169,76,2018,09,201809,80,1,4,3,2,,,8,2,,2,,,,,2
4708329,1,2,1,76,1,1,880.86699925,76,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708330,1,1,1,76,1,1,744.03695201,76,2018,09,201809,80,1,1,1,2,,,9,2,,2,,,,,2
4708331,1,2,1,76,1,1,829.77663779,76,2018,09,201809,80,1,4,8,1,,2,8,1,4,2,,1,43,781242,1
4708333,1,1,1,76,1,1,1094.0559169,76,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708333,1,2,1,76,1,1,1094.0559169,76,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708334,1,2,1,76,1,1,1108.630542,76,2018,09,201809,80,1,4,3,1,,4,9,1,,2,,1,40,781242,2
4708335,1,2,1,76,1,1,1160.3063623,76,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708337,1,1,1,76,1,1,918.56667531,76,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708338,1,1,1,76,1,1,918.56667531,76,2018,09,201809,80,1,3,7,2,,,8,3,,2,,,,,3
4708340,1,2,1,76,1,1,1225.686159,76,2018,09,201809,80,1,3,3,2,,,9,2,,2,,,,,2
4708341,1,1,1,76,1,1,1020.7434275,76,2018,09,201809,80,1,4,9,2,,,8,2,,2,,,,,2
4708341,1,2,1,76,1,1,1020.7434275,76,2018,09,201809,80,1,4,9,2,,,8,2,,2,,,,,2
4708343,1,1,1,76,1,1,1262.1631875,76,2018,09,201809,80,1,1,3,2,,,5,2,,2,,2,,781242,2
4708344,1,2,1,76,1,1,908.70150377,76,2018,09,201809,80,1,4,7,2,,,8,2,,2,,1,25,700000,2
4708344,1,5,1,76,1,1,908.70150377,76,2018,09,201809,80,2,,,,2,,,2,,2,,2,,200000,2
4708344,1,6,1,76,1,1,908.70150377,76,2018,09,201809,80,2,,,,2,,,2,,2,,2,,100000,2
4708345,1,2,1,76,1,1,758.21526576,76,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708346,1,1,1,76,1,1,918.56667531,76,2018,09,201809,80,1,3,4,2,,,4,2,,2,,2,,5000000,2
4708351,1,3,1,76,1,1,995.50233628,76,2018,09,201809,80,2,,,,2,,,2,,2,,2,,781242,2
4708355,1,4,1,76,1,1,959.88672654,76,2018,09,201809,80,1,4,4,2,,,4,3,,2,,,,,3
4708358,1,2,1,76,1,1,969.72944028,76,2018,09,201809,80,1,3,3,2,,,9,2,,2,,,,,2
4708362,1,1,1,76,1,1,918.56667531,76,2018,09,201809,80,1,4,1,1,,4,5,2,,2,,,,,2
4708363,1,1,1,76,1,1,1094.0559169,76,2018,09,201809,80,1,4,5,1,,4,8,3,,2,,,,,3
4708363,1,2,1,76,1,1,1094.0559169,76,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708364,1,1,1,76,1,1,1094.0559169,76,2018,09,201809,80,1,4,4,2,,,9,2,,2,,,,,2
4708364,1,2,1,76,1,1,1094.0559169,76,2018,09,201809,80,1,3,5,2,,,8,3,,2,,1,72,700000,3
4708365,1,1,1,76,1,1,1446.3112734,76,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708365,1,4,1,76,1,1,1446.3112734,76,2018,09,201809,80,1,3,3,2,,,9,2,,2,,,,,2
4708368,1,1,1,76,1,1,860.28463816,76,2018,09,201809,80,1,1,7,2,,,8,1,,1,100000,1,48,781242,2
4708368,1,3,1,76,1,1,860.28463816,76,2018,09,201809,80,1,1,2,1,,1,2,2,,2,,1,24,400000,2
4708369,1,1,1,76,1,1,1058.4431036,76,2018,09,201809,80,1,4,5,2,,,10,3,,2,,,,,3
4708369,1,2,1,76,1,1,1058.4431036,76,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708371,1,1,1,76,1,1,1058.4431036,76,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708371,1,2,1,76,1,1,1058.4431036,76,2018,09,201809,80,1,3,3,2,,,9,2,,2,,,,,2
4708372,1,1,1,76,1,1,954.17948856,76,2018,09,201809,80,1,2,4,2,,,4,2,,2,,2,,98,2
4708376,1,2,1,76,1,1,880.86699925,76,2018,09,201809,80,1,4,3,2,,,4,2,,2,,,,,2
4708377,1,3,1,76,1,1,801.0968085,76,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708379,1,1,1,76,1,1,1058.4431036,76,2018,09,201809,80,1,4,7,2,,,11,2,,2,,,,,2
4708379,1,2,1,76,1,1,1058.4431036,76,2018,09,201809,80,1,4,4,2,,,4,2,,2,,,,,2
4708380,1,1,1,76,1,1,1094.0559169,76,2018,09,201809,80,1,4,5,2,,,8,3,,2,,1,48,781242,3
4708380,1,2,1,76,1,1,1094.0559169,76,2018,09,201809,80,1,4,4,1,,2,8,3,,2,,1,48,781242,3
4708381,1,1,1,76,1,1,918.56667531,76,2018,09,201809,80,1,1,7,2,,,8,3,,2,,1,20,800000,3
4708382,1,1,1,76,1,1,938.119278,76,2018,09,201809,80,1,2,8,2,,,2,2,,2,,,,,2
4708386,1,4,1,76,1,1,966.76241946,76,2018,09,201809,80,1,4,7,2,,,8,2,,2,,,,,2
4708387,1,1,1,76,1,1,914.15190461,76,2018,09,201809,80,1,4,5,2,,,10,3,,2,,1,40,781242,3
4708387,1,2,1,76,1,1,914.15190461,76,2018,09,201809,80,1,3,4,2,,,8,2,,2,,1,48,781242,2
4708394,1,1,1,76,1,1,918.56667531,76,2018,09,201809,80,1,3,3,2,,,11,3,,2,,,,,3
4708395,1,2,1,76,1,1,888.32535451,76,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708396,1,1,1,76,1,1,1052.5621928,76,2018,09,201809,80,1,3,2,2,,,2,2,,2,,1,24,390000,2
4708397,1,1,1,76,1,1,1222.6804202,76,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708398,1,1,1,76,1,1,852.71254127,76,2018,09,201809,80,1,2,8,2,,,8,1,2,2,,,,,1
4708400,1,1,1,76,1,1,888.32535451,76,2018,09,201809,80,1,4,4,2,,,4,2,,2,,2,,800000,2
4708404,1,1,1,76,1,1,908.84097799,76,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708406,1,2,1,76,1,1,883.53652441,76,2018,09,201809,80,1,3,4,1,,1,4,1,,2,,,,,2
4708407,1,2,1,76,1,1,1024.1067597,76,2018,09,201809,80,1,2,7,2,,,6,1,,2,,1,48,781242,2
4708408,1,1,1,76,1,1,1272.2146836,76,2018,09,201809,80,1,3,8,1,,1,1,2,,2,,,,,2
4708408,1,2,1,76,1,1,1272.2146836,76,2018,09,201809,80,1,4,4,2,,,4,2,,2,,,,,2
4708408,1,3,1,76,1,1,1272.2146836,76,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708410,1,1,1,76,1,1,1094.0559169,76,2018,09,201809,80,1,2,8,2,,,4,3,,2,,2,,5000000,3
4708410,1,2,1,76,1,1,1094.0559169,76,2018,09,201809,80,1,4,8,2,,,11,2,,2,,,,,2
4708411,1,1,1,76,1,1,918.56667531,76,2018,09,201809,80,1,3,5,2,,,10,3,,2,,,,,3
4708412,1,1,1,76,1,1,1020.7434275,76,2018,09,201809,80,1,4,4,2,,,4,3,,2,,,,,3
4708412,1,2,1,76,1,1,1020.7434275,76,2018,09,201809,80,1,4,9,2,,,9,2,,2,,,,,2
4708413,1,3,1,76,1,1,772.52435904,76,2018,09,201809,80,1,4,5,2,,,8,3,,2,,,,,3
4708416,1,2,1,76,1,1,758.21526576,76,2018,09,201809,80,1,1,2,2,,,2,1,,2,,,,,2
4708417,1,1,1,76,1,1,954.17948856,76,2018,09,201809,80,1,4,6,2,,,1,2,,2,,2,,900000,2
4708418,1,2,1,76,1,1,880.86699925,76,2018,09,201809,80,1,4,7,2,,,4,3,,2,,1,20,1000000,3
4708421,1,1,1,88,1,1,47.656991801,88,2018,09,201809,80,1,4,4,2,,,8,2,,2,,,,,
4708422,1,2,1,88,1,1,56.805601684,88,2018,09,201809,80,2,,,,2,,,2,,2,,,,,
4708425,1,2,1,81,1,1,223.24757244,81,2018,09,201809,80,1,2,8,2,,,9,2,,2,,2,,98,2
4708426,1,1,1,81,1,1,281.87153725,81,2018,09,201809,80,1,3,2,2,,,2,2,,2,,,,,2
4708427,1,1,1,81,1,1,260.20219941,81,2018,09,201809,80,1,2,4,2,,,4,2,,2,,,,,2
4708427,1,2,1,81,1,1,260.20219941,81,2018,09,201809,80,1,4,5,2,,,8,3,,2,,,,,3
4708431,1,1,1,81,1,1,158.68087861,81,2018,09,201809,80,1,4,4,2,,,4,2,,2,,,,,2
4708431,1,5,1,81,1,1,158.68087861,81,2018,09,201809,80,1,1,8,2,,,2,2,,2,,2,,98,2
4708431,1,6,1,81,1,1,158.68087861,81,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708432,1,1,1,81,1,1,206.67095164,81,2018,09,201809,80,1,4,3,1,,4,9,2,,2,,2,,98,2
4708432,1,4,1,81,1,1,206.67095164,81,2018,09,201809,80,1,4,4,2,,,8,2,,2,,,,,2
4708436,1,2,1,81,1,1,92.474996965,81,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708438,1,4,1,81,1,1,204.90841268,81,2018,09,201809,80,1,3,3,2,,,9,2,,2,,2,,700000,2
4708438,1,5,1,81,1,1,204.90841268,81,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708439,1,1,1,81,1,1,145.08593532,81,2018,09,201809,80,1,4,8,2,,,4,2,,2,,,,,2
4708439,1,4,1,81,1,1,145.08593532,81,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708439,1,6,1,81,1,1,145.08593532,81,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708440,1,2,1,81,1,1,164.25258538,81,2018,09,201809,80,1,1,3,2,,,9,2,,2,,1,48,400000,2
4708440,1,3,1,81,1,1,164.25258538,81,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708441,1,3,1,81,1,1,207.81789706,81,2018,09,201809,80,2,,,,2,,,2,,2,,,,,2
4708441,1,5,1,81,1,1,207.81789706,81,2018,09,201809,80,1,3,8,2,,,1,2,,2,,1,24,98,2
4708441,1,6,1,81,1,1,207.81789706,81,2018,09,201809,80,1,2,4,2,,,4,2,,2,,,,,2
4708443,1,2,1,85,1,1,384.2925853,85,2018,09,201809,80,1,4,3,2,,,9,2,,2,,,,,2
4708444,1,1,1,85,1,1,467.19007219,85,2018,09,201809,80,1,3,5,2,,,10,3,,2,,,,,3
