DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,INI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7430,P7440,P7450,P7452,P7454,P7456,P7458,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921
4568993,1,3,1,20,1,1,177.95972093,20,2018,03,201803,80,1,4,8,2,,,2,2,,2,,2,,780000,2
4568994,1,1,1,20,1,1,189.63392528,20,2018,03,201803,80,1,4,4,2,,,8,3,,2,,,,,3
4568996,1,1,1,20,1,1,199.18721775,20,2018,03,201803,80,1,3,3,1,,1,9,2,,2,,1,48,800000,2
4568997,1,3,1,20,1,1,160.77657984,20,2018,03,201803,80,1,1,2,2,,,2,2,,2,,2,,781300,2
4568997,1,4,1,20,1,1,160.77657984,20,2018,03,201803,80,2,,,,2,,,2,,2,,2,,781300,2
4568997,1,5,1,20,1,1,160.77657984,20,2018,03,201803,80,2,,,,2,,,2,,2,,2,,98,2
4568999,1,1,1,20,1,1,267.65436949,20,2018,03,201803,80,1,1,3,2,,,9,2,,2,,,,,2
4569001,1,4,1,20,1,1,177.02916977,20,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569001,1,5,1,20,1,1,177.02916977,20,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569003,1,3,1,20,1,1,215.14691975,20,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569003,1,4,1,20,1,1,215.14691975,20,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569003,1,8,1,20,1,1,215.14691975,20,2018,03,201803,80,1,1,2,1,,1,2,2,,2,,,,,2
4569004,1,3,1,20,1,1,124.32846037,20,2018,03,201803,80,2,,,,2,,,2,,2,,2,,600000,2
4569008,1,2,1,20,1,1,249.32748901,20,2018,03,201803,80,1,2,6,2,,,7,2,,2,,1,40,600000,2
4569008,1,3,1,20,1,1,249.32748901,20,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569008,1,4,1,20,1,1,249.32748901,20,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569009,1,1,1,20,1,1,203.19976599,20,2018,03,201803,80,1,4,9,2,,,8,2,,2,,,,,2
4569010,1,5,1,20,1,1,183.29949597,20,2018,03,201803,80,2,,,,2,,,2,,2,,1,48,1000000,2
4569011,1,1,1,20,1,1,189.63392528,20,2018,03,201803,80,1,4,4,2,,,4,2,,2,,,,,2
4569015,1,1,1,20,1,1,292.77435796,20,2018,03,201803,80,1,2,3,2,,,9,2,,2,,,,,2
4569018,1,1,1,20,1,1,221.42503321,20,2018,03,201803,80,1,4,5,2,,,10,3,,2,,,,,3
4569018,1,2,1,20,1,1,221.42503321,20,2018,03,201803,80,2,,,,1,2,2,2,,2,,2,,98,2
4569019,1,1,1,20,1,1,244.24431537,20,2018,03,201803,80,1,2,7,2,,,1,2,,2,,,,,2
4569019,1,2,1,20,1,1,244.24431537,20,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569021,1,4,1,20,1,1,228.72586561,20,2018,03,201803,80,1,1,6,2,,,9,2,,2,,,,,2
4569025,1,3,1,20,1,1,146.97770947,20,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569026,1,1,1,20,1,1,138.80980733,20,2018,03,201803,80,1,4,5,2,,,10,3,,2,,,,,3
4569026,1,2,1,20,1,1,138.80980733,20,2018,03,201803,80,1,4,3,2,,,8,2,,2,,,,,2
4569028,1,1,1,20,1,1,156.85719654,20,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569028,1,2,1,20,1,1,156.85719654,20,2018,03,201803,80,2,,,,2,,,2,,2,,2,,1000000,2
4569030,1,3,1,20,1,1,258.03066882,20,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569031,1,1,1,20,1,1,194.53190886,20,2018,03,201803,80,1,4,5,2,,,10,3,,2,,,,,3
4569064,1,1,1,23,1,1,126.25575014,23,2018,03,201803,80,1,2,4,2,,,4,2,,2,,,,,2
4569065,1,1,1,23,1,1,158.76395596,23,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569066,1,5,1,23,1,1,114.11463609,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569067,1,2,1,23,1,1,84.687746171,23,2018,03,201803,80,1,4,8,2,,,9,2,,2,,,,,2
4569067,1,3,1,23,1,1,84.687746171,23,2018,03,201803,80,1,3,8,2,,,2,2,,2,,2,,3000000,2
4569067,1,5,1,23,1,1,84.687746171,23,2018,03,201803,80,2,,,,2,,,2,,2,,1,25,600000,2
4569067,1,6,1,23,1,1,84.687746171,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569068,1,6,1,23,1,1,118.47904943,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569070,1,2,1,23,1,1,84.687746171,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569071,1,2,1,23,1,1,208.9706422,23,2018,03,201803,80,1,1,6,2,,,9,2,,2,,,,,2
4569073,1,2,1,23,1,1,102.65182697,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569073,1,3,1,23,1,1,102.65182697,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569073,1,5,1,23,1,1,102.65182697,23,2018,03,201803,80,1,4,4,2,,,4,2,,2,,,,,2
4569074,1,2,1,23,1,1,130.23968969,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569075,1,7,1,23,1,1,84.687746171,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569075,1,9,1,23,1,1,84.687746171,23,2018,03,201803,80,1,4,4,2,,,4,2,,2,,,,,2
4569076,1,3,1,23,1,1,191.50442801,23,2018,03,201803,80,2,,,,2,,,2,,2,,2,,500000,2
4569077,1,1,1,23,1,1,84.687746171,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569077,1,2,1,23,1,1,84.687746171,23,2018,03,201803,80,1,4,5,2,,,10,3,,2,,,,,3
4569077,1,5,1,23,1,1,84.687746171,23,2018,03,201803,80,1,2,3,2,,,9,2,,2,,,,,2
4569077,1,8,1,23,1,1,84.687746171,23,2018,03,201803,80,1,2,4,2,,,4,2,,2,,,,,2
4569079,1,3,1,23,1,1,111.96018115,23,2018,03,201803,80,1,1,8,2,,,11,2,,2,,,,,2
4569085,1,4,1,23,1,1,139.54373824,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569086,1,2,1,23,1,1,204.66715825,23,2018,03,201803,80,1,1,2,2,,,2,2,,2,,,,,2
4569088,1,1,1,23,1,1,199.99605003,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569088,2,2,2,23,1,1,199.99605003,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569091,1,1,1,23,1,1,238.80908509,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569091,1,2,1,23,1,1,238.80908509,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569091,2,2,2,23,1,1,238.80908509,23,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569093,1,1,1,23,1,1,145.64534886,23,2018,03,201803,80,1,2,5,2,,,10,3,,2,,,,,3
4569093,1,3,1,23,1,1,145.64534886,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569094,1,3,1,23,1,1,84.687746171,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569095,1,1,1,23,1,1,145.3076436,23,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569096,1,1,1,23,1,1,254.92473212,23,2018,03,201803,80,1,1,9,2,,,12,2,,2,,,,,2
4569097,1,1,1,23,1,1,177.51078609,23,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569097,1,2,1,23,1,1,177.51078609,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569098,1,1,1,23,1,1,100.14646969,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569098,1,2,1,23,1,1,100.14646969,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569098,1,3,1,23,1,1,100.14646969,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569098,1,4,1,23,1,1,100.14646969,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569100,1,1,1,23,1,1,214.42284344,23,2018,03,201803,80,1,3,3,2,,,9,2,,2,,,,,2
4569101,1,1,1,23,1,1,104.82200192,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569101,1,3,1,23,1,1,104.82200192,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569101,1,5,1,23,1,1,104.82200192,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569102,1,2,1,23,1,1,239.5615879,23,2018,03,201803,80,1,1,3,2,,,9,2,,2,,,,,2
4569103,1,1,1,23,1,1,249.82122002,23,2018,03,201803,80,1,1,4,2,,,4,2,,2,,,,,2
4569106,1,2,1,23,1,1,205.54169573,23,2018,03,201803,80,1,2,3,2,,,9,2,,2,,,,,2
4569107,1,3,1,23,1,1,164.01035059,23,2018,03,201803,80,1,2,3,2,,,9,2,,2,,,,,2
4569108,1,2,1,23,1,1,122.62294056,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569108,1,4,1,23,1,1,122.62294056,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569109,1,8,1,23,1,1,84.687746171,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569110,1,2,1,23,1,1,221.74668458,23,2018,03,201803,80,1,4,6,2,,,9,2,,2,,,,,2
4569112,1,1,1,23,1,1,210.65847403,23,2018,03,201803,80,1,1,7,2,,,9,2,,2,,,,,2
4569113,1,2,1,23,1,1,213.60753121,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569115,1,4,1,23,1,1,175.39375146,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569116,1,2,1,23,1,1,229.79925386,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569117,1,2,1,23,1,1,188.4754356,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569120,1,2,1,23,1,1,262.10209792,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569122,1,4,1,23,1,1,156.17426611,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569126,1,1,1,23,1,1,187.96348987,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569127,1,4,1,23,1,1,154.09851669,23,2018,03,201803,80,1,3,4,2,,,11,2,,2,,,,,2
4569128,1,2,1,23,1,1,192.40862661,23,2018,03,201803,80,1,2,4,2,,,4,2,,2,,,,,2
4569130,1,2,1,23,1,1,142.22791324,23,2018,03,201803,80,1,1,6,2,,,6,2,,2,,2,,1500000,2
4569130,1,3,1,23,1,1,142.22791324,23,2018,03,201803,80,2,,,,2,,,2,,2,,2,,900000,2
4569130,1,4,1,23,1,1,142.22791324,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569131,1,3,1,23,1,1,207.69615067,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569132,1,3,1,23,1,1,186.85225494,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569134,1,1,1,23,1,1,117.3359592,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569134,1,4,1,23,1,1,117.3359592,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569136,1,1,1,23,1,1,84.687746171,23,2018,03,201803,80,1,4,4,2,,,4,2,,2,,,,,2
4569136,1,2,1,23,1,1,84.687746171,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569136,1,9,1,23,1,1,84.687746171,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569137,1,2,1,23,1,1,153.42608698,23,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569220,1,1,1,41,1,1,155.96095295,41,2018,03,201803,80,1,4,5,2,,,10,3,,2,,,,,3
4569220,1,3,1,41,1,1,155.96095295,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569220,1,5,1,41,1,1,155.96095295,41,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569221,1,1,1,41,1,1,118.43457606,41,2018,03,201803,80,1,3,2,2,,,2,2,,2,,,,,2
4569221,2,1,2,41,1,1,118.43457606,41,2018,03,201803,80,1,1,2,2,,,2,2,,2,,,,,2
4569223,1,4,1,41,1,1,137.18403352,41,2018,03,201803,80,1,4,4,2,,,4,2,,2,,,,,2
4569224,1,1,1,41,1,1,138.76137555,41,2018,03,201803,80,1,4,5,2,,,10,3,,2,,,,,3
4569226,1,2,1,41,1,1,183.99909324,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569227,1,2,1,41,1,1,219.52748827,41,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569228,1,1,1,41,1,1,135.13814983,41,2018,03,201803,80,1,4,9,2,,,8,2,,2,,,,,2
4569228,1,2,1,41,1,1,135.13814983,41,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569231,1,2,1,41,1,1,149.15913058,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569232,1,2,1,41,1,1,107.60517811,41,2018,03,201803,80,1,4,4,2,,,4,2,,2,,,,,2
4569233,1,2,1,41,1,1,183.99909324,41,2018,03,201803,80,1,3,3,2,,,9,2,,2,,2,,781000,2
4569235,1,2,1,41,1,1,152.8428958,41,2018,03,201803,80,1,3,4,2,,,4,2,,2,,,,,2
4569237,1,3,1,41,1,1,190.92876772,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569238,1,1,1,41,1,1,107.60517811,41,2018,03,201803,80,1,4,4,2,,,4,2,,2,,,,,2
4569241,1,1,1,41,1,1,204.60298333,41,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569245,1,1,1,41,1,1,193.73375426,41,2018,03,201803,80,1,3,3,2,,,9,2,,2,,1,48,800000,2
4569246,1,3,1,41,1,1,190.92876772,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569254,1,4,1,41,1,1,105.98349725,41,2018,03,201803,80,1,2,8,2,,,1,2,,2,,1,48,1000000,2
4569258,1,3,1,41,1,1,159.0822188,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569260,1,1,1,41,1,1,246.30982581,41,2018,03,201803,80,1,1,8,2,,,11,3,,1,250000,1,48,1000000,3
4569261,1,1,1,41,1,1,130.51404957,41,2018,03,201803,80,1,4,4,2,,,4,3,,2,,,,,3
4569263,1,1,1,41,1,1,239.99703255,41,2018,03,201803,80,1,4,5,2,,,8,3,,2,,1,24,1000000,3
4569265,1,4,1,41,1,1,331.2088835,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569268,1,1,1,41,1,1,115.22269211,41,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569268,1,2,1,41,1,1,115.22269211,41,2018,03,201803,80,1,4,5,2,,,10,3,,2,,,,,3
4569269,1,3,1,41,1,1,164.27206273,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569271,1,2,1,41,1,1,174.66981775,41,2018,03,201803,80,2,,,,2,,,2,,2,,1,24,781800,2
4569274,1,3,1,41,1,1,161.27864898,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569275,1,3,1,41,1,1,171.01331,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569279,1,3,1,41,1,1,177.94298449,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569282,1,1,1,41,1,1,166.36841038,41,2018,03,201803,80,1,1,8,2,,,2,2,,2,,,,,2
4569283,1,1,1,41,1,1,164.08363552,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569284,1,1,1,41,1,1,120.36000386,41,2018,03,201803,80,1,1,8,2,,,8,2,,2,,1,48,800000,2
4569285,1,1,1,41,1,1,115.22269211,41,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569285,1,2,1,41,1,1,115.22269211,41,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569286,1,1,1,41,1,1,154.3489745,41,2018,03,201803,80,1,1,3,2,,,9,2,,2,,,,,2
4569287,1,2,1,41,1,1,238.47659864,41,2018,03,201803,80,1,2,6,2,,,9,2,,2,,2,,781800,2
4569288,1,1,1,41,1,1,111.64829039,41,2018,03,201803,80,1,4,4,2,,,4,2,,2,,,,,2
4569288,1,2,1,41,1,1,111.64829039,41,2018,03,201803,80,1,4,4,2,,,4,2,,2,,,,,2
4569289,1,1,1,41,1,1,165.66913398,41,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569292,1,1,1,41,1,1,129.7698806,41,2018,03,201803,80,1,4,5,2,,,10,3,,2,,,,,3
4569292,1,2,1,41,1,1,129.7698806,41,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569292,1,3,1,41,1,1,129.7698806,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569294,1,3,1,41,1,1,223.47229843,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569294,1,5,1,41,1,1,223.47229843,41,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569295,1,2,1,41,1,1,183.99909324,41,2018,03,201803,80,1,2,6,2,,,9,2,,2,,1,24,781000,2
4569297,1,1,1,41,1,1,179.98175753,41,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569297,1,2,1,41,1,1,179.98175753,41,2018,03,201803,80,1,1,8,2,,,12,2,,2,,1,48,781800,2
4569297,1,3,1,41,1,1,179.98175753,41,2018,03,201803,80,1,1,2,2,,,2,2,,2,,,,,2
4569300,1,1,1,41,1,1,190.55145127,41,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569300,1,3,1,41,1,1,190.55145127,41,2018,03,201803,80,1,2,4,2,,,4,2,,2,,,,,2
4569311,1,1,1,41,1,1,115.22269211,41,2018,03,201803,80,1,4,5,2,,,10,3,,2,,,,,3
4569311,1,2,1,41,1,1,115.22269211,41,2018,03,201803,80,1,2,5,2,,,10,3,,2,,,,,3
4569312,1,1,1,41,1,1,103.27731934,41,2018,03,201803,80,1,3,7,2,,,11,2,,2,,,,,2
4569315,1,2,1,41,1,1,107.60517811,41,2018,03,201803,80,1,4,5,2,,,10,3,,2,,,,,3
4569319,1,2,1,41,1,1,154.3489745,41,2018,03,201803,80,1,1,7,2,,,9,2,,2,,,,,2
4569327,1,3,1,44,1,1,25.628825476,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569329,1,1,1,44,1,1,65.011865405,44,2018,03,201803,80,1,1,8,1,,1,1,2,1,2,,,,1800000,1
4569329,1,2,1,44,1,1,65.011865405,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569331,1,3,1,44,1,1,52.274005927,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569332,1,1,1,44,1,1,25.628825476,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569335,1,2,1,44,1,1,54.033612837,44,2018,03,201803,80,1,1,6,2,,,1,2,,2,,1,35,600000,2
4569336,1,2,1,44,1,1,25.628825476,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569337,1,1,1,44,1,1,54.675266004,44,2018,03,201803,80,1,4,4,2,,,4,3,,2,,,,,3
4569337,1,2,1,44,1,1,54.675266004,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569337,1,4,1,44,1,1,54.675266004,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569339,1,3,1,44,1,1,58.294193486,44,2018,03,201803,80,1,1,8,1,,1,1,2,,1,60000,2,,781242,2
4569339,1,7,1,44,1,1,58.294193486,44,2018,03,201803,80,1,4,3,2,,,9,2,,1,200000,2,,500000,2
4569341,1,1,1,44,1,1,49.327290071,44,2018,03,201803,80,1,4,4,2,,,8,2,,2,,,,,2
4569342,1,2,1,44,1,1,63.74246767,44,2018,03,201803,80,1,4,2,2,,,9,2,,2,,1,20,781242,2
4569343,1,2,1,44,1,1,62.674838584,44,2018,03,201803,80,1,4,3,2,,,9,2,,2,,2,,1000000,2
4569343,1,3,1,44,1,1,62.674838584,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569344,1,3,1,44,1,1,54.724576082,44,2018,03,201803,80,2,,,,2,,,2,,2,,2,,781242,2
4569345,1,1,1,44,1,1,31.497709754,44,2018,03,201803,80,1,3,5,2,,,10,3,,2,,,,,3
4569345,1,2,1,44,1,1,31.497709754,44,2018,03,201803,80,1,4,4,2,,,4,2,,2,,2,,2000000,2
4569346,1,1,1,44,1,1,44.74957658,44,2018,03,201803,80,1,4,3,2,,,8,2,,2,,,,,2
4569347,1,5,1,44,1,1,55.865269818,44,2018,03,201803,80,2,,,,2,,,2,,2,,2,,781242,2
4569349,1,1,1,44,1,1,55.158695395,44,2018,03,201803,80,2,,,,2,,,2,,2,,2,,800000,2
4569349,1,3,1,44,1,1,55.158695395,44,2018,03,201803,80,1,2,2,2,,,2,2,,2,,,,,2
4569350,1,1,1,44,1,1,49.327290071,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569353,1,2,1,44,1,1,47.567683161,44,2018,03,201803,80,2,,,,1,2,1,2,,2,,1,40,300000,2
4569354,1,2,1,44,1,1,61.626501301,44,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569356,1,2,1,44,1,1,53.504621245,44,2018,03,201803,80,1,4,3,2,,,9,2,,2,,2,,1000000,2
4569357,1,2,1,44,1,1,50.651417924,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569358,1,2,1,44,1,1,57.38071101,44,2018,03,201803,80,2,,,,2,,,2,,2,,2,,500000,2
4569361,1,1,1,44,1,1,69.435289113,44,2018,03,201803,80,1,2,3,2,,,4,2,,2,,,,,2
4569362,1,2,1,44,1,1,26.028523012,44,2018,03,201803,80,1,4,3,2,,,9,2,,2,,2,,800000,2
4569362,1,3,1,44,1,1,26.028523012,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569362,1,4,1,44,1,1,26.028523012,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569362,1,6,1,44,1,1,26.028523012,44,2018,03,201803,80,1,2,3,2,,,9,2,,2,,,,,2
4569362,1,9,1,44,1,1,26.028523012,44,2018,03,201803,80,1,3,3,2,,,9,2,,2,,2,,900000,2
4569363,1,2,1,44,1,1,65.502591066,44,2018,03,201803,80,1,2,9,2,,,9,2,,2,,2,,781242,2
4569364,1,3,1,44,1,1,52.88570807,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569365,1,5,1,44,1,1,31.946425666,44,2018,03,201803,80,1,4,3,2,,,8,2,,2,,2,,98,2
4569367,1,4,1,44,1,1,59.165270666,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569368,1,3,1,44,1,1,55.253567674,44,2018,03,201803,80,1,1,3,2,,,9,2,,2,,2,,98,2
4569369,1,2,1,44,1,1,59.253861254,44,2018,03,201803,80,1,2,3,2,,,9,2,,2,,,,,2
4569371,1,3,1,44,1,1,52.312788344,44,2018,03,201803,80,2,,,,2,,,2,,2,,1,20,300000,2
4569371,1,4,1,44,1,1,52.312788344,44,2018,03,201803,80,2,,,,2,,,2,,2,,1,14,600000,2
4569373,1,4,1,44,1,1,58.773297981,44,2018,03,201803,80,1,1,6,2,,,9,2,,2,,,,,2
4569376,1,3,1,44,1,1,40.597766658,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569376,1,4,1,44,1,1,40.597766658,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569376,1,5,1,44,1,1,40.597766658,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569381,1,3,1,44,1,1,45.657374416,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569381,1,5,1,44,1,1,45.657374416,44,2018,03,201803,80,1,1,7,1,,1,1,2,,2,,,,,2
4569381,1,6,1,44,1,1,45.657374416,44,2018,03,201803,80,1,1,8,2,,,11,2,,2,,,,,2
4569384,1,6,1,44,1,1,62.144832413,44,2018,03,201803,80,1,2,3,2,,,9,2,,2,,,,,2
4569385,1,1,1,44,1,1,54.562604429,44,2018,03,201803,80,1,1,7,2,,,1,2,,2,,1,48,1000000,2
4569386,1,1,1,44,1,1,61.503312066,44,2018,03,201803,80,1,2,7,2,,,1,2,,2,,,,,2
4569386,1,2,1,44,1,1,61.503312066,44,2018,03,201803,80,1,1,2,2,,,2,2,,2,,,,,2
4569388,1,1,1,44,1,1,26.919996263,44,2018,03,201803,80,1,4,5,2,,,10,3,,2,,,,,3
4569388,1,2,1,44,1,1,26.919996263,44,2018,03,201803,80,2,,,,2,,,3,,2,,,,,3
4569392,1,2,1,44,1,1,82.287647562,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569394,1,2,1,44,1,1,72.393339319,44,2018,03,201803,80,1,3,2,2,,,2,2,,2,,,,,2
4569395,1,1,1,44,1,1,26.865266145,44,2018,03,201803,80,1,4,4,2,,,4,2,,2,,,,,2
4569395,1,2,1,44,1,1,26.865266145,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569395,1,3,1,44,1,1,26.865266145,44,2018,03,201803,80,1,2,4,2,,,1,2,,2,,1,40,400000,2
4569397,1,3,1,44,1,1,59.944824499,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569399,1,2,1,44,1,1,28.139412177,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569403,1,1,1,44,1,1,73.246134223,44,2018,03,201803,80,1,1,8,2,,,2,2,,2,,1,28,400000,2
4569408,1,1,1,44,1,1,49.327290071,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569413,1,2,1,44,1,1,48.77342466,44,2018,03,201803,80,1,4,1,2,,,8,2,,2,,,,,2
4569413,1,3,1,44,1,1,48.77342466,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569413,1,4,1,44,1,1,48.77342466,44,2018,03,201803,80,1,3,8,2,,,9,2,,2,,2,,600000,2
4569414,1,1,1,44,1,1,25.628825476,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569414,1,4,1,44,1,1,25.628825476,44,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569437,1,3,1,47,1,1,213.89914604,47,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569441,1,1,1,47,1,1,217.5252345,47,2018,03,201803,80,1,1,3,2,,,9,2,,2,,,,,2
4569441,1,8,1,47,1,1,217.5252345,47,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569442,1,3,1,47,1,1,219.34862127,47,2018,03,201803,80,1,2,2,2,,,2,2,,2,,2,,1000000,2
4569442,1,4,1,47,1,1,219.34862127,47,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
4569443,1,3,1,47,1,1,189.36678815,47,2018,03,201803,80,1,1,3,2,,,9,2,,2,,2,,800000,2
4569444,1,1,1,47,1,1,167.0571258,47,2018,03,201803,80,1,4,3,2,,,9,2,,2,,,,,2
4569445,1,2,1,47,1,1,185.55783717,47,2018,03,201803,80,1,3,3,2,,,9,2,,2,,,,,2
4569448,1,1,1,47,1,1,182.00330897,47,2018,03,201803,80,1,1,2,2,,,2,2,,2,,,,,2
4569449,1,7,1,47,1,1,153.64180827,47,2018,03,201803,80,1,1,3,2,,,1,2,,2,,,,,2
4569452,1,2,1,47,1,1,196.06792602,47,2018,03,201803,80,2,,,,2,,,2,,2,,,,,2
