DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,DSI,FEX_C,RAMA4D_D_R4,RAMA2D_D_R4,DPTO,ANO,MES,PERIODO,REGIS,P7250,P7260,P7280,P7310,P7320,P7350,P7360,P9460,P7390,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,RAMA2D_D,DSCY,RAMA4D_D
4588445,1,4,1,11,1,1,1797.0758507,6511,65,11,2018,04,201804,70,16,48,1,2,4,1,3,2,4,,,,,,,,1,2,,1000000,2,,32,32,66,2,6602
4588445,1,5,1,11,1,1,1797.0758507,5611,56,11,2018,04,201804,70,8,48,1,2,32,1,7,2,2,,,,,,,,1,2,,900000,2,,53,53,55,1,5521
4588445,1,6,1,11,1,1,1797.0758507,4322,43,11,2018,04,201804,70,4,48,1,2,4,1,7,2,4,,,,,,,,1,2,,781242,2,,38,38,45,1,4549
4588449,1,1,1,11,1,1,3727.2614239,8890,88,11,2018,04,201804,70,3,48,2,2,3,1,9,2,1,,,,,,,,1,1,1900000,3000000,2,,19,19,85,1,8532
4588458,1,4,1,11,1,1,1367.425202,4771,47,11,2018,04,201804,70,4,50,1,2,4,1,9,2,1,,,,,,,,1,1,300000,2000000,2,,11,11,52,1,5233
4588458,1,6,1,11,1,1,1367.425202,4771,47,11,2018,04,201804,70,6,48,1,2,6,1,2,2,2,,,,,,,,1,2,,781242,2,,45,45,52,1,5233
4588468,1,2,1,11,1,1,3233.859761,4330,43,11,2018,04,201804,70,4,8,1,2,48,1,3,2,2,,,,,,,,1,2,,100000,2,,17,93,45,1,4552
4588479,1,2,1,11,1,1,1873.8133843,6120,61,11,2018,04,201804,70,1,48,1,2,5,1,9,2,1,,,,,,,,1,2,,781242,2,,44,44,64,1,6421
4588479,2,1,2,11,1,1,1873.8133843,8512,85,11,2018,04,201804,70,13,48,1,2,13,1,6,2,1,,,,,,,,1,2,,1000000,2,,98,98,80,1,8011
4588480,1,3,1,11,1,1,1989.3953127,4511,45,11,2018,04,201804,70,12,48,1,2,12,1,9,2,1,1,,,,,,,,2,,1200000,1,2,33,33,50,1,5012
4588483,1,2,1,11,1,1,3140.17431,,,11,2018,04,201804,70,24,48,1,1,,,,,,,,,,,,,,,,781242,,,34,,,2,
4588484,1,3,1,11,1,1,1737.5684607,8544,85,11,2018,04,201804,70,250,48,1,2,320,2,9,2,2,,,,,,,,1,2,,1200000,2,,33,39,80,2,8050
4588485,1,2,1,11,1,1,2240.5502791,5611,56,11,2018,04,201804,70,10,60,1,2,16,1,4,2,1,1,,,,,,,,2,,2500000,1,1,53,50,55,1,5521
4588486,1,3,1,11,1,1,2031.3331478,7310,73,11,2018,04,201804,70,4,20,1,2,4,1,7,2,2,,,,,,,,1,2,,900000,1,1,16,16,74,1,7430
4588488,1,1,1,11,1,1,1919.9993676,8544,85,11,2018,04,201804,70,28,48,4,2,55,1,9,2,2,,,1,,,,,,2,,2500000,2,,02,13,80,2,8045
4588488,1,2,1,11,1,1,1919.9993676,6412,64,11,2018,04,201804,70,84,48,1,2,84,1,9,2,3,,,,,,,,1,2,,1000000,2,,39,03,65,2,6512
4588525,1,1,1,11,1,1,1367.425202,1104,11,11,2018,04,201804,70,4,48,1,2,150,1,9,2,4,,,,,,,,1,2,,6000000,2,,21,21,15,1,1594
4588525,1,5,1,11,1,1,1367.425202,6391,63,11,2018,04,201804,70,4,48,1,2,4,1,9,2,3,,,1,,,,,,2,,2000000,2,,15,15,92,1,9213
4588527,1,2,1,11,1,1,2920.9849044,5611,56,11,2018,04,201804,70,16,48,1,2,104,1,3,2,7,,,,,,,,1,2,,800000,2,,54,53,55,2,5521
4588529,1,2,1,11,1,1,2625.9447291,4771,47,11,2018,04,201804,70,4,48,1,2,32,1,6,2,2,,,,,,,,1,2,,781242,2,,45,45,52,1,5233
4588530,1,2,1,11,1,1,2345.9418269,6910,69,11,2018,04,201804,70,12,48,1,2,13,1,9,2,7,,,,,,,,1,2,,800000,2,,38,33,74,1,7411
4588542,1,2,1,11,1,1,3197.6414885,4771,47,11,2018,04,201804,70,24,20,1,2,24,1,4,2,4,,,,,,,,1,2,,781242,2,,03,45,52,2,5233
4588554,1,1,1,11,1,1,1165.2410757,4111,41,11,2018,04,201804,70,16,48,1,2,16,1,2,2,1,,,,,,,,1,2,,800000,2,,95,95,45,2,4521
4588554,1,5,1,11,1,1,1165.2410757,4111,41,11,2018,04,201804,70,16,48,1,2,16,1,2,2,8,,,,,,,,1,2,,800000,2,,38,95,45,2,4521
4588557,1,2,1,11,1,1,2652.3463487,4923,49,11,2018,04,201804,70,24,48,1,2,24,1,9,2,4,,,,,,,,1,2,,1200000,2,,98,98,60,2,6041
4588561,1,5,1,11,1,1,972.75130957,,,11,2018,04,201804,70,16,48,1,1,,,,,,,,,,,,,,,,800000,,,38,,,2,
4588570,1,2,1,11,1,1,2609.3210661,4290,42,11,2018,04,201804,70,8,48,1,2,8,1,4,2,1,1,,,,,,,,2,,1500000,1,1,19,19,45,1,4530
4588571,1,2,1,11,1,1,3197.6414885,4772,47,11,2018,04,201804,70,4,30,1,2,12,1,9,2,4,,,,,,,,1,2,,450000,2,,33,33,52,1,5234
4588582,1,3,1,11,1,1,2027.6292903,8220,82,11,2018,04,201804,70,28,40,1,2,28,1,7,1,1,1,,,,,,,,2,,781242,1,2,34,34,74,2,7499
4588595,1,1,1,11,1,1,2934.1993383,9700,97,11,2018,04,201804,70,4,40,4,2,4,3,1,2,1,,,,,,,1,,1,80000,781242,2,,55,54,95,1,9500
4588597,1,1,1,11,1,1,1852.3535825,5611,56,11,2018,04,201804,70,4,48,1,2,4,1,4,2,1,,,,,,,,1,2,,781242,2,,53,53,55,1,5521
4588598,1,3,1,11,1,1,3260.6591752,1312,13,11,2018,04,201804,70,3,48,1,2,4,1,8,2,7,,,,,,,,1,2,,1500000,2,,08,08,17,1,1720
4588609,1,2,1,11,1,1,2871.8914338,8121,81,11,2018,04,201804,70,8,48,1,2,8,1,9,2,1,,,,,,,,1,2,,1700000,2,,21,21,74,1,7493
4588611,1,1,1,11,1,1,2140.2355003,5611,56,11,2018,04,201804,70,20,48,1,2,20,1,2,2,1,,,,,,,,1,2,,781242,2,,39,51,55,2,5521
4588611,1,3,1,11,1,1,2140.2355003,,,11,2018,04,201804,70,12,48,1,1,,,,,,,,,,,,,,,,2000000,,,17,,,1,
4588617,1,2,1,11,1,1,3212.2567523,4761,47,11,2018,04,201804,70,2,48,1,2,2,1,9,2,4,,,,,,,,1,1,98,1500000,2,,45,45,52,1,5244
4588623,1,1,1,11,1,1,3448.4289193,1410,14,11,2018,04,201804,70,16,48,1,2,12,1,4,2,3,,,,,,,,1,2,,98,2,,98,98,19,2,1922
4588630,1,1,1,11,1,1,3300.9662764,4752,47,11,2018,04,201804,70,52,48,1,2,52,1,3,2,1,,,,,,,,1,2,,800000,1,2,45,45,52,2,5241
4588638,1,1,1,11,1,1,2400.1895878,9700,97,11,2018,04,201804,70,3,40,3,2,12,3,1,2,1,,,,,,,,1,2,,781242,2,,54,54,95,1,9500
4588651,1,1,1,11,1,1,3300.9662764,5611,56,11,2018,04,201804,70,4,48,1,2,4,1,2,2,1,,,,,,,,1,1,200000,781242,2,,94,53,55,1,5521
4588703,1,1,1,13,1,1,647.92212347,5224,52,13,2018,04,201804,70,20,48,1,2,24,1,7,2,2,,,,,,1,,,2,,900000,2,,97,97,63,2,6310
4588712,1,3,1,13,1,1,153.14361702,5511,55,13,2018,04,201804,70,52,48,1,2,104,1,8,2,1,,,,,,,,1,2,,1000000,2,,08,08,55,2,5511
4588721,1,4,1,13,1,1,307.21637105,9609,96,13,2018,04,201804,70,20,48,1,2,20,1,5,2,1,,,,,,1,,,2,,98,2,,57,57,93,2,9302
4588722,1,5,1,13,1,1,153.14361702,2229,22,13,2018,04,201804,70,8,48,1,2,12,1,9,2,1,1,,,,,,,,2,,98,2,,19,19,24,1,2430
4588727,1,4,1,13,1,1,257.5203963,1104,11,13,2018,04,201804,70,12,48,1,2,15,1,8,2,1,,,1,,,,,,2,,900000,2,,97,97,15,1,1594
4588742,1,1,1,13,1,1,555.05332797,2511,25,13,2018,04,201804,70,48,48,4,2,2,4,1,2,1,,,,,,,,1,1,98,950000,2,,87,87,28,2,2811
4588752,1,2,1,13,1,1,441.4103508,6110,61,13,2018,04,201804,70,152,48,1,2,152,1,9,2,8,,,,,,1,,,2,,98,2,,39,44,64,2,6421
4588774,1,7,1,13,1,1,153.14361702,,,13,2018,04,201804,70,36,40,1,1,,,,,,,,,,,,,,,,781242,,,39,,,2,
4588785,1,3,1,13,1,1,588.57754875,,,13,2018,04,201804,70,12,48,1,1,,,,,,,,,,,,,,,,1000000,,,97,,,1,
4588866,1,3,1,15,1,1,74.43436089,,,15,2018,04,201804,70,12,48,2,1,,,,,,,,,,,,,,,,3500000,,,59,,,1,
4588867,1,3,1,15,1,1,62.007113561,,,15,2018,04,201804,70,16,24,1,1,,,,,,,,,,,,,,,,400000,,,45,,,2,
4588896,2,1,2,17,1,1,206.65732012,8220,82,17,2018,04,201804,70,12,48,1,2,3,1,9,2,7,,,,,,,,1,2,,781242,2,,38,38,64,1,6421
4588927,1,2,1,17,1,1,203.84455066,4923,49,17,2018,04,201804,70,99,48,1,2,16,1,4,2,2,,,,,,,,1,2,,781242,2,,98,98,60,2,6041
4588929,1,4,1,17,1,1,202.11948028,8010,80,17,2018,04,201804,70,5,48,1,2,6,1,4,2,2,,,,,,,,1,2,,1000000,2,,58,58,74,1,7492
4588936,1,3,1,17,1,1,252.19463783,4111,41,17,2018,04,201804,70,4,48,1,2,4,1,7,2,8,,,,,,,,1,1,1100000,781242,2,,95,95,45,1,4521
4588941,1,2,1,17,1,1,202.81486006,4111,41,17,2018,04,201804,70,4,48,1,2,4,1,2,2,1,,,,,,,,1,2,,781242,2,,95,95,45,1,4521
4588945,1,5,1,17,1,1,196.76084882,4923,49,17,2018,04,201804,70,8,48,1,2,8,1,3,2,1,,,,,,,,1,2,,781242,2,,98,98,60,1,6041
4588946,1,4,1,17,1,1,219.87850947,4759,47,17,2018,04,201804,70,4,48,1,2,8,1,9,2,2,,,,,,,,1,2,,800000,2,,97,33,52,1,5239
4588947,1,6,1,17,1,1,192.97896644,8220,82,17,2018,04,201804,70,2,48,1,2,3,1,9,2,1,,,,,,,,1,1,781242,781242,1,2,38,38,64,1,6421
4588952,1,4,1,17,1,1,162.36747033,8220,82,17,2018,04,201804,70,24,48,1,2,24,1,9,2,8,,,,,,,,1,2,,781242,2,,38,38,64,2,6421
4588963,1,2,1,17,1,1,175.92020323,9609,96,17,2018,04,201804,70,104,48,1,2,8,4,1,2,1,,1,,,,,,,2,,781242,1,2,53,59,93,2,9309
4588984,1,3,1,18,1,1,187.23438658,4111,41,18,2018,04,201804,70,6,48,1,2,120,1,2,2,1,,,,,,,,1,2,,600000,2,,95,95,45,1,4521
4588992,1,1,1,18,1,1,122.49525657,5511,55,18,2018,04,201804,70,3,25,4,2,98,1,4,2,3,,,1,,,,,,2,,700000,3,,41,55,55,1,5511
4588997,1,1,1,18,1,1,73.841861357,5611,56,18,2018,04,201804,70,15,40,3,2,150,1,2,2,1,,,,,,,,1,2,,500000,2,,54,53,55,2,5521
4589012,1,1,1,18,1,1,75.13432999,9700,97,18,2018,04,201804,70,2,48,1,2,84,3,1,2,1,,,,,,,,1,2,,800000,2,,53,54,95,1,9500
4589015,1,1,1,18,1,1,141.9841446,9700,97,18,2018,04,201804,70,3,40,1,2,8,3,1,2,1,,,,,,,,1,2,,700000,2,,39,54,95,1,9500
4589017,1,5,1,18,1,1,54.493085213,,,18,2018,04,201804,70,6,30,1,1,,,,,,,,,,,,,,,,800000,,,32,,,1,
4589020,1,2,1,18,1,1,85.293919448,4111,41,18,2018,04,201804,70,2,48,5,2,4,5,2,2,1,,,1,,,,,,2,,781200,2,,95,95,45,1,4521
4589023,1,3,1,18,1,1,109.0357137,,,18,2018,04,201804,70,6,48,1,1,,,,,,,,,,,,,,,,700000,,,95,,,1,
4589033,1,1,1,18,1,1,90.346311569,8413,84,18,2018,04,201804,70,2,40,1,2,12,2,9,2,1,,,,,,,,1,2,,781000,2,,03,03,75,1,7512
4589036,1,1,1,18,1,1,84.575583425,4771,47,18,2018,04,201804,70,6,38,1,2,54,1,3,2,2,,,,,,,,1,2,,500000,2,,32,45,52,1,5233
4589042,1,2,1,18,1,1,216.44540958,4111,41,18,2018,04,201804,70,4,40,1,2,4,4,1,2,1,,,,,,,,1,1,600000,700000,2,,95,95,45,1,4521
4589042,1,3,1,18,1,1,216.44540958,4111,41,18,2018,04,201804,70,1,40,1,2,1,1,3,2,1,,,,,,,,1,1,760000,760000,2,,95,95,45,1,4521
4589043,1,1,1,18,1,1,81.797091911,4111,41,18,2018,04,201804,70,4,40,4,2,8,4,1,2,1,,,,,,,,1,2,,700000,2,,95,95,45,1,4521
4589044,1,1,1,18,1,1,91.493887468,4111,41,18,2018,04,201804,70,2,40,1,2,12,1,3,2,1,,,,,,,,1,2,,700000,2,,95,95,45,1,4521
4589054,1,2,1,18,1,1,59.631493657,,,18,2018,04,201804,70,3,40,1,1,,,,,,,,,,,,,,,,1000000,,,33,,,1,
4589054,1,3,1,18,1,1,59.631493657,4711,47,18,2018,04,201804,70,1,48,4,2,8,1,3,2,4,,,,,,,,1,2,,780000,2,,21,45,52,1,5211
4589058,1,1,1,18,1,1,104.73500759,8422,84,18,2018,04,201804,70,12,60,2,2,24,2,9,2,7,,,,,,,,1,2,,1200000,2,,58,58,75,1,7524
4589061,1,2,1,18,1,1,64.579920225,8621,86,18,2018,04,201804,70,1,48,1,2,2,1,9,2,1,,,,,,,,1,2,,800000,2,,32,32,85,1,8512
4589068,1,1,1,18,1,1,93.493376374,8413,84,18,2018,04,201804,70,5,48,4,2,20,2,9,2,7,,,,,,,,1,2,,2000000,2,,59,59,75,1,7512
4589072,1,3,1,18,1,1,43.777553015,,,18,2018,04,201804,70,15,48,1,1,,,,,,,,,,,,,,,,800000,,,45,,,2,
4589074,1,2,1,18,1,1,69.012382211,4741,47,18,2018,04,201804,70,8,30,1,2,23,1,2,2,1,,,,,,,,1,2,,800000,2,,33,45,52,1,5235
4589080,1,1,1,18,1,1,94.575418137,5630,56,18,2018,04,201804,70,24,48,1,2,46,1,2,2,7,,,,,,,,1,2,,800000,2,,45,53,55,2,5530
4589087,1,3,1,18,1,1,60.382703703,,,18,2018,04,201804,70,56,40,1,1,,,,,,,,,,,,,,,,800000,,,45,,,2,
4589097,1,1,1,18,1,1,75.727330835,4752,47,18,2018,04,201804,70,4,48,1,2,4,1,4,1,3,,,1,,,,,,1,800000,800000,1,1,98,98,52,1,5241
4589122,1,5,1,19,1,1,61.703054743,8121,81,19,2018,04,201804,70,28,48,1,2,28,4,1,2,2,,,,,,,,1,2,,800000,2,,59,55,74,2,7493
4589129,1,1,1,19,1,1,125.6612527,8412,84,19,2018,04,201804,70,28,48,1,2,96,2,9,2,3,1,,,,,,,,2,,781000,1,1,09,39,75,2,7513
4589140,1,8,1,19,1,1,61.703054743,1081,10,19,2018,04,201804,70,1,48,1,2,2,1,9,2,1,,,,,,,,1,1,737717,800000,2,,53,39,15,1,1551
4589141,1,3,1,19,1,1,116.81896036,4631,46,19,2018,04,201804,70,52,48,1,2,52,1,4,2,2,,,,,,,,1,2,,800000,2,,33,33,52,2,5211
4589142,1,1,1,19,1,1,70.564797683,4771,47,19,2018,04,201804,70,16,48,1,2,16,1,5,2,7,,,,,,,,1,2,,800000,2,,45,45,52,2,5233
4589151,1,3,1,19,1,1,132.233774,5914,59,19,2018,04,201804,70,52,48,1,2,52,1,5,2,2,,,,,,,,1,2,,800000,2,,45,33,92,2,9212
4589154,1,2,1,19,1,1,122.26477178,9700,97,19,2018,04,201804,70,24,40,3,2,2,3,1,2,1,,,,,,,,1,1,30000,781000,2,,54,54,95,2,9500
4589157,1,3,1,19,1,1,102.97457116,8699,86,19,2018,04,201804,70,28,48,1,2,28,1,8,2,7,,,,,,,,1,2,,1000000,2,,59,59,85,2,8519
4589163,1,3,1,19,1,1,104.13229439,4771,47,19,2018,04,201804,70,6,48,1,2,6,1,2,2,1,,,,,,,,1,2,,700000,2,,45,45,52,1,5233
4589191,1,1,1,20,1,1,187.58213203,4112,41,20,2018,04,201804,70,72,50,4,2,72,4,3,2,8,,,,,,,,1,2,,1500000,2,,95,95,45,2,4521
4589193,1,5,1,20,1,1,176.84481784,4921,49,20,2018,04,201804,70,48,48,1,2,48,1,9,2,8,,,,,,,,1,2,,780000,2,,45,32,60,2,6022
4589194,1,4,1,20,1,1,166.42790165,8890,88,20,2018,04,201804,70,12,48,1,2,12,1,4,2,1,,,,,,,,1,2,,800000,2,,54,54,85,1,8532
4589198,1,1,1,20,1,1,168.15875531,9700,97,20,2018,04,201804,70,48,48,1,2,48,3,1,2,1,,,,,,,,1,2,,800000,2,,53,54,95,2,9500
4589198,1,3,1,20,1,1,168.15875531,,,20,2018,04,201804,70,12,48,1,1,,,,,,,,,,,,,,,,1400000,,,12,,,1,
4589202,1,3,1,20,1,1,161.42721538,9602,96,20,2018,04,201804,70,12,48,1,2,96,4,2,2,1,,,,,,,,1,2,,800000,2,,53,57,93,1,9302
4589207,1,6,1,20,1,1,217.05855254,4755,47,20,2018,04,201804,70,144,48,1,2,96,1,6,2,1,,,,,,,,1,2,,1000000,2,,45,45,52,2,5239
4589208,1,3,1,20,1,1,211.63587803,4520,45,20,2018,04,201804,70,2,48,1,2,2,1,4,2,1,,,,,,,,1,2,,800000,2,,84,84,50,1,5020
4589210,1,2,1,20,1,1,197.04473402,,,20,2018,04,201804,70,180,48,1,1,,,,,,,,,,,,,,,,98,,,45,,,2,
4589217,1,2,1,20,1,1,257.13885362,8010,80,20,2018,04,201804,70,24,48,1,2,42,1,4,2,1,,,,,,,,1,2,,800000,2,,45,32,74,2,7492
4589218,1,1,1,20,1,1,156.96785162,4921,49,20,2018,04,201804,70,130,48,1,2,120,4,1,2,1,,,,,,,,1,2,,700000,2,,58,98,60,2,6031
4589218,1,9,1,20,1,1,156.96785162,4111,41,20,2018,04,201804,70,12,48,1,2,12,4,6,2,8,,,,,,,,1,2,,800000,2,,95,95,45,1,4521
4589220,1,2,1,20,1,1,239.05365265,,,20,2018,04,201804,70,20,48,1,1,,,,,,,,,,,,,,,,781300,,,45,,,2,
4589226,1,2,1,20,1,1,258.61667042,5611,56,20,2018,04,201804,70,44,48,1,2,44,1,4,2,1,,,,,,,,1,2,,800000,2,,53,53,55,2,5529
4589228,1,1,1,20,1,1,202.3627874,9700,97,20,2018,04,201804,70,48,48,3,2,48,3,1,2,1,,,,,,,,1,2,,400000,2,,54,54,95,2,9500
4589231,1,4,1,20,1,1,282.5448475,9700,97,20,2018,04,201804,70,30,40,4,2,30,3,1,2,8,,,,,,,,1,2,,600000,2,,54,54,95,2,9500
4589232,1,2,1,20,1,1,145.10278005,9700,97,20,2018,04,201804,70,8,48,3,2,8,3,1,2,1,,,,,,,,1,2,,800000,2,,54,54,95,1,9500
4589246,1,1,1,20,1,1,253.69947141,2392,23,20,2018,04,201804,70,12,40,1,2,12,1,4,2,6,,,,,,,,1,2,,790000,2,,62,89,26,1,2693
4589247,1,4,1,20,1,1,136.59561913,8513,85,20,2018,04,201804,70,12,48,1,2,12,1,7,2,1,,,,,,,,1,2,,98,2,,13,13,80,1,8012
4589250,1,2,1,20,1,1,220.78197962,,,20,2018,04,201804,70,40,48,1,1,,,,,,,,,,,,,,,,780000,,,59,,,2,
4589254,2,2,2,20,1,1,197.46140005,8530,85,20,2018,04,201804,70,12,48,1,2,12,1,6,2,2,,,,,,1,,,2,,850000,2,,59,13,80,1,8012
4589255,1,2,1,20,1,1,216.5499139,4774,47,20,2018,04,201804,70,20,40,4,2,48,1,9,2,1,,,,,,,,1,2,,98,2,,54,97,52,2,5239
4589256,1,2,1,20,1,1,183.02715214,0150,01,20,2018,04,201804,70,24,48,1,2,80,1,9,2,2,,,,,,,,1,2,,781000,2,,39,39,01,2,0121
4589260,2,2,2,20,1,1,134.61810711,8610,86,20,2018,04,201804,70,30,48,1,2,36,1,9,2,1,,,,,,,,1,2,,98,2,,59,59,85,2,8511
4589265,1,1,1,20,1,1,186.87891486,9700,97,20,2018,04,201804,70,12,48,1,2,16,3,1,2,1,,,,,,,,1,2,,600000,2,,55,54,95,1,9500
4589266,1,1,1,20,1,1,180.81765286,4721,47,20,2018,04,201804,70,12,48,1,2,12,4,1,2,1,,,,,,,,1,2,,600000,2,,97,41,52,1,5221
4589271,1,2,1,20,1,1,228.23647512,9700,97,20,2018,04,201804,70,32,48,3,2,32,3,1,2,1,,,,,,,,1,2,,400000,2,,54,54,95,2,9500
4589284,1,1,1,20,1,1,253.69947141,8010,80,20,2018,04,201804,70,30,48,4,2,34,1,2,2,2,,,,,,,,1,2,,780000,2,,58,58,74,2,7492
4589288,1,8,1,20,1,1,97.501687,4541,45,20,2018,04,201804,70,48,48,1,2,53,1,9,2,7,,,,,,,,1,2,,781000,2,,45,44,50,2,5040
4589296,1,1,1,20,1,1,181.71378196,8622,86,20,2018,04,201804,70,48,48,1,2,56,4,4,2,1,,,,,,,,1,2,,3000000,2,,06,06,85,2,8513
4589300,1,7,1,20,1,1,176.25159589,5613,56,20,2018,04,201804,70,8,48,1,2,8,1,4,2,4,,,,,,,,1,2,,800000,2,,45,53,55,1,5522
4589307,1,3,1,20,1,1,162.94450312,3512,35,20,2018,04,201804,70,16,48,1,2,90,1,9,2,8,,,,,,,,1,2,,780000,2,,39,39,40,2,4010
4589307,1,4,1,20,1,1,162.94450312,0510,05,20,2018,04,201804,70,20,48,1,2,30,1,9,2,8,,,,,,,,1,2,,780000,2,,85,85,10,2,1010
4589320,1,1,1,20,1,1,182.27739388,8621,86,20,2018,04,201804,70,5,2,4,2,5,4,1,2,1,,,,,,,,1,2,,780000,2,,59,59,85,1,8511
4589323,1,2,1,20,1,1,128.25108593,9700,97,20,2018,04,201804,70,28,48,3,2,28,3,1,2,1,,,,,,,,1,2,,800000,2,,54,54,95,2,9500
4589324,1,1,1,20,1,1,244.0760708,4773,47,20,2018,04,201804,70,12,48,1,2,24,4,1,2,1,,,,,,,,1,2,,600000,2,,58,41,85,1,8512
4589324,1,2,1,20,1,1,244.0760708,5630,56,20,2018,04,201804,70,8,48,1,2,8,4,2,2,4,,,,,,,,1,2,,750000,2,,58,51,55,1,5530
4589327,1,1,1,20,1,1,210.61616046,8610,86,20,2018,04,201804,70,4,48,1,2,4,1,9,2,1,,,,,,,,1,2,,850000,2,,59,59,85,1,8511
4589342,1,1,1,20,1,1,186.71446823,4921,49,20,2018,04,201804,70,4,48,1,2,4,4,1,2,2,,,,,,,,1,2,,800000,2,,98,98,60,1,6031
4589360,1,1,1,20,1,1,253.69947141,4741,47,20,2018,04,201804,70,5,48,1,2,16,1,3,2,7,,,,,,,,1,2,,850000,2,,03,45,52,1,5243
4589370,1,1,1,20,1,1,181.71378196,9700,97,20,2018,04,201804,70,4,48,1,2,8,1,1,2,7,,,,,,,,1,2,,790000,2,,54,54,95,1,9500
4589378,1,4,1,23,1,1,89.306569212,4719,47,23,2018,04,201804,70,10,48,1,2,10,1,5,2,1,,,,,,,,1,2,,781242,2,,45,45,52,1,5239
4589381,1,6,1,23,1,1,80.689296127,,,23,2018,04,201804,70,3,48,1,1,,,,,,,,,,,,,,,,781242,,,37,,,1,
4589381,1,11,1,23,1,1,80.689296127,,,23,2018,04,201804,70,5,48,2,1,,,,,,,,,,,,,,,,1000000,,,58,,,1,
4589383,1,3,1,23,1,1,153.94716713,6499,64,23,2018,04,201804,70,96,48,1,2,96,1,5,2,1,,,,,,,,1,2,,781242,2,,33,33,65,2,6599
4589404,1,2,1,23,1,1,226.03766642,6110,61,23,2018,04,201804,70,16,48,1,2,24,1,4,2,1,,,,,,,,1,2,,781242,2,,44,44,64,2,6421
4589410,1,4,1,23,1,1,85.717782071,4719,47,23,2018,04,201804,70,16,48,1,2,16,1,5,2,2,,,,,,,,1,2,,781242,2,,98,98,60,2,6039
4589432,1,3,1,23,1,1,81.473529302,9700,97,23,2018,04,201804,70,24,40,1,2,30,3,1,2,1,,,,,,,,1,2,,781242,2,,55,54,95,2,9500
4589456,1,2,1,23,1,1,128.60285359,,,23,2018,04,201804,70,6,35,4,1,,,,,,,,,,,,,,,,500000,,,94,,,1,
4589461,1,4,1,23,1,1,149.75972916,8890,88,23,2018,04,201804,70,13,48,1,2,15,1,9,2,1,,,,,,,,1,2,,781242,2,,13,13,85,1,8532
4589464,1,2,1,23,1,1,80.689296127,4923,49,23,2018,04,201804,70,4,48,1,2,4,4,1,2,1,1,,,,,,,,2,,781242,2,,98,98,60,1,6042
4589492,2,2,2,27,1,1,59.072586172,5224,52,27,2018,04,201804,70,1,60,4,2,1,4,1,2,1,,,,,,,,1,1,99,781000,2,,97,97,63,1,6310
4589493,1,2,1,27,1,1,58.82726478,4330,43,27,2018,04,201804,70,1,60,4,2,1,4,2,2,1,,,,,,,,1,1,99,781000,2,,93,93,45,1,4552
4589494,1,1,1,27,1,1,90.833583053,9700,97,27,2018,04,201804,70,13,48,4,2,144,3,1,2,1,,,,,,,,1,2,,350000,2,,53,54,95,1,9500
4589496,1,1,1,27,1,1,97.92548722,5611,56,27,2018,04,201804,70,17,36,1,2,17,1,2,2,1,,,,,,,,1,2,,400000,2,,53,53,55,2,5521
4589500,1,5,1,27,1,1,120.3046875,4330,43,27,2018,04,201804,70,4,36,4,2,4,4,2,2,1,,,,,,,,1,1,98,600000,2,,93,93,45,1,4552
4589501,1,1,1,27,1,1,69.50490769,9700,97,27,2018,04,201804,70,8,56,1,2,8,3,1,2,1,,,,,,,,1,2,,400000,2,,45,54,95,1,9500
4589504,1,2,1,27,1,1,77.24787052,,,27,2018,04,201804,70,24,40,1,1,,,,,,,,,,,,,,,,700000,,,45,,,2,
4589509,1,2,1,27,1,1,30.076171875,8544,85,27,2018,04,201804,70,16,48,2,2,48,4,9,2,1,,,,,,,,1,2,,800000,2,,13,13,80,2,8050
4589510,1,1,1,27,1,1,44.116137716,0161,01,27,2018,04,201804,70,16,40,3,2,8,4,2,2,1,,,,,,,,1,2,,700000,2,,54,61,01,2,0119
4589510,1,3,1,27,1,1,44.116137716,9700,97,27,2018,04,201804,70,18,40,3,2,18,3,1,2,1,,,,,,,,1,2,,500000,2,,54,54,95,2,9500
4589511,1,1,1,27,1,1,66.974829753,9700,97,27,2018,04,201804,70,8,50,3,2,12,3,1,2,1,,,,,,1,,,2,,300000,2,,54,54,95,1,9500
4589514,1,1,1,27,1,1,66.355603585,8544,85,27,2018,04,201804,70,17,48,2,2,18,2,9,2,2,,,,,,,,1,2,,1000000,2,,05,13,80,2,8050
4589522,1,2,1,27,1,1,36.974350019,9700,97,27,2018,04,201804,70,52,48,1,2,52,3,1,2,1,,,,,,,,1,2,,800000,2,,39,54,95,2,9500
4589527,1,2,1,27,1,1,77.520458191,8890,88,27,2018,04,201804,70,52,40,2,2,52,1,2,2,1,,,,,,,,1,2,,800000,2,,13,54,85,2,8532
4589533,1,2,1,27,1,1,57.760707426,4772,47,27,2018,04,201804,70,8,48,1,2,48,1,3,2,1,,,,,,1,,,2,,800000,2,,13,45,52,1,5234
4589539,1,1,1,27,1,1,65.011476101,4112,41,27,2018,04,201804,70,24,40,2,2,24,1,9,2,1,,,,,,,,1,2,,1000000,2,,39,39,45,2,4522
4589546,1,1,1,27,1,1,65.011476101,4771,47,27,2018,04,201804,70,52,24,1,2,52,1,2,2,1,,,,,,,,1,2,,1000000,2,,39,45,52,2,5233
