DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,INI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7430,P7440,P7450,P7452,P7454,P7456,P7458,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921
4590971,1,1,1,05,1,1,1110.0776597,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4590974,1,1,1,05,1,1,1213.7176421,05,2018,04,201804,80,1,4,5,2,,,4,3,,2,,,,,3
4590974,1,2,1,05,1,1,1213.7176421,05,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4590976,1,2,1,05,1,1,803.59536786,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4590978,1,1,1,05,1,1,1110.0776597,05,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4590980,1,2,1,05,1,1,1403.2568205,05,2018,04,201804,80,2,,,,1,3,5,2,,2,,,,,2
4590983,1,2,1,05,1,1,1311.6865688,05,2018,04,201804,80,1,1,3,2,,,11,2,,2,,,,,2
4590984,1,2,1,05,1,1,2184.4563123,05,2018,04,201804,80,1,4,1,2,,,4,1,,2,,,,,2
4590984,1,4,1,05,1,1,2184.4563123,05,2018,04,201804,80,2,,,,2,,,2,,2,,1,24,781242,2
4590985,1,1,1,05,1,1,2554.4183404,05,2018,04,201804,80,1,4,5,2,,,8,3,,2,,,,,3
4590985,1,2,1,05,1,1,2554.4183404,05,2018,04,201804,80,1,4,3,2,,,8,2,,2,,,,,2
4590987,1,1,1,05,1,1,1266.1629817,05,2018,04,201804,80,1,4,7,2,,,9,2,,2,,,,,2
4590988,1,2,1,05,1,1,1500.6869516,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4590993,1,2,1,05,1,1,1804.6863242,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4590995,1,2,1,05,1,1,1409.1166999,05,2018,04,201804,80,1,2,3,2,,,9,1,,2,,2,,900000,2
4590997,1,1,1,05,1,1,1152.452501,05,2018,04,201804,80,1,4,4,2,,,4,3,,2,,,,,3
4590997,1,4,1,05,1,1,1152.452501,05,2018,04,201804,80,2,,,,2,,,2,,2,,1,48,781242,2
4591000,1,1,1,05,1,1,1547.2768425,05,2018,04,201804,80,1,1,8,2,,,7,2,,1,98,1,48,781242,2
4591000,1,3,1,05,1,1,1547.2768425,05,2018,04,201804,80,1,4,4,2,,,4,2,,2,,,,,2
4591001,1,1,1,05,1,1,913.9872235,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591002,1,3,1,05,1,1,1145.2464367,05,2018,04,201804,80,1,4,3,1,,4,1,2,,2,,1,48,781000,2
4591003,1,3,1,05,1,1,1124.8650655,05,2018,04,201804,80,1,1,4,2,,,4,2,,2,,2,,781242,2
4591004,1,2,1,05,1,1,1434.5222397,05,2018,04,201804,80,1,4,3,2,,,9,1,,2,,1,48,781242,2
4591004,1,3,1,05,1,1,1434.5222397,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591008,1,4,1,05,1,1,1102.6461999,05,2018,04,201804,80,2,,,,1,1,2,2,,2,,,,,2
4591012,1,3,1,05,1,1,1207.1663844,05,2018,04,201804,80,2,,,,2,,,2,,2,,1,24,98,2
4591013,1,2,1,05,1,1,1234.8162339,05,2018,04,201804,80,1,3,8,2,,,2,1,,2,,1,10,200000,2
4591015,1,1,1,05,1,1,1306.1680958,05,2018,04,201804,80,1,3,5,2,,,8,3,,2,,,,,3
4591017,1,4,1,05,1,1,1107.208795,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591017,1,5,1,05,1,1,1107.208795,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591018,1,1,1,05,1,1,723.13453828,05,2018,04,201804,80,1,3,7,2,,,8,2,,2,,1,48,781000,2
4591019,1,1,1,05,1,1,1272.6627976,05,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591019,1,2,1,05,1,1,1272.6627976,05,2018,04,201804,80,1,4,5,2,,,1,3,,2,,,,,3
4591019,1,3,1,05,1,1,1272.6627976,05,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591022,1,2,1,05,1,1,1332.246365,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591023,1,1,1,05,1,1,1065.2090221,05,2018,04,201804,80,1,4,9,1,,4,8,2,,2,,1,48,800000,2
4591023,1,2,1,05,1,1,1065.2090221,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591023,1,3,1,05,1,1,1065.2090221,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591024,1,3,1,05,1,1,928.33394209,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591025,1,2,1,05,1,1,1234.8162339,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591026,1,3,1,05,1,1,1305.9141786,05,2018,04,201804,80,1,2,8,2,,,2,2,,2,,,,781242,2
4591027,1,3,1,05,1,1,935.86468278,05,2018,04,201804,80,1,1,6,2,,,2,2,,1,700000,1,48,781242,2
4591028,1,1,1,05,1,1,1351.5638386,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591028,1,4,1,05,1,1,1351.5638386,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591028,1,5,1,05,1,1,1351.5638386,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591030,1,2,1,05,1,1,1030.7715119,05,2018,04,201804,80,1,1,4,2,,,4,2,,2,,,,,2
4591031,1,1,1,05,1,1,1377.9134646,05,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591031,1,4,1,05,1,1,1377.9134646,05,2018,04,201804,80,1,1,7,2,,,11,2,,2,,,,,2
4591031,1,5,1,05,1,1,1377.9134646,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591032,1,1,1,05,1,1,1277.2091702,05,2018,04,201804,80,1,3,4,2,,,8,1,2,2,,,,,1
4591032,1,2,1,05,1,1,1277.2091702,05,2018,04,201804,80,1,4,8,1,,4,4,2,,2,,,,,2
4591033,1,1,1,05,1,1,1306.1680958,05,2018,04,201804,80,1,4,5,2,,,11,3,,2,,,,,3
4591034,1,5,1,05,1,1,717.64287012,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591035,1,1,1,05,1,1,1201.6479114,05,2018,04,201804,80,1,3,7,2,,,4,2,,2,,,,,2
4591037,1,1,1,05,1,1,1277.2091702,05,2018,04,201804,80,1,4,5,2,,,11,3,,2,,,,,3
4591037,1,2,1,05,1,1,1277.2091702,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591038,1,1,1,05,1,1,1519.3153226,05,2018,04,201804,80,1,4,7,1,,4,8,1,,2,,1,48,781000,2
4591040,1,3,1,05,1,1,1156.9988736,05,2018,04,201804,80,1,2,2,2,,,2,1,,2,,,,,2
4591041,1,1,1,05,1,1,1502.0046148,05,2018,04,201804,80,1,4,4,2,,,4,1,,2,,1,48,781200,2
4591042,1,4,1,05,1,1,1136.1559288,05,2018,04,201804,80,2,,,,2,,,2,,2,,1,48,800000,2
4591045,1,3,1,05,1,1,928.33394209,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591046,1,1,1,05,1,1,1277.2091702,05,2018,04,201804,80,1,4,5,2,,,4,3,,2,,,,,3
4591046,1,2,1,05,1,1,1277.2091702,05,2018,04,201804,80,1,1,8,2,,,4,3,,2,,,,,3
4591047,1,2,1,05,1,1,1510.5241645,05,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4591047,1,7,1,05,1,1,1510.5241645,05,2018,04,201804,80,2,,,,1,1,2,2,,2,,1,40,781242,2
4591047,1,8,1,05,1,1,1510.5241645,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591049,1,1,1,05,1,1,1306.1680958,05,2018,04,201804,80,2,,,,2,,,2,,1,100000,,,,2
4591052,1,1,1,05,1,1,585.08655134,05,2018,04,201804,80,1,4,3,2,,,4,2,,2,,,,,2
4591055,1,2,1,05,1,1,1646.9805147,05,2018,04,201804,80,1,2,3,2,,,9,2,,2,,,,,2
4591056,1,2,1,05,1,1,1121.1308282,05,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4591056,1,4,1,05,1,1,1121.1308282,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591056,1,5,1,05,1,1,1121.1308282,05,2018,04,201804,80,1,1,7,2,,,12,2,,1,1500000,2,,98,2
4591058,1,1,1,05,1,1,1310.4767737,05,2018,04,201804,80,1,4,9,2,,,12,2,,2,,2,,781242,2
4591058,1,4,1,05,1,1,1310.4767737,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591061,1,2,1,05,1,1,1287.2902383,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591061,1,3,1,05,1,1,1287.2902383,05,2018,04,201804,80,1,1,8,2,,,2,2,,2,,,,,2
4591061,1,4,1,05,1,1,1287.2902383,05,2018,04,201804,80,1,4,4,2,,,4,2,,2,,,,,2
4591062,1,1,1,05,1,1,1548.2327205,05,2018,04,201804,80,1,1,4,2,,,4,2,,2,,2,,781200,2
4591064,1,3,1,05,1,1,1229.0438437,05,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591065,1,3,1,05,1,1,1207.1663844,05,2018,04,201804,80,2,,,,2,,,2,,2,,1,40,781200,2
4591069,1,3,1,08,1,1,531.66452863,08,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591071,1,2,1,08,1,1,511.15733176,08,2018,04,201804,80,1,2,7,2,,,9,2,,2,,1,24,781000,2
4591074,1,1,1,08,1,1,737.23765169,08,2018,04,201804,80,1,4,8,2,,,1,1,,2,,1,24,781000,2
4591075,1,1,1,11,1,1,1413.4682704,11,2018,04,201804,80,1,4,4,2,,,8,2,,2,,,,,2
4591078,1,1,1,13,1,1,415.59016302,13,2018,04,201804,80,1,3,5,2,,,10,3,,2,,,,,3
4591078,1,2,1,13,1,1,415.59016302,13,2018,04,201804,80,1,3,5,2,,,10,3,,2,,,,,3
4591079,1,2,1,13,1,1,335.42360089,13,2018,04,201804,80,1,2,3,2,,,9,2,,2,,,,,2
4591080,1,4,1,13,1,1,430.84548449,13,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591080,1,5,1,13,1,1,430.84548449,13,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591081,1,2,1,13,1,1,263.00794574,13,2018,04,201804,80,1,2,3,2,,,9,2,,2,,,,,2
4591082,1,3,1,13,1,1,271.24067851,13,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591082,1,5,1,13,1,1,271.24067851,13,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591083,1,1,1,13,1,1,528.83301368,13,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591084,1,2,1,13,1,1,541.45387899,13,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591085,1,2,1,13,1,1,208.48712333,13,2018,04,201804,80,1,3,3,2,,,7,2,,2,,,,,2
4591085,1,3,1,13,1,1,208.48712333,13,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591085,1,4,1,13,1,1,208.48712333,13,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591086,1,3,1,15,1,1,57.297397766,15,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591087,1,3,1,15,1,1,114.95644712,15,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591088,1,1,1,15,1,1,192.88715387,15,2018,04,201804,80,1,4,7,2,,,11,2,,2,,,,,2
4591088,1,2,1,15,1,1,192.88715387,15,2018,04,201804,80,1,4,7,2,,,10,3,,2,,,,,3
4591090,1,1,1,15,1,1,125.57342311,15,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4591090,1,4,1,15,1,1,125.57342311,15,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591091,1,2,1,15,1,1,169.37243805,15,2018,04,201804,80,1,1,4,2,,,4,2,,2,,1,20,400000,2
4591092,1,2,1,15,1,1,160.99667269,15,2018,04,201804,80,1,1,8,2,,,9,2,,2,,1,30,781242,2
4591093,1,2,1,15,1,1,49.421291625,15,2018,04,201804,80,1,4,4,2,,,4,2,,2,,,,,2
4591094,1,2,1,15,1,1,61.405395095,15,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591094,1,3,1,15,1,1,61.405395095,15,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591095,1,1,1,15,1,1,77.300896819,15,2018,04,201804,80,1,2,3,2,,,9,2,,2,,1,40,781242,2
4591097,1,1,1,15,1,1,142.41975238,15,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591099,1,2,1,15,1,1,144.45915449,15,2018,04,201804,80,1,3,5,2,,,10,3,,2,,,,,3
4591099,1,3,1,15,1,1,144.45915449,15,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591100,1,1,1,15,1,1,177.19282037,15,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591100,1,2,1,15,1,1,177.19282037,15,2018,04,201804,80,1,1,6,2,,,11,2,,2,,,,,2
4591100,1,3,1,15,1,1,177.19282037,15,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591101,1,2,1,15,1,1,146.57351461,15,2018,04,201804,80,1,1,8,2,,,2,2,,2,,,,,2
4591102,1,1,1,15,1,1,138.69160526,15,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591102,1,2,1,15,1,1,138.69160526,15,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591103,1,5,1,15,1,1,49.421291625,15,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591105,1,2,1,15,1,1,85.038995334,15,2018,04,201804,80,1,1,3,2,,,9,2,,2,,,,,2
4591105,2,3,2,15,1,1,85.038995334,15,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591106,1,4,1,15,1,1,61.965507828,15,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591107,1,2,1,15,1,1,66.644795205,15,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591109,1,2,1,15,1,1,169.37243805,15,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4591112,1,2,1,15,1,1,77.300896819,15,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591114,1,2,1,15,1,1,84.002200646,15,2018,04,201804,80,1,1,2,2,,,2,2,,2,,,,,2
4591115,1,5,1,15,1,1,127.24540452,15,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4591117,1,1,1,15,1,1,113.37292577,15,2018,04,201804,80,1,4,3,2,,,8,2,,2,,,,,2
4591117,2,2,2,15,1,1,113.37292577,15,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591118,1,3,1,15,1,1,113.98108679,15,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591119,1,1,1,15,1,1,122.03614646,15,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591121,1,1,1,17,1,1,188.32212049,17,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591121,1,2,1,17,1,1,188.32212049,17,2018,04,201804,80,1,4,4,2,,,4,2,,2,,,,,2
4591124,1,2,1,17,1,1,202.08782708,17,2018,04,201804,80,1,4,3,1,,3,8,2,,2,,1,40,781242,2
4591124,1,4,1,17,1,1,202.08782708,17,2018,04,201804,80,1,1,8,2,,,11,2,,2,,1,48,781242,2
4591125,1,2,1,17,1,1,191.34411479,17,2018,04,201804,80,1,4,8,2,,,4,2,,2,,,,,2
4591126,1,3,1,17,1,1,171.89705825,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591128,1,4,1,17,1,1,231.52015513,17,2018,04,201804,80,2,,,,1,1,8,2,,2,,,,,2
4591128,1,6,1,17,1,1,231.52015513,17,2018,04,201804,80,1,4,5,2,,,11,3,,2,,,,,3
4591129,1,2,1,17,1,1,199.7911386,17,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4591130,1,2,1,17,1,1,191.34411479,17,2018,04,201804,80,1,3,7,2,,,4,2,,2,,,,,2
4591131,1,1,1,17,1,1,218.05887837,17,2018,04,201804,80,1,4,5,2,,,11,3,,2,,,,,3
4591131,1,2,1,17,1,1,218.05887837,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591131,1,3,1,17,1,1,218.05887837,17,2018,04,201804,80,1,2,7,1,,2,1,1,2,2,,1,48,1500000,1
4591132,1,3,1,17,1,1,182.64296248,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591135,1,1,1,17,1,1,192.28340637,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591136,1,2,1,17,1,1,192.58309871,17,2018,04,201804,80,1,2,3,2,,,2,1,,2,,,,,2
4591137,1,2,1,17,1,1,153.56281419,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591139,1,4,1,17,1,1,160.49313961,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591146,1,1,1,17,1,1,195.64316582,17,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591146,1,2,1,17,1,1,195.64316582,17,2018,04,201804,80,1,3,3,2,,,10,3,,2,,,,,3
4591147,1,1,1,17,1,1,195.64316582,17,2018,04,201804,80,1,4,5,2,,,11,3,,2,,,,,3
4591147,1,2,1,17,1,1,195.64316582,17,2018,04,201804,80,1,4,5,2,,,11,3,,2,,,,,3
4591148,1,2,1,17,1,1,175.80719779,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591150,1,1,1,17,1,1,191.58975376,17,2018,04,201804,80,1,4,5,2,,,11,3,,2,,,,,3
4591150,1,2,1,17,1,1,191.58975376,17,2018,04,201804,80,1,4,3,2,,,11,2,,2,,,,,2
4591150,1,3,1,17,1,1,191.58975376,17,2018,04,201804,80,1,4,5,2,,,11,3,,2,,,,,3
4591151,1,2,1,17,1,1,192.58309871,17,2018,04,201804,80,1,2,6,2,,,2,2,,2,,,,,2
4591153,1,1,1,17,1,1,195.64316582,17,2018,04,201804,80,1,4,5,2,,,11,3,,2,,,,,3
4591153,1,2,1,17,1,1,195.64316582,17,2018,04,201804,80,1,4,5,2,,,11,3,,2,,,,,3
4591155,1,1,1,17,1,1,193.49753075,17,2018,04,201804,80,1,4,3,2,,,11,3,,2,,,,,3
4591155,1,4,1,17,1,1,193.49753075,17,2018,04,201804,80,2,,,,1,1,2,2,,2,,,,,2
4591155,1,5,1,17,1,1,193.49753075,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591158,1,2,1,17,1,1,150.05515574,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591158,1,3,1,17,1,1,150.05515574,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591159,1,3,1,17,1,1,163.76077287,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591159,1,4,1,17,1,1,163.76077287,17,2018,04,201804,80,1,4,1,2,,,8,2,,2,,,,,2
4591161,1,1,1,17,1,1,195.64316582,17,2018,04,201804,80,1,1,4,2,,,4,2,,2,,,,,2
4591161,1,2,1,17,1,1,195.64316582,17,2018,04,201804,80,1,1,7,2,,,4,2,,2,,2,,781242,2
4591165,1,1,1,17,1,1,228.29063972,17,2018,04,201804,80,1,4,4,2,,,4,3,,2,,,,,3
4591165,1,2,1,17,1,1,228.29063972,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591165,1,6,1,17,1,1,228.29063972,17,2018,04,201804,80,1,4,4,2,,,4,2,,2,,,,,2
4591166,1,1,1,17,1,1,192.28340637,17,2018,04,201804,80,1,4,7,1,,4,10,3,,2,,,,,3
4591167,1,1,1,17,1,1,188.32212049,17,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591167,1,2,1,17,1,1,188.32212049,17,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4591168,1,1,1,17,1,1,205.29537089,17,2018,04,201804,80,1,4,8,2,,,9,2,,2,,,,,2
4591168,1,2,1,17,1,1,205.29537089,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591168,1,4,1,17,1,1,205.29537089,17,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591171,1,1,1,17,1,1,160.1902069,17,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591171,1,2,1,17,1,1,160.1902069,17,2018,04,201804,80,2,,,,2,,,2,,2,,1,24,781242,2
4591171,1,3,1,17,1,1,160.1902069,17,2018,04,201804,80,1,1,2,2,,,2,2,,2,,1,24,781242,2
4591172,1,2,1,17,1,1,183.23944014,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591172,1,3,1,17,1,1,183.23944014,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591174,1,1,1,17,1,1,197.00518919,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591174,1,4,1,17,1,1,197.00518919,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591177,1,4,1,17,1,1,225.28167391,17,2018,04,201804,80,1,4,7,2,,,9,1,,2,,,,,2
4591178,1,1,1,17,1,1,263.85655903,17,2018,04,201804,80,1,4,5,2,,,4,3,,2,,,,,3
4591178,1,2,1,17,1,1,263.85655903,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591182,1,2,1,17,1,1,214.15551478,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591183,1,1,1,17,1,1,226.07639438,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591184,1,1,1,17,1,1,192.20060683,17,2018,04,201804,80,1,3,8,2,,,8,2,,2,,1,48,781242,2
4591184,1,2,1,17,1,1,192.20060683,17,2018,04,201804,80,1,2,5,2,,,10,3,,2,,,,,3
4591185,1,3,1,17,1,1,205.59548553,17,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591186,1,1,1,17,1,1,199.69657788,17,2018,04,201804,80,1,4,4,2,,,4,3,,2,,,,,3
4591189,1,1,1,17,1,1,212.37077724,17,2018,04,201804,80,2,,,,2,,,3,,2,,,,,3
4591190,1,2,1,17,1,1,285.53332394,17,2018,04,201804,80,1,4,3,1,,4,9,2,,2,,1,24,350000,2
4591192,1,3,1,18,1,1,95.93980951,18,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591193,1,2,1,18,1,1,83.710953993,18,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4591194,1,1,1,18,1,1,69.019218812,18,2018,04,201804,80,1,4,3,2,,,8,2,,2,,,,,2
4591194,1,2,1,18,1,1,69.019218812,18,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591195,1,2,1,18,1,1,86.612040371,18,2018,04,201804,80,1,2,4,2,,,4,2,,2,,,,,2
4591197,1,1,1,18,1,1,85.557998528,18,2018,04,201804,80,1,2,4,2,,,4,2,,2,,,,,2
4591198,1,2,1,18,1,1,85.498258844,18,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591199,1,2,1,18,1,1,85.11446689,18,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4591199,1,3,1,18,1,1,85.11446689,18,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591199,1,4,1,18,1,1,85.11446689,18,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591199,1,5,1,18,1,1,85.11446689,18,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591200,1,2,1,18,1,1,87.727876505,18,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4591201,1,3,1,18,1,1,79.145487673,18,2018,04,201804,80,1,2,2,1,,1,1,2,,2,,,,781000,2
4591201,1,4,1,18,1,1,79.145487673,18,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591204,1,2,1,18,1,1,70.431408923,18,2018,04,201804,80,2,,,,2,,,2,,2,,2,,98,2
4591204,1,3,1,18,1,1,70.431408923,18,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591206,1,2,1,19,1,1,101.56448901,19,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591207,1,2,1,19,1,1,167.48152429,19,2018,04,201804,80,1,3,4,2,,,4,2,,2,,,,,2
4591208,1,1,1,19,1,1,111.35317684,19,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591208,1,2,1,19,1,1,111.35317684,19,2018,04,201804,80,1,4,1,2,,,11,2,,2,,,,,2
4591211,1,2,1,19,1,1,145.32708004,19,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4591212,1,1,1,19,1,1,147.85604136,19,2018,04,201804,80,1,4,5,2,,,11,3,,2,,,,,3
4591214,1,1,1,19,1,1,136.53190051,19,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591215,1,1,1,19,1,1,133.96349611,19,2018,04,201804,80,1,2,8,2,,,2,2,,2,,,,,2
4591216,1,1,1,19,1,1,83.568086344,19,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591216,1,2,1,19,1,1,83.568086344,19,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591217,1,1,1,19,1,1,147.85604136,19,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591221,1,2,1,19,1,1,91.196652082,19,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591221,1,3,1,19,1,1,91.196652082,19,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591223,1,1,1,19,1,1,133.96349611,19,2018,04,201804,80,1,1,9,2,,,2,2,,1,200000,1,25,380000,2
4591224,1,2,1,19,1,1,123.34434977,19,2018,04,201804,80,1,3,3,2,,,9,2,,2,,2,,781000,2
4591227,1,2,1,19,1,1,61.703054743,19,2018,04,201804,80,1,2,3,2,,,9,2,,2,,,,,2
4591227,1,3,1,19,1,1,61.703054743,19,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591227,1,6,1,19,1,1,61.703054743,19,2018,04,201804,80,1,3,3,2,,,9,2,,2,,,,,2
4591230,1,2,1,19,1,1,141.99089655,19,2018,04,201804,80,1,2,3,2,,,9,2,,2,,,,,2
4591232,1,1,1,19,1,1,133.96349611,19,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591234,1,1,1,20,1,1,124.52320286,20,2018,04,201804,80,1,4,4,2,,,4,2,,2,,,,,2
4591234,1,2,1,20,1,1,124.52320286,20,2018,04,201804,80,1,3,4,2,,,4,2,,2,,,,,2
4591234,1,6,1,20,1,1,124.52320286,20,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591236,1,2,1,20,1,1,160.27037654,20,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4591238,1,2,1,20,1,1,199.25739645,20,2018,04,201804,80,1,1,2,2,,,2,2,,2,,,,,2
4591239,1,2,1,20,1,1,274.29661306,20,2018,04,201804,80,1,1,3,2,,,9,2,,2,,1,48,800000,2
4591241,1,1,1,23,1,1,80.689296127,23,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591241,1,5,1,23,1,1,80.689296127,23,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591241,1,7,1,23,1,1,80.689296127,23,2018,04,201804,80,2,,,,2,,,2,,2,,,,,2
4591242,1,1,1,23,1,1,182.47567988,23,2018,04,201804,80,1,4,3,2,,,9,2,,2,,,,,2
4591242,1,2,1,23,1,1,182.47567988,23,2018,04,201804,80,1,4,5,2,,,10,3,,2,,,,,3
4591243,1,1,1,23,1,1,142.04347473,23,2018,04,201804,80,1,4,4,2,,,8,2,,2,,,,,2
