DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,RABAND,FT
4696401,1,3,1,68,1,706.90551415,68,2018,08,201808,50,,2,3,2,2,2,2,1,12,,,,,,2,1
4696402,1,1,1,68,1,527.45995943,68,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696403,1,1,1,70,1,87.450995106,70,2018,08,201808,50,,1,4,1,,,,,,,,,,,,1
4696404,1,1,1,70,1,105.51603688,70,2018,08,201808,50,,1,4,2,1,,,,,,,,,,,1
4696405,1,1,1,70,1,93.761229486,70,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696405,1,2,1,70,1,93.761229486,70,2018,08,201808,50,,2,4,2,2,2,2,1,10,,,,,,2,1
4696405,1,3,1,70,1,93.761229486,70,2018,08,201808,50,,3,4,2,1,,,,,,,,,,,1
4696406,1,1,1,70,1,77.349002549,70,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696406,1,2,1,70,1,77.349002549,70,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696407,1,1,1,70,1,92.061820354,70,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696407,1,2,1,70,1,92.061820354,70,2018,08,201808,50,1,2,2,2,2,2,1,,,,,,,1,,1
4696407,1,3,1,70,1,92.061820354,70,2018,08,201808,50,,3,3,2,2,2,2,1,12,,,,,,2,1
4696408,1,1,1,70,1,87.450995106,70,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696409,1,1,1,70,1,87.450995106,70,2018,08,201808,50,,1,4,1,,,,,,,,,,,,1
4696410,1,1,1,73,1,358.19865491,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696410,1,2,1,73,1,358.19865491,73,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696410,1,3,1,73,1,358.19865491,73,2018,08,201808,50,,2,3,2,2,2,2,2,,,,,,,,1
4696411,1,1,1,73,1,266.568649,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696411,1,2,1,73,1,266.568649,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696411,1,3,1,73,1,266.568649,73,2018,08,201808,50,,3,3,1,,,,,,,,,,,,1
4696411,1,4,1,73,1,266.568649,73,2018,08,201808,50,,4,4,2,2,2,2,1,7,2,,2,,,1,1
4696412,1,1,1,73,1,232.99874911,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696413,1,1,1,73,1,348.52064222,73,2018,08,201808,50,,1,4,2,2,2,2,1,7,1,2,,,,1,1
4696414,1,1,1,73,1,275.0134787,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696414,1,2,1,73,1,275.0134787,73,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696415,1,1,1,73,1,262.3857142,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696415,1,2,1,73,1,262.3857142,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696416,1,1,1,73,1,329.31666578,73,2018,08,201808,50,,1,4,2,2,2,2,1,8,2,,1,2,1,1,1
4696416,1,2,1,73,1,329.31666578,73,2018,08,201808,50,,2,6,2,2,2,2,2,,,,,,,,1
4696417,1,1,1,73,1,344.78427794,73,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4696417,1,2,1,73,1,344.78427794,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696418,1,1,1,73,1,275.85369315,73,2018,08,201808,50,1,1,2,2,2,2,1,,,,,,,1,,1
4696418,1,2,1,73,1,275.85369315,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696419,1,1,1,73,1,125.99744507,73,2018,08,201808,50,,1,6,1,,,,,,,,,,,,1
4696419,1,2,1,73,1,125.99744507,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696420,1,1,1,73,1,391.4750273,73,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696420,1,2,1,73,1,391.4750273,73,2018,08,201808,50,,1,3,2,2,2,2,2,,,,,,,,1
4696421,1,1,1,73,1,125.99744507,73,2018,08,201808,50,,1,6,2,1,,,,,,,,,,,1
4696421,1,2,1,73,1,125.99744507,73,2018,08,201808,50,,2,4,1,,,,,,,,,,,,1
4696421,1,3,1,73,1,125.99744507,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696422,1,1,1,73,1,216.05542819,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696422,1,2,1,73,1,216.05542819,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696423,1,1,1,73,1,249.78902702,73,2018,08,201808,50,,1,4,2,1,,,,,,,,,,,1
4696424,1,1,1,73,1,239.73299238,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696424,1,2,1,73,1,239.73299238,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696425,1,1,1,73,1,211.53245142,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696425,1,2,1,73,1,211.53245142,73,2018,08,201808,50,,2,4,1,,,,,,,,,,,,1
4696426,1,1,1,73,1,276.25264409,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696426,1,2,1,73,1,276.25264409,73,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696426,1,3,1,73,1,276.25264409,73,2018,08,201808,50,,3,3,1,,,,,,,,,,,,1
4696427,1,1,1,73,1,125.99744507,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696427,1,2,1,73,1,125.99744507,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696428,1,1,1,73,1,372.9848189,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696428,1,2,1,73,1,372.9848189,73,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696429,1,1,1,73,1,244.25596915,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696429,1,2,1,73,1,244.25596915,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696430,1,1,1,73,1,365.89011227,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696431,1,1,1,73,1,383.827466,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696431,1,2,1,73,1,383.827466,73,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696432,1,1,1,73,1,329.31666578,73,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696432,1,2,1,73,1,329.31666578,73,2018,08,201808,50,1,2,2,2,2,2,1,,,,,,,1,,1
4696433,1,1,1,73,1,249.69725224,73,2018,08,201808,50,1,1,2,2,2,2,1,,,,,,,1,,1
4696433,1,2,1,73,1,249.69725224,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696433,1,3,1,73,1,249.69725224,73,2018,08,201808,50,,2,3,2,2,2,2,2,,,,,,,,1
4696433,1,4,1,73,1,249.69725224,73,2018,08,201808,50,,2,3,2,2,2,2,2,,,,,,,,1
4696434,1,1,1,73,1,151.01923902,73,2018,08,201808,50,1,1,6,2,2,2,1,,,,,,,1,,1
4696434,1,2,1,73,1,151.01923902,73,2018,08,201808,50,1,2,4,2,2,2,1,,,,,,,1,,1
4696434,1,3,1,73,1,151.01923902,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696435,1,1,1,73,1,275.85369315,73,2018,08,201808,50,2,1,2,2,2,2,1,,,,,,,1,,1
4696435,1,2,1,73,1,275.85369315,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696436,1,1,1,73,1,334.52109071,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696436,1,2,1,73,1,334.52109071,73,2018,08,201808,50,,2,4,2,2,2,2,1,10,,,,,,2,1
4696436,1,3,1,73,1,334.52109071,73,2018,08,201808,50,,2,3,2,2,2,2,2,,,,,,,,1
4696437,1,1,1,73,1,377.50779566,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696437,1,2,1,73,1,377.50779566,73,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696438,1,1,1,73,1,244.25596915,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696438,1,2,1,73,1,244.25596915,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696439,1,1,1,73,1,365.89011227,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696440,1,1,1,73,1,351.10394828,73,2018,08,201808,50,,1,6,2,1,,,,,,,,,,,1
4696440,1,2,1,73,1,351.10394828,73,2018,08,201808,50,,2,4,2,2,2,2,1,10,,,,,,2,1
4696441,1,1,1,73,1,361.72759886,73,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696442,1,1,1,73,1,277.00076898,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696442,1,2,1,73,1,277.00076898,73,2018,08,201808,50,1,2,4,2,2,2,1,,,,,,,1,,1
4696442,1,5,1,73,1,277.00076898,73,2018,08,201808,50,,5,4,2,2,2,2,1,11,,,,,,2,1
4696443,1,1,1,73,1,817.60422318,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696443,1,2,1,73,1,817.60422318,73,2018,08,201808,50,,2,4,2,2,2,2,1,10,,,,,,2,1
4696443,1,3,1,73,1,817.60422318,73,2018,08,201808,50,,3,3,2,2,2,2,2,,,,,,,,1
4696443,1,4,1,73,1,817.60422318,73,2018,08,201808,50,,4,3,2,2,2,2,1,12,,,,,,2,1
4696444,1,1,1,73,1,551.70738631,73,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696444,1,2,1,73,1,551.70738631,73,2018,08,201808,50,6,2,4,2,2,2,1,,,,,,,1,,1
4696445,1,1,1,73,1,796.49450112,73,2018,08,201808,50,,1,6,2,2,2,2,1,11,,,,,,2,1
4696445,1,2,1,73,1,796.49450112,73,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696446,1,1,1,73,1,390.13556016,73,2018,08,201808,50,,1,4,2,2,2,2,1,10,,,,,,2,1
4696446,1,2,1,73,1,390.13556016,73,2018,08,201808,50,,1,3,2,2,2,2,2,,,,,,,,1
4696447,1,1,1,73,1,275.06708068,73,2018,08,201808,50,2,1,2,2,2,2,1,,,,,,,1,,1
4696448,1,1,1,73,1,131.74359754,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696448,1,2,1,73,1,131.74359754,73,2018,08,201808,50,,2,4,2,2,1,,,,,,,,,,1
4696449,1,1,1,73,1,499.14193878,73,2018,08,201808,50,,1,3,2,2,2,2,2,,,,,,,,1
4696450,1,1,1,73,1,378.51787676,73,2018,08,201808,50,,1,3,2,2,2,2,2,,,,,,,,1
4696451,1,1,1,73,1,241.27987987,73,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696451,1,2,1,73,1,241.27987987,73,2018,08,201808,50,,2,4,2,2,2,2,1,6,2,,2,,,1,1
4696451,1,3,1,73,1,241.27987987,73,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4696452,1,1,1,76,1,595.50829498,76,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696452,1,2,1,76,1,595.50829498,76,2018,08,201808,50,,2,4,2,1,,,,,,,,,,,1
4696452,1,3,1,76,1,595.50829498,76,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696452,1,4,1,76,1,595.50829498,76,2018,08,201808,50,,3,2,2,1,,,,,,,,,,,1
4696453,1,1,1,76,1,558.21059282,76,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696453,1,2,1,76,1,558.21059282,76,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696454,1,1,1,76,1,647.87251489,76,2018,08,201808,50,,3,6,2,2,2,2,2,,,,,,,,1
4696454,1,2,1,76,1,647.87251489,76,2018,08,201808,50,,3,4,1,,,,,,,,,,,,1
4696454,1,3,1,76,1,647.87251489,76,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4696455,1,1,1,76,1,793.6943342,76,2018,08,201808,50,1,1,2,2,2,2,1,,,,,,,1,,1
4696456,1,1,1,76,1,729.81118559,76,2018,08,201808,50,,1,4,1,,,,,,,,,,,,1
4696456,1,2,1,76,1,729.81118559,76,2018,08,201808,50,,2,3,2,2,2,2,2,,,,,,,,1
4696457,1,1,1,76,1,700.545421,76,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696457,1,2,1,76,1,700.545421,76,2018,08,201808,50,,2,3,2,2,2,2,1,12,,,,,,2,1
4696458,1,1,1,76,1,1153.7967079,76,2018,08,201808,50,,2,6,2,2,2,2,2,,,,,,,,1
4696458,1,2,1,76,1,1153.7967079,76,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696459,1,1,1,76,1,1007.6938567,76,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696459,1,2,1,76,1,1007.6938567,76,2018,08,201808,50,,1,5,,,,,,,,,,,,,1
4696459,1,3,1,76,1,1007.6938567,76,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696460,1,1,1,76,1,588.8797122,76,2018,08,201808,50,,1,4,2,1,,,,,,,,,,,1
4696460,1,2,1,76,1,588.8797122,76,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696460,1,3,1,76,1,588.8797122,76,2018,08,201808,50,,3,4,2,2,2,2,2,,,,,,,,1
4696460,1,4,1,76,1,588.8797122,76,2018,08,201808,50,,4,4,1,,,,,,,,,,,,1
4696461,1,1,1,76,1,1245.7340997,76,2018,08,201808,50,,1,6,2,1,,,,,,,,,,,1
4696462,1,1,1,76,1,1300.174733,76,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696462,1,2,1,76,1,1300.174733,76,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696463,1,1,1,76,1,568.60857742,76,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696463,1,2,1,76,1,568.60857742,76,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696464,1,1,1,76,1,975.31761217,76,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696465,1,1,1,76,1,696.46733299,76,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696465,1,2,1,76,1,696.46733299,76,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696466,1,1,1,76,1,591.04651005,76,2018,08,201808,50,,1,4,1,,,,,,,,,,,,1
4696466,1,2,1,76,1,591.04651005,76,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696467,1,1,1,76,1,849.16598173,76,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4696468,1,1,1,76,1,797.31165517,76,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696469,1,1,1,76,1,889.54582424,76,2018,08,201808,50,,1,6,2,1,,,,,,,,,,,1
4696470,1,1,1,76,1,641.32145755,76,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4696470,1,2,1,76,1,641.32145755,76,2018,08,201808,50,,2,6,2,2,2,2,2,,,,,,,,1
4696470,1,3,1,76,1,641.32145755,76,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4696470,1,4,1,76,1,641.32145755,76,2018,08,201808,50,,4,1,,,,,,,,,,,,,1
4696470,1,5,1,76,1,641.32145755,76,2018,08,201808,50,,5,1,,,,,,,,,,,,,1
4696471,1,1,1,76,1,755.31474427,76,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696472,1,1,1,76,1,650.92216558,76,2018,08,201808,50,,1,4,1,,,,,,,,,,,,1
4696473,1,1,1,76,1,849.16598173,76,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696474,1,1,1,76,1,1220.7872842,76,2018,08,201808,50,,1,6,2,1,,,,,,,,,,,1
4696474,1,2,1,76,1,1220.7872842,76,2018,08,201808,50,,2,4,2,2,2,2,1,7,2,,2,,,1,1
4696475,1,1,1,76,1,1175.9245087,76,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696475,1,2,1,76,1,1175.9245087,76,2018,08,201808,50,,2,6,2,2,2,2,1,10,,,,,,2,1
4696476,1,1,1,76,1,531.74314714,76,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696476,1,2,1,76,1,531.74314714,76,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696476,1,3,1,76,1,531.74314714,76,2018,08,201808,50,,1,3,1,,,,,,,,,,,,1
4696478,1,1,1,76,1,853.01290899,76,2018,08,201808,50,,1,4,1,,,,,,,,,,,,1
4696478,1,2,1,76,1,853.01290899,76,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696478,1,3,1,76,1,853.01290899,76,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696479,1,1,1,76,1,797.31165517,76,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696480,1,1,1,76,1,755.31474427,76,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696481,1,1,1,76,1,797.31165517,76,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696482,1,1,1,76,1,528.94482823,76,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696482,1,2,1,76,1,528.94482823,76,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696483,1,1,1,88,1,24.194509346,88,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696483,1,2,1,88,1,24.194509346,88,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696484,1,1,1,88,1,53.406845798,88,2018,08,201808,50,,1,5,,,,,,,,,,,,,1
4696485,1,1,1,88,1,46.053822705,88,2018,08,201808,50,,1,6,2,1,,,,,,,,,,,1
4696486,1,1,1,88,1,61.97999728,88,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696487,1,1,1,88,1,47.834915208,88,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696487,1,2,1,88,1,47.834915208,88,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696488,1,1,1,88,1,53.340417669,88,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696488,1,2,1,88,1,53.340417669,88,2018,08,201808,50,,1,5,,,,,,,,,,,,,1
4696489,1,1,1,88,1,32.114935785,88,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696489,1,2,1,88,1,32.114935785,88,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696490,1,1,1,88,1,38.387615759,88,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696490,1,2,1,88,1,38.387615759,88,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696490,1,3,1,88,1,38.387615759,88,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4696491,1,1,1,88,1,26.909508977,88,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696491,1,2,1,88,1,26.909508977,88,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696492,1,1,1,81,1,122.12121258,81,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696492,1,2,1,81,1,122.12121258,81,2018,08,201808,50,1,2,4,2,2,2,1,,,,,,,1,,1
4696492,1,3,1,81,1,122.12121258,81,2018,08,201808,50,2,3,2,2,2,2,1,,,,,,,1,,1
4696492,1,4,1,81,1,122.12121258,81,2018,08,201808,50,2,4,2,2,2,2,1,,,,,,,1,,1
4696493,1,1,1,81,1,255.83491573,81,2018,08,201808,50,1,1,2,2,2,2,1,,,,,,,1,,1
4696493,1,2,1,81,1,255.83491573,81,2018,08,201808,50,,2,4,2,2,2,2,1,10,,,,,,,1
4696494,1,1,1,81,1,80.59375,81,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696494,1,2,1,81,1,80.59375,81,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696494,1,3,1,81,1,80.59375,81,2018,08,201808,50,3,3,2,2,2,2,1,,,,,,,1,,1
4696494,1,4,1,81,1,80.59375,81,2018,08,201808,50,,4,1,,,,,,,,,,,,,1
4696494,1,6,1,81,1,80.59375,81,2018,08,201808,50,,1,3,2,2,2,2,2,,,,,,,,1
4696495,1,1,1,81,1,135.03555285,81,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696495,1,2,1,81,1,135.03555285,81,2018,08,201808,50,2,2,4,2,2,2,1,,,,,,,1,,1
4696496,1,1,1,81,1,80.59375,81,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696496,1,2,1,81,1,80.59375,81,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696496,1,3,1,81,1,80.59375,81,2018,08,201808,50,,3,3,2,2,2,2,2,,,,,,,,1
4696496,1,4,1,81,1,80.59375,81,2018,08,201808,50,,4,1,,,,,,,,,,,,,1
4696496,1,5,1,81,1,80.59375,81,2018,08,201808,50,,5,1,,,,,,,,,,,,,1
4696497,1,1,1,81,1,287.42794408,81,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696498,1,1,1,81,1,201.48874675,81,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696499,1,1,1,81,1,161.23821344,81,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696499,1,2,1,81,1,161.23821344,81,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696500,1,1,1,81,1,214.33896251,81,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696500,1,2,1,81,1,214.33896251,81,2018,08,201808,50,,1,3,2,2,2,2,2,,,,,,,,1
4696501,1,1,1,85,1,309.36785268,85,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696502,1,1,1,85,1,324.02648706,85,2018,08,201808,50,3,1,3,2,2,2,1,,,,,,,1,,1
4696503,1,1,1,85,1,406.55158211,85,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696504,1,1,1,85,1,242.20985822,85,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696504,1,2,1,85,1,242.20985822,85,2018,08,201808,50,,2,3,1,,,,,,,,,,,,1
4696504,1,3,1,85,1,242.20985822,85,2018,08,201808,50,,3,3,1,,,,,,,,,,,,1
4696505,1,1,1,85,1,256.86849259,85,2018,08,201808,50,6,1,4,2,2,2,1,,,,,,,1,,1
4696505,1,2,1,85,1,256.86849259,85,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696505,1,3,1,85,1,256.86849259,85,2018,08,201808,50,,3,3,2,2,2,2,2,,,,,,,,1
4696506,1,1,1,85,1,259.70584904,85,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696506,1,2,1,85,1,259.70584904,85,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696506,1,3,1,85,1,259.70584904,85,2018,08,201808,50,2,3,4,2,2,2,1,,,,,,,1,,1
4696506,1,4,1,85,1,259.70584904,85,2018,08,201808,50,,4,3,2,2,2,2,2,,,,,,,,1
4696507,1,1,1,85,1,354.68685106,85,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696508,1,1,1,85,1,299.4264647,85,2018,08,201808,50,,1,6,2,2,2,2,2,,,,,,,,1
4696508,1,2,1,85,1,299.4264647,85,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696508,1,3,1,85,1,299.4264647,85,2018,08,201808,50,1,3,4,2,2,2,1,,,,,,,1,,1
4696508,1,4,1,85,1,299.4264647,85,2018,08,201808,50,2,4,4,2,2,2,1,,,,,,,1,,1
4696509,1,1,1,85,1,354.68685106,85,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696510,1,1,1,85,1,354.68685106,85,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696511,1,1,1,85,1,309.36785268,85,2018,08,201808,50,,1,4,1,,,,,,,,,,,,1
4696512,1,1,1,85,1,236.22584674,85,2018,08,201808,50,1,1,4,2,2,2,1,,,,,,,1,,1
4696512,1,2,1,85,1,236.22584674,85,2018,08,201808,50,,2,3,1,,,,,,,,,,,,1
4696513,1,1,1,85,1,354.68685106,85,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696514,1,1,1,86,1,71.745279001,86,2018,08,201808,50,1,1,4,2,2,2,1,,,,,,,1,,1
4696514,1,2,1,86,1,71.745279001,86,2018,08,201808,50,1,2,2,2,2,2,1,,,,,,,1,,1
4696514,1,3,1,86,1,71.745279001,86,2018,08,201808,50,,1,3,2,2,2,2,2,,,,,,,,1
4696515,1,1,1,86,1,119.41851797,86,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696515,1,2,1,86,1,119.41851797,86,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696516,1,1,1,86,1,56.250728863,86,2018,08,201808,50,,1,3,2,2,2,2,2,,,,,,,,1
4696516,1,2,1,86,1,56.250728863,86,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696516,1,3,1,86,1,56.250728863,86,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4696517,1,1,1,86,1,77.118887661,86,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696517,1,2,1,86,1,77.118887661,86,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696517,1,3,1,86,1,77.118887661,86,2018,08,201808,50,1,3,2,2,2,2,1,,,,,,,1,,1
4696518,1,1,1,86,1,200.05625857,86,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696518,1,2,1,86,1,200.05625857,86,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696518,1,3,1,86,1,200.05625857,86,2018,08,201808,50,,3,3,2,2,2,2,2,,,,,,,,1
4696518,1,4,1,86,1,200.05625857,86,2018,08,201808,50,,1,3,2,2,2,2,2,,,,,,,,1
4696519,1,1,1,86,1,212.85667585,86,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696519,1,2,1,86,1,212.85667585,86,2018,08,201808,50,,2,4,2,2,2,2,2,,,,,,,,1
4696520,1,1,1,86,1,144.08057116,86,2018,08,201808,50,1,1,2,2,2,2,1,,,,,,,1,,1
4696520,1,2,1,86,1,144.08057116,86,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696521,1,1,1,95,1,100.62635193,95,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696521,1,2,1,95,1,100.62635193,95,2018,08,201808,50,,2,3,2,2,2,2,2,,,,,,,,1
4696522,1,1,1,95,1,111.71627117,95,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696551,1,1,1,,1,1962.7517136,52,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696551,1,2,1,,1,1962.7517136,52,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696551,1,3,1,,1,1962.7517136,52,2018,08,201808,50,,3,1,,,,,,,,,,,,,1
4696551,1,4,1,,1,1962.7517136,52,2018,08,201808,50,,4,1,,,,,,,,,,,,,1
4696551,1,5,1,,1,1962.7517136,52,2018,08,201808,50,,5,1,,,,,,,,,,,,,1
4696552,1,1,1,,1,1962.7517136,52,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696552,1,2,1,,1,1962.7517136,52,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696553,1,1,1,,1,1962.7517136,52,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696553,1,2,1,,1,1962.7517136,52,2018,08,201808,50,,2,1,,,,,,,,,,,,,1
4696553,1,3,1,,1,1962.7517136,52,2018,08,201808,50,,1,1,,,,,,,,,,,,,1
4696556,1,1,1,,1,5455.1735279,52,2018,08,201808,50,,1,4,2,2,2,2,2,,,,,,,,1
4696556,1,2,1,,1,5455.1735279,52,2018,08,201808,50,,2,6,2,2,2,2,2,,,,,,,,1
