DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,P6006
4771259,1,1,1,52,1,166.4168672,52,2018,11,201811,5,4,1,1,1,1,1,4,4,,,98,,2,2,1,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,3,6,2,,1,1,4,1,2,2,1,1,3,1,1,01,
4771260,1,1,1,52,1,177.81055056,52,2018,11,201811,1,1,1,2,1,1,2,4,3,,,,200000,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,4,1,4,1,3,2,1,1,3,1,1,01,
4771261,1,1,1,52,1,145.97373558,52,2018,11,201811,5,4,1,1,1,1,1,4,1,,98,98,,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,2,1,4,5,2,,1,1,4,1,2,2,1,1,3,1,1,01,
4771262,1,1,1,52,1,100.51115438,52,2018,11,201811,3,2,1,1,1,1,1,4,3,,,,300000,2,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,3,3,2,,2,1,4,1,3,2,1,1,3,1,1,01,
4771263,1,1,1,52,1,155.57751753,52,2018,11,201811,3,1,1,1,1,1,1,4,4,,,450000,,2,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,,2,1,4,1,2,2,1,1,3,1,1,01,
4771264,1,1,1,52,1,173.91105628,52,2018,11,201811,3,1,1,1,1,1,1,4,1,,150000000,500000,,2,1,1,2,1,1,1,2,2,1,1,1,2,1,2,2,2,1,1,1,2,1,2,2,2,,1,1,4,1,3,2,1,1,3,1,1,01,
4771265,1,1,1,52,1,249.57982854,52,2018,11,201811,4,3,1,1,1,1,1,4,1,,98,98,,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,5,2,,2,1,4,1,3,2,1,1,3,1,1,01,
4771266,1,1,1,52,1,149.8512833,52,2018,11,201811,4,3,1,1,1,1,1,4,3,,,,480000,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,2,1,3,4,2,,1,1,4,1,2,2,1,1,3,1,1,01,
4771267,1,1,1,52,1,198.07714722,52,2018,11,201811,2,1,1,1,1,1,1,4,3,,,,300000,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,2,,2,1,4,1,3,2,1,1,3,1,1,01,
4771268,1,1,1,52,1,205.66906446,52,2018,11,201811,3,3,1,1,1,1,1,4,1,,98,98,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,3,4,2,,1,1,4,1,1,2,1,1,3,1,1,01,
4771269,1,1,1,52,1,181.63123804,52,2018,11,201811,3,3,1,1,1,1,1,4,1,,5000000,2000000,,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,5,6,2,,1,1,4,1,1,2,1,1,3,1,1,01,
4771270,1,1,1,52,1,254.62573468,52,2018,11,201811,3,2,1,1,1,1,1,4,3,,,,330000,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,5,2,,1,1,2,1,1,2,1,1,3,1,1,01,
4771271,1,1,1,52,1,152.02163392,52,2018,11,201811,3,2,1,1,1,1,1,4,2,98,35000000,300000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,3,7,2,,1,1,4,1,1,2,1,1,3,1,1,01,
4771272,1,1,1,52,1,148.95838923,52,2018,11,201811,4,2,1,1,1,1,1,4,3,,,,250000,2,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,1,2,1,3,3,2,,1,1,4,1,2,2,1,1,3,1,1,01,
4771273,1,1,1,52,1,169.57879687,52,2018,11,201811,4,3,1,1,1,1,1,4,1,,70000000,500000,,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,1,2,1,4,4,2,,2,1,4,1,3,2,1,1,3,1,1,01,
4771274,1,1,1,52,1,177.81055056,52,2018,11,201811,3,1,1,1,1,1,1,4,3,,,,300000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,2,1,4,1,3,2,1,1,3,1,1,01,
4771275,1,1,1,52,1,149.72301879,52,2018,11,201811,3,2,1,1,1,1,1,4,3,,,,400000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,2,,2,1,4,1,2,2,1,1,3,1,1,01,
4771276,1,1,1,52,1,180.62329099,52,2018,11,201811,3,2,1,1,1,1,1,4,3,,,,250000,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,3,2,,2,1,4,1,3,2,1,1,3,1,1,01,
4771277,1,1,1,52,1,177.93881507,52,2018,11,201811,3,2,1,1,1,1,1,4,3,,,,350000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,4,1,3,2,1,1,3,1,1,01,
4771278,1,1,1,52,1,184.52278527,52,2018,11,201811,5,2,1,1,1,1,1,4,1,,98,98,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,,2,1,4,1,3,2,1,1,3,1,1,01,
4771279,1,1,1,52,1,206.88408281,52,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,700000,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,1,1,2,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4771280,1,1,1,54,1,542.61036408,54,2018,11,201811,2,1,1,1,1,1,1,4,4,,,300000,,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4771281,1,1,1,54,1,496.09694465,54,2018,11,201811,4,3,1,1,1,1,1,3,5,,,300000,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,6,2,,1,1,2,1,2,1,1,1,3,1,2,01,
4771282,1,1,1,54,1,418.84012532,54,2018,11,201811,5,4,1,1,1,1,1,3,1,,98,500000,,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,2,1,4,5,2,,2,1,4,1,3,1,1,1,3,1,2,01,
4771283,1,1,1,54,1,244.53810544,54,2018,11,201811,4,3,1,1,1,1,1,3,3,,,,525000,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,3,5,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4771284,1,1,1,54,1,542.61036408,54,2018,11,201811,5,3,1,1,1,1,1,3,3,,,,700000,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,3,2,,2,1,4,1,3,1,1,1,3,1,2,01,
4771285,1,1,1,54,1,567.91412044,54,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,700000,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,1,2,3,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4771286,1,1,1,54,1,480.0041333,54,2018,11,201811,2,2,1,2,1,1,1,3,5,,,100000,,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,5,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4771286,2,1,2,54,1,480.0041333,54,2018,11,201811,1,1,1,2,1,1,1,3,4,,,300000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4771287,1,1,1,54,1,548.65992756,54,2018,11,201811,3,1,1,1,1,1,1,3,5,,,400000,,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,4,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4771288,1,1,1,54,1,537.37762964,54,2018,11,201811,3,1,1,1,1,1,1,4,3,,,,200000,1,2,2,1,1,1,1,2,2,2,1,1,2,1,2,2,1,2,1,1,2,1,2,2,2,,1,1,2,1,1,2,1,1,3,1,2,01,
4771289,1,1,1,54,1,539.84390065,54,2018,11,201811,3,2,1,1,1,1,1,3,5,,,400000,,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,2,3,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4771290,1,1,1,54,1,498.5282123,54,2018,11,201811,3,2,1,1,1,1,1,3,3,,,,400000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4771291,1,1,1,54,1,506.60925793,54,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,400000,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,3,4,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4771292,1,1,1,54,1,521.59008697,54,2018,11,201811,4,3,1,1,1,1,1,3,4,,,98,,2,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,3,3,2,,1,1,4,1,4,1,1,1,3,1,2,01,
4771293,1,1,1,54,1,461.50160164,54,2018,11,201811,4,3,1,1,1,1,1,3,1,,98,750000,,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,3,3,2,,1,1,4,1,4,1,1,1,3,1,2,01,
4771294,1,1,1,54,1,451.95497765,54,2018,11,201811,4,3,1,1,1,1,1,3,3,,,,400000,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,3,3,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4771295,1,1,1,54,1,570.43138269,54,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,450000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4771296,1,1,1,54,1,453.26611091,54,2018,11,201811,4,2,1,1,1,1,1,4,1,,99,99,,1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,,1,1,4,1,4,2,1,1,3,1,2,01,
4771297,1,1,1,54,1,410.7397901,54,2018,11,201811,4,1,1,1,1,1,1,3,1,,98,600000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,,1,1,4,1,4,1,1,1,3,1,2,01,
4771298,1,1,1,54,1,326.01276659,54,2018,11,201811,4,3,1,1,1,1,1,3,1,,250000000,1000000,,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,3,3,2,,1,1,4,1,4,1,1,1,3,1,2,01,
4771299,1,1,1,54,1,542.61036408,54,2018,11,201811,5,2,1,1,1,1,1,4,1,,98,1200000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,3,2,,1,1,4,1,4,2,1,1,3,1,2,01,
4771300,1,1,1,54,1,419.94112414,54,2018,11,201811,4,3,1,1,1,1,1,3,3,,,,55000,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,4,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4771301,1,1,1,54,1,516.02630359,54,2018,11,201811,4,1,1,1,1,1,1,4,5,,,500000,,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,,2,1,4,1,2,2,1,1,3,1,2,01,
4771302,1,1,1,54,1,559.88847808,54,2018,11,201811,4,1,1,1,1,1,1,4,3,,,,750000,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,,1,1,4,1,4,2,1,1,3,1,2,01,
4771303,1,1,1,54,1,496.55213342,54,2018,11,201811,4,2,1,1,1,1,1,3,1,,95000000,500000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,3,3,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4771304,1,1,1,54,1,416.30357348,54,2018,11,201811,5,2,1,1,1,1,1,3,1,,98,98,,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,2,1,1,2,1,3,3,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4771305,1,1,1,54,1,510.32218365,54,2018,11,201811,3,2,1,1,1,1,1,3,3,,,,400000,2,2,2,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,5,2,,2,1,4,1,3,1,1,1,3,1,2,01,
4771306,1,1,1,54,1,531.23784831,54,2018,11,201811,5,4,1,1,1,1,1,3,3,,,,500000,1,1,1,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,3,5,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4771307,1,1,1,54,1,382.19894031,54,2018,11,201811,4,2,1,1,1,1,1,3,1,,120000000,500000,,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4771308,1,1,1,54,1,598.04226694,54,2018,11,201811,3,1,1,1,1,1,1,4,3,,,,400000,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,,2,1,4,1,3,2,1,1,3,1,2,01,
4771309,1,1,1,54,1,603.56669752,54,2018,11,201811,3,2,1,1,1,1,1,4,5,,,400000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,,2,1,4,1,2,2,1,1,3,1,2,01,
4771310,1,1,1,54,1,420.79691461,54,2018,11,201811,2,1,1,1,1,1,1,4,3,,,,300000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,2,1,4,1,1,2,1,1,3,1,2,01,
4771311,1,1,1,54,1,552.98884102,54,2018,11,201811,2,1,1,1,1,1,1,4,3,,,,250000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,2,1,4,1,1,2,1,1,3,1,2,01,
4771312,1,1,1,54,1,568.60974891,54,2018,11,201811,3,2,1,1,1,1,1,3,3,,,,250000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,3,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4771317,1,1,1,63,1,154.93671007,63,2018,11,201811,4,3,1,1,1,1,1,3,1,,60000000,450000,,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,2,1,2,3,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4771318,1,1,1,63,1,86.020213709,63,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,280000,2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,3,4,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4771319,1,1,1,63,1,170.06759057,63,2018,11,201811,3,2,1,1,1,1,1,3,3,,,,420000,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,4,1,1,4,1,3,1,1,1,3,1,1,01,
4771320,1,1,1,63,1,111.43885648,63,2018,11,201811,5,1,1,1,1,1,1,3,5,,,160000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4771321,1,1,1,63,1,125.77898891,63,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,750000,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,,1,1,4,1,5,1,1,1,3,1,1,01,
4771322,1,1,1,63,1,106.82275488,63,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,900000,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,3,3,2,,1,1,4,1,5,1,1,1,3,1,1,01,
4771323,1,1,1,63,1,114.40712262,63,2018,11,201811,3,1,1,1,1,1,1,3,1,,60000000,500000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,1,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4771323,2,1,2,63,1,114.40712262,63,2018,11,201811,1,1,1,1,1,1,1,3,3,,,,150000,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4771324,1,1,1,63,1,122.70119611,63,2018,11,201811,4,3,1,1,1,1,1,3,1,,98,450000,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,5,5,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4771325,1,1,1,63,1,73.09939302,63,2018,11,201811,4,3,1,1,1,1,1,3,3,,,,500000,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,1,2,1,4,4,2,,1,1,4,1,5,1,1,1,3,1,1,01,
4771326,1,1,1,63,1,117.97172878,63,2018,11,201811,4,2,1,1,1,1,1,3,1,,98,300000,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4771327,1,1,1,63,1,148.60148375,63,2018,11,201811,1,1,5,1,1,1,2,4,5,,,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,3,5,2,,1,7,2,1,1,2,2,1,3,1,1,01,
4771328,1,1,1,63,1,158.39726049,63,2018,11,201811,1,1,1,2,1,1,1,4,3,,,,220000,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,3,1,4,1,3,2,1,1,7,1,1,01,
4771329,1,1,1,63,1,73.09939302,63,2018,11,201811,1,1,1,2,1,1,1,4,3,,,,260000,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,3,1,4,1,3,2,1,1,7,1,1,01,
4771330,1,1,1,63,1,95.490664246,63,2018,11,201811,1,1,1,2,1,1,2,4,3,,,,270000,2,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,,3,1,4,1,3,2,1,1,7,1,1,01,
4771331,1,1,1,63,1,149.16705218,63,2018,11,201811,1,1,1,2,1,1,6,,3,,,,300000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,3,1,4,1,3,2,1,1,7,1,1,01,
4771332,1,1,1,63,1,141.6980315,63,2018,11,201811,1,1,1,2,1,1,1,3,3,,,,250000,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,3,1,4,1,3,1,1,1,7,1,1,01,
4771333,1,1,1,63,1,133.51893972,63,2018,11,201811,9,3,1,2,1,1,1,3,1,,180000000,1000000,,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,2,2,1,2,1,3,3,2,,1,1,4,1,3,1,1,1,7,1,1,01,
4771333,2,1,2,63,1,133.51893972,63,2018,11,201811,1,1,1,2,1,1,1,3,3,,,,300000,2,1,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,1,1,2,,1,1,4,1,3,1,1,1,7,1,1,01,
4771334,1,1,1,63,1,149.16705218,63,2018,11,201811,2,1,1,1,1,1,1,3,3,,,,300000,2,1,1,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,2,,2,1,4,1,3,1,1,1,7,1,1,01,
4771335,1,1,1,63,1,102.95968493,63,2018,11,201811,1,1,1,2,1,1,6,,3,,,,250000,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,,3,1,4,1,3,2,1,1,7,1,1,01,
4771336,1,1,1,63,1,94.453062523,63,2018,11,201811,4,3,1,1,1,1,1,3,3,,,,350000,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,6,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4771337,1,1,1,63,1,73.09939302,63,2018,11,201811,4,3,1,1,1,1,1,3,1,,60000000,500000,,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,4,4,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4771338,1,1,1,63,1,86.26045594,63,2018,11,201811,2,1,1,1,1,1,1,4,3,,,,460000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,7,1,1,01,
4771339,1,1,1,63,1,149.16705218,63,2018,11,201811,4,1,1,1,1,1,1,4,3,,,,600000,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,,2,1,4,1,4,2,1,1,7,1,1,01,
4771340,1,1,1,63,1,98.602697441,63,2018,11,201811,4,3,1,1,1,1,1,3,1,,80000000,500000,,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,4,4,2,,2,1,4,1,4,1,1,1,7,1,1,01,
4771341,1,1,1,63,1,177.1983718,63,2018,11,201811,6,1,1,1,1,1,1,3,3,,,,450000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4771342,1,1,1,63,1,173.42484717,63,2018,11,201811,4,3,1,1,1,1,1,3,3,,,,300000,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,2,2,1,3,3,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4771343,1,1,1,63,1,121.16288731,63,2018,11,201811,4,3,1,1,1,1,1,4,1,,80000000,600000,,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,4,4,2,,2,1,4,1,4,2,1,1,7,1,1,01,
4771344,1,1,1,63,1,127.88087123,63,2018,11,201811,4,3,1,1,1,1,1,3,1,,100000000,400000,,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4771345,1,1,1,63,1,149.16705218,63,2018,11,201811,3,1,1,1,1,1,6,,3,,,,380000,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4771346,1,1,1,63,1,76.123248897,63,2018,11,201811,4,3,1,1,1,1,1,3,1,,120000000,500000,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,3,4,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4771347,1,1,1,63,1,145.10824459,63,2018,11,201811,3,1,1,2,1,1,1,3,3,,,,280000,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,01,
4771347,2,1,2,63,1,145.10824459,63,2018,11,201811,1,1,1,2,1,1,6,,3,,,,130000,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4771348,1,1,1,63,1,239.18436248,63,2018,11,201811,5,2,1,1,1,1,1,3,1,,60000000,400000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,3,3,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4771349,1,1,1,63,1,160.83738226,63,2018,11,201811,3,2,1,1,1,1,1,3,3,,,,350000,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4771350,1,1,1,63,1,119.83609939,63,2018,11,201811,3,2,1,1,1,1,1,4,3,,,,200000,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,4,1,1,2,1,1,3,1,1,01,
4771351,1,1,1,63,1,73.09939302,63,2018,11,201811,6,4,1,1,1,1,1,3,4,,,450000,,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,5,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4771352,1,1,1,63,1,79.238012611,63,2018,11,201811,3,2,1,1,1,1,1,3,1,,80000000,500000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,1,2,1,4,4,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4771353,1,1,1,63,1,117.97172878,63,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,600000,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4771354,1,1,1,63,1,73.09939302,63,2018,11,201811,5,4,1,1,1,1,1,3,1,,98,450000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,3,7,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4771355,1,1,1,63,1,227.76263151,63,2018,11,201811,4,3,1,1,1,1,1,3,1,,150000000,300000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,4,6,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4771356,1,1,1,63,1,118.99742248,63,2018,11,201811,4,3,1,1,1,1,3,4,1,,80000000,400000,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,4,1,3,2,1,1,3,1,1,01,
4771357,1,1,1,63,1,126.80468262,63,2018,11,201811,4,3,1,1,1,1,1,3,3,,,,450000,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,3,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4771358,1,1,1,63,1,146.90411587,63,2018,11,201811,3,2,1,1,1,1,1,3,3,,,,400000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,4,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4771359,1,1,1,63,1,146.90411587,63,2018,11,201811,3,2,1,1,1,1,1,3,3,,,,300000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,4,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4771360,1,1,1,63,1,173.42484717,63,2018,11,201811,3,2,1,1,1,1,1,4,4,,,400000,,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,3,3,2,,2,1,4,1,2,2,1,1,3,1,1,01,
4771361,1,1,1,63,1,154.93671007,63,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,600000,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,3,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4771362,1,1,1,63,1,217.36668927,63,2018,11,201811,7,2,1,1,1,1,1,4,1,,400000000,1500000,,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,,1,1,4,1,3,2,1,1,3,1,1,01,
