DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,DSI,FEX_C,RAMA4D_D_R4,RAMA2D_D_R4,DPTO,ANO,MES,PERIODO,REGIS,P7250,P7260,P7280,P7310,P7320,P7350,P7360,P9460,P7390,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,RAMA2D_D,DSCY,RAMA4D_D
4519320,1,2,1,54,1,1,435.6362479,8121,81,54,2018,01,201801,70,24,48,4,2,24,4,1,2,7,,,,,,,,1,2,,783000,2,,55,55,74,2,7493
4519330,1,1,1,54,1,1,592.8086879,6910,69,54,2018,01,201801,70,20,48,1,2,20,4,1,2,1,,,,,,,,1,2,,1500000,2,,12,12,74,2,7411
4519330,2,1,2,54,1,1,592.8086879,2511,25,54,2018,01,201801,70,40,40,1,2,40,1,4,2,1,,,,,,,,1,2,,800000,2,,87,87,28,2,2892
4519334,1,2,1,54,1,1,299.65877817,,,54,2018,01,201801,70,20,48,4,1,,,,,,,,,,,,,,,,780000,,,55,,,2,
4519334,1,3,1,54,1,1,299.65877817,8559,85,54,2018,01,201801,70,40,48,2,2,40,4,1,2,1,,,,,,,,1,2,,1000000,2,,13,13,80,2,8043
4519335,1,1,1,54,1,1,460.44042715,4112,41,54,2018,01,201801,70,3,50,4,2,3,4,1,2,1,,,,,,,,1,1,600000,600000,2,,95,95,45,1,4522
4519347,1,2,1,63,1,1,152.20856212,4711,47,63,2018,01,201801,70,6,40,4,2,6,4,1,2,7,,,,,,,,1,2,,700000,2,,97,97,52,1,5211
4519351,1,3,1,63,1,1,104.14080215,,,63,2018,01,201801,70,6,48,1,1,,,,,,,,,,,,,,,,737717,,,39,,,1,
4519352,1,3,1,63,1,1,162.79053897,8412,84,63,2018,01,201801,70,3,48,2,2,3,4,9,2,1,,,,,,,,1,1,1800000,781242,2,,39,39,75,1,7512
4519359,1,1,1,63,1,1,76.446816379,8412,84,63,2018,01,201801,70,4,48,1,2,4,4,9,2,1,,,,,,,,1,1,1700000,1200000,1,2,44,02,75,1,7512
4519361,1,3,1,63,1,1,143.94519611,4290,42,63,2018,01,201801,70,3,60,1,2,8,1,7,2,8,,,,,,,,1,2,,800000,2,,95,95,45,1,4530
4519365,1,1,1,63,1,1,224.01960721,4111,41,63,2018,01,201801,70,48,48,1,2,48,1,7,2,1,,,,,,,,1,2,,800000,2,,95,95,45,2,4521
4519373,1,2,1,63,1,1,128.39789267,4771,47,63,2018,01,201801,70,3,48,1,2,3,1,9,2,7,,,,,,,,1,1,737717,737717,2,,45,45,52,1,5233
4519375,1,4,1,63,1,1,102.73630519,8121,81,63,2018,01,201801,70,4,40,1,2,4,4,1,2,1,,,,,,,,1,1,60000,737717,2,,45,55,74,1,7493
4519382,1,3,1,66,1,1,280.06183473,9329,93,66,2018,01,201801,70,3,48,1,2,3,1,5,2,8,,,,,,,,1,1,737717,737717,2,,33,33,92,1,9249
4519383,1,3,1,66,1,1,331.99031506,8423,84,66,2018,01,201801,70,2,48,4,2,2,4,9,2,1,,,,,,,,1,1,1500000,737717,2,,58,58,75,1,7524
4519391,1,1,1,66,1,1,343.80276949,1071,10,66,2018,01,201801,70,32,32,2,2,32,1,9,2,1,,,,,,,,1,2,,737717,2,,21,30,15,2,1571
4519395,1,1,1,66,1,1,307.56422126,0121,01,66,2018,01,201801,70,8,48,1,2,8,1,4,2,1,,,,,,,,1,2,,737717,2,,98,98,01,1,0117
4519404,1,5,1,66,1,1,334.13796884,,,66,2018,01,201801,70,52,30,1,1,,,,,,,,,,,,,,,,500000,,,33,,,2,
4519410,1,2,1,66,1,1,702.65667336,8890,88,66,2018,01,201801,70,12,40,1,2,28,1,6,2,2,,,,,,,,1,2,,500000,2,,45,45,85,1,8532
4519412,1,2,1,66,1,1,698.10763611,8220,82,66,2018,01,201801,70,24,48,1,2,52,1,7,2,1,,,,,,,,1,2,,737717,2,,39,38,74,2,7499
4519421,1,4,1,66,1,1,260.28747021,1410,14,66,2018,01,201801,70,3,48,1,2,72,1,6,2,1,,,,,,,,1,2,,800000,2,,45,70,18,1,1810
4519423,1,1,1,66,1,1,380.46398197,4330,43,66,2018,01,201801,70,8,48,1,2,8,4,1,2,2,,,,,,,,1,2,,737717,2,,93,93,45,1,4521
4519423,1,3,1,66,1,1,380.46398197,4921,49,66,2018,01,201801,70,24,48,4,2,24,4,1,2,1,,,,,,,,1,2,,900000,2,,98,98,60,2,6031
4519423,1,4,1,66,1,1,380.46398197,4330,43,66,2018,01,201801,70,12,48,1,2,12,1,4,2,1,,,,,,,,1,2,,737717,2,,93,93,45,1,4521
4519431,1,2,1,66,1,1,191.8313585,8412,84,66,2018,01,201801,70,3,48,1,2,3,4,9,2,1,,,,,,,,1,1,900000,737717,2,,34,34,75,1,7512
4519432,1,1,1,66,1,1,343.45905518,9609,96,66,2018,01,201801,70,2,24,2,2,2,4,1,2,4,,,,,,,,1,1,450000,450000,2,,13,59,93,1,9309
4519433,1,2,1,66,1,1,318.39419871,8544,85,66,2018,01,201801,70,16,48,1,2,40,4,9,2,2,,,,,,,,1,2,,737717,2,,45,39,80,2,8050
4519434,1,4,1,66,1,1,355.71696071,4752,47,66,2018,01,201801,70,3,50,1,2,3,1,4,2,1,,,,,,,,1,1,737717,700000,2,,45,39,52,1,5241
4519437,1,3,1,66,1,1,207.01661147,1410,14,66,2018,01,201801,70,52,48,5,2,52,1,9,2,1,,,,,,,,1,2,,1000000,2,,51,11,18,2,1810
4519439,1,2,1,66,1,1,301.16442267,5611,56,66,2018,01,201801,70,4,56,1,2,52,1,3,2,8,,,,,,,,1,2,,400000,2,,55,53,55,1,5521
4519460,1,2,1,68,1,1,700.01577153,8610,86,68,2018,01,201801,70,4,48,1,2,5,1,9,2,2,,,1,,,,,,1,1200000,1000000,2,,39,42,85,1,8511
4519471,1,3,1,68,1,1,1076.0861094,7490,74,68,2018,01,201801,70,24,48,1,2,24,1,7,2,4,,,,,,,,1,2,,1000000,2,,19,19,74,2,7499
4519474,1,5,1,68,1,1,298.80332395,6190,61,68,2018,01,201801,70,4,48,1,2,12,1,1,2,1,,,,,,,,1,2,,737717,2,,45,21,64,1,6422
4519475,1,2,1,68,1,1,560.91806054,0145,01,68,2018,01,201801,70,24,48,1,2,128,1,9,2,2,,,,,,,,1,2,,1500000,2,,33,33,01,2,0123
4519477,1,2,1,70,1,1,220.18519167,3600,36,70,2018,01,201801,70,4,48,1,2,96,1,9,2,1,,,,,,,,1,2,,500000,2,,45,39,41,1,4100
4519479,1,1,1,70,1,1,205.46955363,8219,82,70,2018,01,201801,70,3,48,4,2,96,4,1,2,1,,,,,,,,1,2,,781242,2,,77,39,74,1,7499
4519483,1,2,1,70,1,1,102.90506888,8530,85,70,2018,01,201801,70,6,35,1,2,6,1,8,2,1,,,1,,,,,,2,,900000,2,,13,13,80,1,8043
4519487,1,2,1,70,1,1,104.9326391,5611,56,70,2018,01,201801,70,40,48,1,2,55,1,3,2,1,,,,,,,,1,2,,750000,2,,53,53,55,2,5521
4519488,1,2,1,70,1,1,104.9326391,9700,97,70,2018,01,201801,70,27,40,3,2,31,3,1,2,1,,,,,,,,1,2,,400000,2,,54,54,95,2,9500
4519492,1,1,1,73,1,1,307.22856021,9700,97,73,2018,01,201801,70,2,50,1,2,3,3,1,2,1,1,,,,,,,,1,540000,720000,1,2,53,54,95,1,9500
4519492,1,2,1,73,1,1,307.22856021,4771,47,73,2018,01,201801,70,2,60,1,2,2,1,6,2,6,,,,,,,,1,1,600000,720000,2,,45,45,52,1,5234
4519499,1,2,1,73,1,1,117.65107914,4631,46,73,2018,01,201801,70,4,48,1,2,4,1,6,2,5,,,,,,,,1,1,368000,700000,2,,39,39,51,1,5125
4519500,1,1,1,73,1,1,307.32430398,3812,38,73,2018,01,201801,70,44,72,1,2,44,1,5,2,8,,,,,,,,1,2,,737717,2,,98,98,90,2,9000
4519501,1,3,1,73,1,1,244.87995654,,,73,2018,01,201801,70,3,40,1,1,,,,,,,,,,,,,,,,850000,,,43,,,1,
4519506,1,1,1,73,1,1,312.55556292,5611,56,73,2018,01,201801,70,24,20,1,2,52,1,2,2,1,,,,,,,,1,2,,850000,2,,53,53,55,2,5521
4519507,1,1,1,73,1,1,282.3144812,9700,97,73,2018,01,201801,70,4,24,1,2,102,3,1,2,1,,,,,,,,1,2,,850000,2,,79,54,95,1,9500
4519511,1,3,1,73,1,1,231.85440495,7410,74,73,2018,01,201801,70,52,48,1,2,52,4,1,2,3,1,,,,,,,,2,,1300000,1,2,39,03,74,2,7421
4519511,1,4,1,73,1,1,231.85440495,4759,47,73,2018,01,201801,70,8,40,1,2,24,1,2,2,2,,,,,,,,1,2,,850000,2,,06,45,52,1,5239
4519514,1,1,1,76,1,1,882.33611358,6492,64,76,2018,01,201801,70,21,40,1,2,30,1,2,2,4,,,,,,,,1,2,,1300000,2,,11,11,65,2,6593
4519533,1,1,1,76,1,1,643.04839788,9602,96,76,2018,01,201801,70,4,48,1,2,4,4,1,2,1,,,,,,,,1,2,,1000000,2,,11,57,93,1,9302
4519539,1,4,1,76,1,1,1115.0547742,1410,14,76,2018,01,201801,70,4,48,1,2,4,1,9,2,1,,,,,,,,1,1,737717,737717,2,,39,39,18,1,1810
4519559,1,2,1,81,1,1,394.77760712,9700,97,81,2018,01,201801,70,6,40,1,2,8,3,1,2,1,,,,,,,,1,2,,800000,2,,13,54,95,1,9500
4519561,1,1,1,81,1,1,390.01422747,5611,56,81,2018,01,201801,70,4,40,1,2,4,4,1,2,1,,,,,,,,1,1,400000,500000,2,,55,45,55,1,5529
4519583,1,1,1,86,1,1,181.07049318,4111,41,86,2018,01,201801,70,3,40,4,2,3,4,2,2,1,,,1,,,,,,1,400000,780000,2,,83,95,45,1,4521
4519590,1,3,1,91,1,1,69.411738573,5613,56,91,2018,01,201801,70,8,44,4,2,12,4,2,2,5,,,,,,,,1,2,,98,2,,39,53,55,1,5522
4519591,1,2,1,95,1,1,95.075095408,8890,88,95,2018,01,201801,70,3,40,1,2,3,1,9,2,4,,,,,,,,1,1,737717,781242,2,,39,33,85,1,8532
4519594,1,1,1,99,1,1,104.77451754,8412,84,99,2018,01,201801,70,2,40,2,2,3,4,9,2,5,,,,,,,,1,1,3000000,2500000,1,1,21,21,75,1,7512
4519629,1,4,1,,1,1,2607.3483309,4111,41,23,2018,01,201801,70,3,54,1,2,3,1,2,2,1,,,,,,,,1,2,,600000,2,,97,97,45,1,4521
4519630,1,3,1,,1,1,2759.0871572,6412,64,23,2018,01,201801,70,6,40,1,2,6,1,9,2,1,,,,,,,,1,2,,1600000,2,,11,11,65,1,6512
4519631,1,2,1,,1,1,4913.2715994,8423,84,23,2018,01,201801,70,26,40,1,2,26,2,9,2,1,,,,,,,,1,2,,1000000,2,,13,58,75,2,7524
4519631,1,3,1,,1,1,4913.2715994,,,23,2018,01,201801,70,6,40,2,1,,,,,,,,,,,,,,,,1000000,,,13,,,1,
4519632,1,3,1,,1,1,1539.1850723,4111,41,23,2018,01,201801,70,2,48,1,2,2,1,3,2,1,,,,,,,,1,1,400000,781242,2,,58,95,45,1,4521
4519632,1,8,1,,1,1,1539.1850723,4520,45,23,2018,01,201801,70,10,48,1,2,10,1,3,2,1,,,,,,,,1,2,,500000,2,,58,58,50,1,5020
4519634,1,6,1,,1,1,2402.7523349,8010,80,23,2018,01,201801,70,4,40,1,2,4,1,7,2,1,,,,,,,,1,2,,1000000,2,,58,58,74,1,7492
4519637,1,1,1,,1,1,1953.1388222,4771,47,23,2018,01,201801,70,28,48,1,2,32,1,3,2,1,,,,,,,,1,2,,781242,2,,33,45,52,2,5233
4519638,1,3,1,,1,1,2286.2673637,4111,41,23,2018,01,201801,70,18,49,1,2,18,1,2,2,1,,,,,,,,1,2,,400000,2,,95,95,45,2,4521
4519644,1,2,1,,1,1,2341.1820398,8530,85,23,2018,01,201801,70,6,48,2,2,6,2,9,2,5,,,,,,,,1,1,2000000,1500000,2,,13,13,80,1,8043
4519652,1,4,1,,1,1,3653.3576604,8422,84,23,2018,01,201801,70,4,48,2,2,43,2,9,2,1,,,,,,,,1,2,,1200000,2,,58,58,75,1,7522
4519660,1,3,1,,1,1,2981.8887397,4755,47,23,2018,01,201801,70,52,40,1,2,52,1,7,2,1,,,,,,,,1,2,,1200000,2,,39,39,52,2,5237
4519665,1,3,1,,1,1,1823.8970555,4762,47,23,2018,01,201801,70,22,40,1,2,22,1,2,2,1,,,,,,,,1,2,,600000,2,,45,45,52,2,5239
4519667,1,3,1,,1,1,1728.1858883,,,23,2018,01,201801,70,26,48,1,1,,,,,,,,,,,,,,,,781242,,,13,,,2,
4519676,1,3,1,,2,1,2375.721959,0141,01,23,2018,01,201801,70,12,48,8,2,12,8,3,2,1,,,,,,,,1,2,,781242,2,,62,62,01,1,0121
4519684,1,2,1,,1,1,3043.3624136,9700,97,23,2018,01,201801,70,104,40,1,2,104,3,1,2,1,,,,,,1,,,2,,800000,2,,13,54,95,2,9500
4519687,2,1,2,,1,1,4586.3700115,6920,69,23,2018,01,201801,70,16,48,1,2,16,1,4,2,1,,,,,,,,1,2,,737717,2,,33,33,74,2,7412
4519691,1,3,1,,1,1,3279.6770243,,,23,2018,01,201801,70,6,48,1,1,,,,,,,,,,,,,,,,781242,,,32,,,1,
4519693,1,2,1,,2,1,2449.7918134,6820,68,23,2018,01,201801,70,74,48,1,2,74,1,6,2,1,,,,,,,,1,2,,1000000,2,,58,58,70,2,7020
4519698,1,1,1,,2,1,2248.5362081,5511,55,23,2018,01,201801,70,12,48,1,2,12,1,3,2,1,,,,,,,,1,2,,781242,2,,50,50,55,1,5512
4519699,1,1,1,,2,1,3360.5954421,0113,01,23,2018,01,201801,70,6,40,1,2,5,1,3,2,1,,,,,,,,1,2,,400000,2,,95,62,01,1,0118
4519706,1,3,1,,2,1,1083.2700521,9700,97,23,2018,01,201801,70,3,45,3,2,40,3,1,2,1,,,,,,,,1,2,,300000,2,,54,54,95,1,9500
4519725,1,1,1,05,1,1,1261.351549,8890,88,05,2018,01,201801,70,2,24,4,2,120,4,9,2,2,,,,,,,,1,2,,2000000,2,,13,13,85,1,8532
4519732,1,2,1,05,1,1,893.09335327,4711,47,05,2018,01,201801,70,20,24,1,2,98,1,6,2,3,,,,,,,,1,2,,800000,2,,33,33,52,2,5211
4519738,1,1,1,05,1,1,1407.3537697,4773,47,05,2018,01,201801,70,4,48,1,2,52,1,2,2,2,,,,,,,,1,2,,781200,2,,45,45,52,1,5231
4519742,1,1,1,05,1,1,1296.7238901,0123,01,05,2018,01,201801,70,16,48,1,2,12,1,9,2,1,,,,,,,,1,2,,781200,2,,53,53,01,2,0111
4519742,1,2,1,05,1,1,1296.7238901,5611,56,05,2018,01,201801,70,52,24,1,2,36,1,2,2,1,,,,,,,,1,2,,781200,2,,45,53,55,2,5529
4519746,1,2,1,05,1,1,1220.9894158,1313,13,05,2018,01,201801,70,12,48,1,2,3,4,1,2,2,,,,,,,,1,1,400000,781242,2,,45,79,18,1,1810
4519747,1,2,1,05,1,1,1220.9894158,8810,88,05,2018,01,201801,70,4,48,1,2,4,1,8,2,2,,,,,,,,1,1,1000000,737717,2,,59,59,85,1,8532
4519748,1,2,1,05,1,1,1199.7760819,,,05,2018,01,201801,70,6,48,1,1,,,,,,,,,,,,,,,,781200,,,45,,,1,
4519748,1,3,1,05,1,1,1199.7760819,4112,41,05,2018,01,201801,70,5,48,8,2,50,1,8,2,1,,,,,,,,1,2,,781200,2,,62,95,45,1,4521
4519749,1,2,1,05,1,1,1032.0336937,4921,49,05,2018,01,201801,70,5,48,1,2,8,1,9,2,3,,,,,,,,1,2,,737717,2,,85,84,60,1,6031
4519752,1,2,1,05,1,1,1314.094179,9700,97,05,2018,01,201801,70,4,24,3,2,7,3,1,2,1,,,,,,,,1,1,70000,781200,2,,54,54,95,1,9500
4519756,1,1,1,05,1,1,1532.9756012,5630,56,05,2018,01,201801,70,2,48,1,2,156,1,2,2,7,,,,,,,,1,2,,781242,2,,97,51,55,1,5530
4519757,1,3,1,05,1,1,1651.3858315,8412,84,05,2018,01,201801,70,4,48,1,2,52,1,6,2,1,,,,,,,,1,1,35000,781242,2,,62,62,75,1,7514
4519760,1,1,1,05,1,1,1283.5744787,5611,56,05,2018,01,201801,70,8,48,1,2,9,1,3,2,1,,,,,,,,1,1,400000,600000,2,,53,53,55,1,5521
4519767,1,3,1,05,1,1,1271.6488242,4111,41,05,2018,01,201801,70,1,48,1,2,108,1,4,2,1,,,,,,,,1,2,,781242,2,,95,95,45,1,4552
4519769,1,2,1,08,1,1,583.73145656,,,08,2018,01,201801,70,104,48,1,1,,,,,,,,,,,,,,,,781000,,,19,,,2,
4519770,1,5,1,08,1,1,515.98071958,8412,84,08,2018,01,201801,70,2,60,3,2,2,2,9,2,1,,,,,,,,1,1,180000,400000,2,,54,55,75,1,7512
4519788,1,3,1,13,1,1,193.86163838,8890,88,13,2018,01,201801,70,4,48,1,2,4,1,8,2,1,,,,,,,,1,2,,98,2,,19,19,85,1,8532
4519793,1,3,1,13,1,1,183.78803888,1089,10,13,2018,01,201801,70,52,48,1,2,52,1,5,2,1,,,,,,,,1,2,,98,2,,02,02,15,2,1589
4519804,1,2,1,13,1,1,191.34547096,9700,97,13,2018,01,201801,70,30,40,1,2,30,3,2,2,1,,,,,,,,1,2,,737717,2,,53,54,95,2,9500
4519807,1,2,1,13,1,1,210.07200288,8544,85,13,2018,01,201801,70,4,40,1,2,4,4,9,2,7,1,,,,,,,,1,3700000,98,1,1,08,08,80,1,8050
4519811,1,2,1,13,1,1,398.66873714,4711,47,13,2018,01,201801,70,52,48,1,2,52,1,5,2,1,,,,,,1,,,2,,98,2,,33,03,52,2,5211
4519816,1,2,1,15,1,1,142.01506,4632,46,15,2018,01,201801,70,4,40,1,2,4,1,9,2,1,,,,,,,,1,1,1000000,737717,2,,45,45,51,1,5125
4519818,1,2,1,15,1,1,101.202831,8544,85,15,2018,01,201801,70,26,48,1,2,26,4,9,2,4,,,,,,,,1,2,,2000000,2,,05,05,80,2,8050
4519821,1,3,1,15,1,1,69.62097892,,,15,2018,01,201801,70,4,30,1,1,,,,,,,,,,,,,,,,737717,,,13,,,1,
4519825,1,1,1,15,1,1,85.259967369,9329,93,15,2018,01,201801,70,4,48,1,2,4,1,6,2,4,,,,,,,,1,2,,737717,2,,32,32,92,1,9241
4519833,1,7,1,15,1,1,46.994797688,4290,42,15,2018,01,201801,70,4,40,1,2,52,1,4,2,7,,,,,,,,1,2,,1000000,2,,02,02,45,1,4530
4519850,1,2,1,15,1,1,103.85407618,8412,84,15,2018,01,201801,70,54,48,1,2,54,4,9,2,7,,,,,,,,1,2,,1500000,2,,02,32,75,2,7512
4519856,1,3,1,15,1,1,119.42386955,6412,64,15,2018,01,201801,70,6,40,1,2,10,1,9,2,1,,,,,,,,1,2,,737717,2,,44,33,65,1,6512
4519876,1,1,1,15,1,1,123.00440869,7810,78,15,2018,01,201801,70,8,48,2,2,8,1,3,1,1,,,,,,,,1,2,,1500000,2,,19,19,74,1,7491
4519884,1,3,1,17,1,1,182.16550172,5630,56,17,2018,01,201801,70,52,48,1,2,52,1,3,2,1,,,,,,,,1,2,,781242,2,,45,53,55,2,5530
4519884,1,6,1,17,1,1,182.16550172,4111,41,17,2018,01,201801,70,4,48,1,2,5,1,6,2,6,,,,,,,,1,1,480000,800000,2,,37,95,45,1,4521
4519884,1,7,1,17,1,1,182.16550172,,,17,2018,01,201801,70,4,48,1,1,,,,,,,,,,,,,,,,781242,,,45,,,1,
4519887,1,2,1,17,1,1,240.69818044,6110,61,17,2018,01,201801,70,8,40,1,2,8,1,9,2,1,,,,,,,,1,2,,737717,2,,45,44,64,1,6421
4519891,1,1,1,17,1,1,209.78295678,8412,84,17,2018,01,201801,70,2,48,2,2,2,2,9,2,7,,,,,,,,1,1,1900000,1000000,2,,32,32,75,1,7514
4519893,1,3,1,17,1,1,238.80331986,4741,47,17,2018,01,201801,70,6,56,1,2,44,1,3,2,4,,,,,,,,1,2,,700000,2,,45,45,52,1,5239
4519895,1,3,1,17,1,1,216.19937339,5611,56,17,2018,01,201801,70,52,24,1,2,52,1,3,2,1,1,,,,,,,,2,,1200000,1,1,51,51,55,2,5521
4519899,1,3,1,17,1,1,201.34831721,6910,69,17,2018,01,201801,70,24,60,1,2,52,1,2,2,4,,,,,,,,1,2,,737717,2,,34,34,74,2,7411
4519901,1,3,1,17,1,1,158.94893378,5611,56,17,2018,01,201801,70,8,48,1,2,8,1,3,2,1,,,,,,,,1,2,,600000,2,,53,53,55,1,5521
4519903,1,3,1,17,1,1,189.23370394,,,17,2018,01,201801,70,52,48,1,1,,,,,,,,,,,,,,,,1200000,,,45,,,2,
4519911,1,2,1,17,1,1,214.22049061,8412,84,17,2018,01,201801,70,4,48,1,2,4,4,9,2,3,,,,,,,,1,1,1100000,737717,2,,34,39,75,1,7512
4519916,1,2,1,17,1,1,199.89019655,1410,14,17,2018,01,201801,70,52,54,1,2,52,1,6,2,2,,,,,,,,1,2,,781242,2,,59,44,18,2,1810
4519919,1,2,1,17,1,1,217.3970417,4321,43,17,2018,01,201801,70,50,48,1,2,50,1,3,2,8,,,,,,,,1,2,,1000000,2,,02,02,45,2,4542
4519941,1,3,1,17,1,1,187.59060476,5630,56,17,2018,01,201801,70,6,48,1,2,3,1,4,2,2,,,,,,,,1,1,480000,800000,2,,37,55,55,1,5530
4519943,1,2,1,17,1,1,214.22049061,6910,69,17,2018,01,201801,70,6,48,1,2,18,1,2,2,2,,,,,,,,1,2,,781242,2,,32,32,74,1,7411
4519945,1,2,1,17,1,1,199.89019655,5611,56,17,2018,01,201801,70,8,48,1,2,8,1,3,2,1,,,,,,,,1,2,,800000,2,,45,53,55,1,5521
4519946,1,4,1,17,1,1,226.88527943,4754,47,17,2018,01,201801,70,10,48,1,2,18,1,4,2,7,,,,,,,,1,2,,700000,2,,45,45,52,1,5235
4519956,1,2,1,17,1,1,202.06033518,8544,85,17,2018,01,201801,70,4,60,1,2,4,1,9,2,7,,,,,,,,1,1,1200000,781242,2,,53,13,80,1,8050
4519965,1,1,1,18,1,1,109.37221635,4330,43,18,2018,01,201801,70,4,48,1,2,1,4,1,2,1,,,1,,,,,,2,,730000,2,,58,93,45,1,4552
4519967,1,2,1,18,1,1,104.92020147,8610,86,18,2018,01,201801,70,1,48,1,2,24,1,5,2,2,,,,,,,,1,2,,1000000,2,,32,32,85,1,8511
4519969,1,5,1,18,1,1,69.797738465,4789,47,18,2018,01,201801,70,2,48,1,2,2,4,1,2,1,,,,,,,,1,1,800000,737717,2,,95,45,52,1,5262
4519973,1,1,1,18,1,1,74.8742717,5619,56,18,2018,01,201801,70,3,48,1,2,4,1,3,2,1,,,,,,,,1,1,760000,700000,2,,45,53,55,1,5529
4519977,1,4,1,18,1,1,44.273245351,4711,47,18,2018,01,201801,70,2,48,1,2,2,1,5,2,2,,,,,,,,1,1,730000,780000,2,,45,45,52,1,5211
4519984,1,3,1,18,1,1,130.07284837,4771,47,18,2018,01,201801,70,1,48,1,2,2,1,4,2,2,,,,,,,,1,2,,500000,2,,53,45,52,1,5233
4519988,1,1,1,18,1,1,93.518394497,4724,47,18,2018,01,201801,70,2,40,3,2,18,1,4,2,1,,,,,,,,1,2,,700000,2,,54,45,52,1,5225
4519994,1,1,1,18,1,1,115.77306078,4664,46,18,2018,01,201801,70,8,48,1,2,8,1,2,2,7,,,,,,,,1,2,,800000,2,,45,45,51,1,5121
4519996,1,1,1,18,1,1,77.378808606,7911,79,18,2018,01,201801,70,2,48,1,2,4,1,5,2,2,,,,,,,,1,1,450000,800000,2,,45,44,63,1,6340
4519999,1,2,1,19,1,1,96.471596367,8512,85,19,2018,01,201801,70,24,48,1,2,24,1,5,2,1,,,,,,,,1,2,,781242,2,,13,13,80,2,8011
4519999,1,3,1,19,1,1,96.471596367,4111,41,19,2018,01,201801,70,4,54,1,2,4,1,3,2,1,,,,,,,,1,2,,781242,2,,95,95,45,1,4552
4520005,1,2,1,19,1,1,118.33934976,,,19,2018,01,201801,70,12,40,1,1,,,,,,,,,,,,,,,,98,,,33,,,1,
4520005,1,4,1,19,1,1,118.33934976,,,19,2018,01,201801,70,12,40,3,1,,,,,,,,,,,,,,,,98,,,54,,,1,
4520006,2,1,2,19,1,1,76.641858396,5224,52,19,2018,01,201801,70,2,48,1,2,2,4,1,2,7,,,,,,,,1,1,98,700000,2,,97,97,63,1,6310
4520006,2,4,2,19,1,1,76.641858396,9700,97,19,2018,01,201801,70,20,48,1,2,52,3,1,2,1,,,,,,,,1,2,,800000,2,,33,54,95,2,9500
4520020,1,1,1,19,1,1,151.45846929,2511,25,19,2018,01,201801,70,10,48,1,2,10,1,3,2,1,,,,,,,,1,2,,800000,2,,87,87,28,1,2811
4520036,1,2,1,20,1,1,176.55863226,9700,97,20,2018,01,201801,70,4,48,1,2,23,3,1,2,8,,,,,,,,1,2,,500000,2,,53,55,95,1,9500
4520036,1,6,1,20,1,1,176.55863226,5611,56,20,2018,01,201801,70,8,50,4,2,16,1,5,2,8,,,,,,,,1,2,,98,2,,53,53,15,1,1589
4520038,1,2,1,20,1,1,217.17708332,4771,47,20,2018,01,201801,70,4,30,1,2,20,1,3,2,1,,,,,,,,1,2,,300000,2,,55,45,52,1,5233
4520044,1,1,1,20,1,1,199.13373575,8610,86,20,2018,01,201801,70,24,48,1,2,36,1,9,2,4,,,,,,,,1,2,,950000,2,,58,58,85,2,8511
4520046,1,2,1,20,1,1,238.46440296,8544,85,20,2018,01,201801,70,240,48,1,2,240,2,9,2,1,,,,,,,,1,2,,700000,2,,32,32,80,2,8050
4520048,1,3,1,20,1,1,102.01794982,8691,86,20,2018,01,201801,70,4,40,1,2,4,1,8,2,1,1,,,,,,,,2,,98,1,1,06,06,85,1,8514
4520049,1,2,1,20,1,1,257.02487582,8530,85,20,2018,01,201801,70,8,48,2,2,8,2,9,2,1,,,,,,,,1,2,,1200000,2,,13,13,80,1,8043
4520064,1,1,1,23,1,1,160.0921994,0130,01,23,2018,01,201801,70,40,48,1,2,41,1,8,2,2,,,,,,,,1,2,,2000000,2,,03,61,01,2,0112
4520067,1,1,1,23,1,1,84.609333918,4210,42,23,2018,01,201801,70,12,48,1,2,13,1,6,2,1,,,,,,,,1,2,,600000,2,,85,58,45,1,4530
4520067,1,4,1,23,1,1,84.609333918,9700,97,23,2018,01,201801,70,123,48,1,2,123,3,1,2,1,,,,,,,,1,2,,500000,2,,54,54,95,2,9500
4520068,1,2,1,23,1,1,270.47086784,5611,56,23,2018,01,201801,70,20,48,1,2,20,1,2,2,1,,,,,,,,1,2,,300000,2,,55,55,55,2,5529
4520069,1,4,1,23,1,1,84.609333918,,,23,2018,01,201801,70,24,48,1,1,,,,,,,,,,,,,,,,900000,,,45,,,2,
4520069,1,6,1,23,1,1,84.609333918,,,23,2018,01,201801,70,9,48,1,1,,,,,,,,,,,,,,,,1000000,,,39,,,1,
4520075,1,1,1,23,1,1,250.75729113,6820,68,23,2018,01,201801,70,8,48,1,2,8,1,4,2,1,,,,,,,,1,2,,750000,2,,58,58,70,1,7020
4520077,1,2,1,23,1,1,197.58085543,4789,47,23,2018,01,201801,70,4,48,1,2,4,4,1,2,6,,,,,,,,1,2,,737717,2,,95,45,52,1,5219
4520077,1,4,1,23,1,1,197.58085543,4111,41,23,2018,01,201801,70,2,48,1,2,2,1,2,2,6,,,,,,,,1,2,,737717,2,,95,95,45,1,4521
4520080,1,4,1,23,1,1,86.117824236,,,23,2018,01,201801,70,2,48,1,1,,,,,,,,,,,,,,,,700000,,,13,,,1,
