DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,P6006
4520408,1,1,1,52,1,195.79440184,52,2018,01,201801,4,1,1,1,1,1,1,4,1,,98,98,,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,1,1,1,2,2,2,,1,1,4,1,4,2,1,1,3,1,1,01,
4520409,1,1,1,52,1,230.81433302,52,2018,01,201801,2,2,1,1,1,1,1,3,1,,150000000,450000,,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,1,3,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4520409,2,1,2,52,1,230.81433302,52,2018,01,201801,2,1,1,1,1,1,1,4,3,,,,120000,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4520409,3,1,3,52,1,230.81433302,52,2018,01,201801,2,1,1,1,1,1,1,4,3,,,,100000,2,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4520410,1,1,1,52,1,137.55396667,52,2018,01,201801,4,3,1,1,1,1,1,4,2,1800000,98,800000,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,3,4,2,,1,1,4,1,4,2,1,1,3,1,1,01,
4520411,1,1,1,52,1,166.82471902,52,2018,01,201801,7,4,1,1,1,1,1,4,2,3000000,800000000,3000000,,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,5,2,,1,1,4,1,4,2,1,1,3,1,1,01,
4520412,1,1,1,52,1,195.79440184,52,2018,01,201801,5,1,1,1,1,1,1,4,1,,350000000,1000000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,,1,1,4,1,4,2,1,1,3,1,1,01,
4520413,1,1,1,52,1,195.79440184,52,2018,01,201801,5,2,1,1,1,1,1,4,1,,98,1000000,,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,,1,1,4,1,4,2,1,1,3,1,1,01,
4520414,1,1,1,52,1,168.53163248,52,2018,01,201801,5,2,1,1,1,1,1,4,1,,98,500000,,1,2,1,2,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,3,3,2,,1,1,4,1,2,2,1,1,3,1,1,01,
4520415,1,1,1,52,1,198.3883207,52,2018,01,201801,3,2,1,1,1,1,1,3,1,,98,400000,,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4520416,1,1,1,52,1,198.58404251,52,2018,01,201801,3,2,1,1,1,1,1,4,3,,,,320000,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,3,2,,2,1,4,1,2,2,1,1,3,1,1,01,
4520417,1,1,1,52,1,163.00684047,52,2018,01,201801,2,1,1,2,1,1,1,4,4,,,300000,,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,3,3,2,,4,1,4,1,2,2,1,1,3,1,1,01,
4520418,1,1,1,52,1,234.62554651,52,2018,01,201801,5,3,1,1,1,1,1,4,4,,,500000,,2,1,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,4,1,2,2,1,1,3,1,1,01,
4520419,1,1,1,52,1,174.44843293,52,2018,01,201801,4,3,1,1,1,1,1,4,1,,98,350000,,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,3,4,2,,1,1,4,1,2,2,1,1,3,1,1,01,
4520420,1,1,1,52,1,175.89078219,52,2018,01,201801,4,3,1,1,1,1,1,3,3,,,,400000,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,2,4,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4520421,1,1,1,52,1,170.80884388,52,2018,01,201801,2,1,1,1,1,1,1,4,3,,,,300000,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,,2,1,4,1,1,2,1,1,3,1,1,01,
4520422,1,1,1,52,1,133.7204502,52,2018,01,201801,3,2,1,1,1,1,1,4,3,,,,300000,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,4,1,2,2,1,1,3,1,1,01,
4520423,1,1,1,54,1,521.72366341,54,2018,01,201801,4,2,1,1,1,1,1,3,1,,98,500000,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,3,3,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4520424,1,1,1,54,1,487.28406909,54,2018,01,201801,4,3,1,1,1,1,1,3,3,,,,300000,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1,1,2,2,1,2,4,2,,1,1,2,1,2,1,1,1,3,1,2,01,
4520425,1,1,1,54,1,381.43448754,54,2018,01,201801,5,4,1,1,1,1,1,4,1,,180000000,800000,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,2,1,4,4,2,,1,1,4,1,3,2,1,1,3,1,2,01,
4520426,1,1,1,54,1,411.91335283,54,2018,01,201801,4,3,1,1,1,1,1,3,1,,120000000,600000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,7,8,2,,1,1,2,1,2,1,1,1,3,1,2,01,
4520427,1,1,1,54,1,530.20926033,54,2018,01,201801,3,2,1,1,1,1,1,4,3,,,,360000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,3,2,,2,1,4,1,1,2,1,1,3,1,2,01,
4520428,1,1,1,54,1,340.21282639,54,2018,01,201801,3,2,1,1,1,1,1,3,4,,,300000,,2,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,3,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4520429,1,1,1,54,1,510.73966047,54,2018,01,201801,2,1,1,1,1,1,1,3,1,,98,350000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,2,,1,4,2,1,2,1,1,1,3,1,2,01,
4520430,1,1,1,54,1,390.89994526,54,2018,01,201801,3,2,1,1,1,1,1,3,5,,,350000,,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,3,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4520431,1,1,1,54,1,449.94991505,54,2018,01,201801,1,1,1,2,1,1,2,4,3,,,,70000,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,,3,1,4,1,2,2,1,1,3,1,2,01,
4520432,1,1,1,54,1,493.99566372,54,2018,01,201801,3,1,1,1,1,1,1,4,5,,,200000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,4,2,,2,1,2,1,1,2,1,1,3,1,2,01,
4520433,1,1,1,54,1,498.56372363,54,2018,01,201801,4,2,1,1,1,1,3,3,1,,100000000,300000,,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4520434,1,1,1,54,1,606.58394493,54,2018,01,201801,4,3,1,1,1,1,1,3,1,,100000000,450000,,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,2,2,1,3,5,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4520435,1,1,1,54,1,383.54917275,54,2018,01,201801,3,3,1,1,1,1,1,4,1,,98,250000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,3,2,,1,1,4,1,2,2,1,1,3,1,2,01,
4520436,1,1,1,54,1,492.86083931,54,2018,01,201801,3,1,1,1,1,1,1,3,3,,,,100000,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4520437,1,1,1,54,1,505.99375412,54,2018,01,201801,2,1,1,1,1,1,3,4,1,,99,100000,,2,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,2,3,2,,1,5,2,1,1,2,1,1,3,1,2,01,
4520438,1,1,1,54,1,493.56146351,54,2018,01,201801,3,2,1,1,1,1,3,4,4,,,250000,,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,4,2,,2,1,4,1,1,2,1,1,3,1,2,01,
4520439,1,1,1,54,1,424.81890983,54,2018,01,201801,3,2,1,1,1,1,1,3,5,,,350000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,4,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4520440,1,1,1,54,1,609.06735721,54,2018,01,201801,3,2,1,1,1,1,1,3,5,,,250000,,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,4,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4520441,1,1,1,54,1,579.2213521,54,2018,01,201801,3,2,1,1,1,1,1,4,3,,,,200000,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,5,2,,1,5,2,1,1,2,1,1,3,1,2,01,
4520442,1,1,1,54,1,494.03158074,54,2018,01,201801,2,1,1,1,1,1,1,4,1,,99,99,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,2,1,4,1,1,2,1,1,3,1,2,01,
4520443,1,1,1,54,1,594.55536868,54,2018,01,201801,2,1,1,1,1,1,1,4,3,,,,230000,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,5,2,,1,1,4,1,1,2,1,1,3,1,2,01,
4520444,1,1,1,54,1,435.46841237,54,2018,01,201801,4,3,1,1,1,1,1,3,1,,40000000,250000,,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,4,2,,1,1,2,1,2,1,1,1,3,1,2,01,
4520445,1,1,1,54,1,400.65176045,54,2018,01,201801,4,3,1,1,1,1,1,3,5,,,400000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,3,6,2,,1,1,2,1,2,1,1,1,3,1,2,01,
4520446,1,1,1,54,1,494.46578094,54,2018,01,201801,1,1,1,1,1,1,1,4,4,,,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,2,1,4,1,1,2,1,1,3,1,2,01,
4520447,1,1,1,54,1,305.18456671,54,2018,01,201801,5,3,1,1,1,1,1,3,1,,120000000,400000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,4,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4520448,1,1,1,54,1,435.60033088,54,2018,01,201801,4,3,1,1,1,1,1,3,5,,,300000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,3,6,2,,1,1,2,1,2,1,1,1,3,1,2,01,
4520449,1,1,1,54,1,509.60483606,54,2018,01,201801,6,2,1,1,1,1,1,3,1,,98,400000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4520450,1,1,1,54,1,537.16294174,54,2018,01,201801,3,2,1,1,1,1,1,4,1,,10000000,300000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,5,2,,1,1,4,1,2,2,1,1,3,1,2,01,
4520451,1,1,1,54,1,380.02660904,54,2018,01,201801,3,2,1,1,1,1,1,3,1,,98,98,,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,3,3,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4520452,1,1,1,54,1,572.1465063,54,2018,01,201801,4,3,1,1,1,1,1,4,3,,,,400000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4520453,1,1,1,54,1,442.16494233,54,2018,01,201801,3,1,1,1,1,1,1,3,1,,99,99,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4520454,1,1,1,54,1,550.72250377,54,2018,01,201801,3,2,1,1,1,1,1,4,3,,,,200000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,2,1,1,2,1,1,3,1,2,01,
4520455,1,1,1,54,1,560.61853312,54,2018,01,201801,4,2,1,1,1,1,3,3,3,,,,280000,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1,1,3,1,1,2,1,4,1,1,1,1,1,3,1,2,01,
4520456,1,1,1,54,1,518.21116993,54,2018,01,201801,4,3,1,1,1,1,1,4,3,,,,300000,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,3,4,2,,1,1,4,1,3,2,1,1,3,1,2,01,
4520457,1,1,1,54,1,504.37763091,54,2018,01,201801,4,3,1,1,1,1,1,3,1,,150000000,400000,,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,2,2,1,2,5,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4520458,1,1,1,54,1,361.53068747,54,2018,01,201801,3,2,1,1,1,1,1,3,1,,80000000,300000,,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4520459,1,1,1,54,1,462.92714165,54,2018,01,201801,3,2,1,1,1,1,1,3,1,,90000000,300000,,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,3,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4520460,1,1,1,54,1,459.73980295,54,2018,01,201801,3,1,1,1,1,1,6,,1,,99,99,,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4520462,1,1,1,54,1,574.02450203,54,2018,01,201801,2,1,1,1,1,1,1,3,5,,,400000,,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,3,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4520463,1,1,1,54,1,345.14163294,54,2018,01,201801,4,2,1,1,1,1,1,3,5,,,450000,,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,1,4,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4520464,1,1,1,54,1,510.30546026,54,2018,01,201801,3,2,1,1,1,1,1,3,1,,80000000,400000,,1,2,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4520465,1,1,1,54,1,753.20055621,54,2018,01,201801,3,3,1,2,1,1,1,3,3,,,,175000,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,7,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4520465,2,1,2,54,1,753.20055621,54,2018,01,201801,1,1,1,2,1,1,1,3,3,,,,175000,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,4,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4520466,1,1,1,54,1,606.7961581,54,2018,01,201801,3,2,1,1,1,1,1,4,1,,99,200000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,10,2,,1,5,2,1,1,2,1,1,3,1,2,01,
4520467,1,1,1,54,1,492.64707585,54,2018,01,201801,3,2,1,1,1,1,1,4,3,,,,250000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,5,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4520468,1,1,1,54,1,361.53068747,54,2018,01,201801,2,2,1,1,1,1,2,3,5,,,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4520469,1,1,1,54,1,461.42077873,54,2018,01,201801,4,3,1,1,1,1,1,3,1,,50000000,250000,,2,2,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,3,4,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4520470,1,1,1,54,1,449.94991505,54,2018,01,201801,2,1,1,1,1,1,3,4,5,,,350000,,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,,2,1,4,1,3,2,1,1,3,1,2,01,
4520471,1,1,1,54,1,449.94991505,54,2018,01,201801,2,1,1,1,1,1,1,4,1,,60000000,300000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,,1,1,4,1,2,2,1,1,3,1,2,01,
4520472,1,1,1,54,1,499.2116873,54,2018,01,201801,3,1,1,1,1,1,1,4,3,,,,400000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,4,1,2,2,1,1,3,1,2,01,
4520473,1,1,1,54,1,426.42385147,54,2018,01,201801,3,1,1,1,1,1,1,3,3,,,,500000,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,1,4,1,3,1,1,1,3,1,2,01,
4520474,1,1,1,63,1,133.06478086,63,2018,01,201801,2,1,1,1,1,1,3,4,3,,,,50000,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,,1,5,2,1,1,2,1,1,3,1,1,01,
4520475,1,1,1,63,1,157.17146522,63,2018,01,201801,2,1,1,1,1,1,1,3,3,,,,170000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,4,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4520476,1,1,1,63,1,104.61890111,63,2018,01,201801,3,2,1,1,1,1,1,3,1,,25000000,280000,,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,4,6,2,,1,4,3,1,1,1,1,1,3,1,1,01,
4520477,1,1,1,63,1,146.92726251,63,2018,01,201801,1,1,6,,1,9,6,,5,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,6,7,1,2,,2,2,1,3,2,,01,
4520478,1,1,1,63,1,100.68371654,63,2018,01,201801,3,2,1,1,1,1,1,3,3,,,,150000,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4520479,1,1,1,63,1,129.99777342,63,2018,01,201801,4,2,1,1,1,1,1,3,1,,180000000,500000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,2,3,2,,1,1,4,1,4,1,1,1,3,1,1,01,
4520480,1,1,1,63,1,71.126878685,63,2018,01,201801,4,3,1,1,1,1,1,3,1,,150000000,600000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,,1,1,4,1,4,1,1,1,3,1,1,01,
4520481,1,1,1,63,1,151.47571786,63,2018,01,201801,4,2,1,1,1,1,1,3,1,,160000000,600000,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,3,3,2,,1,1,4,1,4,1,1,1,3,1,1,01,
4520482,1,1,1,63,1,92.944964289,63,2018,01,201801,3,2,1,1,1,1,3,3,1,,13000000,200000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4520483,1,1,1,63,1,173.46990607,63,2018,01,201801,3,1,1,1,1,1,1,3,3,,,,700000,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,6,1,1,1,3,1,1,01,
4520484,1,1,1,63,1,72.383268136,63,2018,01,201801,4,3,1,1,1,1,1,3,4,,,98,,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,3,3,2,,2,1,4,1,5,1,1,1,3,1,1,01,
4520485,1,1,1,63,1,168.17538206,63,2018,01,201801,2,1,1,1,1,1,3,3,1,,98,98,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4520486,1,1,1,63,1,120.2793251,63,2018,01,201801,4,2,1,1,1,1,1,3,3,,,,750000,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,,2,1,4,1,6,1,1,1,3,1,1,01,
4520487,1,1,1,63,1,162.62665825,63,2018,01,201801,5,2,1,1,1,1,1,4,1,,250000000,700000,,2,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,,2,1,4,1,6,2,1,1,3,1,1,01,
4520488,1,1,1,63,1,129.99777342,63,2018,01,201801,5,3,1,1,1,1,1,3,3,,,,800000,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,3,2,,2,1,4,1,5,1,1,1,3,1,1,01,
4520489,1,1,1,63,1,157.33213423,63,2018,01,201801,4,1,1,1,1,1,1,4,3,,,,700000,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,,2,1,4,1,5,2,1,1,3,1,1,01,
4520490,1,1,1,63,1,120.2793251,63,2018,01,201801,4,2,1,1,1,1,1,3,1,,180000000,800000,,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,,2,1,4,1,5,1,1,1,6,1,1,01,
4520491,1,1,1,63,1,157.33213423,63,2018,01,201801,2,1,1,1,1,1,3,3,3,,,,640000,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,2,1,4,1,6,1,1,1,3,1,1,01,
4520492,1,1,1,63,1,55.273149803,63,2018,01,201801,4,2,1,1,1,1,1,3,1,,45000000,350000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,3,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4520493,1,1,1,63,1,76.790028076,63,2018,01,201801,4,2,1,1,1,1,1,3,3,,,,380000,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4520494,1,1,1,63,1,65.895726136,63,2018,01,201801,4,3,1,1,1,1,1,3,2,400000,80000000,300000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,4,4,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4520495,1,1,1,63,1,167.63861372,63,2018,01,201801,3,1,1,1,1,1,1,3,3,,,,450000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,1,1,2,1,4,1,3,1,1,1,3,1,1,01,
4520496,1,1,1,63,1,157.33213423,63,2018,01,201801,4,1,1,1,1,1,1,3,3,,,,630000,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,1,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4520497,1,1,1,63,1,168.46962343,63,2018,01,201801,4,3,1,1,1,1,1,3,3,,,,460000,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,3,1,1,2,1,4,1,3,1,1,1,3,1,1,01,
4520498,1,1,1,63,1,167.82301681,63,2018,01,201801,4,2,1,1,1,1,1,3,4,,,450000,,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4520499,1,1,1,63,1,147.87066333,63,2018,01,201801,4,3,1,1,1,1,1,4,1,,86000000,300000,,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,6,2,,2,1,4,1,3,2,1,1,3,1,1,01,
4520500,1,1,1,63,1,143.64432048,63,2018,01,201801,4,3,1,1,1,1,1,3,3,,,,600000,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,2,1,3,4,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4520501,1,1,1,63,1,108.41694848,63,2018,01,201801,3,3,1,1,1,1,1,4,3,,,,450000,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4520502,1,1,1,63,1,71.126878685,63,2018,01,201801,4,3,1,1,1,1,1,3,3,,,,550000,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,4,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4520503,1,1,1,63,1,207.44469382,63,2018,01,201801,4,3,1,1,1,1,1,3,3,,,,600000,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,2,1,3,5,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4520504,1,1,1,63,1,112.06237995,63,2018,01,201801,3,2,1,1,1,1,1,3,3,,,,350000,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,4,2,,1,1,2,1,2,1,1,1,3,1,1,01,
4520505,1,1,1,63,1,157.33213423,63,2018,01,201801,4,1,1,1,1,2,1,3,1,,56000000,400000,,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4520506,1,1,1,63,1,149.82797807,63,2018,01,201801,3,2,1,1,1,1,1,3,1,,60000000,450000,,2,1,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4520507,1,1,1,63,1,205.87778755,63,2018,01,201801,4,3,1,1,1,1,1,3,1,,80000000,480000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,5,5,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4520508,1,1,1,63,1,142.19632399,63,2018,01,201801,5,3,1,1,1,1,1,3,3,,,,800000,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,4,4,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4520509,1,1,1,63,1,183.1883544,63,2018,01,201801,5,2,1,1,1,1,1,3,1,,100000000,500000,,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
