DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,RABAND,FT
4610659,1,2,1,41,1,151.25541732,41,2018,05,201805,50,,2,6,2,1,,,,,,,,,,,1
4610660,1,1,1,41,1,151.0441734,41,2018,05,201805,50,,1,3,2,2,2,2,1,12,,,,,,2,1
4610661,1,1,1,41,1,126.81042613,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610661,1,2,1,41,1,126.81042613,41,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610662,1,1,1,41,1,93.360911183,41,2018,05,201805,50,,1,5,,,,,,,,,,,,,1
4610662,1,2,1,41,1,93.360911183,41,2018,05,201805,50,2,2,3,2,2,2,1,,,,,,,1,,1
4610663,1,1,1,41,1,126.04556176,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610663,1,4,1,41,1,126.04556176,41,2018,05,201805,50,,4,3,2,2,1,,,,,,,,,,1
4610664,1,1,1,41,1,121.21011566,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610665,1,1,1,41,1,105.96026106,41,2018,05,201805,50,,1,3,2,2,2,2,2,,,,,,,,1
4610665,1,2,1,41,1,105.96026106,41,2018,05,201805,50,,2,3,2,2,2,2,2,,,,,,,,1
4610666,1,1,1,41,1,87.992414775,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610666,1,2,1,41,1,87.992414775,41,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610666,1,3,1,41,1,87.992414775,41,2018,05,201805,50,,3,3,2,2,2,2,1,12,,,,,,2,1
4610667,1,1,1,41,1,121.7850842,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610667,1,2,1,41,1,121.7850842,41,2018,05,201805,50,,2,4,2,2,2,2,2,,,,,,,,1
4610667,1,3,1,41,1,121.7850842,41,2018,05,201805,50,,2,6,2,2,2,2,1,8,2,,2,,,1,1
4610667,1,4,1,41,1,121.7850842,41,2018,05,201805,50,,2,3,2,2,2,2,2,,,,,,,,1
4610668,1,1,1,41,1,129.92176075,41,2018,05,201805,50,,1,6,2,2,2,2,1,8,2,,2,,,1,1
4610668,1,2,1,41,1,129.92176075,41,2018,05,201805,50,,2,6,2,1,,,,,,,,,,,1
4610669,1,1,1,41,1,142.56354807,41,2018,05,201805,50,,1,4,2,2,2,2,2,,,,,,,,1
4610669,1,2,1,41,1,142.56354807,41,2018,05,201805,50,,2,6,2,2,2,2,2,,,,,,,,1
4610669,1,3,1,41,1,142.56354807,41,2018,05,201805,50,2,3,2,2,2,2,1,,,,,,,1,,1
4610670,1,1,1,41,1,280.64677578,41,2018,05,201805,50,,1,6,2,2,2,2,2,,,,,,,,1
4610670,1,2,1,41,1,280.64677578,41,2018,05,201805,50,,2,4,2,2,2,2,2,,,,,,,,1
4610670,1,3,1,41,1,280.64677578,41,2018,05,201805,50,,1,3,2,2,2,2,2,,,,,,,,1
4610671,1,1,1,41,1,154.48163675,41,2018,05,201805,50,,1,5,,,,,,,,,,,,,1
4610671,1,2,1,41,1,154.48163675,41,2018,05,201805,50,,2,4,2,2,2,2,1,7,2,,2,,,1,1
4610671,1,3,1,41,1,154.48163675,41,2018,05,201805,50,,3,1,,,,,,,,,,,,,1
4610672,1,1,1,41,1,288.97073921,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610672,1,2,1,41,1,288.97073921,41,2018,05,201805,50,,1,6,2,1,,,,,,,,,,,1
4610673,1,1,1,41,1,114.46605554,41,2018,05,201805,50,,1,6,2,2,2,2,2,,,,,,,,1
4610673,1,2,1,41,1,114.46605554,41,2018,05,201805,50,,2,4,2,2,2,2,2,,,,,,,,1
4610673,1,3,1,41,1,114.46605554,41,2018,05,201805,50,,3,1,,,,,,,,,,,,,1
4610673,1,4,1,41,1,114.46605554,41,2018,05,201805,50,,4,5,,,,,,,,,,,,,1
4610673,2,1,2,41,1,114.46605554,41,2018,05,201805,50,1,1,2,2,2,2,1,,,,,,,1,,1
4610673,2,2,2,41,1,114.46605554,41,2018,05,201805,50,,2,4,1,,,,,,,,,,,,1
4610673,2,3,2,41,1,114.46605554,41,2018,05,201805,50,,3,1,,,,,,,,,,,,,1
4610674,1,1,1,41,1,157.67385995,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610674,1,2,1,41,1,157.67385995,41,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610675,1,1,1,41,1,260.30001255,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610675,1,2,1,41,1,260.30001255,41,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610676,1,1,1,41,1,302.51083463,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610676,1,2,1,41,1,302.51083463,41,2018,05,201805,50,,2,3,2,1,,,,,,,,,,,1
4610677,1,1,1,41,1,157.46261604,41,2018,05,201805,50,,1,4,2,2,2,2,1,2,2,,2,,,1,1
4610678,1,1,1,41,1,156.16258877,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610678,1,2,1,41,1,156.16258877,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610678,1,3,1,41,1,156.16258877,41,2018,05,201805,50,,3,6,2,2,2,2,2,,,,,,,,1
4610678,1,6,1,41,1,156.16258877,41,2018,05,201805,50,,6,4,2,2,2,2,2,,,,,,,,1
4610679,1,1,1,41,1,107.92808858,41,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610679,1,2,1,41,1,107.92808858,41,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610679,1,3,1,41,1,107.92808858,41,2018,05,201805,50,,3,1,,,,,,,,,,,,,1
4610679,1,4,1,41,1,107.92808858,41,2018,05,201805,50,,1,3,2,2,2,2,2,,,,,,,,1
4610680,1,1,1,41,1,148.42759232,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610681,1,1,1,41,1,116.82861379,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610681,1,3,1,41,1,116.82861379,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610681,1,4,1,41,1,116.82861379,41,2018,05,201805,50,,1,5,,,,,,,,,,,,,1
4610681,1,7,1,41,1,116.82861379,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610681,1,8,1,41,1,116.82861379,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610682,1,1,1,41,1,179.59740316,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610683,1,1,1,41,1,199.53307697,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610683,1,5,1,41,1,199.53307697,41,2018,05,201805,50,,5,1,,,,,,,,,,,,,1
4610684,1,1,1,41,1,139.16802839,41,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610684,1,2,1,41,1,139.16802839,41,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610684,1,3,1,41,1,139.16802839,41,2018,05,201805,50,,3,4,2,2,2,2,2,,,,,,,,1
4610685,1,1,1,41,1,95.514570932,41,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610685,1,2,1,41,1,95.514570932,41,2018,05,201805,50,,2,4,2,2,2,2,2,,,,,,,,1
4610685,1,3,1,41,1,95.514570932,41,2018,05,201805,50,,3,3,2,2,2,2,2,,,,,,,,1
4610686,1,1,1,41,1,148.42759232,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610687,1,1,1,41,1,124.5496958,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610688,1,1,1,41,1,108.63133593,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610688,1,2,1,41,1,108.63133593,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610689,1,1,1,41,1,147.1509728,41,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610689,1,2,1,41,1,147.1509728,41,2018,05,201805,50,,2,4,1,,,,,,,,,,,,1
4610690,1,1,1,44,1,25.782550354,44,2018,05,201805,50,,1,6,1,,,,,,,,,,,,1
4610690,1,3,1,44,1,25.782550354,44,2018,05,201805,50,,1,4,2,2,2,2,2,,,,,,,,1
4610690,1,4,1,44,1,25.782550354,44,2018,05,201805,50,,4,3,2,2,2,2,2,,,,,,,,1
4610691,1,1,1,44,1,39.581677548,44,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610691,1,2,1,44,1,39.581677548,44,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610691,1,3,1,44,1,39.581677548,44,2018,05,201805,50,,3,3,2,2,2,2,2,,,,,,,,1
4610692,1,1,1,44,1,62.431841051,44,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610692,1,2,1,44,1,62.431841051,44,2018,05,201805,50,,2,4,2,2,2,2,2,,,,,,,,1
4610693,1,1,1,44,1,103.04330488,44,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610694,1,1,1,44,1,87.361483172,44,2018,05,201805,50,,1,6,2,1,,,,,,,,,,,1
4610694,1,2,1,44,1,87.361483172,44,2018,05,201805,50,4,2,4,2,2,2,1,,,,,,,1,,1
4610695,1,1,1,44,1,51.458242126,44,2018,05,201805,50,,1,4,2,2,2,2,1,7,1,1,,5,2,1,1
4610696,1,1,1,44,1,47.078517817,44,2018,05,201805,50,,1,4,2,2,2,2,2,,,,,,,,1
4610696,1,2,1,44,1,47.078517817,44,2018,05,201805,50,,1,5,,,,,,,,,,,,,1
4610697,1,1,1,44,1,42.814116934,44,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610697,1,2,1,44,1,42.814116934,44,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610698,1,1,1,44,1,48.452597681,44,2018,05,201805,50,,1,4,2,2,2,2,1,10,,,,,,2,1
4610698,1,2,1,44,1,48.452597681,44,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610699,1,1,1,44,1,56.122943012,44,2018,05,201805,50,,1,4,2,2,2,2,1,2,1,2,,,,1,1
4610699,1,2,1,44,1,56.122943012,44,2018,05,201805,50,,2,4,2,2,2,2,1,10,,,,,,2,1
4610699,1,3,1,44,1,56.122943012,44,2018,05,201805,50,,1,3,2,2,2,2,1,12,,,,,,2,1
4610700,1,1,1,44,1,21.771713821,44,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610700,1,2,1,44,1,21.771713821,44,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610700,1,3,1,44,1,21.771713821,44,2018,05,201805,50,,3,3,2,2,2,2,2,,,,,,,,1
4610700,1,4,1,44,1,21.771713821,44,2018,05,201805,50,,4,1,,,,,,,,,,,,,1
4610701,1,1,1,44,1,20.669310858,44,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610701,1,2,1,44,1,20.669310858,44,2018,05,201805,50,,1,5,,,,,,,,,,,,,1
4610701,1,3,1,44,1,20.669310858,44,2018,05,201805,50,,3,1,,,,,,,,,,,,,1
4610702,1,1,1,44,1,74.20108153,44,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610702,1,2,1,44,1,74.20108153,44,2018,05,201805,50,,1,3,2,2,2,2,2,,,,,,,,1
4610702,1,3,1,44,1,74.20108153,44,2018,05,201805,50,,3,3,2,2,2,2,1,12,,,,,,2,1
4610703,1,1,1,44,1,50.725719697,44,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610703,1,2,1,44,1,50.725719697,44,2018,05,201805,50,2,3,4,2,2,2,1,,,,,,,1,,1
4610703,1,3,1,44,1,50.725719697,44,2018,05,201805,50,1,3,4,2,2,2,1,,,,,,,1,,1
4610704,1,1,1,44,1,32.006349449,44,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610704,1,2,1,44,1,32.006349449,44,2018,05,201805,50,2,2,4,2,2,2,1,,,,,,,1,,1
4610704,1,3,1,44,1,32.006349449,44,2018,05,201805,50,,3,3,2,2,2,2,2,,,,,,,,1
4610704,1,4,1,44,1,32.006349449,44,2018,05,201805,50,,4,3,2,2,2,2,2,,,,,,,,1
4610705,1,1,1,44,1,48.969028244,44,2018,05,201805,50,,1,5,,,,,,,,,,,,,1
4610705,1,2,1,44,1,48.969028244,44,2018,05,201805,50,,1,5,,,,,,,,,,,,,1
4610706,1,1,1,44,1,41.747502069,44,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610706,1,2,1,44,1,41.747502069,44,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610706,1,3,1,44,1,41.747502069,44,2018,05,201805,50,,3,3,2,2,2,2,2,,,,,,,,1
4610707,1,1,1,44,1,53.230127665,44,2018,05,201805,50,,1,4,2,2,2,2,2,,,,,,,,1
4610707,1,2,1,44,1,53.230127665,44,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610707,1,3,1,44,1,53.230127665,44,2018,05,201805,50,,3,3,2,2,2,2,2,,,,,,,,1
4610708,1,1,1,44,1,44.734987145,44,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610708,1,2,1,44,1,44.734987145,44,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610709,1,1,1,47,1,165.19598823,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610709,1,2,1,47,1,165.19598823,47,2018,05,201805,50,,2,4,1,,,,,,,,,,,,1
4610710,1,1,1,47,1,81.282487901,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610710,1,2,1,47,1,81.282487901,47,2018,05,201805,50,,1,3,2,2,2,2,2,,,,,,,,1
4610710,1,3,1,47,1,81.282487901,47,2018,05,201805,50,,1,3,2,2,2,2,2,,,,,,,,1
4610710,1,4,1,47,1,81.282487901,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610710,1,6,1,47,1,81.282487901,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610710,1,7,1,47,1,81.282487901,47,2018,05,201805,50,,6,1,,,,,,,,,,,,,1
4610710,1,9,1,47,1,81.282487901,47,2018,05,201805,50,,9,1,,,,,,,,,,,,,1
4610710,1,10,1,47,1,81.282487901,47,2018,05,201805,50,,9,1,,,,,,,,,,,,,1
4610711,1,1,1,47,1,161.93656873,47,2018,05,201805,50,,2,5,,,,,,,,,,,,,1
4610711,1,2,1,47,1,161.93656873,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610711,1,3,1,47,1,161.93656873,47,2018,05,201805,50,,2,4,1,,,,,,,,,,,,1
4610711,1,4,1,47,1,161.93656873,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610711,1,6,1,47,1,161.93656873,47,2018,05,201805,50,,2,3,2,2,2,2,2,,,,,,,,1
4610711,1,7,1,47,1,161.93656873,47,2018,05,201805,50,,2,6,2,2,2,2,2,,,,,,,,1
4610712,1,1,1,47,1,152.68417161,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610712,1,2,1,47,1,152.68417161,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610712,1,3,1,47,1,152.68417161,47,2018,05,201805,50,,1,3,2,2,2,2,2,,,,,,,,1
4610712,1,4,1,47,1,152.68417161,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610712,1,5,1,47,1,152.68417161,47,2018,05,201805,50,,1,5,,,,,,,,,,,,,1
4610713,1,1,1,47,1,143.59834987,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610713,1,2,1,47,1,143.59834987,47,2018,05,201805,50,,2,4,1,,,,,,,,,,,,1
4610713,1,5,1,47,1,143.59834987,47,2018,05,201805,50,,5,4,1,,,,,,,,,,,,1
4610714,1,1,1,47,1,87.519722004,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610714,1,2,1,47,1,87.519722004,47,2018,05,201805,50,,2,4,1,,,,,,,,,,,,1
4610714,1,3,1,47,1,87.519722004,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610714,1,4,1,47,1,87.519722004,47,2018,05,201805,50,,4,1,,,,,,,,,,,,,1
4610715,1,1,1,47,1,197.71790952,47,2018,05,201805,50,,1,6,2,2,2,2,2,,,,,,,,1
4610715,1,2,1,47,1,197.71790952,47,2018,05,201805,50,,2,4,2,2,2,2,2,,,,,,,,1
4610715,1,3,1,47,1,197.71790952,47,2018,05,201805,50,,2,3,2,2,2,2,2,,,,,,,,1
4610716,1,1,1,47,1,132.02623972,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610716,1,2,1,47,1,132.02623972,47,2018,05,201805,50,2,2,4,2,2,2,1,,,,,,,1,,1
4610716,1,3,1,47,1,132.02623972,47,2018,05,201805,50,2,3,4,2,2,2,1,,,,,,,1,,1
4610716,1,4,1,47,1,132.02623972,47,2018,05,201805,50,,4,1,,,,,,,,,,,,,1
4610717,1,1,1,47,1,195.26585279,47,2018,05,201805,50,1,1,4,2,2,2,1,,,,,,,1,,1
4610717,1,2,1,47,1,195.26585279,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610718,1,1,1,47,1,201.12344454,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610718,1,2,1,47,1,201.12344454,47,2018,05,201805,50,,2,4,2,2,2,2,2,,,,,,,,1
4610722,1,1,1,47,1,187.63431329,47,2018,05,201805,50,,1,4,2,2,2,2,2,,,,,,,,1
4610722,1,2,1,47,1,187.63431329,47,2018,05,201805,50,,1,4,2,2,2,2,2,,,,,,,,1
4610722,1,3,1,47,1,187.63431329,47,2018,05,201805,50,,3,4,2,2,2,2,2,,,,,,,,1
4610723,1,1,1,47,1,186.19528251,47,2018,05,201805,50,2,1,4,2,2,2,1,,,,,,,1,,1
4610724,1,1,1,47,1,177.73905575,47,2018,05,201805,50,,1,4,2,2,2,2,2,,,,,,,,1
4610725,1,1,1,47,1,145.20473265,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610725,1,2,1,47,1,145.20473265,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610726,1,1,1,47,1,166.40119923,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610726,1,2,1,47,1,166.40119923,47,2018,05,201805,50,,2,4,2,2,2,2,2,,,,,,,,1
4610726,1,3,1,47,1,166.40119923,47,2018,05,201805,50,,2,3,2,2,2,2,2,,,,,,,,1
4610727,1,1,1,47,1,224.70807643,47,2018,05,201805,50,,1,6,2,2,2,2,2,,,,,,,,1
4610727,1,2,1,47,1,224.70807643,47,2018,05,201805,50,,1,4,2,2,2,2,2,,,,,,,,1
4610727,1,3,1,47,1,224.70807643,47,2018,05,201805,50,,1,3,2,2,2,2,2,,,,,,,,1
4610728,1,1,1,47,1,182.57384357,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610728,1,2,1,47,1,182.57384357,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610728,1,6,1,47,1,182.57384357,47,2018,05,201805,50,,7,6,2,2,2,2,2,,,,,,,,1
4610728,1,7,1,47,1,182.57384357,47,2018,05,201805,50,,7,4,2,2,2,2,2,,,,,,,,1
4610729,1,1,1,47,1,177.73905575,47,2018,05,201805,50,,1,6,2,2,2,2,2,,,,,,,,1
4610730,1,1,1,47,1,137.7267447,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610730,1,2,1,47,1,137.7267447,47,2018,05,201805,50,,2,4,1,,,,,,,,,,,,1
4610730,1,3,1,47,1,137.7267447,47,2018,05,201805,50,,2,3,2,2,2,2,2,,,,,,,,1
4610730,1,4,1,47,1,137.7267447,47,2018,05,201805,50,,2,3,2,2,2,2,2,,,,,,,,1
4610732,1,1,1,47,1,157.50055733,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610732,1,2,1,47,1,157.50055733,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610734,1,1,1,47,1,87.638090264,47,2018,05,201805,50,,1,4,2,2,2,2,2,,,,,,,,1
4610734,1,2,1,47,1,87.638090264,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610734,1,3,1,47,1,87.638090264,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610734,1,4,1,47,1,87.638090264,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610734,1,5,1,47,1,87.638090264,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610734,1,6,1,47,1,87.638090264,47,2018,05,201805,50,,2,3,2,2,2,2,2,,,,,,,,1
4610734,1,7,1,47,1,87.638090264,47,2018,05,201805,50,2,2,2,2,2,2,1,,,,,,,1,,1
4610735,1,1,1,47,1,168.63277414,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610735,1,2,1,47,1,168.63277414,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610735,1,3,1,47,1,168.63277414,47,2018,05,201805,50,,1,3,2,2,2,2,2,,,,,,,,1
4610736,1,1,1,47,1,157.50055733,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610736,1,2,1,47,1,157.50055733,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610737,1,1,1,47,1,164.02202813,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610737,1,2,1,47,1,164.02202813,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610737,1,3,1,47,1,164.02202813,47,2018,05,201805,50,,2,3,2,2,2,2,2,,,,,,,,1
4610738,1,1,1,47,1,186.42171968,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610738,1,2,1,47,1,186.42171968,47,2018,05,201805,50,2,2,4,2,2,2,1,,,,,,,1,,1
4610738,1,3,1,47,1,186.42171968,47,2018,05,201805,50,,2,3,2,2,2,2,2,,,,,,,,1
4610739,1,1,1,47,1,201.12344454,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610739,1,2,1,47,1,201.12344454,47,2018,05,201805,50,,2,4,2,2,2,2,2,,,,,,,,1
4610740,1,1,1,47,1,121.80989044,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610740,1,2,1,47,1,121.80989044,47,2018,05,201805,50,,2,4,1,,,,,,,,,,,,1
4610740,1,3,1,47,1,121.80989044,47,2018,05,201805,50,,3,1,,,,,,,,,,,,,1
4610740,1,4,1,47,1,121.80989044,47,2018,05,201805,50,,4,6,2,1,,,,,,,,,,,1
4610741,1,1,1,47,1,177.33788396,47,2018,05,201805,50,,1,6,2,2,2,2,2,,,,,,,,1
4610741,1,2,1,47,1,177.33788396,47,2018,05,201805,50,,1,3,2,2,2,2,2,,,,,,,,1
4610741,1,3,1,47,1,177.33788396,47,2018,05,201805,50,,1,5,,,,,,,,,,,,,1
4610742,1,1,1,47,1,176.77063417,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610742,1,2,1,47,1,176.77063417,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610743,1,1,1,47,1,203.7657003,47,2018,05,201805,50,,1,6,2,2,2,2,2,,,,,,,,1
4610743,1,2,1,47,1,203.7657003,47,2018,05,201805,50,,2,4,2,2,2,2,2,,,,,,,,1
4610743,1,4,1,47,1,203.7657003,47,2018,05,201805,50,,2,6,2,1,,,,,,,,,,,1
4610744,1,1,1,47,1,130.51039041,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610744,1,2,1,47,1,130.51039041,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610745,1,1,1,47,1,164.00156341,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610745,1,2,1,47,1,164.00156341,47,2018,05,201805,50,,1,4,2,2,2,2,2,,,,,,,,1
4610745,1,3,1,47,1,164.00156341,47,2018,05,201805,50,2,1,4,2,2,2,1,,,,,,,1,,1
4610745,1,7,1,47,1,164.00156341,47,2018,05,201805,50,,7,1,,,,,,,,,,,,,1
4610747,1,1,1,47,1,159.36103055,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610747,1,2,1,47,1,159.36103055,47,2018,05,201805,50,,2,4,2,2,2,2,2,,,,,,,,1
4610748,1,1,1,47,1,135.90291897,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610748,1,2,1,47,1,135.90291897,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610748,1,3,1,47,1,135.90291897,47,2018,05,201805,50,,3,1,,,,,,,,,,,,,1
4610749,1,1,1,47,1,120.09549063,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610749,1,2,1,47,1,120.09549063,47,2018,05,201805,50,,2,4,1,,,,,,,,,,,,1
4610749,1,3,1,47,1,120.09549063,47,2018,05,201805,50,,3,1,,,,,,,,,,,,,1
4610749,1,4,1,47,1,120.09549063,47,2018,05,201805,50,,2,3,2,2,2,2,2,,,,,,,,1
4610749,1,5,1,47,1,120.09549063,47,2018,05,201805,50,,2,3,2,2,2,2,2,,,,,,,,1
4610749,1,7,1,47,1,120.09549063,47,2018,05,201805,50,,7,1,,,,,,,,,,,,,1
4610750,1,1,1,47,1,166.43784672,47,2018,05,201805,50,,1,4,1,,,,,,,,,,,,1
4610750,1,2,1,47,1,166.43784672,47,2018,05,201805,50,,2,3,2,2,2,2,2,,,,,,,,1
4610751,1,1,1,47,1,180.38131151,47,2018,05,201805,50,,1,4,2,2,2,2,2,,,,,,,,1
4610751,1,2,1,47,1,180.38131151,47,2018,05,201805,50,,2,3,2,2,2,2,2,,,,,,,,1
4610752,1,1,1,47,1,176.32820505,47,2018,05,201805,50,,1,3,1,,,,,,,,,,,,1
4610752,1,2,1,47,1,176.32820505,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610752,1,3,1,47,1,176.32820505,47,2018,05,201805,50,,1,3,2,2,2,2,2,,,,,,,,1
4610753,1,1,1,47,1,161.37977236,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610753,1,2,1,47,1,161.37977236,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610754,1,1,1,47,1,135.12113643,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610754,1,2,1,47,1,135.12113643,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610755,1,1,1,47,1,163.79559095,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610756,1,1,1,47,1,201.12344454,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610756,1,2,1,47,1,201.12344454,47,2018,05,201805,50,,2,4,2,2,2,2,1,10,,,,,,2,1
4610757,1,1,1,47,1,197.2442295,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610757,1,2,1,47,1,197.2442295,47,2018,05,201805,50,,2,4,2,2,2,2,2,,,,,,,,1
4610758,1,1,1,47,1,177.73905575,47,2018,05,201805,50,,1,4,2,2,2,2,2,,,,,,,,1
4610759,1,1,1,47,1,174.8648086,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610759,1,2,1,47,1,174.8648086,47,2018,05,201805,50,,2,4,2,2,2,2,1,10,,,,,,2,1
4610760,1,1,1,47,1,187.36976943,47,2018,05,201805,50,,2,1,,,,,,,,,,,,,1
4610760,1,2,1,47,1,187.36976943,47,2018,05,201805,50,,2,4,2,2,2,2,2,,,,,,,,1
4610760,1,3,1,47,1,187.36976943,47,2018,05,201805,50,,2,4,1,,,,,,,,,,,,1
4610760,1,6,1,47,1,187.36976943,47,2018,05,201805,50,,6,5,,,,,,,,,,,,,1
4610760,1,7,1,47,1,187.36976943,47,2018,05,201805,50,,7,1,,,,,,,,,,,,,1
4610761,1,1,1,47,1,125.00749157,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
4610761,1,2,1,47,1,125.00749157,47,2018,05,201805,50,,1,1,,,,,,,,,,,,,1
