DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,INI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7430,P7440,P7450,P7452,P7454,P7456,P7458,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921
4614752,1,2,1,68,1,1,447.88125358,68,2018,05,201805,80,1,4,7,2,,,8,2,,2,,,,,2
4614754,1,1,1,68,1,1,825.51375733,68,2018,05,201805,80,1,4,3,2,,,9,2,,2,,,,,2
4614754,1,5,1,68,1,1,825.51375733,68,2018,05,201805,80,1,4,3,2,,,9,2,,2,,1,48,800000,2
4614754,1,8,1,68,1,1,825.51375733,68,2018,05,201805,80,1,4,7,2,,,11,2,,2,,,,,2
4614754,3,1,3,68,1,1,825.51375733,68,2018,05,201805,80,1,1,8,2,,,2,2,,2,,,,,2
4614754,3,2,3,68,1,1,825.51375733,68,2018,05,201805,80,2,,,,2,,,2,,2,,1,16,300000,2
4614758,1,1,1,68,1,1,936.54749458,68,2018,05,201805,80,1,1,4,2,,,8,3,,2,,,,,3
4614758,1,2,1,68,1,1,936.54749458,68,2018,05,201805,80,1,3,3,2,,,9,2,,2,,,,,2
4614758,1,3,1,68,1,1,936.54749458,68,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614759,1,1,1,68,1,1,434.1326483,68,2018,05,201805,80,1,4,5,2,,,10,3,,2,,,,,3
4614763,1,1,1,68,1,1,742.90394753,68,2018,05,201805,80,1,2,3,2,,,9,2,,2,,,,,2
4614768,1,4,1,68,1,1,588.02086077,68,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614769,1,1,1,68,1,1,811.31146279,68,2018,05,201805,80,1,3,9,2,,,4,2,,2,,,,,2
4614770,1,1,1,68,1,1,756.46085387,68,2018,05,201805,80,1,4,3,2,,,9,2,,2,,,,,2
4614770,1,2,1,68,1,1,756.46085387,68,2018,05,201805,80,1,4,3,2,,,10,3,,2,,,,,3
4614771,1,3,1,68,1,1,659.44420227,68,2018,05,201805,80,1,1,4,2,,,4,2,,2,,,,,2
4614772,1,1,1,68,1,1,742.25180428,68,2018,05,201805,80,1,4,5,1,,4,8,3,,2,,,,,3
4614774,1,2,1,68,1,1,532.43311129,68,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4614775,1,1,1,68,1,1,858.95705534,68,2018,05,201805,80,1,3,5,2,,,10,3,,2,,,,,3
4614775,1,4,1,68,1,1,858.95705534,68,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614775,1,6,1,68,1,1,858.95705534,68,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4614775,1,7,1,68,1,1,858.95705534,68,2018,05,201805,80,1,3,3,2,,,9,2,,2,,,,,2
4614776,1,2,1,68,1,1,662.4581539,68,2018,05,201805,80,2,,,,2,,,2,,2,,1,24,800000,2
4614780,1,3,1,68,1,1,482.99090987,68,2018,05,201805,80,1,1,8,2,,,2,2,,2,,,,,2
4614781,1,1,1,68,1,1,569.40920379,68,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4614781,1,2,1,68,1,1,569.40920379,68,2018,05,201805,80,1,4,3,2,,,9,2,,2,,,,,2
4614783,1,1,1,68,1,1,368.64648114,68,2018,05,201805,80,1,4,7,2,,,4,2,,2,,,,,2
4614784,1,2,1,68,1,1,480.58421627,68,2018,05,201805,80,1,4,3,2,,,9,2,,2,,2,,781200,2
4614785,2,1,2,68,1,1,828.82416277,68,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4614785,2,2,2,68,1,1,828.82416277,68,2018,05,201805,80,2,,,,2,,,2,,2,,2,,400000,2
4614786,1,2,1,68,1,1,708.51527866,68,2018,05,201805,80,1,2,9,2,,,12,2,,2,,,,,2
4614787,1,3,1,68,1,1,355.51578366,68,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614787,1,5,1,68,1,1,355.51578366,68,2018,05,201805,80,1,3,4,2,,,4,2,,2,,,,,2
4614789,1,2,1,68,1,1,414.48600494,68,2018,05,201805,80,1,4,4,2,,,8,2,,2,,,,,2
4614790,1,7,1,68,1,1,255.89891041,68,2018,05,201805,80,1,3,4,2,,,4,3,,2,,,,,3
4614793,1,1,1,68,1,1,742.25180428,68,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4614794,1,3,1,68,1,1,590.99180179,68,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614795,1,2,1,68,1,1,662.4581539,68,2018,05,201805,80,1,3,3,2,,,9,2,,2,,,,,2
4614797,1,2,1,68,1,1,692.08861544,68,2018,05,201805,80,1,3,2,2,,,9,2,,2,,,,,2
4614800,1,4,1,68,1,1,547.48600307,68,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614802,1,2,1,68,1,1,578.0979435,68,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4614803,1,2,1,68,1,1,345.38146121,68,2018,05,201805,80,1,1,4,2,,,4,2,,2,,2,,781242,2
4614806,1,2,1,70,1,1,137.13331354,70,2018,05,201805,80,1,2,3,2,,,9,2,,2,,2,,781242,2
4614807,1,1,1,70,1,1,132.39673339,70,2018,05,201805,80,1,4,3,2,,,8,2,,2,,,,,2
4614807,1,2,1,70,1,1,132.39673339,70,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4614809,1,2,1,70,1,1,70.997545419,70,2018,05,201805,80,1,2,3,2,,,9,2,,2,,2,,300000,2
4614809,1,6,1,70,1,1,70.997545419,70,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614809,1,9,1,70,1,1,70.997545419,70,2018,05,201805,80,1,2,4,2,,,4,2,,2,,,,,2
4614810,1,1,1,73,1,1,403.74544797,73,2018,05,201805,80,1,4,5,2,,,10,3,,2,,,,,3
4614810,1,2,1,73,1,1,403.74544797,73,2018,05,201805,80,1,4,3,2,,,9,2,,2,,,,,2
4614812,1,2,1,73,1,1,383.13759415,73,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614813,1,2,1,73,1,1,364.94449066,73,2018,05,201805,80,1,4,9,1,,4,9,2,,2,,,,,2
4614813,1,4,1,73,1,1,364.94449066,73,2018,05,201805,80,1,1,8,2,,,2,2,,2,,1,16,240000,2
4614814,1,1,1,73,1,1,369.06204978,73,2018,05,201805,80,1,4,6,2,,,4,2,,2,,,,,2
4614814,1,2,1,73,1,1,369.06204978,73,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614815,1,1,1,73,1,1,386.90247706,73,2018,05,201805,80,1,4,5,2,,,10,3,,2,,,,,3
4614816,1,2,1,73,1,1,400.87368576,73,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614817,1,4,1,73,1,1,148.85024616,73,2018,05,201805,80,1,3,5,2,,,10,3,,2,,,,,3
4614818,1,2,1,73,1,1,227.57086589,73,2018,05,201805,80,1,4,5,2,,,10,3,,2,,,,,3
4614818,1,3,1,73,1,1,227.57086589,73,2018,05,201805,80,1,2,6,2,,,11,2,,2,,1,40,850000,2
4614819,1,3,1,73,1,1,247.92346466,73,2018,05,201805,80,1,1,2,2,,,2,2,,2,,2,,860000,2
4614820,1,1,1,73,1,1,421.58587526,73,2018,05,201805,80,1,4,7,2,,,9,1,4,2,,,,,1
4614822,1,1,1,73,1,1,235.75780007,73,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4614826,1,1,1,73,1,1,386.90247706,73,2018,05,201805,80,1,1,8,2,,,1,2,,1,334000,1,48,800000,2
4614827,1,1,1,73,1,1,250.2940082,73,2018,05,201805,80,1,4,5,2,,,10,3,,2,,,,,3
4614828,1,3,1,73,1,1,396.38460983,73,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614831,1,1,1,73,1,1,316.53822431,73,2018,05,201805,80,1,4,3,2,,,8,2,,2,,,,,2
4614831,1,2,1,73,1,1,316.53822431,73,2018,05,201805,80,1,4,5,2,,,10,3,,2,,,,,3
4614831,1,3,1,73,1,1,316.53822431,73,2018,05,201805,80,1,4,4,2,,,4,2,,2,,2,,98,2
4614833,1,1,1,76,1,1,938.71420786,76,2018,05,201805,80,1,1,4,2,,,4,2,,2,,,,,2
4614833,1,2,1,76,1,1,938.71420786,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614834,1,3,1,76,1,1,988.67120521,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614837,1,3,1,76,1,1,745.29654155,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614840,1,2,1,76,1,1,768.09894809,76,2018,05,201805,80,1,4,4,2,,,4,2,,2,,1,20,400000,2
4614841,1,1,1,76,1,1,727.54756752,76,2018,05,201805,80,1,3,4,2,,,4,3,,2,,,,,3
4614843,1,2,1,76,1,1,982.5118405,76,2018,05,201805,80,1,4,3,2,,,9,2,,2,,,,,2
4614844,1,2,1,76,1,1,1258.5439009,76,2018,05,201805,80,1,4,3,2,,,9,2,,2,,2,,781242,2
4614847,1,2,1,76,1,1,670.7191901,76,2018,05,201805,80,1,4,3,2,,,9,2,,2,,,,,2
4614849,1,2,1,76,1,1,767.26649551,76,2018,05,201805,80,1,4,6,2,,,11,1,1,2,,,,,1
4614851,1,1,1,76,1,1,979.54702266,76,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4614851,1,2,1,76,1,1,979.54702266,76,2018,05,201805,80,1,4,4,2,,,8,2,,2,,,,,2
4614853,1,1,1,76,1,1,989.21828949,76,2018,05,201805,80,1,4,3,2,,,8,2,,2,,,,,2
4614853,1,2,1,76,1,1,989.21828949,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614856,1,2,1,76,1,1,738.30472426,76,2018,05,201805,80,1,4,3,2,,,9,2,,2,,,,,2
4614857,1,1,1,76,1,1,1193.1274625,76,2018,05,201805,80,1,4,3,1,,1,9,1,,2,,1,25,781242,2
4614857,1,3,1,76,1,1,1193.1274625,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614859,1,3,1,76,1,1,988.67120521,76,2018,05,201805,80,1,1,8,2,,,2,2,,2,,,,,2
4614862,1,2,1,76,1,1,776.42585257,76,2018,05,201805,80,1,4,7,2,,,5,2,,2,,,,,2
4614864,1,1,1,76,1,1,815.05889065,76,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4614865,1,2,1,76,1,1,786.0971194,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614866,1,2,1,76,1,1,775.59339999,76,2018,05,201805,80,1,3,1,1,,2,4,2,,2,,1,30,800000,2
4614867,1,2,1,76,1,1,1015.1692372,76,2018,05,201805,80,1,2,3,2,,,9,2,,2,,2,,700000,2
4614869,1,1,1,76,1,1,1350.1763594,76,2018,05,201805,80,1,2,4,2,,,4,1,,2,,2,,781242,2
4614869,1,2,1,76,1,1,1350.1763594,76,2018,05,201805,80,1,3,4,2,,,4,2,,2,,2,,99,2
4614869,1,3,1,76,1,1,1350.1763594,76,2018,05,201805,80,1,3,2,2,,,2,2,,2,,,,,2
4614869,1,4,1,76,1,1,1350.1763594,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614874,1,1,1,76,1,1,1752.3013168,76,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4614875,1,2,1,76,1,1,1258.5439009,76,2018,05,201805,80,1,2,3,2,,,9,2,,2,,,,,2
4614877,1,1,1,76,1,1,979.54702266,76,2018,05,201805,80,1,4,5,2,,,10,3,,2,,,,,3
4614877,1,2,1,76,1,1,979.54702266,76,2018,05,201805,80,1,4,3,2,,,9,2,,2,,,,,2
4614878,1,1,1,76,1,1,1131.2909759,76,2018,05,201805,80,1,4,5,2,,,10,3,,2,,,,,3
4614879,1,1,1,76,1,1,1219.1228599,76,2018,05,201805,80,1,4,7,2,,,8,3,,2,,1,66,800000,3
4614879,1,2,1,76,1,1,1219.1228599,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614880,1,2,1,76,1,1,1029.4717831,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614882,1,1,1,76,1,1,775.59339999,76,2018,05,201805,80,1,1,4,2,,,4,2,,2,,2,,781242,2
4614885,1,1,1,76,1,1,943.14426822,76,2018,05,201805,80,1,4,9,2,,,12,2,,2,,,,,2
4614889,1,1,1,88,1,1,55.893129757,88,2018,05,201805,80,1,4,9,2,,,9,2,,2,,,,,
4614891,1,1,1,88,1,1,56.681312061,88,2018,05,201805,80,1,4,5,2,,,10,3,,2,,,,,
4614891,1,2,1,88,1,1,56.681312061,88,2018,05,201805,80,1,1,2,2,,,2,2,,2,,,,,
4614895,1,1,1,88,1,1,52.139668056,88,2018,05,201805,80,1,1,5,2,,,10,3,,2,,,,,
4614899,1,1,1,88,1,1,51.492796582,88,2018,05,201805,80,2,,,,2,,,2,,2,,,,,
4614902,1,2,1,88,1,1,77.070237104,88,2018,05,201805,80,2,,,,2,,,2,,2,,,,,
4614902,1,3,1,88,1,1,77.070237104,88,2018,05,201805,80,2,,,,2,,,2,,2,,,,,
4614904,1,2,1,81,1,1,269.75514619,81,2018,05,201805,80,1,1,3,2,,,9,2,,2,,,,,2
4614906,1,3,1,81,1,1,110.13542156,81,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614907,1,2,1,81,1,1,269.75514619,81,2018,05,201805,80,1,2,3,2,,,9,2,,2,,2,,98,2
4614908,1,1,1,81,1,1,109.70173638,81,2018,05,201805,80,1,4,1,2,,,8,2,,2,,1,40,781242,2
4614909,1,2,1,81,1,1,108.80709486,81,2018,05,201805,80,1,3,8,2,,,4,2,,2,,,,,2
4614909,1,3,1,81,1,1,108.80709486,81,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614914,1,1,1,81,1,1,396.99191375,81,2018,05,201805,80,1,4,3,2,,,9,2,,2,,,,,2
4614914,1,2,1,81,1,1,396.99191375,81,2018,05,201805,80,1,4,5,2,,,10,3,,2,,,,,3
4614916,1,1,1,81,1,1,268.4268195,81,2018,05,201805,80,1,1,8,2,,,8,2,,2,,1,40,800000,2
4614916,1,2,1,81,1,1,268.4268195,81,2018,05,201805,80,1,4,6,2,,,8,2,,2,,,,,2
4614917,1,3,1,81,1,1,99.247978437,81,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614917,1,4,1,81,1,1,99.247978437,81,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614918,1,1,1,81,1,1,99.247978437,81,2018,05,201805,80,1,4,8,2,,,8,2,,2,,,,,2
4614918,1,4,1,81,1,1,99.247978437,81,2018,05,201805,80,2,,,,1,2,9,2,,2,,2,,98,2
4614920,1,2,1,85,1,1,320.39336585,85,2018,05,201805,80,1,4,4,2,,,8,2,,2,,,,,2
4614921,1,2,1,85,1,1,234.80366619,85,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614927,1,2,1,85,1,1,328.44161444,85,2018,05,201805,80,1,1,7,2,,,1,2,,2,,,,,2
4614930,1,1,1,85,1,1,230.74648615,85,2018,05,201805,80,1,4,7,2,,,10,1,2,2,,,,,1
4614934,1,2,1,97,1,1,10.115918658,97,2018,05,201805,80,1,1,4,2,,,4,2,,2,,,,,2
4614934,1,3,1,97,1,1,10.115918658,97,2018,05,201805,80,2,,,,2,,,9,,2,,,,,2
4614936,1,1,1,97,1,1,19.541742805,97,2018,05,201805,80,1,2,5,2,,,10,3,,2,,,,,3
4614937,1,1,1,97,1,1,25.933784735,97,2018,05,201805,80,1,4,3,2,,,11,2,,2,,,,,2
4614937,1,2,1,97,1,1,25.933784735,97,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614938,1,3,1,97,1,1,20.719513473,97,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614939,1,1,1,97,1,1,20.596875672,97,2018,05,201805,80,1,1,8,2,,,1,2,,2,,,,,2
4614939,1,2,1,97,1,1,20.596875672,97,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614939,1,3,1,97,1,1,20.596875672,97,2018,05,201805,80,1,1,6,2,,,1,2,,2,,,,,2
4614940,1,2,1,97,1,1,9.6956087824,97,2018,05,201805,80,1,1,8,2,,,1,2,,2,,,,,2
4614940,1,3,1,97,1,1,9.6956087824,97,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4614941,1,1,1,97,1,1,10.378972444,97,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614941,1,2,1,97,1,1,10.378972444,97,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614941,1,3,1,97,1,1,10.378972444,97,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614941,1,4,1,97,1,1,10.378972444,97,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614942,1,2,1,97,1,1,23.641156909,97,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614943,1,1,1,97,1,1,13.656078686,97,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614944,1,2,1,97,1,1,18.933263457,97,2018,05,201805,80,1,2,3,2,,,9,2,,2,,,,,2
4614945,1,3,1,97,1,1,24.818927577,97,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614947,1,1,1,97,1,1,19.091228483,97,2018,05,201805,80,1,3,3,2,,,9,2,,2,,,,,2
4614947,1,5,1,97,1,1,19.091228483,97,2018,05,201805,80,1,3,2,2,,,2,2,,2,,,,,2
4614948,1,1,1,97,1,1,24.913979094,97,2018,05,201805,80,1,1,8,2,,,1,2,,2,,,,,2
4614948,1,2,1,97,1,1,24.913979094,97,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614948,1,3,1,97,1,1,24.913979094,97,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614964,1,2,1,,1,1,2924.0981838,76,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4614964,1,3,1,,1,1,2924.0981838,76,2018,05,201805,80,1,4,6,2,,,6,2,,2,,1,40,600000,2
4614964,1,4,1,,1,1,2924.0981838,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614964,1,7,1,,1,1,2924.0981838,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614964,1,9,1,,1,1,2924.0981838,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614965,1,2,1,,1,1,2715.2833184,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614965,1,3,1,,1,1,2715.2833184,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614967,1,3,1,,1,1,2984.7806668,76,2018,05,201805,80,2,,,,1,2,2,2,,2,,1,30,800000,2
4614967,1,4,1,,1,1,2984.7806668,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614967,1,5,1,,1,1,2984.7806668,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614967,1,6,1,,1,1,2984.7806668,76,2018,05,201805,80,1,2,2,2,,,2,2,,2,,1,40,800000,2
4614967,1,7,1,,1,1,2984.7806668,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614969,1,2,1,,1,1,2626.6964976,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614977,1,1,1,,1,1,3361.9467236,76,2018,05,201805,80,1,4,5,2,,,10,3,,2,,,,,3
4614977,1,2,1,,1,1,3361.9467236,76,2018,05,201805,80,1,3,5,2,,,10,3,,2,,,,,3
4614978,1,2,1,,1,1,3143.6388145,76,2018,05,201805,80,1,3,4,2,,,4,2,,2,,,,,2
4614983,1,3,1,,1,1,3540.0321167,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614985,1,3,1,,1,1,2331.401277,76,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4614999,1,2,1,05,1,1,1244.5595511,05,2018,05,201805,80,1,4,3,2,,,9,2,,2,,,,,2
4614999,1,4,1,05,1,1,1244.5595511,05,2018,05,201805,80,1,2,2,2,,,2,2,,2,,1,24,781242,2
4615000,1,3,1,05,1,1,1085.6556734,05,2018,05,201805,80,2,,,,1,2,8,2,,2,,,,,2
4615001,1,3,1,05,1,1,1041.8609143,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615005,1,1,1,05,1,1,1025.4631651,05,2018,05,201805,80,1,1,4,1,,1,4,2,,2,,,,781242,2
4615005,1,4,1,05,1,1,1025.4631651,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615005,1,7,1,05,1,1,1025.4631651,05,2018,05,201805,80,1,4,3,2,,,8,2,,2,,,,,2
4615008,1,2,1,05,1,1,1368.8700206,05,2018,05,201805,80,2,,,,2,,,2,,2,,2,,781000,2
4615009,1,4,1,05,1,1,1162.7459127,05,2018,05,201805,80,1,2,2,2,,,2,2,,2,,,,,2
4615010,1,2,1,05,1,1,1566.0304259,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615011,1,2,1,05,1,1,1137.2536016,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615012,1,1,1,05,1,1,1493.9278725,05,2018,05,201805,80,1,1,8,2,,,2,2,,2,,,,,2
4615012,1,2,1,05,1,1,1493.9278725,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615016,1,3,1,05,1,1,988.26709338,05,2018,05,201805,80,2,,,,2,,,2,,2,,2,,400000,2
4615016,1,4,1,05,1,1,988.26709338,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615016,1,5,1,05,1,1,988.26709338,05,2018,05,201805,80,1,4,5,2,,,8,3,,2,,,,,3
4615017,1,2,1,05,1,1,856.23305569,05,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4615018,1,2,1,05,1,1,598.77862457,05,2018,05,201805,80,1,1,9,2,,,11,2,,2,,,,,2
4615024,1,1,1,05,1,1,1145.6073162,05,2018,05,201805,80,1,2,8,2,,,11,3,,2,,,,,3
4615027,1,1,1,05,1,1,767.00028178,05,2018,05,201805,80,1,4,1,1,,4,5,1,,2,,1,48,98,2
4615028,1,2,1,05,1,1,983.40166544,05,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4615030,1,2,1,05,1,1,753.30480422,05,2018,05,201805,80,1,4,4,2,,,9,2,,2,,,,,2
4615031,1,1,1,05,1,1,969.96652354,05,2018,05,201805,80,1,4,5,2,,,10,3,,2,,,,,3
4615031,1,2,1,05,1,1,969.96652354,05,2018,05,201805,80,1,4,5,2,,,10,3,,2,,,,,3
4615034,1,2,1,05,1,1,939.68004534,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615034,1,6,1,05,1,1,939.68004534,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615034,1,7,1,05,1,1,939.68004534,05,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4615035,1,1,1,05,1,1,1220.5867977,05,2018,05,201805,80,1,4,5,2,,,8,3,,1,50000,2,,98,3
4615035,1,2,1,05,1,1,1220.5867977,05,2018,05,201805,80,1,1,8,2,,,9,2,,2,,,,,2
4615036,1,4,1,05,1,1,872.11969933,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615037,1,1,1,05,1,1,918.36859536,05,2018,05,201805,80,1,3,3,2,,,9,2,,2,,,,,2
4615037,1,2,1,05,1,1,918.36859536,05,2018,05,201805,80,1,4,5,2,,,10,3,,2,,,,,3
4615039,1,2,1,05,1,1,1179.8775732,05,2018,05,201805,80,1,4,6,2,,,11,2,,2,,,,,2
4615039,1,3,1,05,1,1,1179.8775732,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,900000,2
4615039,1,5,1,05,1,1,1179.8775732,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615040,1,1,1,05,1,1,1220.5867977,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615040,1,2,1,05,1,1,1220.5867977,05,2018,05,201805,80,1,2,8,1,,1,12,1,,2,,,,781242,2
4615041,1,4,1,05,1,1,1177.1960421,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615041,1,5,1,05,1,1,1177.1960421,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615042,1,1,1,05,1,1,1164.5258061,05,2018,05,201805,80,1,4,3,2,,,9,2,,2,,,,,2
4615042,1,2,1,05,1,1,1164.5258061,05,2018,05,201805,80,1,4,1,1,,4,4,1,4,2,,,,,1
4615043,1,3,1,05,1,1,899.47726924,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615046,1,3,1,05,1,1,1085.6556734,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615047,1,1,1,05,1,1,1057.7899469,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615047,1,3,1,05,1,1,1057.7899469,05,2018,05,201805,80,1,4,6,2,,,12,2,,2,,,,,2
4615047,1,4,1,05,1,1,1057.7899469,05,2018,05,201805,80,1,4,6,2,,,9,2,,2,,,,,2
4615048,1,2,1,05,1,1,991.08113659,05,2018,05,201805,80,1,4,3,2,,,8,2,,2,,,,,2
4615049,1,1,1,05,1,1,1261.9353717,05,2018,05,201805,80,1,4,6,2,,,11,2,,2,,,,,2
4615049,1,2,1,05,1,1,1261.9353717,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615050,1,1,1,05,1,1,885.87149457,05,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4615050,1,2,1,05,1,1,885.87149457,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615050,1,8,1,05,1,1,885.87149457,05,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4615051,1,1,1,05,1,1,1094.0093881,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615052,1,2,1,05,1,1,753.30480422,05,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4615053,1,1,1,05,1,1,893.69255656,05,2018,05,201805,80,1,4,3,2,,,9,2,,2,,,,,2
4615053,1,3,1,05,1,1,893.69255656,05,2018,05,201805,80,1,1,1,1,,1,2,2,,2,,1,24,781242,2
4615053,1,4,1,05,1,1,893.69255656,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615054,1,4,1,05,1,1,664.97366803,05,2018,05,201805,80,1,1,2,2,,,2,2,,2,,2,,781242,2
4615055,1,3,1,05,1,1,1440.207668,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615058,1,2,1,05,1,1,1408.7224621,05,2018,05,201805,80,1,4,4,2,,,4,2,,2,,,,,2
4615058,1,3,1,05,1,1,1408.7224621,05,2018,05,201805,80,2,,,,1,1,2,2,,2,,,,781242,2
4615060,1,1,1,05,1,1,1141.6312997,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615060,1,4,1,05,1,1,1141.6312997,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615061,1,3,1,05,1,1,949.1795578,05,2018,05,201805,80,1,2,3,2,,,9,2,,2,,,,,2
4615062,1,2,1,05,1,1,1240.1818531,05,2018,05,201805,80,1,1,2,2,,,2,2,,2,,,,,2
4615063,1,2,1,05,1,1,1094.0093881,05,2018,05,201805,80,1,4,7,2,,,8,2,,2,,,,,2
4615064,1,1,1,05,1,1,677.70508072,05,2018,05,201805,80,1,4,5,2,,,8,3,,2,,,,,3
4615064,1,5,1,05,1,1,677.70508072,05,2018,05,201805,80,2,,,,2,,,2,,2,,,,,2
4615065,1,1,1,05,1,1,1395.3773191,05,2018,05,201805,80,1,1,7,2,,,8,3,,2,,2,,781242,3
4615065,1,2,1,05,1,1,1395.3773191,05,2018,05,201805,80,1,4,4,2,,,4,2,,2,,1,24,781242,2
4615065,1,4,1,05,1,1,1395.3773191,05,2018,05,201805,80,1,2,6,2,,,2,2,,2,,,,,2
