DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,P6006
4665792,1,1,1,11,1,3229.8036926,11,2018,07,201807,1,1,1,2,1,1,1,3,3,,,,300000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,4,1,4,1,3,1,1,1,3,1,1,01,
4665793,1,1,1,11,1,2983.4093704,11,2018,07,201807,1,1,1,1,1,1,1,3,1,,120000000,350000,,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4665796,1,1,1,11,1,3566.5031044,11,2018,07,201807,2,1,1,1,1,1,1,3,3,,,,150000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,,2,1,2,1,2,1,1,1,3,1,1,01,
4665797,1,1,1,11,1,3217.7348401,11,2018,07,201807,4,3,1,1,1,1,1,3,1,,150000000,400000,,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,2,1,2,4,2,,1,1,2,1,2,1,1,1,3,1,1,01,
4665809,1,1,1,13,1,382.86174934,13,2018,07,201807,4,2,1,1,1,1,1,3,3,,,,750000,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665810,1,1,1,13,1,168.55137315,13,2018,07,201807,4,3,1,1,1,1,3,3,3,,,,800000,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2,2,1,3,6,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665811,1,1,1,13,1,247.6003442,13,2018,07,201807,4,3,1,1,1,1,1,3,1,,130000000,800000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,4,5,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665812,1,1,1,13,1,293.32418508,13,2018,07,201807,4,3,1,1,1,1,3,3,1,,98,560000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,2,1,2,6,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665813,1,1,1,13,1,263.57037248,13,2018,07,201807,4,2,1,1,1,1,1,3,1,,98,1000000,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665814,1,1,1,13,1,214.43200634,13,2018,07,201807,5,4,1,1,1,1,3,3,1,,98,800000,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,3,6,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665815,1,1,1,13,1,171.22049119,13,2018,07,201807,5,3,1,1,1,1,1,3,3,,,,800000,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,4,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665816,1,1,1,13,1,418.52104508,13,2018,07,201807,4,3,1,1,1,1,1,3,3,,,,800000,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,5,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665817,1,1,1,13,1,168.55137315,13,2018,07,201807,4,3,1,1,1,1,1,3,1,,98,600000,,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665818,1,1,1,13,1,539.33521704,13,2018,07,201807,3,2,1,1,1,1,1,3,3,,,,500000,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665819,1,1,1,13,1,477.11220624,13,2018,07,201807,3,2,1,1,1,1,1,3,3,,,,600000,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,3,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665820,1,1,1,13,1,409.2749368,13,2018,07,201807,3,2,1,1,1,1,1,3,4,,,500000,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665821,1,1,1,13,1,178.30159894,13,2018,07,201807,5,4,1,1,1,1,1,3,1,,98,800000,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,1,2,1,4,5,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665822,1,1,1,13,1,336.90361819,13,2018,07,201807,3,2,1,1,1,1,1,3,3,,,,700000,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,3,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665823,1,1,1,13,1,356.18413696,13,2018,07,201807,5,4,1,1,1,1,3,3,3,,,,450000,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,3,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665824,1,1,1,13,1,222.07204593,13,2018,07,201807,4,3,1,1,1,1,1,3,1,,100000000,700000,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,3,4,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665825,1,1,1,13,1,303.47249289,13,2018,07,201807,4,3,1,1,1,1,3,3,3,,,,700000,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,6,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665826,1,1,1,13,1,391.11381138,13,2018,07,201807,3,2,1,1,1,1,1,3,1,,100000000,750000,,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,4,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665827,1,1,1,13,1,168.55137315,13,2018,07,201807,3,2,1,1,1,1,3,3,1,,98,800000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,3,3,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665828,1,1,1,13,1,254.89843188,13,2018,07,201807,5,4,1,1,1,1,1,3,1,,98,3000000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,4,6,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665829,1,1,1,13,1,516.63654615,13,2018,07,201807,3,2,1,1,1,1,3,3,3,,,,680000,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665831,1,1,1,13,1,484.98688054,13,2018,07,201807,4,3,1,1,1,1,3,3,1,,98,98,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1,3,5,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665832,1,1,1,13,1,362.88318665,13,2018,07,201807,3,2,1,1,1,1,3,3,2,500000,98,600000,,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665834,1,1,1,13,1,214.56563404,13,2018,07,201807,4,2,1,1,1,1,1,3,3,,,,800000,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665835,1,1,1,13,1,382.80564864,13,2018,07,201807,4,2,1,1,1,1,1,3,4,,,1200000,,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,2,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665836,1,1,1,13,1,337.13790846,13,2018,07,201807,4,1,1,1,1,1,1,3,1,,250000000,1200000,,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,2,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665837,1,1,1,13,1,335.70740083,13,2018,07,201807,3,2,1,1,1,1,1,3,4,,,800000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665838,1,1,1,13,1,168.55137315,13,2018,07,201807,4,3,1,1,1,1,1,3,3,,,,1200000,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,4,7,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665839,1,1,1,13,1,168.55137315,13,2018,07,201807,6,3,1,1,1,1,1,3,1,,98,1200000,,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,1,4,6,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665841,1,1,1,13,1,398.54138666,13,2018,07,201807,3,2,1,1,1,1,1,3,1,,110000000,700000,,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665842,1,1,1,13,1,570.28162014,13,2018,07,201807,2,1,1,1,1,1,1,3,3,,,,550000,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665843,1,1,1,13,1,300.42588559,13,2018,07,201807,5,4,1,1,1,1,1,3,1,,98,1000000,,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,2,1,3,5,2,,5,1,4,1,3,1,1,1,3,1,1,01,
4665844,1,1,1,13,1,168.55137315,13,2018,07,201807,4,3,1,1,1,1,1,3,1,,98,800000,,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,4,5,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665845,1,1,1,13,1,862.73554521,13,2018,07,201807,4,3,1,1,1,1,1,3,3,,,,700000,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,4,4,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665846,1,1,1,13,1,842.48011511,13,2018,07,201807,3,2,1,1,1,1,1,3,3,,,,600000,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665849,1,1,1,13,1,797.08277332,13,2018,07,201807,4,2,1,1,1,1,1,3,4,,,800000,,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,2,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665851,1,1,1,13,1,909.99755537,13,2018,07,201807,3,1,1,1,1,1,1,3,2,900000,98,900000,,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,1,2,3,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665852,1,1,1,13,1,682.29288571,13,2018,07,201807,5,3,1,1,1,1,1,3,1,,150000000,1000000,,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,1,2,4,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4665853,1,1,1,13,1,865.03417343,13,2018,07,201807,4,2,1,1,1,1,1,3,1,,98,1000000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,3,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665854,1,1,1,13,1,628.84385445,13,2018,07,201807,4,2,1,1,1,1,1,3,3,,,,1000000,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665855,1,1,1,13,1,628.84385445,13,2018,07,201807,3,2,1,1,1,1,1,3,3,,,,700000,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,2,3,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665856,1,1,1,13,1,337.1027463,13,2018,07,201807,4,3,1,1,1,1,1,3,3,,,,2100000,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,2,1,4,6,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4665857,1,1,1,13,1,337.13790846,13,2018,07,201807,4,1,1,1,1,10,1,3,1,,99,99,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,,2,1,4,1,6,1,1,1,7,1,1,01,
4665858,1,1,1,13,1,168.55137315,13,2018,07,201807,5,4,1,1,1,1,1,3,1,,98,2100000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,3,3,2,,2,1,4,1,6,1,1,1,7,1,1,01,
4665860,1,1,1,13,1,190.0028365,13,2018,07,201807,5,4,1,1,1,1,1,3,1,,98,2500000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,1,3,4,2,,2,1,3,1,6,1,1,1,7,1,1,01,
4665862,1,1,1,13,1,263.57037248,13,2018,07,201807,4,2,1,1,1,1,1,3,4,,,2500000,,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,3,2,,2,1,4,1,6,1,1,1,7,1,1,01,
4665863,1,1,1,13,1,524.323489,13,2018,07,201807,3,2,1,1,1,1,1,3,3,,,,1900000,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,,2,1,4,1,6,1,1,1,7,1,1,01,
4665864,1,1,1,13,1,168.55137315,13,2018,07,201807,5,4,1,1,1,1,1,3,3,,,,2370000,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,2,1,6,6,2,,2,1,4,1,6,1,1,1,7,1,1,01,
4665866,1,1,1,13,1,402.39535616,13,2018,07,201807,4,3,1,1,1,1,3,3,3,,,,1500000,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,1,2,1,5,5,2,,2,1,4,1,6,1,1,1,7,1,1,01,
4665867,1,1,1,13,1,168.55137315,13,2018,07,201807,5,4,1,1,1,1,1,3,1,,98,3000000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,4,5,2,,2,1,4,1,6,1,1,1,7,1,1,01,
4665868,1,1,1,13,1,310.22600582,13,2018,07,201807,4,3,1,1,1,1,3,3,1,,98,350000000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,3,3,2,,2,1,4,1,6,1,1,1,7,1,1,01,
4665875,1,1,1,13,1,553.40576545,13,2018,07,201807,4,2,1,1,1,1,1,3,1,,98,3000000,,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,,2,1,4,1,6,1,1,1,7,1,1,01,
4665876,1,1,1,13,1,392.39908212,13,2018,07,201807,3,2,2,1,1,1,1,3,1,,55000000,300000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,3,2,,1,1,2,1,1,1,2,1,3,1,1,01,
4665877,1,1,1,13,1,281.57604426,13,2018,07,201807,4,3,1,1,1,1,1,3,1,,98,300000,,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,4,6,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4665878,1,1,1,13,1,458.54355843,13,2018,07,201807,4,3,2,1,1,1,1,3,1,,60000000,400000,,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,3,4,2,,1,1,4,1,1,1,2,1,3,1,1,01,
4665879,1,1,1,13,1,495.3979758,13,2018,07,201807,2,1,2,1,1,1,1,3,4,,,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,2,1,2,1,1,1,2,1,3,1,1,01,
4665880,1,1,1,13,1,307.93120174,13,2018,07,201807,4,2,2,1,1,1,1,3,1,,98,300000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,,2,1,4,1,1,1,2,1,3,1,1,01,
4665881,1,1,1,13,1,168.55137315,13,2018,07,201807,5,4,2,1,1,1,1,3,1,,55000000,450000,,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,5,7,2,,1,1,2,1,1,1,2,1,3,1,2,01,
4665882,1,1,1,13,1,516.63764189,13,2018,07,201807,5,4,1,1,1,1,1,3,1,,60000000,400000,,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,5,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4665883,1,1,1,13,1,431.9736077,13,2018,07,201807,3,1,2,1,1,1,1,3,4,,,200000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,2,1,1,1,2,1,3,1,1,01,
4665884,1,1,1,13,1,623.03046807,13,2018,07,201807,3,2,1,1,1,1,1,3,1,,98,320000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,3,3,2,,2,1,2,1,1,1,1,1,3,1,1,01,
4665885,1,1,1,13,1,249.60462674,13,2018,07,201807,3,2,2,1,1,1,1,3,4,,,200000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,5,2,,2,1,2,1,1,1,2,1,3,1,1,01,
4665886,1,1,1,13,1,168.55137315,13,2018,07,201807,4,3,1,1,1,2,3,3,1,,98,200000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,8,2,,1,5,4,1,1,1,1,1,3,2,,01,
4665887,1,1,1,13,1,230.34071533,13,2018,07,201807,4,3,2,1,1,1,1,3,4,,,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,6,2,,2,1,2,1,1,1,2,1,3,1,1,01,
4665888,1,1,1,13,1,336.90361819,13,2018,07,201807,2,1,1,1,1,1,1,3,1,,98,280000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,2,5,2,1,1,1,1,1,3,1,1,01,
4665889,1,1,1,13,1,472.10892263,13,2018,07,201807,3,1,1,1,1,1,1,3,1,,98,300000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4665890,1,1,1,13,1,418.52104508,13,2018,07,201807,2,1,1,1,1,1,1,4,3,,,,200000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,5,2,,2,1,2,1,1,2,1,1,3,1,1,01,
4665891,1,1,1,13,1,473.23873972,13,2018,07,201807,3,2,1,1,1,1,3,3,1,,98,150000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,5,2,,2,5,2,1,1,1,1,1,3,1,1,01,
4665892,1,1,1,13,1,428.32116531,13,2018,07,201807,3,2,1,1,1,2,3,3,4,,,98,,2,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,3,2,,2,5,2,1,1,1,1,1,3,2,,01,
4665893,1,1,1,13,1,521.143254,13,2018,07,201807,2,1,1,1,1,1,1,3,3,,,,140000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,,2,5,2,1,1,1,1,1,3,1,1,01,
4665894,1,1,1,13,1,344.41003009,13,2018,07,201807,4,3,1,1,1,1,3,3,1,,98,98,,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,5,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4665895,1,1,1,13,1,613.49313529,13,2018,07,201807,2,1,1,1,1,1,3,3,4,,,98,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,2,1,2,1,1,1,1,1,3,1,1,01,
4665896,1,1,1,13,1,168.55137315,13,2018,07,201807,5,4,1,1,1,1,3,4,1,,12000000,100000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,9,2,,1,5,1,1,1,2,1,1,3,1,1,01,
4665897,1,1,1,13,1,474.27929645,13,2018,07,201807,3,2,1,1,1,2,3,3,1,,98,200000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,2,1,2,1,1,1,1,1,3,2,,01,
4665898,1,1,1,13,1,436.75991138,13,2018,07,201807,3,2,1,1,1,1,3,3,3,,,,200000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,4,2,,2,1,4,1,1,1,1,1,3,1,1,01,
4665899,1,1,1,13,1,273.74827321,13,2018,07,201807,3,2,1,1,1,1,1,3,3,,,,400000,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,3,5,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4665900,1,1,1,13,1,332.66079353,13,2018,07,201807,3,1,1,1,1,1,1,3,4,,,480000,,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4665901,1,1,1,13,1,413.78164465,13,2018,07,201807,4,3,1,1,1,1,1,3,3,,,,600000,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,3,4,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4665902,1,1,1,13,1,168.55137315,13,2018,07,201807,5,4,1,1,1,1,1,3,4,,,700000,,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,5,10,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4665903,1,1,1,13,1,454.67741853,13,2018,07,201807,3,2,1,1,1,1,1,3,3,,,,450000,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,,2,1,2,1,2,1,1,1,3,1,1,01,
4665904,1,1,1,13,1,432.56398997,13,2018,07,201807,3,2,1,1,1,1,1,3,4,,,500000,,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,4,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4665905,1,1,1,13,1,413.7347414,13,2018,07,201807,2,1,1,1,1,1,1,3,3,,,,250000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,2,1,2,1,1,1,3,1,1,01,
4665906,1,1,1,13,1,444.26522754,13,2018,07,201807,4,2,1,1,1,1,1,3,1,,98,500000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4665907,1,1,1,13,1,168.55137315,13,2018,07,201807,3,2,1,1,1,1,1,3,1,,98,450000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,4,7,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4665908,1,1,1,13,1,450.75595302,13,2018,07,201807,3,1,1,1,1,1,1,3,3,,,,350000,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,2,1,2,1,2,1,1,1,3,1,1,01,
4665909,1,1,1,13,1,372.87494507,13,2018,07,201807,3,2,1,1,1,1,3,3,1,,18000000,200000,,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,5,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4665910,1,1,1,13,1,296.18306092,13,2018,07,201807,3,2,1,1,1,1,1,3,4,,,500000,,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,1,2,4,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4665911,1,1,1,13,1,431.89678367,13,2018,07,201807,3,2,2,1,4,1,3,3,1,,98,98,,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,,1,1,4,1,1,1,2,2,,1,1,01,
4665913,1,1,1,13,1,510.32744736,13,2018,07,201807,2,1,2,1,4,2,4,3,1,,98,98,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,3,2,,1,1,2,1,1,1,2,2,,1,1,01,
4665914,1,1,1,13,1,436.75991138,13,2018,07,201807,3,2,2,1,1,1,3,3,1,,98,250000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,4,2,,2,1,4,1,1,1,2,1,3,1,1,01,
4665915,1,1,1,13,1,290.82175977,13,2018,07,201807,2,1,1,1,1,1,1,3,3,,,,450000,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,,2,1,2,1,1,1,1,1,3,1,1,01,
4665916,1,1,1,13,1,181.95404133,13,2018,07,201807,4,3,1,1,1,1,1,3,1,,50000000,300000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,,2,1,2,1,1,1,1,1,3,1,1,01,
4665917,1,1,1,13,1,265.51785135,13,2018,07,201807,2,1,1,1,1,1,1,4,3,,,,200000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,5,2,,2,5,2,1,1,2,1,1,3,1,1,01,
4665918,1,1,1,13,1,318.66475189,13,2018,07,201807,3,2,1,1,1,1,1,3,4,,,300000,,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,4,2,,2,1,4,1,1,1,1,1,3,1,1,01,
4665919,1,1,1,13,1,259.09325755,13,2018,07,201807,3,1,1,1,1,1,1,3,1,,98,400000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,2,1,4,1,1,1,1,1,3,1,1,01,
4665920,1,1,1,13,1,590.20408212,13,2018,07,201807,2,1,1,1,1,1,1,3,1,,40000000,350000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,2,1,2,1,1,1,1,1,3,1,1,01,
4665921,1,1,1,13,1,432.51708672,13,2018,07,201807,2,1,2,1,1,1,3,4,1,,98,120000,,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,2,1,2,1,1,2,2,1,3,1,1,01,
4665922,1,1,1,13,1,455.23306795,13,2018,07,201807,3,1,1,1,1,1,1,3,4,,,350000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,1,1,1,1,3,1,1,01,
4665923,1,1,1,13,1,517.83276351,13,2018,07,201807,2,1,1,1,1,1,1,3,4,,,300000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,2,1,2,1,1,1,1,1,3,1,1,01,
4665924,1,1,1,13,1,418.52104508,13,2018,07,201807,3,2,1,1,1,1,1,3,4,,,500000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,5,2,,2,1,2,1,1,1,1,1,3,1,1,01,
