DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,FT
4551622,1,2,1,13,1,390.3304051,13,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4551622,1,6,1,13,1,390.3304051,13,2018,02,201802,50,,6,1,,,,,,,,,,,,1
4551622,1,7,1,13,1,390.3304051,13,2018,02,201802,50,,7,1,,,,,,,,,,,,1
4551623,1,1,1,13,1,484.56576321,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551623,1,2,1,13,1,484.56576321,13,2018,02,201802,50,,2,6,1,,,,,,,,,,,1
4551623,1,3,1,13,1,484.56576321,13,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4551624,1,1,1,13,1,380.68940891,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551624,1,2,1,13,1,380.68940891,13,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4551625,1,1,1,13,1,332.81280576,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551625,1,2,1,13,1,332.81280576,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551625,1,3,1,13,1,332.81280576,13,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4551626,1,1,1,13,1,130.51408732,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551626,1,2,1,13,1,130.51408732,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551626,1,3,1,13,1,130.51408732,13,2018,02,201802,50,,3,4,2,2,2,2,2,,,,,,,1
4551626,1,4,1,13,1,130.51408732,13,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4551626,1,6,1,13,1,130.51408732,13,2018,02,201802,50,,6,1,,,,,,,,,,,,1
4551626,1,7,1,13,1,130.51408732,13,2018,02,201802,50,,7,4,2,2,2,2,2,,,,,,,1
4551627,1,1,1,13,1,213.90068939,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551627,1,2,1,13,1,213.90068939,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551627,1,3,1,13,1,213.90068939,13,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4551627,1,6,1,13,1,213.90068939,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551627,1,7,1,13,1,213.90068939,13,2018,02,201802,50,,7,1,,,,,,,,,,,,1
4551627,1,9,1,13,1,213.90068939,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551628,1,1,1,13,1,130.51408732,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551628,1,3,1,13,1,130.51408732,13,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4551628,1,4,1,13,1,130.51408732,13,2018,02,201802,50,,4,4,2,2,2,2,2,,,,,,,1
4551628,1,8,1,13,1,130.51408732,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551629,1,1,1,13,1,246.93388377,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551629,1,2,1,13,1,246.93388377,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551629,1,3,1,13,1,246.93388377,13,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4551629,1,4,1,13,1,246.93388377,13,2018,02,201802,50,,4,3,2,2,2,2,2,,,,,,,1
4551630,1,1,1,13,1,401.07722824,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551631,1,1,1,13,1,356.15475773,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551631,1,2,1,13,1,356.15475773,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551632,1,1,1,13,1,174.0187831,13,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4551632,1,2,1,13,1,174.0187831,13,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4551632,1,3,1,13,1,174.0187831,13,2018,02,201802,50,,3,4,1,,,,,,,,,,,1
4551632,1,4,1,13,1,174.0187831,13,2018,02,201802,50,2,3,2,2,2,2,1,,,,,,,1,1
4551632,1,7,1,13,1,174.0187831,13,2018,02,201802,50,,7,4,2,2,2,2,1,10,,,,,,1
4551632,1,8,1,13,1,174.0187831,13,2018,02,201802,50,,7,1,,,,,,,,,,,,1
4551633,1,1,1,13,1,328.29161749,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551633,1,2,1,13,1,328.29161749,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551633,1,3,1,13,1,328.29161749,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551634,1,1,1,13,1,454.08129501,13,2018,02,201802,50,,1,4,1,,,,,,,,,,,1
4551634,1,4,1,13,1,454.08129501,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551636,1,1,1,13,1,408.57168003,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551636,1,2,1,13,1,408.57168003,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551636,1,4,1,13,1,408.57168003,13,2018,02,201802,50,,4,3,2,2,2,2,2,,,,,,,1
4551637,1,1,1,13,1,534.76963765,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551638,1,1,1,13,1,308.20016443,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551638,1,2,1,13,1,308.20016443,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551638,1,3,1,13,1,308.20016443,13,2018,02,201802,50,,3,4,2,2,2,2,2,,,,,,,1
4551640,1,1,1,13,1,530.0753782,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551640,1,2,1,13,1,530.0753782,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551641,1,1,1,13,1,628.39047467,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551641,1,2,1,13,1,628.39047467,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551642,1,1,1,13,1,495.73664744,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551642,1,2,1,13,1,495.73664744,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551643,1,1,1,13,1,174.0187831,13,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4551643,1,2,1,13,1,174.0187831,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551643,1,3,1,13,1,174.0187831,13,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4551643,1,4,1,13,1,174.0187831,13,2018,02,201802,50,3,4,2,2,2,2,1,,,,,,,1,1
4551644,1,1,1,13,1,390.10409183,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551644,1,2,1,13,1,390.10409183,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551644,1,3,1,13,1,390.10409183,13,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4551645,1,1,1,13,1,174.0187831,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551645,1,2,1,13,1,174.0187831,13,2018,02,201802,50,1,1,4,2,2,2,1,,,,,,,1,1
4551645,1,3,1,13,1,174.0187831,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551645,1,5,1,13,1,174.0187831,13,2018,02,201802,50,1,5,4,2,2,2,1,,,,,,,1,1
4551646,1,1,1,13,1,374.68996198,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551646,1,2,1,13,1,374.68996198,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551647,1,1,1,13,1,529.01749517,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551647,1,3,1,13,1,529.01749517,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551647,1,4,1,13,1,529.01749517,13,2018,02,201802,50,3,1,4,2,2,2,1,,,,,,,1,1
4551648,1,1,1,13,1,500.86424454,13,2018,02,201802,50,3,1,4,2,2,2,1,,,,,,,1,1
4551649,1,1,1,13,1,381.64296978,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551649,1,2,1,13,1,381.64296978,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551649,1,3,1,13,1,381.64296978,13,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4551650,1,1,1,13,1,461.6950602,13,2018,02,201802,50,,1,5,,,,,,,,,,,,1
4551650,1,2,1,13,1,461.6950602,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551650,1,3,1,13,1,461.6950602,13,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4551650,1,4,1,13,1,461.6950602,13,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4551650,1,5,1,13,1,461.6950602,13,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4551650,1,6,1,13,1,461.6950602,13,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4551651,1,1,1,13,1,436.86223125,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551651,1,2,1,13,1,436.86223125,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551651,1,3,1,13,1,436.86223125,13,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4551652,1,1,1,13,1,400.52221152,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551652,1,2,1,13,1,400.52221152,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551652,1,3,1,13,1,400.52221152,13,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4551652,1,5,1,13,1,400.52221152,13,2018,02,201802,50,,2,4,2,1,,,,,,,,,,1
4551652,1,6,1,13,1,400.52221152,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551654,1,1,1,13,1,449.51638615,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551654,1,2,1,13,1,449.51638615,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551654,1,3,1,13,1,449.51638615,13,2018,02,201802,50,,3,4,2,2,1,,,,,,,,,1
4551654,1,4,1,13,1,449.51638615,13,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4551654,1,5,1,13,1,449.51638615,13,2018,02,201802,50,,5,4,2,2,1,,,,,,,,,1
4551654,1,6,1,13,1,449.51638615,13,2018,02,201802,50,,6,1,,,,,,,,,,,,1
4551654,1,7,1,13,1,449.51638615,13,2018,02,201802,50,,7,1,,,,,,,,,,,,1
4551654,1,8,1,13,1,449.51638615,13,2018,02,201802,50,,8,1,,,,,,,,,,,,1
4551655,1,1,1,13,1,363.10673128,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551655,1,2,1,13,1,363.10673128,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551655,1,3,1,13,1,363.10673128,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551655,1,4,1,13,1,363.10673128,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551657,1,1,1,13,1,380.68940891,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551657,1,2,1,13,1,380.68940891,13,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4551660,1,1,1,13,1,374.21278414,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551660,1,2,1,13,1,374.21278414,13,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4551661,1,1,1,13,1,364.90599017,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551661,1,2,1,13,1,364.90599017,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551661,1,3,1,13,1,364.90599017,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551661,1,4,1,13,1,364.90599017,13,2018,02,201802,50,,1,6,2,2,2,2,2,,,,,,,1
4551661,1,5,1,13,1,364.90599017,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551662,1,1,1,13,1,394.66486962,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551662,1,2,1,13,1,394.66486962,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551663,1,1,1,13,1,194.17513706,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551663,1,2,1,13,1,194.17513706,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551663,1,3,1,13,1,194.17513706,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551664,1,1,1,13,1,275.04812805,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551664,1,2,1,13,1,275.04812805,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551664,1,3,1,13,1,275.04812805,13,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4551664,1,4,1,13,1,275.04812805,13,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4551665,1,1,1,13,1,322.76855359,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551665,1,2,1,13,1,322.76855359,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551665,1,3,1,13,1,322.76855359,13,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4551665,1,4,1,13,1,322.76855359,13,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4551666,1,1,1,13,1,503.23548338,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551666,1,2,1,13,1,503.23548338,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551669,1,1,1,13,1,443.33885602,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551669,1,2,1,13,1,443.33885602,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551669,1,3,1,13,1,443.33885602,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551670,1,1,1,13,1,221.10384731,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551670,1,2,1,13,1,221.10384731,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551670,1,6,1,13,1,221.10384731,13,2018,02,201802,50,,6,4,2,2,2,2,2,,,,,,,1
4551671,1,1,1,13,1,509.71210815,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551671,1,2,1,13,1,509.71210815,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551672,1,1,1,13,1,420.19957697,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551673,1,1,1,13,1,433.69785983,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551674,1,1,1,13,1,447.85579362,13,2018,02,201802,50,3,1,4,2,2,2,1,,,,,,,1,1
4551674,1,2,1,13,1,447.85579362,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551675,1,1,1,13,1,287.11646703,13,2018,02,201802,50,,2,6,2,2,2,2,2,,,,,,,1
4551675,1,2,1,13,1,287.11646703,13,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4551676,1,1,1,13,1,388.84080528,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551676,1,3,1,13,1,388.84080528,13,2018,02,201802,50,3,3,4,2,2,2,1,,,,,,,1,1
4551676,1,4,1,13,1,388.84080528,13,2018,02,201802,50,,4,3,2,2,2,2,2,,,,,,,1
4551676,1,5,1,13,1,388.84080528,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551677,1,1,1,13,1,487.8423447,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551677,1,2,1,13,1,487.8423447,13,2018,02,201802,50,3,2,2,2,2,2,1,,,,,,,1,1
4551678,1,1,1,13,1,400.99625193,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551678,1,2,1,13,1,400.99625193,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551678,1,3,1,13,1,400.99625193,13,2018,02,201802,50,3,3,3,2,2,2,1,,,,,,,1,1
4551678,1,4,1,13,1,400.99625193,13,2018,02,201802,50,,4,3,2,2,2,2,2,,,,,,,1
4551678,1,5,1,13,1,400.99625193,13,2018,02,201802,50,,5,3,2,2,2,2,2,,,,,,,1
4551679,1,1,1,13,1,429.00360038,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551679,1,2,1,13,1,429.00360038,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551680,1,1,1,13,1,374.21278414,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551680,1,2,1,13,1,374.21278414,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551681,1,1,1,13,1,415.1169551,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551681,1,2,1,13,1,415.1169551,13,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4551682,1,1,1,13,1,422.88677054,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551682,1,2,1,13,1,422.88677054,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551682,1,3,1,13,1,422.88677054,13,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4551683,1,1,1,13,1,628.39047467,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551683,1,2,1,13,1,628.39047467,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551685,1,1,1,13,1,174.0187831,13,2018,02,201802,50,,1,4,2,2,2,2,1,2,1,2,,,,1
4551685,1,2,1,13,1,174.0187831,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551685,1,3,1,13,1,174.0187831,13,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4551685,1,4,1,13,1,174.0187831,13,2018,02,201802,50,,4,3,2,2,2,2,2,,,,,,,1
4551685,1,5,1,13,1,174.0187831,13,2018,02,201802,50,,5,4,2,2,2,2,1,3,1,2,,,,1
4551685,1,6,1,13,1,174.0187831,13,2018,02,201802,50,,6,3,2,2,2,2,2,,,,,,,1
4551685,1,8,1,13,1,174.0187831,13,2018,02,201802,50,,8,1,,,,,,,,,,,,1
4551685,1,9,1,13,1,174.0187831,13,2018,02,201802,50,,9,1,,,,,,,,,,,,1
4551685,1,11,1,13,1,174.0187831,13,2018,02,201802,50,,11,5,,,,,,,,,,,,1
4551687,1,1,1,13,1,374.68996198,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551687,1,2,1,13,1,374.68996198,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551689,1,1,1,13,1,548.74509836,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551690,1,1,1,13,1,447.85579362,13,2018,02,201802,50,1,1,2,2,2,2,1,,,,,,,1,1
4551690,1,2,1,13,1,447.85579362,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551691,1,1,1,13,1,309.89595114,13,2018,02,201802,50,,1,5,,,,,,,,,,,,1
4551691,1,2,1,13,1,309.89595114,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551691,1,3,1,13,1,309.89595114,13,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4551692,1,1,1,13,1,334.2799051,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551692,1,2,1,13,1,334.2799051,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551693,1,1,1,13,1,453.58718094,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551693,1,2,1,13,1,453.58718094,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551697,1,1,1,13,1,262.8240311,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551697,1,2,1,13,1,262.8240311,13,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4551697,1,4,1,13,1,262.8240311,13,2018,02,201802,50,,4,1,,,,,,,,,,,,1
4551697,1,5,1,13,1,262.8240311,13,2018,02,201802,50,,5,4,2,2,2,2,2,,,,,,,1
4551698,1,1,1,13,1,489.26002267,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551698,1,2,1,13,1,489.26002267,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551699,1,1,1,13,1,228.51386782,13,2018,02,201802,50,,2,4,1,,,,,,,,,,,1
4551699,1,2,1,13,1,228.51386782,13,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4551699,1,3,1,13,1,228.51386782,13,2018,02,201802,50,,2,5,,,,,,,,,,,,1
4551700,1,1,1,13,1,482.37184624,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551700,1,2,1,13,1,482.37184624,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551701,1,1,1,13,1,509.71210815,13,2018,02,201802,50,,1,6,2,1,,,,,,,,,,1
4551701,1,2,1,13,1,509.71210815,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551702,1,1,1,13,1,304.115727,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551702,1,2,1,13,1,304.115727,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551702,1,3,1,13,1,304.115727,13,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4551702,1,4,1,13,1,304.115727,13,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4551702,1,5,1,13,1,304.115727,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551703,1,1,1,13,1,234.54135375,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551703,1,2,1,13,1,234.54135375,13,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4551703,1,3,1,13,1,234.54135375,13,2018,02,201802,50,3,2,4,2,2,2,1,,,,,,,1,1
4551704,1,1,1,13,1,242.01215069,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551704,1,2,1,13,1,242.01215069,13,2018,02,201802,50,,2,6,2,2,2,2,2,,,,,,,1
4551704,1,3,1,13,1,242.01215069,13,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4551705,1,1,1,13,1,319.78665526,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551705,1,2,1,13,1,319.78665526,13,2018,02,201802,50,3,2,4,2,2,2,1,,,,,,,1,1
4551705,1,3,1,13,1,319.78665526,13,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4551706,1,1,1,13,1,529.9260808,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551706,1,2,1,13,1,529.9260808,13,2018,02,201802,50,,1,2,2,1,,,,,,,,,,1
4551706,1,3,1,13,1,529.9260808,13,2018,02,201802,50,,3,4,1,,,,,,,,,,,1
4551706,1,4,1,13,1,529.9260808,13,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4551707,1,1,1,13,1,509.66826795,13,2018,02,201802,50,,1,2,2,2,2,2,1,2,1,1,,5,1,1
4551707,1,2,1,13,1,509.66826795,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551708,1,1,1,13,1,354.12538601,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551708,1,2,1,13,1,354.12538601,13,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4551708,1,3,1,13,1,354.12538601,13,2018,02,201802,50,1,3,2,2,2,2,1,,,,,,,1,1
4551709,1,1,1,13,1,294.54665266,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551709,1,2,1,13,1,294.54665266,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551709,1,3,1,13,1,294.54665266,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551710,1,1,1,13,1,281.79573234,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551710,1,2,1,13,1,281.79573234,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551710,1,3,1,13,1,281.79573234,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551710,1,4,1,13,1,281.79573234,13,2018,02,201802,50,,4,3,2,2,2,2,2,,,,,,,1
4551710,1,5,1,13,1,281.79573234,13,2018,02,201802,50,,5,3,2,2,2,2,1,12,,,,,,1
4551711,1,1,1,13,1,321.81499272,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551711,1,2,1,13,1,321.81499272,13,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4551711,1,3,1,13,1,321.81499272,13,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4551712,1,1,1,13,1,453.58718094,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551712,1,2,1,13,1,453.58718094,13,2018,02,201802,50,,2,4,2,2,2,2,2,,,,,,,1
4551713,1,1,1,13,1,477.13171598,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551713,1,2,1,13,1,477.13171598,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551713,1,3,1,13,1,477.13171598,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551713,1,4,1,13,1,477.13171598,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551714,1,1,1,13,1,332.60532685,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551714,1,2,1,13,1,332.60532685,13,2018,02,201802,50,,2,3,2,2,2,2,2,,,,,,,1
4551714,1,4,1,13,1,332.60532685,13,2018,02,201802,50,,4,4,2,2,2,2,2,,,,,,,1
4551715,1,1,1,13,1,527.29884072,13,2018,02,201802,50,2,1,2,2,2,2,1,,,,,,,1,1
4551716,1,1,1,13,1,174.0187831,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551716,1,2,1,13,1,174.0187831,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551716,1,3,1,13,1,174.0187831,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551716,1,4,1,13,1,174.0187831,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551716,1,5,1,13,1,174.0187831,13,2018,02,201802,50,,1,5,,,,,,,,,,,,1
4551718,1,1,1,13,1,664.19185863,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551718,1,2,1,13,1,664.19185863,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551720,1,1,1,13,1,207.72131506,13,2018,02,201802,50,,1,4,2,2,2,2,2,,,,,,,1
4551720,1,2,1,13,1,207.72131506,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551720,1,3,1,13,1,207.72131506,13,2018,02,201802,50,2,1,2,2,2,2,1,,,,,,,2,1
4551720,1,4,1,13,1,207.72131506,13,2018,02,201802,50,,1,3,2,2,2,2,2,,,,,,,1
4551721,1,1,1,13,1,409.86487071,13,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551721,1,2,1,13,1,409.86487071,13,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551721,1,3,1,13,1,409.86487071,13,2018,02,201802,50,,3,1,,,,,,,,,,,,1
4551721,1,4,1,13,1,409.86487071,13,2018,02,201802,50,,4,4,2,2,2,2,2,,,,,,,1
4551723,1,1,1,15,1,66.289024638,15,2018,02,201802,50,,1,5,,,,,,,,,,,,1
4551723,1,2,1,15,1,66.289024638,15,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551723,1,3,1,15,1,66.289024638,15,2018,02,201802,50,,3,3,2,2,2,2,2,,,,,,,1
4551723,1,5,1,15,1,66.289024638,15,2018,02,201802,50,,5,5,,,,,,,,,,,,1
4551724,1,1,1,15,1,109.24755898,15,2018,02,201802,50,,1,1,,,,,,,,,,,,1
4551724,1,2,1,15,1,109.24755898,15,2018,02,201802,50,,2,1,,,,,,,,,,,,1
4551724,1,3,1,15,1,109.24755898,15,2018,02,201802,50,4,3,3,2,2,2,1,,,,,,,2,1
4551725,1,1,1,15,1,47.57856015,15,2018,02,201802,50,,1,1,,,,,,,,,,,,1
