DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,INI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7430,P7440,P7450,P7452,P7454,P7456,P7458,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921
4552172,1,2,1,20,1,1,256.56751676,20,2018,02,201802,80,1,1,2,2,,,2,2,,2,,,,,2
4552172,1,3,1,20,1,1,256.56751676,20,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552172,1,5,1,20,1,1,256.56751676,20,2018,02,201802,80,1,3,2,2,,,2,2,,2,,,,,2
4552177,1,4,1,20,1,1,239.82130214,20,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552180,1,2,1,20,1,1,206.88085117,20,2018,02,201802,80,1,4,8,2,,,8,2,,2,,,,,2
4552180,1,4,1,20,1,1,206.88085117,20,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552180,1,5,1,20,1,1,206.88085117,20,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552182,1,2,1,20,1,1,234.14228937,20,2018,02,201802,80,1,2,4,2,,,4,2,,2,,,,,2
4552182,1,4,1,20,1,1,234.14228937,20,2018,02,201802,80,1,2,3,2,,,9,2,,2,,2,,781300,2
4552187,1,1,1,20,1,1,276.56328177,20,2018,02,201802,80,1,4,3,2,,,8,2,,2,,,,,2
4552187,1,2,1,20,1,1,276.56328177,20,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552189,1,2,1,20,1,1,247.73236073,20,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552192,1,2,1,20,1,1,264.4687175,20,2018,02,201802,80,1,2,3,2,,,9,2,,2,,,,,2
4552194,1,2,1,20,1,1,205.67937629,20,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552195,1,2,1,20,1,1,135.01917423,20,2018,02,201802,80,1,4,3,2,,,9,2,,2,,2,,500000,2
4552197,1,3,1,20,1,1,252.46744183,20,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552198,1,2,1,20,1,1,264.4687175,20,2018,02,201802,80,1,4,2,2,,,2,2,,2,,,,,2
4552201,1,3,1,20,1,1,238.30698395,20,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552202,1,1,1,20,1,1,266.66732167,20,2018,02,201802,80,1,2,3,2,,,9,2,,2,,2,,98,2
4552237,1,1,1,23,1,1,164.56193757,23,2018,02,201802,80,1,2,4,2,,,8,2,,2,,,,,2
4552237,1,2,1,23,1,1,164.56193757,23,2018,02,201802,80,2,,,,2,,,2,,2,,2,,500000,2
4552239,1,1,1,23,1,1,156.49040088,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552239,1,2,1,23,1,1,156.49040088,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552239,1,3,1,23,1,1,156.49040088,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552242,1,1,1,23,1,1,76.953622611,23,2018,02,201802,80,1,3,4,2,,,4,2,,2,,,,,2
4552242,1,7,1,23,1,1,76.953622611,23,2018,02,201802,80,1,2,3,2,,,9,2,,2,,,,,2
4552243,1,1,1,23,1,1,307.81449045,23,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4552243,2,1,2,23,1,1,307.81449045,23,2018,02,201802,80,1,1,4,2,,,4,2,,2,,,,,2
4552244,1,2,1,23,1,1,234.85459928,23,2018,02,201802,80,1,1,3,2,,,9,2,,2,,,,,2
4552245,1,4,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552245,1,5,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552245,1,7,1,23,1,1,76.953622611,23,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4552246,1,4,1,23,1,1,76.953622611,23,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552246,1,6,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552247,1,3,1,23,1,1,142.55178951,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552247,1,4,1,23,1,1,142.55178951,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552248,1,1,1,23,1,1,232.6357443,23,2018,02,201802,80,1,2,3,2,,,9,2,,2,,2,,700000,2
4552249,1,1,1,23,1,1,110.36738046,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552251,1,6,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552252,1,3,1,23,1,1,142.55178951,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552252,1,4,1,23,1,1,142.55178951,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552254,1,1,1,23,1,1,112.54247738,23,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552255,1,3,1,23,1,1,157.87877078,23,2018,02,201802,80,2,,,,2,,,2,,2,,2,,1000000,2
4552257,1,4,1,23,1,1,100.56546316,23,2018,02,201802,80,2,,,,2,,,2,,2,,2,,400000,2
4552257,1,5,1,23,1,1,100.56546316,23,2018,02,201802,80,1,4,3,2,,,9,2,,2,,2,,300000,2
4552259,1,1,1,23,1,1,156.23968151,23,2018,02,201802,80,1,3,5,2,,,10,3,,2,,,,,3
4552259,1,2,1,23,1,1,156.23968151,23,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552259,1,3,1,23,1,1,156.23968151,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552260,1,3,1,23,1,1,210.89666883,23,2018,02,201802,80,1,1,1,2,,,7,2,,2,,,,,2
4552261,1,1,1,23,1,1,236.62862683,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552262,1,1,1,23,1,1,157.29792015,23,2018,02,201802,80,1,4,4,2,,,8,2,,2,,2,,500000,2
4552262,1,2,1,23,1,1,157.29792015,23,2018,02,201802,80,1,2,7,2,,,8,2,,2,,1,30,400000,2
4552262,1,3,1,23,1,1,157.29792015,23,2018,02,201802,80,2,,,,2,,,2,,2,,1,30,781242,2
4552263,1,1,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552264,1,4,1,23,1,1,208.85289054,23,2018,02,201802,80,1,1,2,2,,,2,2,,2,,,,,2
4552267,1,1,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552267,1,2,1,23,1,1,76.953622611,23,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552267,1,10,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552268,1,1,1,23,1,1,226.51331184,23,2018,02,201802,80,1,2,4,2,,,4,2,,2,,,,,2
4552268,1,2,1,23,1,1,226.51331184,23,2018,02,201802,80,1,1,3,2,,,9,2,,2,,,,,2
4552269,1,3,1,23,1,1,96.297917539,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552270,1,2,1,23,1,1,298.89339877,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552272,1,1,1,23,1,1,234.33557657,23,2018,02,201802,80,1,1,6,2,,,1,2,,2,,,,,2
4552273,1,2,1,23,1,1,213.56024012,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552274,1,3,1,23,1,1,177.59586859,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552275,1,2,1,23,1,1,114.9526262,23,2018,02,201802,80,1,3,3,2,,,9,2,,2,,2,,400000,2
4552275,1,3,1,23,1,1,114.9526262,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552276,1,2,1,23,1,1,219.15650999,23,2018,02,201802,80,1,4,8,2,,,9,2,,2,,,,,2
4552277,1,2,1,23,1,1,87.291742763,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552277,1,4,1,23,1,1,87.291742763,23,2018,02,201802,80,1,2,3,2,,,9,2,,2,,,,,2
4552278,1,4,1,23,1,1,193.15480126,23,2018,02,201802,80,2,,,,1,2,2,2,,2,,2,,800000,2
4552279,1,2,1,23,1,1,119.88532695,23,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552280,1,2,1,23,1,1,237.34309388,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552281,1,2,1,23,1,1,170.00555527,23,2018,02,201802,80,1,1,4,2,,,4,2,,2,,2,,600000,2
4552281,1,3,1,23,1,1,170.00555527,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552281,1,4,1,23,1,1,170.00555527,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552282,1,2,1,23,1,1,164.29086498,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552282,1,3,1,23,1,1,164.29086498,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552283,1,3,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552283,1,5,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552283,1,8,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552284,1,1,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552285,1,3,1,23,1,1,130.24522377,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552285,1,6,1,23,1,1,130.24522377,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552286,1,2,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552286,1,3,1,23,1,1,76.953622611,23,2018,02,201802,80,1,2,2,2,,,2,2,,2,,,,,2
4552286,1,4,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552287,1,2,1,23,1,1,106.6077712,23,2018,02,201802,80,1,4,4,2,,,8,2,,2,,,,,2
4552287,1,3,1,23,1,1,106.6077712,23,2018,02,201802,80,1,2,4,2,,,4,2,,2,,2,,500000,2
4552288,1,2,1,23,1,1,210.80216921,23,2018,02,201802,80,2,,,,2,,,2,,2,,1,40,600000,2
4552290,1,2,1,23,1,1,261.8707886,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552292,1,4,1,23,1,1,197.31296639,23,2018,02,201802,80,2,,,,2,,,2,,2,,1,30,400000,2
4552294,1,1,1,23,1,1,267.32297914,23,2018,02,201802,80,1,1,4,2,,,4,2,,2,,2,,500000,2
4552297,1,3,1,23,1,1,211.3851432,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552299,1,2,1,23,1,1,158.394693,23,2018,02,201802,80,1,4,4,2,,,8,2,,2,,,,,2
4552300,1,2,1,23,1,1,223.03635154,23,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552300,1,5,1,23,1,1,223.03635154,23,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4552301,1,3,1,23,1,1,205.10053227,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552308,1,1,1,23,1,1,307.81449045,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552311,1,1,1,23,1,1,169.39156585,23,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4552311,1,2,1,23,1,1,169.39156585,23,2018,02,201802,80,1,3,4,2,,,9,2,,2,,,,,2
4552312,1,2,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,2,,781242,2
4552312,1,3,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,1,30,800000,2
4552312,1,4,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552312,1,5,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552313,1,1,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552313,1,2,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552313,1,5,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552313,1,6,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552314,1,3,1,23,1,1,134.03228089,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552318,1,3,1,23,1,1,105.52917933,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552318,1,4,1,23,1,1,105.52917933,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552327,1,2,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552327,1,4,1,23,1,1,76.953622611,23,2018,02,201802,80,2,,,,2,,,2,,2,,1,30,500000,2
4552327,1,9,1,23,1,1,76.953622611,23,2018,02,201802,80,1,2,8,2,,,9,2,,2,,1,30,781242,2
4552355,1,2,1,27,1,1,64.031803373,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552357,1,1,1,27,1,1,69.606709502,27,2018,02,201802,80,1,1,8,1,,1,1,2,,2,,,,781224,2
4552357,1,2,1,27,1,1,69.606709502,27,2018,02,201802,80,1,1,8,1,,1,1,2,,2,,,,,2
4552358,1,2,1,27,1,1,61.211413758,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552359,1,2,1,27,1,1,66.045364541,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552359,1,3,1,27,1,1,66.045364541,27,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4552371,1,1,1,27,1,1,70.724177179,27,2018,02,201802,80,1,2,3,2,,,9,2,,2,,1,26,781227,2
4552374,1,1,1,27,1,1,74.190993571,27,2018,02,201802,80,1,4,1,2,,,4,2,,2,,,,,2
4552374,1,2,1,27,1,1,74.190993571,27,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4552375,1,1,1,27,1,1,52.269535512,27,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552377,1,2,1,27,1,1,59.593201574,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552377,1,5,1,27,1,1,59.593201574,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552379,1,2,1,27,1,1,55.601386028,27,2018,02,201802,80,2,,,,2,,,1,,2,,,,,2
4552379,1,3,1,27,1,1,55.601386028,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552379,1,6,1,27,1,1,55.601386028,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552379,1,7,1,27,1,1,55.601386028,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552379,1,8,1,27,1,1,55.601386028,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552380,1,2,1,27,1,1,73.037910911,27,2018,02,201802,80,1,1,8,2,,,8,2,,2,,,,,2
4552380,1,3,1,27,1,1,73.037910911,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552380,1,4,1,27,1,1,73.037910911,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552382,1,1,1,27,1,1,71.394225983,27,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4552384,1,3,1,27,1,1,56.48140977,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552384,1,4,1,27,1,1,56.48140977,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552384,1,5,1,27,1,1,56.48140977,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552385,1,1,1,27,1,1,36.695162157,27,2018,02,201802,80,1,4,8,2,,,9,2,,2,,,,,2
4552385,1,3,1,27,1,1,36.695162157,27,2018,02,201802,80,1,1,8,2,,,11,2,,2,,,,,2
4552385,1,4,1,27,1,1,36.695162157,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552385,1,7,1,27,1,1,36.695162157,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552386,1,1,1,27,1,1,64.032717716,27,2018,02,201802,80,1,2,8,2,,,1,2,,2,,,,,2
4552387,1,3,1,27,1,1,67.206701976,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552390,1,3,1,27,1,1,63.149991229,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552391,1,1,1,27,1,1,49.617597383,27,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4552393,1,3,1,27,1,1,58.653500821,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552394,1,1,1,27,1,1,86.391040423,27,2018,02,201802,80,1,3,5,2,,,10,3,,2,,,,,3
4552396,1,3,1,27,1,1,61.518116632,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552398,1,4,1,27,1,1,55.692629084,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552399,1,6,1,27,1,1,59.26690657,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552401,1,3,1,27,1,1,64.70276652,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552402,1,3,1,27,1,1,59.630252499,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552403,1,2,1,27,1,1,79.371403527,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552407,1,2,1,27,1,1,56.075229998,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552407,1,4,1,27,1,1,56.075229998,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552408,1,2,1,27,1,1,61.473890436,27,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552412,1,1,1,27,1,1,76.559912384,27,2018,02,201802,80,2,,,,1,3,2,2,,2,,2,,800000,2
4552416,1,2,1,27,1,1,64.396063645,27,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552451,1,1,1,41,1,1,144.38713139,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552452,1,3,1,41,1,1,136.41299522,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552452,1,4,1,41,1,1,136.41299522,41,2018,02,201802,80,1,2,2,2,,,2,2,,2,,1,48,800000,2
4552453,1,2,1,41,1,1,96.721581104,41,2018,02,201802,80,1,4,9,2,,,8,2,,2,,,,,2
4552453,1,3,1,41,1,1,96.721581104,41,2018,02,201802,80,1,4,4,2,,,4,3,,2,,,,,3
4552454,1,2,1,41,1,1,141.66762991,41,2018,02,201802,80,1,1,3,2,,,9,2,,2,,,,,2
4552454,1,5,1,41,1,1,141.66762991,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552455,1,2,1,41,1,1,124.33534317,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552457,1,2,1,41,1,1,163.56511587,41,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4552459,1,4,1,41,1,1,139.64216901,41,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552462,1,1,1,41,1,1,203.42730515,41,2018,02,201802,80,1,2,3,2,,,9,2,,2,,1,24,781800,2
4552465,1,3,1,41,1,1,176.05160394,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552466,1,1,1,41,1,1,109.11289001,41,2018,02,201802,80,1,1,5,2,,,10,3,,2,,,,,3
4552470,1,3,1,41,1,1,164.87462583,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552471,1,4,1,41,1,1,166.68261623,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552471,1,5,1,41,1,1,166.68261623,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552472,1,2,1,41,1,1,136.73765604,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552473,1,2,1,41,1,1,117.02149945,41,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552475,1,1,1,41,1,1,97.544928015,41,2018,02,201802,80,1,4,4,2,,,8,2,,2,,,,,2
4552475,1,2,1,41,1,1,97.544928015,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552477,1,1,1,41,1,1,127.77153712,41,2018,02,201802,80,1,1,4,2,,,4,2,,2,,,,,2
4552478,1,1,1,41,1,1,134.00290656,41,2018,02,201802,80,1,1,3,2,,,4,2,,2,,,,,2
4552488,1,1,1,41,1,1,222.46711732,41,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552492,1,3,1,41,1,1,112.98946139,41,2018,02,201802,80,1,2,3,2,,,9,2,,2,,,,,2
4552493,1,4,1,41,1,1,127.81048649,41,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4552498,1,1,1,41,1,1,124.91055996,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552498,1,3,1,41,1,1,124.91055996,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552499,1,2,1,41,1,1,175.47611539,41,2018,02,201802,80,1,3,3,2,,,9,2,,2,,,,,2
4552502,1,1,1,41,1,1,119.12261917,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552502,1,3,1,41,1,1,119.12261917,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552505,1,2,1,41,1,1,117.02149945,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552506,1,3,1,41,1,1,178.57505005,41,2018,02,201802,80,1,4,8,2,,,1,2,,2,,1,48,800000,2
4552506,1,5,1,41,1,1,178.57505005,41,2018,02,201802,80,1,1,8,2,,,2,2,,2,,,,,2
4552506,1,6,1,41,1,1,178.57505005,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552506,1,7,1,41,1,1,178.57505005,41,2018,02,201802,80,1,1,8,2,,,2,2,,2,,2,,1600000,2
4552508,1,2,1,41,1,1,189.28934607,41,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552508,1,3,1,41,1,1,189.28934607,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552512,1,3,1,41,1,1,123.37368622,41,2018,02,201802,80,1,4,4,2,,,8,2,,2,,,,,2
4552513,1,1,1,41,1,1,128.77930912,41,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552514,1,3,1,41,1,1,229.95216025,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552515,1,2,1,41,1,1,175.92537625,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552515,1,4,1,41,1,1,175.92537625,41,2018,02,201802,80,1,4,3,2,,,4,2,,2,,,,,2
4552516,1,2,1,41,1,1,135.75880929,41,2018,02,201802,80,1,9,4,2,,,4,2,,2,,,,,2
4552517,1,1,1,41,1,1,127.42742397,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552517,1,2,1,41,1,1,127.42742397,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552519,1,4,1,41,1,1,136.02420782,41,2018,02,201802,80,1,3,8,2,,,1,2,,2,,1,48,800000,2
4552522,1,1,1,41,1,1,149.95205927,41,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4552522,1,5,1,41,1,1,149.95205927,41,2018,02,201802,80,1,2,3,2,,,9,2,,2,,2,,800000,2
4552527,1,1,1,41,1,1,146.18940367,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552527,1,2,1,41,1,1,146.18940367,41,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552528,1,1,1,41,1,1,106.63727462,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552529,1,1,1,41,1,1,123.15465723,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552529,1,2,1,41,1,1,123.15465723,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552531,1,2,1,41,1,1,130.16217344,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552531,1,3,1,41,1,1,130.16217344,41,2018,02,201802,80,1,3,2,2,,,2,2,,2,,2,,800000,2
4552532,1,2,1,41,1,1,86.368894527,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552532,1,4,1,41,1,1,86.368894527,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552532,1,5,1,41,1,1,86.368894527,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552533,1,2,1,41,1,1,128.96003086,41,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552533,1,3,1,41,1,1,128.96003086,41,2018,02,201802,80,1,2,2,2,,,2,2,,2,,,,,2
4552533,1,4,1,41,1,1,128.96003086,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552535,1,3,1,41,1,1,203.35055341,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552539,1,1,1,41,1,1,175.27840929,41,2018,02,201802,80,1,4,4,2,,,8,2,,2,,,,,2
4552539,1,2,1,41,1,1,175.27840929,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552539,1,4,1,41,1,1,175.27840929,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552539,1,5,1,41,1,1,175.27840929,41,2018,02,201802,80,1,1,8,2,,,1,2,,2,,1,48,800000,2
4552541,1,1,1,41,1,1,123.15465723,41,2018,02,201802,80,1,2,4,2,,,4,2,,2,,,,,2
4552541,1,2,1,41,1,1,123.15465723,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552542,1,2,1,41,1,1,138.5991906,41,2018,02,201802,80,1,4,7,1,,1,1,2,,2,,1,24,781242,2
4552544,1,1,1,41,1,1,130.05201793,41,2018,02,201802,80,1,4,5,2,,,8,3,,2,,,,,3
4552544,1,2,1,41,1,1,130.05201793,41,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552546,1,3,1,41,1,1,119.75624892,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552547,1,1,1,41,1,1,127.42742397,41,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552547,1,2,1,41,1,1,127.42742397,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552548,1,1,1,41,1,1,97.217143857,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552548,1,5,1,41,1,1,97.217143857,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552549,1,1,1,41,1,1,118.77740218,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552559,1,1,1,41,1,1,121.29426618,41,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4552560,1,2,1,41,1,1,99.300830741,41,2018,02,201802,80,1,4,5,2,,,4,3,,2,,,,,3
4552560,1,3,1,41,1,1,99.300830741,41,2018,02,201802,80,1,1,3,2,,,10,3,,2,,,,,3
4552562,1,2,1,41,1,1,125.89055022,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552563,1,1,1,41,1,1,134.00290656,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552564,1,2,1,41,1,1,162.76747501,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4552568,1,1,1,41,1,1,123.15465723,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552568,1,2,1,41,1,1,123.15465723,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4552572,1,1,1,41,1,1,188.84511877,41,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4552573,1,1,1,41,1,1,146.42487685,41,2018,02,201802,80,1,1,4,2,,,4,3,,2,,2,,781800,3
