DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,RABAND,FT
4638314,1,1,1,44,1,61.031358172,44,2018,06,201806,50,,1,4,2,2,2,2,2,,,,,,,,1
4638314,1,2,1,44,1,61.031358172,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638315,1,1,1,44,1,60.125318801,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638315,1,2,1,44,1,60.125318801,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638316,1,1,1,44,1,38.950923401,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638316,1,2,1,44,1,38.950923401,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638316,1,3,1,44,1,38.950923401,44,2018,06,201806,50,,3,3,2,2,2,2,2,,,,,,,,1
4638316,1,4,1,44,1,38.950923401,44,2018,06,201806,50,,4,1,,,,,,,,,,,,,1
4638317,1,1,1,44,1,46.789778131,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638317,1,2,1,44,1,46.789778131,44,2018,06,201806,50,,2,4,2,2,2,2,1,9,,,,,,2,1
4638317,1,3,1,44,1,46.789778131,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638317,1,5,1,44,1,46.789778131,44,2018,06,201806,50,,5,3,1,,,,,,,,,,,,1
4638318,1,1,1,44,1,48.27602179,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638318,1,2,1,44,1,48.27602179,44,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638319,1,1,1,44,1,68.267198145,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638320,1,1,1,44,1,57.402456397,44,2018,06,201806,50,,1,4,2,2,2,2,2,,,,,,,,1
4638320,1,2,1,44,1,57.402456397,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638321,1,1,1,44,1,58.362118852,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638321,1,2,1,44,1,58.362118852,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638322,1,1,1,44,1,62.582045915,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638323,1,1,1,44,1,27.820575221,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638323,1,2,1,44,1,27.820575221,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638323,1,3,1,44,1,27.820575221,44,2018,06,201806,50,,3,3,2,2,1,,,,,,,,,,1
4638324,1,1,1,44,1,52.640371098,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638324,1,2,1,44,1,52.640371098,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638325,1,1,1,44,1,52.676966622,44,2018,06,201806,50,,1,4,1,,,,,,,,,,,,1
4638325,1,2,1,44,1,52.676966622,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638326,1,1,1,44,1,27.820575221,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638326,1,2,1,44,1,27.820575221,44,2018,06,201806,50,,2,4,2,2,2,2,1,2,2,,2,,,1,1
4638326,1,3,1,44,1,27.820575221,44,2018,06,201806,50,,2,3,2,2,2,2,2,,,,,,,,1
4638326,1,4,1,44,1,27.820575221,44,2018,06,201806,50,2,2,3,2,2,2,1,,,,,,,2,,1
4638326,1,5,1,44,1,27.820575221,44,2018,06,201806,50,,5,1,,,,,,,,,,,,,1
4638327,1,1,1,44,1,67.646862027,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638327,1,2,1,44,1,67.646862027,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638328,1,1,1,44,1,52.610476202,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638328,1,2,1,44,1,52.610476202,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638328,1,3,1,44,1,52.610476202,44,2018,06,201806,50,,3,3,2,2,2,2,1,12,,,,,,2,1
4638329,1,1,1,44,1,61.207834993,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638329,1,2,1,44,1,61.207834993,44,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638330,1,1,1,44,1,45.155423396,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638330,1,2,1,44,1,45.155423396,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638331,1,1,1,44,1,61.031358172,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638331,1,2,1,44,1,61.031358172,44,2018,06,201806,50,,2,4,2,2,2,2,1,7,1,2,,,,1,1
4638332,1,1,1,44,1,45.155423396,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638332,1,2,1,44,1,45.155423396,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638333,1,1,1,44,1,74.060623421,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638333,1,2,1,44,1,74.060623421,44,2018,06,201806,50,,1,3,2,2,2,2,2,,,,,,,,1
4638334,1,1,1,44,1,32.167940774,44,2018,06,201806,50,,1,4,2,2,2,2,2,,,,,,,,1
4638334,1,2,1,44,1,32.167940774,44,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638334,1,3,1,44,1,32.167940774,44,2018,06,201806,50,,3,1,,,,,,,,,,,,,1
4638334,1,4,1,44,1,32.167940774,44,2018,06,201806,50,,4,4,1,,,,,,,,,,,,1
4638335,1,1,1,44,1,65.605192263,44,2018,06,201806,50,,1,5,,,,,,,,,,,,,1
4638336,1,1,1,44,1,47.301245832,44,2018,06,201806,50,,1,4,1,,,,,,,,,,,,1
4638336,1,2,1,44,1,47.301245832,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638336,1,6,1,44,1,47.301245832,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638336,1,7,1,44,1,47.301245832,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638337,1,1,1,44,1,57.753470197,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638337,1,2,1,44,1,57.753470197,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638338,1,1,1,44,1,65.605192263,44,2018,06,201806,50,,1,4,2,2,2,2,2,,,,,,,,1
4638339,1,1,1,44,1,52.361700055,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638339,1,2,1,44,1,52.361700055,44,2018,06,201806,50,2,2,4,2,2,2,1,,,,,,,1,,1
4638340,1,1,1,44,1,49.825948165,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638340,1,2,1,44,1,49.825948165,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638340,1,3,1,44,1,49.825948165,44,2018,06,201806,50,3,2,3,2,2,2,1,,,,,,,1,,1
4638341,1,1,1,44,1,56.445749695,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638341,1,2,1,44,1,56.445749695,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638342,1,1,1,44,1,78.537005467,44,2018,06,201806,50,,1,6,2,2,2,2,2,,,,,,,,1
4638343,1,1,1,44,1,68.267198145,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638344,1,1,1,44,1,67.156185369,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638344,1,2,1,44,1,67.156185369,44,2018,06,201806,50,2,1,2,2,2,2,1,,,,,,,1,,1
4638344,1,3,1,44,1,67.156185369,44,2018,06,201806,50,,1,3,2,2,2,2,2,,,,,,,,1
4638344,1,4,1,44,1,67.156185369,44,2018,06,201806,50,,1,4,2,2,2,2,2,,,,,,,,1
4638345,1,1,1,44,1,45.155423396,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638345,1,2,1,44,1,45.155423396,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638346,1,1,1,44,1,49.948470321,44,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638346,1,2,1,44,1,49.948470321,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638346,1,3,1,44,1,49.948470321,44,2018,06,201806,50,,2,3,2,2,2,2,2,,,,,,,,1
4638347,1,1,1,44,1,37.046350784,44,2018,06,201806,50,,3,1,,,,,,,,,,,,,1
4638347,1,2,1,44,1,37.046350784,44,2018,06,201806,50,,3,1,,,,,,,,,,,,,1
4638347,1,3,1,44,1,37.046350784,44,2018,06,201806,50,4,3,3,2,2,2,1,,,,,,,1,,1
4638348,1,1,1,44,1,45.155423396,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638348,1,2,1,44,1,45.155423396,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638349,1,1,1,44,1,61.86046896,44,2018,06,201806,50,,1,4,2,2,2,2,1,5,2,,1,3,1,1,1
4638349,1,2,1,44,1,61.86046896,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638350,1,1,1,44,1,69.278926243,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638350,1,2,1,44,1,69.278926243,44,2018,06,201806,50,2,2,4,2,2,2,1,,,,,,,1,,1
4638350,1,3,1,44,1,69.278926243,44,2018,06,201806,50,,3,3,2,2,2,2,2,,,,,,,,1
4638351,1,1,1,44,1,61.207834993,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638351,1,2,1,44,1,61.207834993,44,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638352,1,1,1,44,1,68.298159771,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638352,1,2,1,44,1,68.298159771,44,2018,06,201806,50,,2,3,2,2,2,2,1,12,,,,,,2,1
4638353,1,1,1,44,1,54.338925734,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638353,1,2,1,44,1,54.338925734,44,2018,06,201806,50,2,2,4,2,2,2,1,,,,,,,1,,1
4638354,1,1,1,44,1,60.843106965,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638355,1,1,1,44,1,62.515555496,44,2018,06,201806,50,,1,4,2,2,2,2,1,8,2,,2,,,1,1
4638355,1,2,1,44,1,62.515555496,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638356,1,1,1,44,1,68.267198145,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638357,1,1,1,44,1,60.198509848,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638357,1,2,1,44,1,60.198509848,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638358,1,1,1,44,1,52.676966622,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638358,1,2,1,44,1,52.676966622,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638359,1,1,1,44,1,90.831827823,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638360,1,1,1,44,1,40.67904135,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638360,1,2,1,44,1,40.67904135,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638360,1,4,1,44,1,40.67904135,44,2018,06,201806,50,,4,1,,,,,,,,,,,,,1
4638361,1,1,1,44,1,61.79397854,44,2018,06,201806,50,2,1,2,2,2,2,1,,,,,,,1,,1
4638361,1,2,1,44,1,61.79397854,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638361,1,3,1,44,1,61.79397854,44,2018,06,201806,50,,1,3,2,2,2,2,2,,,,,,,,1
4638362,1,1,1,44,1,62.880283524,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638362,1,2,1,44,1,62.880283524,44,2018,06,201806,50,,2,3,2,2,2,2,1,12,,,,,,2,1
4638362,1,3,1,44,1,62.880283524,44,2018,06,201806,50,,3,4,2,2,2,2,2,,,,,,,,1
4638363,1,1,1,44,1,52.676966622,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638363,1,2,1,44,1,52.676966622,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638364,1,1,1,44,1,70.936437465,44,2018,06,201806,50,,1,3,2,2,2,2,2,,,,,,,,1
4638365,1,1,1,44,1,27.820575221,44,2018,06,201806,50,,1,4,2,2,2,2,1,2,2,,2,,,1,1
4638365,1,2,1,44,1,27.820575221,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638365,1,3,1,44,1,27.820575221,44,2018,06,201806,50,,3,1,,,,,,,,,,,,,1
4638365,1,4,1,44,1,27.820575221,44,2018,06,201806,50,,4,4,2,2,2,2,1,2,1,2,,,,1,1
4638365,1,5,1,44,1,27.820575221,44,2018,06,201806,50,1,5,6,2,2,2,1,,,,,,,1,,1
4638365,1,6,1,44,1,27.820575221,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638366,1,1,1,44,1,45.690234378,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638366,1,2,1,44,1,45.690234378,44,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638366,1,5,1,44,1,45.690234378,44,2018,06,201806,50,,5,3,2,2,2,2,2,,,,,,,,1
4638366,1,6,1,44,1,45.690234378,44,2018,06,201806,50,,6,4,2,2,2,2,2,,,,,,,,1
4638367,1,1,1,44,1,68.267198145,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638368,1,1,1,44,1,73.629404974,44,2018,06,201806,50,,1,4,2,2,2,2,2,,,,,,,,1
4638368,1,2,1,44,1,73.629404974,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638369,1,1,1,44,1,73.774920169,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638384,1,1,1,44,1,78.087417536,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638384,1,2,1,44,1,78.087417536,44,2018,06,201806,50,1,2,2,2,2,2,1,,,,,,,1,,1
4638385,1,1,1,44,1,64.960595146,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638385,1,2,1,44,1,64.960595146,44,2018,06,201806,50,,1,4,2,2,2,2,1,2,1,2,,,,1,1
4638386,1,1,1,44,1,55.060502689,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638387,1,1,1,44,1,56.269272874,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638387,1,2,1,44,1,56.269272874,44,2018,06,201806,50,,1,3,1,,,,,,,,,,,,1
4638388,1,1,1,44,1,54.338925734,44,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638388,1,2,1,44,1,54.338925734,44,2018,06,201806,50,2,1,4,2,2,2,1,,,,,,,1,,1
4638416,1,1,1,47,1,208.60524357,47,2018,06,201806,50,,1,4,2,2,2,2,2,,,,,,,,1
4638416,1,2,1,47,1,208.60524357,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638417,1,1,1,47,1,169.71595241,47,2018,06,201806,50,,1,6,2,2,2,2,2,,,,,,,,1
4638418,1,1,1,47,1,118.95026426,47,2018,06,201806,50,,1,6,2,2,2,2,2,,,,,,,,1
4638418,1,2,1,47,1,118.95026426,47,2018,06,201806,50,,2,6,2,2,2,2,2,,,,,,,,1
4638420,1,1,1,47,1,169.12753258,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638421,1,1,1,47,1,169.71595241,47,2018,06,201806,50,,1,4,2,2,2,2,2,,,,,,,,1
4638422,1,1,1,47,1,210.51105586,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638423,1,1,1,47,1,208.50223059,47,2018,06,201806,50,,1,4,2,2,2,2,2,,,,,,,,1
4638424,1,1,1,47,1,155.10015925,47,2018,06,201806,50,,1,6,2,2,2,2,2,,,,,,,,1
4638424,1,2,1,47,1,155.10015925,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638424,1,3,1,47,1,155.10015925,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638425,1,1,1,47,1,271.54243611,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638425,1,2,1,47,1,271.54243611,47,2018,06,201806,50,,1,4,2,2,2,2,2,,,,,,,,1
4638426,1,1,1,47,1,217.79862526,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638426,1,2,1,47,1,217.79862526,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638427,1,1,1,47,1,196.12134252,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638428,1,1,1,47,1,254.92956915,47,2018,06,201806,50,,1,6,2,2,2,2,2,,,,,,,,1
4638428,1,2,1,47,1,254.92956915,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638428,1,3,1,47,1,254.92956915,47,2018,06,201806,50,,3,1,,,,,,,,,,,,,1
4638429,1,1,1,47,1,101.84023898,47,2018,06,201806,50,,1,5,,,,,,,,,,,,,1
4638429,1,2,1,47,1,101.84023898,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638429,1,3,1,47,1,101.84023898,47,2018,06,201806,50,,1,3,2,2,2,2,2,,,,,,,,1
4638429,1,6,1,47,1,101.84023898,47,2018,06,201806,50,,6,1,,,,,,,,,,,,,1
4638429,1,7,1,47,1,101.84023898,47,2018,06,201806,50,,7,4,2,2,2,2,1,7,2,,2,,,1,1
4638430,1,1,1,47,1,108.39125974,47,2018,06,201806,50,,1,4,1,,,,,,,,,,,,1
4638430,1,2,1,47,1,108.39125974,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638430,1,3,1,47,1,108.39125974,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638431,1,1,1,47,1,259.95935154,47,2018,06,201806,50,,1,4,2,2,2,2,2,,,,,,,,1
4638432,1,1,1,47,1,106.2332019,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638432,1,2,1,47,1,106.2332019,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638432,1,3,1,47,1,106.2332019,47,2018,06,201806,50,,3,1,,,,,,,,,,,,,1
4638433,1,1,1,47,1,205.56696975,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638433,1,2,1,47,1,205.56696975,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638434,1,1,1,47,1,177.62204146,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638434,1,2,1,47,1,177.62204146,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638434,1,3,1,47,1,177.62204146,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638434,1,4,1,47,1,177.62204146,47,2018,06,201806,50,,1,3,2,2,2,2,2,,,,,,,,1
4638435,1,1,1,47,1,238.15900196,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638435,1,2,1,47,1,238.15900196,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638435,1,3,1,47,1,238.15900196,47,2018,06,201806,50,,2,3,2,2,2,2,2,,,,,,,,1
4638437,1,1,1,47,1,124.74451507,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638437,1,2,1,47,1,124.74451507,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638437,1,3,1,47,1,124.74451507,47,2018,06,201806,50,,3,3,2,2,2,2,1,12,,,,,,2,1
4638437,1,4,1,47,1,124.74451507,47,2018,06,201806,50,,4,3,2,2,2,2,1,12,,,,,,2,1
4638438,1,1,1,47,1,226.56543355,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638438,1,2,1,47,1,226.56543355,47,2018,06,201806,50,,1,3,2,2,2,2,2,,,,,,,,1
4638439,1,1,1,47,1,111.20386625,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638439,1,2,1,47,1,111.20386625,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638439,1,3,1,47,1,111.20386625,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638439,1,4,1,47,1,111.20386625,47,2018,06,201806,50,,4,1,,,,,,,,,,,,,1
4638439,1,5,1,47,1,111.20386625,47,2018,06,201806,50,,2,3,2,2,2,2,2,,,,,,,,1
4638441,1,1,1,47,1,148.7418408,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638441,1,2,1,47,1,148.7418408,47,2018,06,201806,50,2,1,4,2,2,2,1,,,,,,,1,,1
4638442,1,1,1,47,1,241.14329777,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638442,1,2,1,47,1,241.14329777,47,2018,06,201806,50,7,2,4,2,2,2,1,,,,,,,1,,1
4638443,1,1,1,47,1,193.63419188,47,2018,06,201806,50,,1,4,2,2,2,2,1,10,,,,,,2,1
4638443,1,2,1,47,1,193.63419188,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638444,1,1,1,47,1,177.00352181,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638444,1,2,1,47,1,177.00352181,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638445,1,1,1,47,1,244.94166776,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638445,1,2,1,47,1,244.94166776,47,2018,06,201806,50,,2,4,2,2,2,2,1,10,,,,,,2,1
4638446,1,1,1,47,1,108.39125974,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638446,1,2,1,47,1,108.39125974,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638446,1,3,1,47,1,108.39125974,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638447,1,1,1,47,1,186.15075782,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638447,1,2,1,47,1,186.15075782,47,2018,06,201806,50,,2,4,1,,,,,,,,,,,,1
4638448,1,1,1,47,1,187.48961318,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638448,1,2,1,47,1,187.48961318,47,2018,06,201806,50,,2,3,2,2,2,2,2,,,,,,,,1
4638449,1,1,1,47,1,133.20024437,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638449,1,2,1,47,1,133.20024437,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638449,1,5,1,47,1,133.20024437,47,2018,06,201806,50,,5,1,,,,,,,,,,,,,1
4638449,1,6,1,47,1,133.20024437,47,2018,06,201806,50,,6,1,,,,,,,,,,,,,1
4638450,1,1,1,47,1,158.13843306,47,2018,06,201806,50,,1,6,2,2,2,2,2,,,,,,,,1
4638450,1,2,1,47,1,158.13843306,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638450,1,3,1,47,1,158.13843306,47,2018,06,201806,50,,2,3,2,2,2,2,2,,,,,,,,1
4638451,1,1,1,47,1,205.92222828,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638451,1,2,1,47,1,205.92222828,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638451,1,3,1,47,1,205.92222828,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638451,1,4,1,47,1,205.92222828,47,2018,06,201806,50,,4,1,,,,,,,,,,,,,1
4638452,1,1,1,47,1,220.58465353,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638453,1,1,1,47,1,264.35787969,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638453,1,2,1,47,1,264.35787969,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638454,1,1,1,47,1,265.16166093,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638454,1,2,1,47,1,265.16166093,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638454,1,3,1,47,1,265.16166093,47,2018,06,201806,50,,2,3,2,2,2,2,2,,,,,,,,1
4638454,1,4,1,47,1,265.16166093,47,2018,06,201806,50,,2,3,2,2,2,2,2,,,,,,,,1
4638455,1,1,1,47,1,183.60282148,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638455,1,2,1,47,1,183.60282148,47,2018,06,201806,50,,2,4,2,2,2,2,1,10,,,,,,2,1
4638455,1,3,1,47,1,183.60282148,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638455,1,4,1,47,1,183.60282148,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638455,1,5,1,47,1,183.60282148,47,2018,06,201806,50,,5,3,2,2,2,2,2,,,,,,,,1
4638456,1,1,1,47,1,254.91225246,47,2018,06,201806,50,,1,4,2,2,2,2,2,,,,,,,,1
4638457,1,1,1,47,1,248.53831013,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638457,1,2,1,47,1,248.53831013,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638457,1,3,1,47,1,248.53831013,47,2018,06,201806,50,,2,3,2,2,2,2,2,,,,,,,,1
4638457,1,6,1,47,1,248.53831013,47,2018,06,201806,50,,6,4,2,2,2,2,2,,,,,,,,1
4638457,1,7,1,47,1,248.53831013,47,2018,06,201806,50,,7,1,,,,,,,,,,,,,1
4638458,1,1,1,47,1,208.50223059,47,2018,06,201806,50,,1,5,,,,,,,,,,,,,1
4638459,1,1,1,47,1,172.04315207,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638459,1,2,1,47,1,172.04315207,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638459,1,3,1,47,1,172.04315207,47,2018,06,201806,50,,3,3,2,2,2,2,2,,,,,,,,1
4638459,1,4,1,47,1,172.04315207,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638460,1,1,1,47,1,190.7873779,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638460,1,2,1,47,1,190.7873779,47,2018,06,201806,50,,2,4,2,2,2,2,2,,,,,,,,1
4638460,1,3,1,47,1,190.7873779,47,2018,06,201806,50,,3,1,,,,,,,,,,,,,1
4638460,1,4,1,47,1,190.7873779,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638460,1,5,1,47,1,190.7873779,47,2018,06,201806,50,,5,3,2,2,2,2,2,,,,,,,,1
4638461,1,1,1,47,1,88.737509758,47,2018,06,201806,50,,1,4,1,,,,,,,,,,,,1
4638461,1,2,1,47,1,88.737509758,47,2018,06,201806,50,,3,1,,,,,,,,,,,,,1
4638461,1,3,1,47,1,88.737509758,47,2018,06,201806,50,2,3,3,2,2,2,1,,,,,,,1,,1
4638461,1,4,1,47,1,88.737509758,47,2018,06,201806,50,,3,3,1,,,,,,,,,,,,1
4638461,1,5,1,47,1,88.737509758,47,2018,06,201806,50,,3,3,2,2,2,2,2,,,,,,,,1
4638462,1,1,1,47,1,210.61406884,47,2018,06,201806,50,,1,4,1,,,,,,,,,,,,1
4638462,1,2,1,47,1,210.61406884,47,2018,06,201806,50,,1,4,1,,,,,,,,,,,,1
4638463,1,1,1,47,1,186.15075782,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638463,1,2,1,47,1,186.15075782,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638464,1,1,1,47,1,217.79862526,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638464,1,2,1,47,1,217.79862526,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638465,1,1,1,47,1,211.54774977,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
4638465,1,2,1,47,1,211.54774977,47,2018,06,201806,50,,2,1,,,,,,,,,,,,,1
4638465,1,3,1,47,1,211.54774977,47,2018,06,201806,50,,2,3,2,2,2,2,2,,,,,,,,1
4638466,1,1,1,47,1,212.75152617,47,2018,06,201806,50,,1,1,,,,,,,,,,,,,1
