DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,P6006
4791482,1,1,1,05,1,1533.2061445,05,2018,12,201812,2,1,1,1,1,1,1,4,1,,60000000,500000,,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,,2,1,4,1,3,2,1,1,7,1,1,01,
4791483,1,1,1,05,1,1120.7284107,05,2018,12,201812,3,1,1,1,1,1,1,3,3,,,,600000,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791490,1,1,1,05,1,1472.2433635,05,2018,12,201812,3,1,1,1,1,1,1,3,1,,98,450000,,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,2,1,2,1,2,1,1,1,2,1,1,01,
4791494,1,1,1,05,1,1133.3610143,05,2018,12,201812,4,3,1,1,1,1,1,3,1,,120000000,500000,,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791498,1,1,1,05,1,972.14194261,05,2018,12,201812,5,3,1,1,1,1,1,3,3,,,,300000,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2,2,1,3,5,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791500,1,1,1,05,1,1133.3610143,05,2018,12,201812,3,3,1,1,1,1,1,1,1,,30000000,300000,,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791501,1,1,1,05,1,1637.2822221,05,2018,12,201812,3,2,1,1,1,1,1,3,3,,,,300000,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,5,5,2,,2,1,4,1,1,1,1,1,2,1,1,01,
4791502,1,1,1,05,1,1120.7284107,05,2018,12,201812,1,1,1,1,1,1,1,4,3,,,,250000,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,,2,1,4,1,1,2,1,1,2,1,1,01,
4791503,1,1,1,05,1,1209.2244069,05,2018,12,201812,3,2,1,1,1,1,1,4,3,,,,450000,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,2,1,2,1,1,2,1,1,2,1,1,01,
4791504,1,1,1,05,1,1271.504315,05,2018,12,201812,3,1,1,1,1,1,1,3,4,,,500000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,4,1,1,1,1,1,2,1,1,01,
4791505,1,1,1,05,1,1062.6535924,05,2018,12,201812,4,2,1,1,1,1,1,3,3,,,,550000,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,3,2,,1,1,2,1,2,1,1,1,2,1,1,01,
4791506,1,1,1,05,1,1375.5830088,05,2018,12,201812,7,3,1,1,1,1,1,3,1,,98,98,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,3,3,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4791507,1,1,1,05,1,1056.8155358,05,2018,12,201812,4,2,1,1,1,1,1,3,1,,800000000,2500000,,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,3,3,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4791508,1,1,1,05,1,1024.0680559,05,2018,12,201812,4,3,1,1,1,1,1,3,1,,90000000,500000,,1,1,2,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,3,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4791509,1,1,1,05,1,889.33387817,05,2018,12,201812,5,3,1,1,1,1,1,4,1,,100000000,900000,,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,2,2,2,1,3,3,2,,1,4,2,1,4,2,1,1,2,1,1,01,
4791510,1,1,1,05,1,1521.9315031,05,2018,12,201812,4,2,1,1,1,1,1,3,1,,99,500000,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,1,3,3,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4791511,1,1,1,05,1,1590.0777165,05,2018,12,201812,5,3,1,1,1,1,1,3,3,,,,1900000,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,4,4,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4791512,1,1,1,05,1,1152.3528348,05,2018,12,201812,3,1,1,1,1,1,1,4,3,,,,690000,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,1,2,,2,1,4,1,5,1,1,1,2,1,1,01,
4791513,1,1,1,05,1,1223.1741377,05,2018,12,201812,5,3,1,1,1,1,1,3,1,,98,1500000,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,3,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4791514,1,1,1,05,1,1334.1000627,05,2018,12,201812,2,1,1,1,1,1,1,1,1,,98,98,,2,1,2,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,,2,1,4,1,4,2,1,1,2,1,1,01,
4791515,1,1,1,05,1,903.57405672,05,2018,12,201812,4,2,1,1,1,1,1,3,1,,99,500000,,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4791516,1,1,1,05,1,815.75393681,05,2018,12,201812,3,2,1,1,1,1,1,3,1,,99,300000,,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,2,1,2,1,2,1,1,1,2,1,1,01,
4791517,1,1,1,05,1,1125.8998246,05,2018,12,201812,4,3,1,1,1,1,1,3,3,,,,550000,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,4,5,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4791518,1,1,1,05,1,1072.3982333,05,2018,12,201812,4,2,1,1,1,1,1,1,4,,,300000,,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4791520,1,1,1,05,1,1131.1075973,05,2018,12,201812,2,1,1,1,1,1,1,4,3,,,,600000,2,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,,2,1,4,1,4,2,1,1,2,1,1,01,
4791521,1,1,1,05,1,1192.0703783,05,2018,12,201812,2,1,1,1,1,1,1,3,1,,30000000,200000,,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,,4,2,,2,1,2,1,1,1,1,1,2,1,1,01,
4791522,1,1,1,05,1,1344.2490324,05,2018,12,201812,3,2,1,1,1,1,1,3,3,,,,500000,2,1,1,2,1,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,3,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4791523,1,1,1,05,1,571.09437546,05,2018,12,201812,6,4,1,1,1,1,1,3,1,,120000000,500000,,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,3,4,2,,2,1,4,1,1,1,1,1,2,1,1,01,
4791524,1,1,1,05,1,1125.4954959,05,2018,12,201812,4,2,1,1,1,1,1,3,4,,,450000,,1,2,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,3,3,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4791525,1,1,1,05,1,545.75822878,05,2018,12,201812,3,3,1,1,1,1,1,1,4,,,300000,,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,12,2,,2,1,4,1,2,2,1,1,2,1,1,01,
4791526,1,1,1,05,1,1152.3528348,05,2018,12,201812,2,1,1,1,1,1,1,3,3,,,,1450000,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,2,1,2,1,1,1,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4791527,1,1,1,05,1,1202.0409744,05,2018,12,201812,3,2,1,1,1,1,1,1,1,,99,250000,,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,1,3,3,2,,2,1,2,1,1,2,1,1,2,1,1,01,
4791528,1,1,1,05,1,1120.7284107,05,2018,12,201812,3,1,1,1,1,1,1,3,3,,,,1500000,2,2,1,2,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,1,1,1,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4791529,1,1,1,05,1,1152.3528348,05,2018,12,201812,3,1,1,1,1,1,1,3,1,,250000000,1500000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4791530,1,1,1,05,1,827.73605592,05,2018,12,201812,5,3,1,1,1,1,1,3,2,810000,140000000,1400000,,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,2,1,4,4,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791531,1,1,1,05,1,1119.4112835,05,2018,12,201812,3,2,1,1,1,1,1,4,4,,,400000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,2,1,4,1,1,2,1,1,2,1,1,01,
4791532,1,1,1,05,1,1337.8506677,05,2018,12,201812,3,2,1,1,1,1,1,3,1,,20000000,300000,,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,4,6,2,,2,1,2,1,1,1,1,1,2,1,1,01,
4791533,1,1,1,05,1,1014.2095341,05,2018,12,201812,3,1,1,1,1,1,1,3,3,,,,1450000,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4791534,1,1,1,05,1,1054.5621188,05,2018,12,201812,1,1,1,1,1,1,1,3,3,,,,250000,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,2,1,4,1,1,1,1,1,2,1,1,01,
4791535,1,1,1,05,1,1354.398002,05,2018,12,201812,3,2,1,1,1,1,1,3,1,,20000000,400000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4791536,1,1,1,05,1,1120.7284107,05,2018,12,201812,3,1,1,1,1,1,1,3,3,,,,1450000,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4791537,1,1,1,05,1,1329.0880073,05,2018,12,201812,4,3,1,1,1,1,1,3,3,,,,300000,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,,5,2,,2,1,2,1,1,1,1,1,2,1,1,01,
4791539,1,1,1,05,1,1120.7284107,05,2018,12,201812,4,1,1,1,1,1,1,3,3,,,,700000,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791540,1,1,1,05,1,1131.1075973,05,2018,12,201812,3,1,1,1,1,1,6,,4,,,350000,,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,3,2,,2,1,4,1,1,2,1,1,2,1,1,01,
4791541,1,1,1,05,1,869.40576788,05,2018,12,201812,2,2,1,1,1,1,1,3,2,800000,20000000,200000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,2,1,2,1,2,1,1,1,2,1,1,01,
4791542,1,1,1,05,1,1468.4091276,05,2018,12,201812,5,2,1,1,1,1,1,3,1,,200000000,600000,,1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,1,2,3,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4791542,2,1,2,05,1,1468.4091276,05,2018,12,201812,4,3,1,1,1,1,1,4,1,,100000000,400000,,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,5,6,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4791543,1,1,1,05,1,1104.0226574,05,2018,12,201812,4,2,1,1,1,1,1,3,4,,,450000,,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4791544,1,1,1,05,1,1152.3528348,05,2018,12,201812,3,1,1,1,1,1,1,3,2,1350000,205000000,1100000,,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,1,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4791546,1,1,1,05,1,1119.4112835,05,2018,12,201812,4,2,1,1,1,1,1,3,2,350000,150000000,900000,,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,3,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791548,1,1,1,05,1,1653.9905914,05,2018,12,201812,4,1,1,1,1,1,1,3,4,,,750000,,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791549,1,1,1,05,1,1271.504315,05,2018,12,201812,3,2,1,1,1,1,1,3,1,,50000000,300000,,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,2,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4791550,1,1,1,05,1,1141.256567,05,2018,12,201812,4,3,1,1,1,1,1,3,3,,,,760000,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,4,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791551,1,1,1,05,1,1175.134408,05,2018,12,201812,5,4,1,1,1,1,1,3,3,,,,950000,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,4,4,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791552,1,1,1,05,1,1075.172315,05,2018,12,201812,4,2,1,1,1,1,1,3,3,,,,420000,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4791555,1,1,1,05,1,1386.1489613,05,2018,12,201812,3,2,1,1,1,1,1,2,3,,,,660000,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791556,1,1,1,05,1,1020.2937464,05,2018,12,201812,4,2,1,1,1,1,1,3,3,,,,580000,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4791557,1,1,1,05,1,1502.8513074,05,2018,12,201812,4,3,1,1,1,1,1,3,2,580000,100000000,700000,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,1,3,3,1,1,2,1,4,1,3,1,1,1,2,1,1,01,
4791558,1,1,1,05,1,745.66047326,05,2018,12,201812,6,4,1,1,1,1,1,3,1,,98,2000000,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,3,4,2,,2,1,6,1,6,1,1,1,2,1,1,01,
4791560,1,1,1,05,1,1279.3998677,05,2018,12,201812,3,2,1,1,1,1,1,3,3,,,,750000,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,,2,1,4,1,4,1,1,1,2,1,1,01,
4791561,1,1,1,05,1,1392.288762,05,2018,12,201812,2,1,1,1,1,1,1,3,4,,,400000,,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4791562,1,1,1,05,1,1162.5018045,05,2018,12,201812,4,2,1,1,1,1,1,3,3,,,,280000,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,2,1,1,1,1,1,2,1,1,01,
4791563,1,1,1,05,1,675.96222612,05,2018,12,201812,3,2,1,1,1,1,1,3,1,,80000000,400000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,,2,1,4,1,1,1,1,1,2,1,1,01,
4791564,1,1,1,05,1,545.75822878,05,2018,12,201812,4,3,1,1,1,1,1,3,1,,700000000,2500000,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,3,4,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4791565,1,1,1,05,1,1271.504315,05,2018,12,201812,4,1,1,1,1,1,1,3,1,,99,99,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,2,2,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4791566,1,1,1,05,1,1055.6924801,05,2018,12,201812,7,3,1,1,1,1,1,3,1,,850000000,3500000,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,3,3,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4791567,1,1,1,05,1,1104.0226574,05,2018,12,201812,5,3,1,1,1,1,1,3,1,,300000000,150000000,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,,2,1,4,1,5,1,1,1,3,1,1,01,
4791569,1,1,1,05,1,545.75822878,05,2018,12,201812,3,2,1,1,1,1,1,3,4,,,600000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,3,3,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4791570,1,1,1,05,1,951.61378634,05,2018,12,201812,4,1,1,1,1,1,1,3,1,,100000000,650000,,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791571,1,1,1,05,1,1024.3585037,05,2018,12,201812,3,2,1,1,1,1,1,3,3,,,,605000,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,1,1,2,2,1,2,3,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4791572,1,1,1,05,1,752.50770462,05,2018,12,201812,3,2,1,1,1,1,1,3,3,,,,500000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4791573,1,1,1,05,1,999.94396372,05,2018,12,201812,2,1,1,1,1,1,1,4,1,,50000000,300000,,2,1,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,,2,1,4,1,3,2,1,1,3,1,1,01,
4791574,1,1,1,05,1,1126.8126231,05,2018,12,201812,3,1,1,1,1,1,1,3,3,,,,900000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4791575,1,1,1,05,1,1319.8344924,05,2018,12,201812,3,1,1,1,1,2,1,3,2,650000,170000000,1000000,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4791576,1,1,1,05,1,916.18860108,05,2018,12,201812,3,2,1,1,1,2,1,3,3,,,,710000,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,1,2,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791577,1,1,1,05,1,1024.3585037,05,2018,12,201812,4,2,1,1,1,1,1,3,1,,170000000,950000,,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791578,1,1,1,05,1,1014.2095341,05,2018,12,201812,3,1,1,1,1,1,1,3,3,,,,620000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4791579,1,1,1,05,1,1210.5415341,05,2018,12,201812,3,1,1,1,1,1,1,3,4,,,450000,,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4791580,1,1,1,05,1,1014.2095341,05,2018,12,201812,4,2,1,1,1,1,1,3,3,,,,800000,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791581,1,1,1,05,1,1182.9607787,05,2018,12,201812,3,2,1,1,1,1,1,3,3,,,,450000,1,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,3,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4791582,1,1,1,05,1,1045.8339582,05,2018,12,201812,3,2,1,1,1,1,1,4,3,,,,300000,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,1,2,1,1,2,1,1,01,
4791583,1,1,1,05,1,805.60496717,05,2018,12,201812,4,2,1,1,1,1,1,3,3,,,,450000,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,2,2,2,2,1,3,3,2,,2,1,4,1,1,1,1,1,2,1,1,01,
4791584,1,1,1,08,1,272.37942265,08,2018,12,201812,4,3,1,1,1,1,1,3,1,,150000000,800000,,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,1,2,1,4,6,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4791585,1,1,1,08,1,727.23657029,08,2018,12,201812,4,2,1,1,1,1,1,3,4,,,500000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,4,2,,2,1,4,1,1,1,1,1,3,1,1,01,
4791586,1,1,1,08,1,545.33442234,08,2018,12,201812,4,2,1,1,1,1,1,3,1,,400000000,500000,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,3,3,2,,2,1,4,1,1,1,1,1,3,1,1,01,
4791587,1,1,1,08,1,631.01296826,08,2018,12,201812,4,3,1,1,1,1,1,3,1,,30000000,300000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,5,2,,2,1,4,1,1,1,1,1,3,1,1,01,
4791588,1,1,1,08,1,417.05184142,08,2018,12,201812,5,2,1,1,1,1,1,3,4,,,500000,,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,3,2,,2,1,2,1,2,1,1,1,3,1,1,01,
4791589,1,1,1,08,1,515.71652427,08,2018,12,201812,7,6,1,1,1,1,1,3,4,,,400000,,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,2,2,2,1,3,5,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4791590,1,1,1,08,1,663.58758194,08,2018,12,201812,4,3,1,1,1,1,1,3,1,,120000000,700000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,3,5,2,,2,1,2,1,2,1,1,1,3,1,1,01,
4791591,1,1,1,08,1,638.88367949,08,2018,12,201812,4,2,1,1,1,1,1,3,4,,,1100000,,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1,3,3,2,,2,1,4,1,4,1,1,1,3,1,1,01,
4791592,1,1,1,08,1,521.66847346,08,2018,12,201812,4,2,1,1,1,1,1,3,1,,150000000,500000,,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4791593,1,1,1,08,1,395.57971411,08,2018,12,201812,4,2,1,1,1,1,1,3,1,,650000000,1300000,,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,1,3,3,2,,2,1,4,1,4,1,1,1,3,1,1,01,
4791594,1,1,1,08,1,301.39784365,08,2018,12,201812,4,3,1,1,1,1,1,3,1,,120000000,900000,,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,3,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4791595,1,1,1,08,1,428.73093184,08,2018,12,201812,4,1,1,1,1,1,1,3,4,,,700000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,4,1,1,1,3,1,1,01,
4791596,1,1,1,08,1,509.98938303,08,2018,12,201812,4,2,1,1,1,1,1,3,1,,120000000,900000,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,3,3,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4791597,1,1,1,08,1,638.88367949,08,2018,12,201812,2,1,1,1,1,1,1,3,4,,,99,,1,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,3,2,,2,1,4,1,4,1,1,1,3,1,1,01,
4791598,1,1,1,11,1,3460.8434221,11,2018,12,201812,2,1,1,1,1,1,1,3,2,3000000,280000000,600000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,2,1,2,1,2,1,1,1,2,1,1,01,
4791599,1,1,1,11,1,4333.0140346,11,2018,12,201812,1,1,1,1,1,1,1,3,3,,,,310000,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,1,1,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4791600,1,1,1,11,1,2963.4021154,11,2018,12,201812,3,2,1,1,1,1,3,3,3,,,,360000,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,6,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4791601,1,1,1,11,1,3886.1061372,11,2018,12,201812,3,2,1,1,1,1,1,3,1,,200000000,500000,,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4791602,1,1,1,11,1,2596.021817,11,2018,12,201812,3,2,1,1,1,1,1,3,3,,,,400000,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,5,4,2,,2,1,2,1,2,1,1,1,3,1,1,01,
4791603,1,1,1,11,1,3502.8356221,11,2018,12,201812,4,2,1,1,1,1,1,3,1,,200000000,600000,,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,3,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4791604,1,1,1,11,1,1807.1385211,11,2018,12,201812,4,3,1,1,1,1,1,3,1,,280000000,1500000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,4,4,2,,2,1,4,1,4,1,1,1,3,1,1,01,
