DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,DSI,FEX_C,RAMA4D_D_R4,RAMA2D_D_R4,DPTO,ANO,MES,PERIODO,REGIS,P7250,P7260,P7280,P7310,P7320,P7350,P7360,P9460,P7390,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,RAMA2D_D,DSCY,RAMA4D_D
4786490,1,2,1,47,1,1,225.41986854,8412,84,47,2018,12,201812,70,8,48,1,2,8,2,9,2,1,,,,,,,,1,2,,781300,2,,39,39,75,1,7512
4786492,1,3,1,47,1,1,208.33403021,1410,14,47,2018,12,201812,70,16,40,2,2,16,1,9,2,1,,,,,,,,1,2,,3000000,2,,11,11,18,2,1810
4786493,1,1,1,47,1,1,182.9164051,5511,55,47,2018,12,201812,70,4,48,1,2,5,1,3,2,2,,,,,,,,1,1,380000,800000,2,,45,45,55,1,5511
4786495,1,4,1,47,1,1,120.22693564,4761,47,47,2018,12,201812,70,4,40,1,2,48,1,9,2,1,,,,,,1,,,2,,781300,2,,44,44,52,1,5244
4786498,1,5,1,47,1,1,113.42655389,3811,38,47,2018,12,201812,70,12,48,1,2,8,1,9,2,1,,,,,,,,1,2,,1200000,2,,84,84,90,1,9000
4786514,1,2,1,50,1,1,145.69099842,4111,41,50,2018,12,201812,70,4,50,1,2,1,1,2,2,1,,,,,,,,1,2,,800000,2,,95,95,45,1,4552
4786516,1,3,1,50,1,1,136.21714532,5611,56,50,2018,12,201812,70,120,60,1,2,120,1,2,2,1,,,,,,,,1,2,,800000,2,,45,53,55,2,5529
4786523,1,3,1,50,1,1,295.55348442,4771,47,50,2018,12,201812,70,26,48,1,2,44,1,3,2,1,,,,,,,,1,2,,800000,2,,19,45,52,2,5233
4786530,1,1,1,50,1,1,252.16104688,4759,47,50,2018,12,201812,70,8,48,1,2,8,1,4,2,7,,,,,,,,1,2,,2000000,2,,08,21,52,1,5239
4786534,1,1,1,50,1,1,323.67256469,4111,41,50,2018,12,201812,70,3,54,4,2,3,4,1,2,1,,,,,,,,1,1,650000,1300000,2,,95,95,45,1,4521
4786544,1,3,1,50,1,1,211.00570932,8610,86,50,2018,12,201812,70,5,48,1,2,52,1,9,2,2,,,,,,,,1,2,,2500000,2,,19,59,85,1,8511
4786547,1,1,1,50,1,1,216.00802554,0126,01,50,2018,12,201812,70,4,48,1,2,4,4,1,2,1,,,,,,,,1,1,600000,800000,2,,05,05,01,1,0114
4786550,1,1,1,50,1,1,357.56019923,4669,46,50,2018,12,201812,70,39,48,1,2,41,1,8,1,1,,,,,,,,1,2,,900000,1,2,45,45,51,2,5125
4786550,1,3,1,50,1,1,357.56019923,5630,56,50,2018,12,201812,70,9,48,1,2,52,1,4,2,2,,,,,,,,1,2,,900000,2,,53,53,52,1,5225
4786584,1,2,1,50,1,1,206.06658641,6412,64,50,2018,12,201812,70,52,48,1,2,52,1,6,2,1,,,,,,,,1,2,,1500000,2,,11,33,65,2,6512
4786596,1,1,1,50,1,1,250.74869868,4921,49,50,2018,12,201812,70,7,48,4,2,7,4,1,2,1,,,,,,,,1,2,,1000000,2,,98,98,60,1,6021
4786637,1,3,1,52,1,1,153.29202697,8544,85,52,2018,12,201812,70,24,40,2,2,52,4,9,2,1,,1,,,,,,,2,,3000000,1,2,13,13,80,2,8050
4786639,1,2,1,52,1,1,113.31793452,3512,35,52,2018,12,201812,70,156,40,1,2,156,4,9,2,7,,,,,,,,1,2,,1000000,2,,44,33,40,2,4010
4786643,1,3,1,52,1,1,149.31545375,4771,47,52,2018,12,201812,70,52,48,1,2,52,1,3,2,1,,,,,,,,1,2,,800000,2,,45,45,52,2,5233
4786652,1,3,1,52,1,1,180.32661794,1512,15,52,2018,12,201812,70,4,48,1,2,5,1,2,2,1,,,,,,,,1,2,,700000,2,,21,80,19,1,1932
4786653,1,3,1,52,1,1,198.00052848,5611,56,52,2018,12,201812,70,13,48,1,2,13,1,3,2,1,,,,,,,,1,1,120000,500000,2,,37,37,55,1,5521
4786670,1,2,1,52,1,1,139.81691731,5611,56,52,2018,12,201812,70,6,30,1,2,12,1,3,2,2,,,,,,,,1,2,,500000,2,,53,53,55,1,5521
4786690,1,5,1,54,1,1,439.85592068,9700,97,54,2018,12,201812,70,4,50,3,2,12,3,1,2,1,,,,,,,,1,2,,600000,2,,54,54,95,1,9500
4786690,1,7,1,54,1,1,439.85592068,5611,56,54,2018,12,201812,70,3,48,1,2,52,4,1,2,1,,,,,,,,1,2,,750000,2,,53,53,55,1,5521
4786693,1,1,1,54,1,1,451.30374113,8412,84,54,2018,12,201812,70,24,48,2,2,99,4,9,2,2,,,,,,,,1,2,,500000,2,,39,39,75,2,7512
4786695,1,4,1,54,1,1,434.30206604,,,54,2018,12,201812,70,8,60,1,1,,,,,,,,,,,,,,,,600000,,,45,,,1,
4786702,1,4,1,54,1,1,294.06975656,4711,47,54,2018,12,201812,70,4,48,1,2,4,1,4,2,1,,,,,,,,1,1,780000,780000,2,,45,39,52,1,5211
4786706,1,2,1,54,1,1,458.30264487,4771,47,54,2018,12,201812,70,2,48,1,2,18,1,3,2,1,,,,,,,,1,2,,700000,2,,45,45,52,1,5233
4786710,1,2,1,54,1,1,486.49136657,9700,97,54,2018,12,201812,70,3,48,3,2,52,3,1,2,1,,,,,,,,1,2,,750000,2,,54,54,95,1,9500
4786710,1,5,1,54,1,1,486.49136657,5611,56,54,2018,12,201812,70,4,48,1,2,18,1,3,2,4,,,,,,,,1,2,,600000,2,,53,53,55,1,5521
4786719,1,1,1,54,1,1,503.65333571,4520,45,54,2018,12,201812,70,4,50,1,2,4,1,3,2,1,,,,,,,,1,1,860000,800000,2,,93,93,50,1,5020
4786720,1,3,1,54,1,1,506.57937683,9321,93,54,2018,12,201812,70,20,48,1,2,123,1,6,2,1,,,,,,,,1,2,,98,2,,03,59,92,2,9219
4786721,1,5,1,54,1,1,327.69994967,4649,46,54,2018,12,201812,70,8,48,1,2,10,1,3,2,7,,,,,,,,1,2,,98,2,,45,45,51,1,5139
4786728,1,2,1,54,1,1,502.79491301,6820,68,54,2018,12,201812,70,8,48,1,2,12,1,3,2,1,,,,,,,,1,2,,781242,2,,97,58,70,1,7020
4786739,1,3,1,63,1,1,73.721941115,5611,56,63,2018,12,201812,70,2,30,1,2,2,4,1,2,2,,,,,,,,1,1,100000,781242,2,,53,53,52,1,5211
4786747,1,4,1,63,1,1,188.57621642,4719,47,63,2018,12,201812,70,4,48,1,2,52,4,1,2,2,,,,,,,,1,2,,782000,2,,39,45,52,1,5219
4786753,1,2,1,63,1,1,207.10837254,4723,47,63,2018,12,201812,70,12,48,1,2,12,1,6,2,6,,,,,,,,1,2,,782000,2,,45,55,52,1,5223
4786760,1,2,1,63,1,1,156.75282389,8121,81,63,2018,12,201812,70,8,40,3,2,16,4,1,2,1,,,,,,,,1,2,,700000,2,,55,55,74,1,7493
4786764,1,3,1,63,1,1,283.39131204,4330,43,63,2018,12,201812,70,20,56,1,2,20,1,3,2,8,,,,,,,,1,2,,782000,2,,95,93,45,2,4552
4786765,1,1,1,63,1,1,257.96579633,4210,42,63,2018,12,201812,70,4,48,1,2,4,1,9,2,8,,,,,,,,1,1,860000,781242,2,,95,95,45,1,4530
4786765,1,3,1,63,1,1,257.96579633,4111,41,63,2018,12,201812,70,3,48,1,2,4,4,1,2,1,,,,,,,,1,1,80000,781242,2,,95,95,45,1,4521
4786767,1,1,1,63,1,1,142.22008273,7911,79,63,2018,12,201812,70,36,48,1,2,44,1,8,2,1,,,,,,,,1,2,,700000,2,,45,38,74,2,7499
4786769,1,3,1,63,1,1,156.3095135,,,63,2018,12,201812,70,40,48,1,1,,,,,,,,,,,,,,,,781242,,,59,,,2,
4786770,1,1,1,63,1,1,117.23441746,4771,47,63,2018,12,201812,70,4,48,1,2,52,1,2,2,2,,,,,,,,1,2,,781242,2,,59,45,52,1,5233
4786772,1,1,1,63,1,1,99.740233105,5210,52,63,2018,12,201812,70,8,48,1,2,8,1,2,2,1,,,,,,,,1,2,,781242,2,,58,58,74,1,7492
4786772,1,2,1,63,1,1,99.740233105,9601,96,63,2018,12,201812,70,20,48,1,2,104,1,3,2,1,,,,,,,,1,2,,781242,2,,45,56,93,2,9301
4786783,1,3,1,63,1,1,219.41788989,2511,25,63,2018,12,201812,70,20,48,1,2,56,1,9,2,2,,,,,,,,1,2,,782000,2,,33,33,28,2,2811
4786789,1,3,1,63,1,1,73.721941115,9700,97,63,2018,12,201812,70,250,24,3,2,358,3,1,2,1,,,,,,,,1,2,,781242,2,,55,54,95,2,9500
4786791,1,4,1,63,1,1,102.95604725,,,63,2018,12,201812,70,4,48,1,1,,,,,,,,,,,,,,,,800000,,,45,,,1,
4786793,1,3,1,63,1,1,158.81497318,0161,01,63,2018,12,201812,70,4,48,1,2,4,1,5,2,2,,,,,,,,1,1,800000,781242,2,,03,03,01,1,0140
4786798,1,2,1,63,1,1,120.80703407,9602,96,63,2018,12,201812,70,2,20,4,2,2,4,1,2,2,,,,,,,,1,1,15000,400000,2,,57,57,93,1,9302
4786854,1,2,1,66,1,1,610.50251403,9700,97,66,2018,12,201812,70,52,48,1,2,52,3,1,2,2,,,,,,,,1,2,,600000,2,,53,54,95,2,9500
4786868,1,2,1,68,1,1,592.03713016,7310,73,68,2018,12,201812,70,52,48,4,2,52,4,2,2,4,,,,,,,,1,2,,1500000,2,,16,16,74,2,7430
4786868,1,4,1,68,1,1,592.03713016,4771,47,68,2018,12,201812,70,2,48,1,2,25,1,2,2,3,,,,,,,,1,2,,781200,2,,38,45,52,1,5233
4786871,1,2,1,68,1,1,688.4425862,4772,47,68,2018,12,201812,70,24,48,1,2,52,1,2,2,1,,1,,,,,,,2,,2500000,1,1,02,45,52,2,5234
4786881,1,3,1,68,1,1,270.29547597,0145,01,68,2018,12,201812,70,52,48,1,2,52,1,9,2,1,,,,,,,,1,2,,1000000,2,,39,39,01,2,0123
4786883,1,2,1,68,1,1,501.43555646,5619,56,68,2018,12,201812,70,4,48,1,2,4,4,1,2,4,,,,,,,,1,1,300000,900000,2,,53,77,15,1,1551
4786889,1,2,1,68,1,1,737.3280511,6412,64,68,2018,12,201812,70,4,48,1,2,4,1,9,2,1,1,,,,,,,,1,1200000,1000000,1,1,44,44,65,1,6512
4786896,1,3,1,70,1,1,125.28279936,,,70,2018,12,201812,70,4,40,1,1,,,,,,,,,,,,,,,,781242,,,45,,,1,
4786902,1,2,1,70,1,1,113.50598582,7729,77,70,2018,12,201812,70,40,48,1,2,3,1,4,2,1,,,,,,,,1,1,250000,781242,2,,45,45,71,2,7130
4786915,1,3,1,70,1,1,66.584789102,9700,97,70,2018,12,201812,70,7,48,1,2,40,3,1,2,1,,,,,,,,1,2,,781242,2,,45,54,95,1,9500
4786920,1,3,1,73,1,1,126.10779817,8010,80,73,2018,12,201812,70,3,48,1,2,6,1,5,2,1,,,,,,,,1,2,,810000,2,,85,85,74,1,7492
4786920,1,5,1,73,1,1,126.10779817,4723,47,73,2018,12,201812,70,24,48,1,2,24,1,4,2,1,,,,,,,,1,2,,1000000,2,,37,45,52,2,5223
4786923,1,6,1,73,1,1,63.053899083,4711,47,73,2018,12,201812,70,3,30,1,2,12,1,9,2,1,,,,,,,,1,2,,300000,2,,59,59,52,1,5211
4786932,1,2,1,73,1,1,329.59709553,3110,31,73,2018,12,201812,70,250,24,1,2,260,1,3,2,2,,,,,,,,1,2,,700000,2,,45,45,36,2,3611
4786941,1,2,1,73,1,1,305.674369,4771,47,73,2018,12,201812,70,3,40,1,2,104,1,4,2,1,,,,,,,,1,2,,781242,1,1,33,45,52,1,5233
4786952,1,1,1,73,1,1,278.5186889,9602,96,73,2018,12,201812,70,16,48,1,2,360,4,2,2,2,,,,,,,,1,2,,850000,2,,32,57,93,2,9302
4786958,1,2,1,73,1,1,366.94615832,1410,14,73,2018,12,201812,70,12,48,1,2,12,1,9,2,7,,,,,,,,1,2,,781242,1,4,45,45,18,1,1810
4786959,1,1,1,73,1,1,286.33001909,4330,43,73,2018,12,201812,70,10,48,1,2,10,1,9,2,3,,,1,,,,,,2,,5000000,2,,02,70,45,1,4530
4786961,1,2,1,73,1,1,367.31974943,1410,14,73,2018,12,201812,70,52,48,1,2,52,1,3,2,2,,,,,,,,1,2,,1000000,2,,39,39,18,2,1810
4786964,1,1,1,73,1,1,137.96780544,8413,84,73,2018,12,201812,70,112,48,1,2,112,2,9,2,2,,1,,,,,,,2,,1500000,1,4,03,03,74,2,7421
4786979,1,2,1,73,1,1,278.56546629,1410,14,73,2018,12,201812,70,200,48,1,2,200,1,5,2,4,,,,,,,,1,2,,900000,2,,79,79,18,2,1810
4786980,1,1,1,73,1,1,429.23375983,4111,41,73,2018,12,201812,70,6,48,1,2,16,1,2,2,1,,,,,,,,1,2,,781242,2,,95,95,45,1,4521
4786989,1,1,1,73,1,1,359.8238266,4111,41,73,2018,12,201812,70,24,40,1,2,24,1,6,2,1,,,,,,,,1,2,,800000,2,,45,95,45,2,4521
4787000,1,2,1,73,1,1,278.5186889,,,73,2018,12,201812,70,2,48,1,1,,,,,,,,,,,,,,,,781242,,,45,,,1,
4787013,1,1,1,76,1,1,723.09734212,8010,80,76,2018,12,201812,70,8,48,1,2,8,1,9,2,1,,,,,,,,1,2,,781242,2,,58,58,74,1,7492
4787019,1,1,1,76,1,1,553.42285986,9700,97,76,2018,12,201812,70,8,60,3,2,52,3,1,2,2,,,,,,,,1,2,,1000000,2,,59,59,95,1,9500
4787021,1,1,1,76,1,1,932.55910934,4321,43,76,2018,12,201812,70,8,60,1,2,8,4,1,2,2,,,,,,,,1,1,80000,781242,2,,85,85,45,1,4542
4787024,1,2,1,76,1,1,1486.4248346,5619,56,76,2018,12,201812,70,20,84,4,2,52,1,2,2,1,,,,,,,,1,2,,781242,2,,77,77,55,2,5529
4787043,1,1,1,88,1,1,30.554240767,5519,55,88,2018,12,201812,70,7,48,1,2,32,1,9,2,1,,,,,,,,1,2,,,,,54,53,55,1,5511
4787048,1,2,1,88,1,1,71.577392767,5514,55,88,2018,12,201812,70,8,48,1,2,27,1,3,2,1,,,,,,,,1,2,,,,,39,39,55,1,5511
4787053,1,1,1,81,1,1,96.592171717,8544,85,81,2018,12,201812,70,48,48,1,2,48,4,9,2,7,,,,,,,,1,2,,2000000,2,,12,12,80,2,8050
4787054,1,2,1,81,1,1,101.05570555,4759,47,81,2018,12,201812,70,4,48,1,2,2,4,1,2,2,,,,,,,,1,2,,1200000,2,,12,45,52,1,5239
4787058,1,1,1,81,1,1,207.13503751,0162,01,81,2018,12,201812,70,3,40,1,2,3,1,7,2,7,,,,,,,,1,1,300000,781000,2,,95,62,01,1,0140
4787059,1,1,1,81,1,1,386.36868687,4290,42,81,2018,12,201812,70,8,60,4,2,8,4,1,2,1,,,,,,,,1,2,,781242,2,,95,95,45,1,4530
4787059,1,4,1,81,1,1,386.36868687,8621,86,81,2018,12,201812,70,2,48,1,2,3,1,9,2,1,1,,,,,,,,1,781242,781242,2,,39,39,85,1,8512
4787060,1,1,1,81,1,1,96.592171717,4290,42,81,2018,12,201812,70,16,40,3,2,4,1,8,2,1,,,,,,,,1,2,,781000,2,,54,59,74,2,7421
4787060,1,2,1,81,1,1,96.592171717,4771,47,81,2018,12,201812,70,4,48,3,2,48,1,4,2,1,,,,,,,,1,2,,250000,2,,54,45,52,1,5233
4787061,1,1,1,81,1,1,293.9644384,0610,06,81,2018,12,201812,70,4,48,1,2,4,1,9,2,6,,,,,,,,1,1,98,1000000,2,,58,58,11,1,1110
4787061,1,2,1,81,1,1,293.9644384,5511,55,81,2018,12,201812,70,4,40,1,2,144,1,2,2,1,,,,,,,,1,2,,400000,2,,45,39,55,1,5511
4787065,1,6,1,85,1,1,157.77380952,5613,56,85,2018,12,201812,70,4,48,1,2,52,1,2,2,2,,,,,,,,1,2,,781000,2,,45,53,55,1,5522
4787070,1,2,1,85,1,1,226.2318843,8512,85,85,2018,12,201812,70,12,48,1,2,102,1,4,2,3,,,,,,,,1,2,,900000,2,,39,13,80,1,8011
4787087,1,1,1,94,1,1,46.03865533,9700,97,94,2018,12,201812,70,1,20,3,2,24,3,1,2,1,,,,,,,,1,2,,500000,2,,54,54,95,1,9500
4787087,1,2,1,94,1,1,46.03865533,0722,07,94,2018,12,201812,70,8,48,4,2,8,4,1,2,1,,,,,,,,1,2,,800000,2,,71,71,13,1,1320
4787091,1,3,1,94,1,1,51.304057918,4759,47,94,2018,12,201812,70,4,48,1,2,24,1,2,2,1,,,,,,,,1,2,,782000,2,,45,45,52,1,5231
4787097,1,2,1,97,1,1,21.883140904,.,,97,2018,12,201812,70,1,54,1,1,,,,,,,,,,,,,,,,800000,,,53,,,1,
4787105,1,4,1,97,1,1,29.512600475,.,,97,2018,12,201812,70,1,40,4,1,,,,,,,,,,,,,,,,800000,,,98,,,1,
4787107,1,2,1,97,1,1,24.960566532,.,,97,2018,12,201812,70,1,48,4,1,,,,,,,,,,,,,,,,800000,,,55,,,1,
4787125,1,2,1,13,1,1,403.39303014,8622,86,13,2018,12,201812,70,104,48,1,2,104,1,2,2,1,,,,,,,,1,2,,2000000,2,,21,32,85,2,8513
4787128,1,4,1,13,1,1,182.95272502,6820,68,13,2018,12,201812,70,48,48,1,2,120,1,6,2,1,,,,,,,,1,2,,800000,2,,45,45,70,2,7020
4787132,1,7,1,13,1,1,182.95272502,9700,97,13,2018,12,201812,70,48,48,3,2,60,3,1,2,1,,,,,,,,1,2,,600000,2,,54,54,95,2,9500
4787132,1,8,1,13,1,1,182.95272502,4921,49,13,2018,12,201812,70,48,48,1,2,80,4,1,2,1,,,,,,,,1,2,,600000,2,,98,98,60,2,6031
4787140,1,6,1,13,1,1,523.95906002,4772,47,13,2018,12,201812,70,20,40,1,2,36,1,8,2,1,,,,,,,,1,2,,781242,2,,45,45,52,2,5234
4787141,1,2,1,13,1,1,614.12591931,,,13,2018,12,201812,70,12,48,1,1,,,,,,,,,,,,,,,,1000000,,,19,,,1,
4787144,1,2,1,13,1,1,182.95272502,8544,85,13,2018,12,201812,70,104,48,1,2,104,1,8,2,2,,,,,,,,1,2,,1500000,2,,19,19,80,2,8050
4787154,1,2,1,13,1,1,397.49538057,1081,10,13,2018,12,201812,70,20,40,1,2,20,1,7,1,1,,,,,,,,1,2,,781242,2,,33,33,15,2,1551
4787158,1,3,1,13,1,1,731.81090008,,,13,2018,12,201812,70,4,40,1,1,,,,,,,,,,,,,,,,781242,,,03,,,1,
4787158,1,4,1,13,1,1,731.81090008,5611,56,13,2018,12,201812,70,30,40,1,2,36,1,6,2,8,,,,,,,,1,2,,781242,2,,53,53,55,2,5521
4787167,1,3,1,13,1,1,182.95272502,5619,56,13,2018,12,201812,70,208,48,1,2,40,4,1,2,1,,,,,,,,1,2,,900000,2,,39,77,55,2,5529
4787179,1,2,1,20,1,1,246.14165468,9700,97,20,2018,12,201812,70,32,46,4,2,48,3,1,2,1,,,,,,,,1,2,,500000,2,,54,54,95,2,9500
4787180,1,2,1,20,1,1,291.53088471,6412,64,20,2018,12,201812,70,32,40,1,2,32,1,9,2,2,,,,,,,,1,2,,782000,2,,39,33,65,2,6512
4787181,1,2,1,20,1,1,246.53934938,8610,86,20,2018,12,201812,70,8,46,1,2,8,1,3,2,1,,,,,,,,1,2,,800000,2,,59,59,85,1,8511
4787189,1,2,1,20,1,1,255.42574184,4773,47,20,2018,12,201812,70,12,48,1,2,156,1,9,2,2,,,,,,,,1,2,,781300,2,,32,45,52,1,5231
4787194,1,3,1,47,1,1,122.35694645,6910,69,47,2018,12,201812,70,24,40,1,2,48,1,9,2,2,,,,,,1,,,2,,2000000,2,,12,39,74,2,7411
4787195,1,2,1,52,1,1,190.78475229,8412,84,52,2018,12,201812,70,52,48,4,2,54,4,9,2,4,,,,,,,,1,2,,20000000,2,,12,12,75,2,7512
4787209,1,3,1,99,1,1,68.053312524,7490,74,99,2018,12,201812,70,2,48,2,2,4,4,1,2,5,,,,,,,,1,1,3000000,2000000,1,1,02,45,51,1,5132
4787210,1,2,1,99,1,1,54.696957701,4711,47,99,2018,12,201812,70,32,60,2,2,32,1,5,2,2,,,,,,,,1,2,,783000,2,,59,33,52,2,5211
4787215,1,6,1,,1,1,2262.7525356,7810,78,76,2018,12,201812,70,2,40,1,2,2,1,9,2,1,,,,,,,,1,1,781000,1000000,2,,38,38,74,1,7414
4787218,1,1,1,,1,1,3324.114243,8530,85,76,2018,12,201812,70,65,40,2,2,65,1,6,2,1,,,,,,,,1,2,,1300000,2,,13,13,80,2,8043
4787226,1,1,1,,1,1,1702.1579667,8412,84,76,2018,12,201812,70,2,40,1,2,28,4,9,2,1,,,1,,,,,,2,,1500000,2,,40,19,75,1,7513
4787263,1,2,1,,2,1,1589.3656685,8890,88,68,2018,12,201812,70,1,24,1,2,2,1,4,2,1,,,,,,,,1,2,,781242,2,,03,59,85,1,8532
4787294,1,2,1,,1,1,4256.6782768,4711,47,05,2018,12,201812,70,52,48,1,2,4,1,3,2,1,,,,,,,,1,1,250000,1200000,2,,39,33,52,2,5211
4787295,1,2,1,,1,1,3152.0037209,4711,47,05,2018,12,201812,70,4,48,1,2,200,1,2,2,1,,,,,,,,1,2,,300000,2,,95,39,52,1,5211
4787298,2,2,2,,1,1,2265.9556967,4111,41,05,2018,12,201812,70,4,48,1,2,4,1,2,2,7,,,,,,,,1,1,120000,781242,2,,95,95,45,1,4552
4787301,1,3,1,,1,1,2111.8831249,8512,85,05,2018,12,201812,70,2,48,1,2,32,1,3,2,1,,,,,,,,1,2,,781242,2,,39,39,80,1,8011
4787310,1,1,1,,1,1,6209.6273717,4923,49,05,2018,12,201812,70,4,48,1,2,4,1,5,2,1,,,,,,,,1,1,1200000,1200000,2,,97,98,60,1,6041
4787315,1,1,1,,1,1,4040.1138743,0145,01,05,2018,12,201812,70,12,48,1,2,5,4,1,2,2,,,,,,,,1,2,,781242,2,,54,61,01,1,0123
4787321,1,2,1,,1,1,4772.235791,0610,06,05,2018,12,201812,70,16,48,1,2,48,1,9,2,1,,,,,,,,1,2,,781242,2,,58,58,11,2,1110
4787322,1,2,1,,1,1,3866.1099252,8730,87,05,2018,12,201812,70,2,48,1,2,52,1,4,2,2,,,,,,,,1,2,,781242,2,,59,55,85,1,8532
4787326,1,2,1,,1,1,4569.0128178,9700,97,05,2018,12,201812,70,16,48,1,2,24,3,1,2,1,,,,,,,,1,2,,781242,2,,59,54,95,2,9500
4787363,1,3,1,05,1,1,1137.174466,5611,56,05,2018,12,201812,70,4,48,1,2,104,1,6,2,2,,,,,,,,1,2,,900000,2,,45,53,55,1,5529
4787369,1,2,1,05,1,1,1024.7628325,4520,45,05,2018,12,201812,70,1,48,4,2,230,4,1,2,8,,,,,,,,1,2,,2600000,2,,85,85,50,1,5020
4787374,1,4,1,05,1,1,2155.1921978,,,05,2018,12,201812,70,3,30,1,1,,,,,,,,,,,,,,,,700000,,,45,,,1,
4787375,1,4,1,05,1,1,1023.5722404,,,05,2018,12,201812,70,32,48,1,1,,,,,,,,,,,,,,,,781242,,,34,,,2,
4787382,1,2,1,05,1,1,2068.8765826,4111,41,05,2018,12,201812,70,10,50,1,2,6,4,1,2,1,,,,,,,,1,2,,800000,2,,45,95,45,1,4521
4787391,1,3,1,05,1,1,1253.8941557,,,05,2018,12,201812,70,2,48,1,1,,,,,,,,,,,,,,,,781242,,,45,,,1,
4787393,1,1,1,05,1,1,574.34620315,4111,41,05,2018,12,201812,70,16,48,1,2,16,1,5,2,1,,,,,,,,1,2,,750000,2,,95,95,70,2,7020
4787399,1,1,1,05,1,1,1215.712948,4759,47,05,2018,12,201812,70,52,48,1,2,52,1,9,2,1,,,,,,,,1,2,,1000000,2,,97,97,52,2,5239
4787402,1,3,1,05,1,1,809.81005708,4752,47,05,2018,12,201812,70,4,48,1,2,4,1,4,2,1,,,,,,,,1,1,1200000,781242,2,,97,45,52,1,5237
4787410,1,2,1,05,1,1,1148.6924063,,,05,2018,12,201812,70,4,50,1,1,,,,,,,,,,,,,,,,500000,,,45,,,1,
4787411,1,2,1,05,1,1,1034.4382913,4321,43,05,2018,12,201812,70,12,48,1,2,20,4,2,2,1,,,,,,,,1,2,,1800000,2,,08,85,74,1,7492
4787426,1,4,1,05,1,1,1246.4928162,5611,56,05,2018,12,201812,70,12,48,1,2,12,1,2,2,1,,,,,,,,1,2,,781242,2,,53,53,55,1,5521
4787430,1,2,1,05,1,1,1158.841376,,,05,2018,12,201812,70,12,48,1,1,,,,,,,,,,,,,,,,781242,,,97,,,1,
4787431,1,2,1,05,1,1,456.82692216,,,05,2018,12,201812,70,2,48,1,1,,,,,,,,,,,,,,,,781242,,,45,,,1,
4787432,1,1,1,05,1,1,758.15168979,4111,41,05,2018,12,201812,70,6,48,1,2,6,1,2,2,4,,,,,,,,1,2,,781242,2,,77,95,45,1,4521
4787440,1,1,1,05,1,1,796.26727109,9602,96,05,2018,12,201812,70,20,24,4,2,364,4,1,2,2,,,,,,,,1,2,,781242,2,,51,57,93,2,9302
4787440,1,3,1,05,1,1,796.26727109,4773,47,05,2018,12,201812,70,36,24,1,2,36,1,3,2,1,,,,,,,,1,2,,781242,2,,01,21,52,2,5231
4787441,1,5,1,05,1,1,1272.1388608,4711,47,05,2018,12,201812,70,65,48,1,2,65,1,2,2,1,,,,,,,,1,2,,781242,2,,45,45,52,2,5211
4787452,1,4,1,05,1,1,726.08114607,,,05,2018,12,201812,70,4,48,1,1,,,,,,,,,,,,,,,,781242,,,84,,,1,
4787453,1,1,1,05,1,1,1133.5313812,9700,97,05,2018,12,201812,70,16,48,1,2,16,3,1,2,2,,,,,,,,1,2,,781242,2,,58,54,95,2,9500
4787454,1,2,1,05,1,1,1131.5119261,,,05,2018,12,201812,70,2,48,1,1,,,,,,,,,,,,,,,,800000,,,55,,,1,
4787462,1,2,1,05,1,1,1040.5225037,4711,47,05,2018,12,201812,70,8,50,1,2,3,1,5,2,4,,,,,,,,1,2,,780000,2,,33,33,52,1,5211
4787466,1,3,1,05,1,1,987.75913991,1011,10,05,2018,12,201812,70,2,48,1,2,2,1,9,2,4,,,,,,,,1,1,781200,781200,2,,39,39,15,1,1511
4787470,1,2,1,05,1,1,1376.4043204,1089,10,05,2018,12,201812,70,104,48,1,2,104,1,9,2,2,,,,,,,,1,2,,781242,2,,45,45,15,2,1551
4787478,1,2,1,05,1,1,1152.7571636,9499,94,05,2018,12,201812,70,24,48,1,2,52,4,7,2,2,,,,,,,,1,2,,1200000,2,,39,39,74,2,7499
4787481,1,2,1,05,1,1,1210.3126228,9700,97,05,2018,12,201812,70,4,50,4,2,89,3,1,2,1,,,,,,,,1,2,,800000,2,,51,54,95,1,9500
4787481,1,3,1,05,1,1,1210.3126228,5611,56,05,2018,12,201812,70,52,48,1,2,106,1,3,2,1,,,,,,,,1,2,,781242,2,,45,53,52,2,5225
4787481,1,6,1,05,1,1,1210.3126228,4111,41,05,2018,12,201812,70,28,48,1,2,28,1,9,2,1,,,,,,,,1,2,,781242,2,,55,55,45,2,4521
4787481,1,8,1,05,1,1,1210.3126228,,,05,2018,12,201812,70,2,48,1,1,,,,,,,,,,,,,,,,781242,,,97,,,1,
4787491,1,1,1,05,1,1,2059.0598353,1410,14,05,2018,12,201812,70,2,48,1,2,4,1,4,2,1,,,,,,,,1,1,360000,781242,2,,79,79,18,1,1810
4787521,1,3,1,08,1,1,619.16508112,6424,64,08,2018,12,201812,70,4,48,1,2,6,1,9,2,1,,1,,,,,,,1,1100000,2000000,2,,33,33,65,1,6599
