DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,RABAND,FT
4793011,1,3,1,,1,2669.9859463,19,2018,12,201812,50,,3,6,2,1,,,,,,,,,,,1
4793012,1,1,1,,1,3592.0239088,19,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4793012,1,2,1,,1,3592.0239088,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793012,2,1,2,,1,3592.0239088,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793012,2,2,2,,1,3592.0239088,19,2018,12,201812,50,,1,3,2,2,2,2,2,,,,,,,,1
4793013,1,1,1,,2,770.43643727,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793014,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4793014,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,3,2,2,2,2,2,,,,,,,,1
4793015,1,1,1,,1,3840.6470656,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793015,1,2,1,,1,3840.6470656,19,2018,12,201812,50,,2,3,2,2,2,2,1,12,,,,,,2,1
4793016,1,1,1,,2,1723.2353421,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793016,1,2,1,,2,1723.2353421,19,2018,12,201812,50,,2,4,2,2,2,2,1,10,,,,,,,1
4793016,1,3,1,,2,1723.2353421,19,2018,12,201812,50,,3,3,2,2,2,2,1,9,,,,,,,1
4793016,1,4,1,,2,1723.2353421,19,2018,12,201812,50,,4,1,,,,,,,,,,,,,1
4793017,1,1,1,,1,4657.2751637,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793017,1,2,1,,1,4657.2751637,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793017,1,3,1,,1,4657.2751637,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793017,1,4,1,,1,4657.2751637,19,2018,12,201812,50,,2,3,2,2,2,2,2,,,,,,,,1
4793018,1,1,1,,2,1122.1050578,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793018,1,2,1,,2,1122.1050578,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793019,1,1,1,,2,2078.3772917,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793019,1,2,1,,2,2078.3772917,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793020,1,1,1,,1,4248.938774,19,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4793020,1,2,1,,1,4248.938774,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793021,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793021,1,2,1,,2,632.28312816,19,2018,12,201812,50,,1,6,2,2,2,2,1,2,1,2,,,,,1
4793022,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793022,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,6,2,2,2,2,2,,,,,,,,1
4793023,1,1,1,,2,1665.3718868,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793023,1,2,1,,2,1665.3718868,19,2018,12,201812,50,,2,4,2,2,2,2,1,10,,,,,,,1
4793024,1,1,1,,2,2341.9069703,19,2018,12,201812,50,,1,6,1,,,,,,,,,,,,1
4793025,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,6,1,,,,,,,,,,,,1
4793025,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793025,1,3,1,,2,632.28312816,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793025,1,4,1,,2,632.28312816,19,2018,12,201812,50,1,4,4,2,2,2,1,,,,,,,1,,1
4793027,1,1,1,,1,3837.1359543,19,2018,12,201812,50,,1,6,2,1,,,,,,,,,,,1
4793027,1,2,1,,1,3837.1359543,19,2018,12,201812,50,3,2,6,2,2,2,1,,,,,,,1,,1
4793028,1,1,1,,1,2224.3491752,19,2018,12,201812,50,,1,6,2,1,,,,,,,,,,,1
4793028,1,2,1,,1,2224.3491752,19,2018,12,201812,50,,2,6,2,1,,,,,,,,,,,1
4793029,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,5,,,,,,,,,,,,,1
4793029,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,5,,,,,,,,,,,,,1
4793029,1,3,1,,2,632.28312816,19,2018,12,201812,50,1,3,2,2,2,2,1,,,,,,,1,,1
4793029,1,4,1,,2,632.28312816,19,2018,12,201812,50,,4,4,2,2,2,2,1,6,2,,2,,,,1
4793029,1,5,1,,2,632.28312816,19,2018,12,201812,50,,5,4,1,,,,,,,,,,,,1
4793029,1,6,1,,2,632.28312816,19,2018,12,201812,50,1,6,2,2,2,2,1,,,,,,,1,,1
4793029,1,7,1,,2,632.28312816,19,2018,12,201812,50,,7,3,2,2,2,2,2,,,,,,,,1
4793029,2,1,2,,2,632.28312816,19,2018,12,201812,50,1,1,4,2,2,2,1,,,,,,,1,,1
4793029,2,2,2,,2,632.28312816,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793029,2,3,2,,2,632.28312816,19,2018,12,201812,50,,3,4,2,2,2,2,1,5,2,,1,6,1,,1
4793030,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,6,1,,,,,,,,,,,,1
4793030,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793030,1,3,1,,2,632.28312816,19,2018,12,201812,50,,3,3,2,2,2,2,1,12,,,,,,,1
4793030,1,4,1,,2,632.28312816,19,2018,12,201812,50,,4,1,,,,,,,,,,,,,1
4793031,1,1,1,,2,1677.1908205,19,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4793031,1,2,1,,2,1677.1908205,19,2018,12,201812,50,5,2,3,2,2,2,1,,,,,,,1,,1
4793032,1,1,1,,2,1665.3718868,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793032,1,2,1,,2,1665.3718868,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793033,1,1,1,,2,2010.7148891,19,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4793033,1,2,1,,2,2010.7148891,19,2018,12,201812,50,,2,3,2,2,2,2,2,,,,,,,,1
4793034,1,1,1,,2,2203.0666705,19,2018,12,201812,50,,1,4,2,1,,,,,,,,,,,1
4793036,1,1,1,,2,2180.1509174,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793036,1,2,1,,2,2180.1509174,19,2018,12,201812,50,,2,4,2,2,2,2,1,10,,,,,,,1
4793036,1,3,1,,2,2180.1509174,19,2018,12,201812,50,,3,3,2,2,2,2,1,12,,,,,,,1
4793037,1,1,1,,2,1566.4816285,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793037,1,2,1,,2,1566.4816285,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793038,1,1,1,,2,1364.366865,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793038,1,2,1,,2,1364.366865,19,2018,12,201812,50,,2,4,1,,,,,,,,,,,,1
4793038,1,3,1,,2,1364.366865,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793039,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793039,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793039,1,3,1,,2,632.28312816,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793039,1,4,1,,2,632.28312816,19,2018,12,201812,50,,4,1,,,,,,,,,,,,,1
4793039,1,5,1,,2,632.28312816,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793039,1,7,1,,2,632.28312816,19,2018,12,201812,50,,2,5,,,,,,,,,,,,,1
4793039,1,8,1,,2,632.28312816,19,2018,12,201812,50,,2,5,,,,,,,,,,,,,1
4793040,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793040,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793040,1,3,1,,2,632.28312816,19,2018,12,201812,50,,3,4,1,,,,,,,,,,,,1
4793040,1,6,1,,2,632.28312816,19,2018,12,201812,50,,6,4,1,,,,,,,,,,,,1
4793040,1,8,1,,2,632.28312816,19,2018,12,201812,50,,8,3,2,2,2,2,1,12,,,,,,,1
4793041,1,1,1,,2,1463.0601211,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793042,1,1,1,,2,2078.3772917,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793042,1,2,1,,2,2078.3772917,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793043,1,1,1,,2,2381.4762128,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793043,1,2,1,,2,2381.4762128,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793044,1,1,1,,2,1110.6001685,19,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4793044,1,2,1,,2,1110.6001685,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793044,1,3,1,,2,1110.6001685,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793044,1,5,1,,2,1110.6001685,19,2018,12,201812,50,,5,4,2,2,2,2,1,2,2,,2,,,,1
4793046,1,1,1,,2,632.28312816,19,2018,12,201812,50,1,1,6,2,2,2,1,,,,,,,1,,1
4793046,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,6,2,1,,,,,,,,,,,1
4793046,1,3,1,,2,632.28312816,19,2018,12,201812,50,1,3,3,2,2,2,1,,,,,,,2,,1
4793046,1,4,1,,2,632.28312816,19,2018,12,201812,50,,4,1,,,,,,,,,,,,,1
4793046,1,5,1,,2,632.28312816,19,2018,12,201812,50,,5,1,,,,,,,,,,,,,1
4793046,1,6,1,,2,632.28312816,19,2018,12,201812,50,,6,4,2,2,2,2,2,,,,,,,,1
4793046,1,7,1,,2,632.28312816,19,2018,12,201812,50,,7,1,,,,,,,,,,,,,1
4793047,1,1,1,,2,1463.0601211,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793048,1,1,1,,2,632.28312816,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793048,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793048,1,3,1,,2,632.28312816,19,2018,12,201812,50,,3,5,,,,,,,,,,,,,1
4793049,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4793049,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793049,1,3,1,,2,632.28312816,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793049,1,6,1,,2,632.28312816,19,2018,12,201812,50,,6,1,,,,,,,,,,,,,1
4793050,1,1,1,,2,2333.1781035,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793050,1,2,1,,2,2333.1781035,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793051,1,1,1,,2,2203.0666705,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793052,1,1,1,,2,955.52795819,19,2018,12,201812,50,,1,4,2,2,2,2,1,10,,,,,,,1
4793052,1,2,1,,2,955.52795819,19,2018,12,201812,50,,2,4,2,1,,,,,,,,,,,1
4793052,1,3,1,,2,955.52795819,19,2018,12,201812,50,,1,5,,,,,,,,,,,,,1
4793053,1,1,1,,1,3837.1359543,19,2018,12,201812,50,2,1,4,2,2,2,1,,,,,,,1,,1
4793053,1,2,1,,1,3837.1359543,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793054,1,1,1,,2,1566.4816285,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793054,1,2,1,,2,1566.4816285,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793056,1,1,1,,2,1364.366865,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793056,1,2,1,,2,1364.366865,19,2018,12,201812,50,,2,4,2,2,1,,,,,,,,,,1
4793056,1,3,1,,2,1364.366865,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793057,1,1,1,,2,1359.9789261,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793057,1,2,1,,2,1359.9789261,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793058,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793058,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793059,1,1,1,,2,2082.6219205,19,2018,12,201812,50,,1,6,2,2,2,2,1,11,,,,,,,1
4793059,1,2,1,,2,2082.6219205,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793059,1,3,1,,2,2082.6219205,19,2018,12,201812,50,,3,3,2,2,2,2,2,,,,,,,,1
4793060,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793060,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793061,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793061,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793061,1,3,1,,2,632.28312816,19,2018,12,201812,50,1,3,4,2,2,2,1,,,,,,,1,,1
4793061,1,5,1,,2,632.28312816,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793061,1,6,1,,2,632.28312816,19,2018,12,201812,50,,6,1,,,,,,,,,,,,,1
4793061,1,8,1,,2,632.28312816,19,2018,12,201812,50,,9,1,,,,,,,,,,,,,1
4793061,1,9,1,,2,632.28312816,19,2018,12,201812,50,,9,4,2,2,2,2,2,,,,,,,,1
4793062,1,1,1,,2,1211.3396789,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793062,1,2,1,,2,1211.3396789,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793062,1,3,1,,2,1211.3396789,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793062,1,4,1,,2,1211.3396789,19,2018,12,201812,50,,4,4,2,2,2,2,2,,,,,,,,1
4793063,1,1,1,,2,1588.1532016,19,2018,12,201812,50,,1,6,2,1,,,,,,,,,,,1
4793063,1,2,1,,2,1588.1532016,19,2018,12,201812,50,,2,4,2,2,2,2,1,2,2,,1,6,1,,1
4793064,1,1,1,,2,2381.4762128,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793064,1,2,1,,2,2381.4762128,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793066,1,1,1,,2,2077.8751134,19,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4793066,1,2,1,,2,2077.8751134,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793067,1,1,1,,2,5680.895193,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793067,1,2,1,,2,5680.895193,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793067,1,3,1,,2,5680.895193,19,2018,12,201812,50,,3,4,2,2,2,2,2,,,,,,,,1
4793067,1,4,1,,2,5680.895193,19,2018,12,201812,50,,4,3,2,2,2,2,1,12,,,,,,,1
4793067,1,5,1,,2,5680.895193,19,2018,12,201812,50,,5,3,2,2,2,2,1,12,,,,,,,1
4793067,1,6,1,,2,5680.895193,19,2018,12,201812,50,,6,3,2,2,2,2,2,,,,,,,,1
4793068,1,1,1,,2,2077.8751134,19,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4793068,1,2,1,,2,2077.8751134,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793068,1,3,1,,2,2077.8751134,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793068,1,4,1,,2,2077.8751134,19,2018,12,201812,50,,4,1,,,,,,,,,,,,,1
4793069,1,1,1,,2,2077.8751134,19,2018,12,201812,50,,1,4,1,,,,,,,,,,,,1
4793069,1,2,1,,2,2077.8751134,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793069,1,3,1,,2,2077.8751134,19,2018,12,201812,50,,1,6,2,2,2,2,2,,,,,,,,1
4793070,1,1,1,,2,6441.560876,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793070,1,2,1,,2,6441.560876,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793071,1,1,1,,2,3790.674513,19,2018,12,201812,50,,1,2,1,,,,,,,,,,,,1
4793071,1,2,1,,2,3790.674513,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793073,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793073,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793073,1,3,1,,2,632.28312816,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793074,1,1,1,,2,1260.9453576,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793074,1,2,1,,2,1260.9453576,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793075,1,1,1,,2,632.28312816,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793075,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793075,1,3,1,,2,632.28312816,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793076,1,1,1,,2,1458.8691843,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793076,1,2,1,,2,1458.8691843,19,2018,12,201812,50,,2,4,2,2,2,2,1,6,2,,2,,,,1
4793077,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4793077,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793077,1,3,1,,2,632.28312816,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793077,1,4,1,,2,632.28312816,19,2018,12,201812,50,1,3,6,2,2,2,1,,,,,,,2,,1
4793078,1,1,1,,2,2116.8764537,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793078,1,2,1,,2,2116.8764537,19,2018,12,201812,50,,2,4,2,2,2,2,1,10,,,,,,,1
4793078,1,3,1,,2,2116.8764537,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793078,1,4,1,,2,2116.8764537,19,2018,12,201812,50,,4,3,2,2,2,2,2,,,,,,,,1
4793079,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793079,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793081,1,1,1,,2,2385.8641517,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793081,1,2,1,,2,2385.8641517,19,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4793081,1,3,1,,2,2385.8641517,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793082,1,1,1,,2,1338.3707423,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793082,1,2,1,,2,1338.3707423,19,2018,12,201812,50,,2,4,2,2,2,2,1,10,,,,,,,1
4793083,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793083,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,4,1,,,,,,,,,,,,1
4793084,1,1,1,,2,1458.8691843,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793084,1,2,1,,2,1458.8691843,19,2018,12,201812,50,,2,4,2,2,2,2,1,10,,,,,,,1
4793085,1,1,1,,2,1514.4385999,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793085,1,2,1,,2,1514.4385999,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793085,1,3,1,,2,1514.4385999,19,2018,12,201812,50,,3,4,2,2,1,,,,,,,,,,1
4793085,1,5,1,,2,1514.4385999,19,2018,12,201812,50,,5,1,,,,,,,,,,,,,1
4793086,1,1,1,,2,1391.0567906,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793086,1,2,1,,2,1391.0567906,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793086,1,4,1,,2,1391.0567906,19,2018,12,201812,50,,4,6,2,2,2,2,2,,,,,,,,1
4793087,1,1,1,,2,1430.531377,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793087,1,2,1,,2,1430.531377,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793088,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793088,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,4,2,1,,,,,,,,,,,1
4793089,1,1,1,,2,1282.3321005,19,2018,12,201812,50,,1,4,2,2,2,2,1,2,1,2,,,,,1
4793090,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793090,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793091,1,1,1,,2,2116.8764537,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793091,1,2,1,,2,2116.8764537,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793091,1,3,1,,2,2116.8764537,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793091,1,4,1,,2,2116.8764537,19,2018,12,201812,50,,4,4,2,2,2,2,2,,,,,,,,1
4793092,1,1,1,,2,2429.7743221,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793092,1,2,1,,2,2429.7743221,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793093,1,1,1,,2,1566.4816285,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793093,1,2,1,,2,1566.4816285,19,2018,12,201812,50,,2,4,2,1,,,,,,,,,,,1
4793094,1,1,1,,2,1669.7598258,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793094,1,2,1,,2,1669.7598258,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793094,1,3,1,,2,1669.7598258,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793095,1,1,1,,2,1463.0601211,19,2018,12,201812,50,,1,6,1,,,,,,,,,,,,1
4793096,1,1,1,,2,2203.0666705,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793097,1,1,1,,2,632.28312816,19,2018,12,201812,50,,3,5,,,,,,,,,,,,,1
4793097,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793097,1,3,1,,2,632.28312816,19,2018,12,201812,50,,3,4,2,2,2,2,1,10,,,,,,,1
4793097,1,5,1,,2,632.28312816,19,2018,12,201812,50,,5,4,1,,,,,,,,,,,,1
4793097,1,6,1,,2,632.28312816,19,2018,12,201812,50,,6,4,2,2,2,2,1,13,,,,,,,1
4793098,1,1,1,,2,1641.628718,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793098,1,2,1,,2,1641.628718,19,2018,12,201812,50,1,2,4,2,2,2,1,,,,,,,1,,1
4793098,1,3,1,,2,1641.628718,19,2018,12,201812,50,,3,3,2,2,2,2,2,,,,,,,,1
4793099,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,6,1,,,,,,,,,,,,1
4793099,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,4,1,,,,,,,,,,,,1
4793099,1,3,1,,2,632.28312816,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793099,1,4,1,,2,632.28312816,19,2018,12,201812,50,,4,1,,,,,,,,,,,,,1
4793099,1,6,1,,2,632.28312816,19,2018,12,201812,50,,6,3,1,,,,,,,,,,,,1
4793099,1,7,1,,2,632.28312816,19,2018,12,201812,50,,4,5,,,,,,,,,,,,,1
4793100,1,1,1,,2,1663.0778471,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793100,1,2,1,,2,1663.0778471,19,2018,12,201812,50,,2,4,2,1,,,,,,,,,,,1
4793101,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793101,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793101,1,3,1,,2,632.28312816,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793102,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793102,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793102,1,3,1,,2,632.28312816,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793103,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793103,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793104,1,1,1,,2,1538.1438212,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793104,1,2,1,,2,1538.1438212,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793105,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793105,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,4,2,2,2,2,2,,,,,,,,1
4793106,1,1,1,,2,2529.1325126,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793106,1,2,1,,2,2529.1325126,19,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4793106,1,3,1,,2,2529.1325126,19,2018,12,201812,50,,1,3,2,2,2,2,2,,,,,,,,1
4793107,1,1,1,,2,1614.7797378,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793107,1,2,1,,2,1614.7797378,19,2018,12,201812,50,,2,4,2,2,1,,,,,,,,,,1
4793108,1,1,1,,2,632.28312816,19,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4793108,1,2,1,,2,632.28312816,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793108,1,3,1,,2,632.28312816,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793111,1,1,1,,2,1665.3718868,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793111,1,2,1,,2,1665.3718868,19,2018,12,201812,50,,2,4,2,2,2,2,1,10,,,,,,,1
4793112,1,1,1,,2,1070.2687288,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
4793112,1,2,1,,2,1070.2687288,19,2018,12,201812,50,1,2,4,2,2,2,1,,,,,,,1,,1
4793112,1,3,1,,2,1070.2687288,19,2018,12,201812,50,,3,1,,,,,,,,,,,,,1
4793112,1,4,1,,2,1070.2687288,19,2018,12,201812,50,,4,4,2,2,2,2,1,10,,,,,,,1
4793113,1,1,1,,2,1157.6427217,19,2018,12,201812,50,,1,4,2,2,2,2,2,,,,,,,,1
4793113,1,2,1,,2,1157.6427217,19,2018,12,201812,50,,1,5,,,,,,,,,,,,,1
4793114,1,1,1,,2,1665.3718868,19,2018,12,201812,50,,1,4,2,2,2,2,1,10,,,,,,,1
4793114,1,2,1,,2,1665.3718868,19,2018,12,201812,50,,2,1,,,,,,,,,,,,,1
4793115,1,1,1,,2,2040.5211495,19,2018,12,201812,50,,1,1,,,,,,,,,,,,,1
